,title,day,date,place_cd,place,race_no,race_type,distance,deadline,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,area_1,area_2,area_3,area_4,area_5,area_6,class_1,class_2,class_3,class_4,class_5,class_6,age_1,age_2,age_3,age_4,age_5,age_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,glob_win_1,glob_win_2,glob_win_3,glob_win_4,glob_win_5,glob_win_6,glob_in2_1,glob_in2_2,glob_in2_3,glob_in2_4,glob_in2_5,glob_in2_6,loc_win_1,loc_win_2,loc_win_3,loc_win_4,loc_win_5,loc_win_6,loc_in2_1,loc_in2_2,loc_in2_3,loc_in2_4,loc_in2_5,loc_in2_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,moter_in2_1,moter_in2_2,moter_in2_3,moter_in2_4,moter_in2_5,moter_in2_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,boat_in2_1,boat_in2_2,boat_in2_3,boat_in2_4,boat_in2_5,boat_in2_6
0,COMEON!FMCUP,3,2020-06-18,19,下関,1,シーモ戦,1800,15:16,4709,3571,4315,4552,3471,4632,岡村将也,寺本武司,山崎昂介,杉山勝匡,赤峰和也,長尾京志,福岡,長崎,長崎,佐賀,佐賀,福岡,A2,B1,B1,B1,B1,B1,30,48,36,31,50,31,54,54,54,51,54,53,5.32,4.11,4.30,4.54,3.76,5.28,36.21,15.56,23.38,27.17,19.54,26.60,4.02,3.68,4.88,3.48,3.63,3.77,17.31,15.79,25.00,19.05,12.50,13.64,12,51,29,22,60,75,24.07,31.67,25.00,42.37,42.86,22.95,19,72,62,15,50,41,25.42,17.24,33.33,31.15,33.33,24.56
1,COMEON!FMCUP,3,2020-06-18,19,下関,2,予選,1800,15:47,3878,4920,3516,5084,4955,4672,胡本悟志,桐村翔太,吉原聖人,末永和也,福田慶尚,守屋大地,山口,大阪,広島,佐賀,広島,岡山,B1,B2,B1,B1,B1,B1,43,29,52,21,25,34,52,48,51,52,52,52,4.82,3.16,4.74,3.43,3.96,3.11,28.28,8.89,26.88,16.67,18.82,10.81,4.68,2.88,4.50,3.12,2.58,4.00,25.61,5.88,25.00,11.76,8.33,22.22,71,64,14,56,73,35,28.26,33.87,26.67,31.67,52.54,31.25,28,70,24,22,20,13,35.59,37.93,43.86,35.59,36.21,27.87
2,COMEON!FMCUP,3,2020-06-18,19,下関,3,予選,1800,16:20,4251,4205,3815,4009,3866,4393,川崎誠志,山口剛,森岡満郎,小林一樹,木山誠一,田中孝明,山口,広島,岡山,山口,岡山,福岡,B1,A1,A2,B1,B1,B1,37,37,44,41,45,34,51,52,52,57,56,56,4.67,7.19,5.16,4.92,3.81,4.49,27.17,49.53,28.72,26.58,17.24,25.56,4.20,7.49,5.47,6.06,2.75,5.46,22.00,56.76,32.56,43.81,0.00,38.46,59,54,39,30,24,52,33.33,27.59,23.08,34.55,31.67,30.30,64,57,65,58,51,45,45.00,28.81,39.66,40.00,28.33,23.73
3,COMEON!FMCUP,3,2020-06-18,19,下関,4,予選,1800,16:53,3506,3963,4168,3912,5104,4195,宮西真昭,原田秀弥,石野貴之,川原正明,山田丈,前川守嗣,佐賀,大阪,大阪,福井,福岡,福岡,B1,A1,A1,A2,B2,B1,49,41,38,46,21,38,52,53,53,51,52,53,3.61,6.38,6.91,5.96,1.62,5.92,10.23,44.93,47.20,41.01,1.47,43.75,3.64,7.32,6.20,6.50,1.67,5.03,16.00,60.53,40.00,56.67,0.00,31.43,47,43,46,38,66,74,31.25,36.21,33.33,19.70,28.81,24.14,59,54,12,34,48,75,36.84,39.66,25.86,47.46,28.81,31.15
4,COMEON!FMCUP,3,2020-06-18,19,下関,5,予選,1800,17:19,4314,3567,4005,3415,4315,5134,青木幸太,吉岡誠,瀬川公則,松井繁,山崎昂介,大原祥昌,福岡,山口,山口,大阪,長崎,広島,A2,B1,B1,A1,B1,B2,36,49,42,50,36,20,53,58,55,50,54,50,4.85,3.91,4.32,7.68,4.30,1.90,30.85,17.91,29.11,55.47,23.38,0.00,5.31,3.65,4.38,6.05,4.88,0.00,46.15,20.00,21.74,30.77,25.00,0.00,45,58,26,23,29,18,28.30,33.33,19.61,17.86,25.00,25.45,68,17,36,69,62,39,43.33,41.38,37.50,39.66,33.33,38.33
5,COMEON!FMCUP,3,2020-06-18,19,下関,6,予選,1800,17:48,3058,3623,3769,3081,4239,4552,原義昭,深川真二,佐竹恒彦,岡本慎治,竹田辰也,杉山勝匡,岡山,佐賀,滋賀,山口,山口,佐賀,B1,A1,A2,A2,A1,B1,62,46,46,56,36,31,56,51,52,51,51,51,3.73,7.79,5.55,5.60,6.61,4.54,18.92,66.41,32.93,41.41,42.20,27.17,4.71,7.19,6.26,6.07,6.69,3.48,28.57,62.50,41.94,45.00,46.88,19.05,42,68,27,32,21,22,45.76,22.22,29.82,25.37,33.87,42.37,52,61,32,27,56,15,20.00,14.55,22.41,33.33,24.14,31.15
6,COMEON!FMCUP,3,2020-06-18,19,下関,7,ふく〜る特賞,1800,18:14,4202,3471,4955,4262,4692,4892,浮田圭浩,赤峰和也,福田慶尚,馬場貴也,酒井俊弘,柴田直哉,岡山,佐賀,広島,滋賀,福井,福岡,A2,B1,B1,A1,A2,B1,37,50,25,36,36,29,55,54,52,53,52,51,5.03,3.76,3.96,7.04,5.80,4.67,27.93,19.54,18.82,43.59,40.54,24.18,5.50,3.63,2.58,7.51,0.00,0.00,31.25,12.50,8.33,59.57,0.00,0.00,65,60,73,16,44,70,23.73,42.86,52.54,42.11,26.87,27.66,55,50,20,71,16,29,22.00,33.33,36.21,33.90,23.73,31.67
7,COMEON!FMCUP,3,2020-06-18,19,下関,8,予選,1800,18:45,3516,4009,4514,4350,5064,3571,吉原聖人,小林一樹,上條嘉嗣,篠崎元志,品川二千,寺本武司,広島,山口,大阪,福岡,山口,長崎,B1,B1,A2,A1,B2,B1,52,41,30,34,21,48,51,57,54,50,51,54,4.74,4.92,6.02,7.75,2.36,4.11,26.88,26.58,48.72,55.46,3.64,15.56,4.50,6.06,6.54,7.38,1.76,3.68,25.00,43.81,39.29,47.62,0.00,15.79,14,30,33,48,19,51,26.67,34.55,29.03,46.94,20.37,31.67,24,58,66,73,74,72,43.86,40.00,40.35,31.67,44.07,17.24
8,COMEON!FMCUP,3,2020-06-18,19,下関,9,予選,1800,19:17,4403,3878,4503,3506,4709,3567,木下大將,胡本悟志,上野真之,宮西真昭,岡村将也,吉岡誠,福岡,山口,佐賀,佐賀,福岡,山口,A2,B1,A1,B1,A2,B1,35,43,32,49,30,49,54,52,51,52,54,58,5.25,4.82,7.78,3.61,5.32,3.91,31.20,28.28,59.70,10.23,36.21,17.91,5.67,4.68,7.37,3.64,4.02,3.65,37.04,25.61,46.67,16.00,17.31,20.00,36,71,55,47,12,58,55.81,28.26,32.73,31.25,24.07,33.33,21,28,14,59,19,17,23.21,35.59,26.67,36.84,25.42,41.38
9,COMEON!FMCUP,3,2020-06-18,19,下関,10,一般特賞,1800,19:48,3415,4632,4672,4205,3912,3769,松井繁,長尾京志,守屋大地,山口剛,川原正明,佐竹恒彦,大阪,福岡,岡山,広島,福井,滋賀,A1,B1,B1,A1,A2,A2,50,31,34,37,46,46,50,53,52,52,51,52,7.68,5.28,3.11,7.19,5.96,5.55,55.47,26.60,10.81,49.53,41.01,32.93,6.05,3.77,4.00,7.49,6.50,6.26,30.77,13.64,22.22,56.76,56.67,41.94,23,75,35,54,38,27,17.86,22.95,31.25,27.59,19.70,29.82,69,41,13,57,34,32,39.66,24.56,27.87,28.81,47.46,22.41
