,title,day,date,place_cd,place,race_no,race_type,distance,deadline,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,area_1,area_2,area_3,area_4,area_5,area_6,class_1,class_2,class_3,class_4,class_5,class_6,age_1,age_2,age_3,age_4,age_5,age_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,glob_win_1,glob_win_2,glob_win_3,glob_win_4,glob_win_5,glob_win_6,glob_in2_1,glob_in2_2,glob_in2_3,glob_in2_4,glob_in2_5,glob_in2_6,loc_win_1,loc_win_2,loc_win_3,loc_win_4,loc_win_5,loc_win_6,loc_in2_1,loc_in2_2,loc_in2_3,loc_in2_4,loc_in2_5,loc_in2_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,moter_in2_1,moter_in2_2,moter_in2_3,moter_in2_4,moter_in2_5,moter_in2_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,boat_in2_1,boat_in2_2,boat_in2_3,boat_in2_4,boat_in2_5,boat_in2_6
0,オールレディースゾンビランドサガワラスボターンC,6,2022-02-15,23,唐津,1,朝1戦一般,1800,08:53,4882,5069,4726,5118,5153,4283,瀧川千依,山崎小葉,島田なぎ,野田なづ,佐藤ほの,石井裕美,広島,群馬,埼玉,佐賀,東京,東京,A2,B1,B1,B1,B2,B1,26,21,34,21,25,38,47,44,44,45,49,51,4.68,3.78,5.68,2.65,2.12,3.03,20.73,16.42,33.33,4.12,8.77,5.71,5.40,3.78,4.71,2.27,0.00,3.60,40.00,22.22,29.41,3.39,0.00,10.00,43,11,34,31,48,25,39.51,45.45,32.18,33.33,37.89,38.55,34,51,65,37,73,77,34.63,48.92,36.60,32.02,37.56,33.97
1,オールレディースゾンビランドサガワラスボターンC,6,2022-02-15,23,唐津,2,モー2ング一,1800,09:22,4224,3334,4936,3802,5231,5164,大橋栄里,角ひとみ,戸敷晃美,森岡まき,寺田空詩,森田梨湖,福岡,広島,福岡,岡山,山口,福岡,A2,A2,B2,B1,B2,B2,39,53,25,47,18,22,48,45,46,48,46,48,5.79,4.75,0.00,4.51,1.35,1.28,43.53,29.06,0.00,27.36,0.00,0.00,4.38,6.00,4.11,3.36,0.00,0.00,22.22,50.00,11.11,16.67,0.00,0.00,18,41,23,24,28,69,52.94,58.82,42.11,25.00,40.24,29.03,66,87,81,88,72,57,40.51,38.24,33.17,34.52,38.12,32.02
2,オールレディースゾンビランドサガワラスボターンC,6,2022-02-15,23,唐津,3,3ライズ戦一,1800,09:51,4464,4891,4071,4897,4819,4854,山下友貴,寺島美里,古賀千晶,深見亜由,蜂須瑞生,大橋由珠,静岡,東京,兵庫,愛知,群馬,東京,A2,B1,A2,B1,B1,B1,35,32,41,30,30,26,43,46,47,45,47,47,5.93,3.81,5.36,4.37,4.99,3.76,42.86,13.89,37.29,15.85,27.17,16.22,7.64,3.19,5.25,0.00,4.16,5.40,54.55,12.50,28.33,0.00,19.35,35.00,55,54,22,56,29,64,30.68,35.05,30.38,47.31,36.14,25.29,43,40,36,46,68,64,38.14,32.67,32.64,36.00,38.22,31.28
3,オールレディースゾンビランドサガワラスボターンC,6,2022-02-15,23,唐津,4,おは4戦一般,1800,10:20,3994,5144,3871,4456,3579,4845,茶谷桜,中尾彩香,池田紫乃,鎌倉涼,中里優子,前田紗希,滋賀,福岡,長崎,大阪,埼玉,埼玉,A2,B2,B1,A1,A2,B1,42,20,46,32,49,28,46,49,44,45,48,49,5.10,1.49,5.57,7.12,5.69,5.80,31.33,0.00,36.78,55.07,40.23,36.94,5.00,1.14,5.41,7.81,6.40,5.06,32.26,0.00,36.96,66.67,50.00,23.53,33,15,46,49,44,36,40.23,37.50,42.35,40.23,19.44,41.89,83,48,56,55,31,62,42.11,38.92,28.87,41.12,36.22,40.10
4,オールレディースゾンビランドサガワラスボターンC,6,2022-02-15,23,唐津,5,一般,1800,10:50,4783,4781,4225,4373,4726,4938,木村詳子,西舘果里,土屋千明,若狭奈美,島田なぎ,小芦るり,山口,東京,群馬,岡山,埼玉,佐賀,B2,B1,B2,B1,B1,A2,34,35,39,33,34,24,48,52,46,48,44,49,4.22,4.89,6.05,4.68,5.68,5.72,17.07,21.21,39.19,21.21,33.33,41.13,0.00,3.21,7.53,7.05,4.71,5.63,0.00,14.29,57.89,52.38,29.41,42.53,63,68,42,17,34,59,21.05,38.67,38.10,36.67,32.18,31.40,67,47,74,54,58,41,31.12,35.75,38.00,30.73,31.90,36.68
5,オールレディースゾンビランドサガワラスボターンC,6,2022-02-15,23,唐津,6,一般,1800,11:20,4088,4901,4275,3604,4882,5153,野田祥子,出口舞有,菅野はや,武藤綾子,瀧川千依,佐藤ほの,長崎,愛知,広島,福岡,広島,東京,B1,B2,B1,B1,A2,B2,41,29,39,51,26,25,48,46,50,48,47,49,5.20,5.87,4.08,4.34,4.68,2.12,34.67,44.26,19.44,16.67,20.73,8.77,5.27,5.06,6.73,4.57,5.40,0.00,36.67,37.14,63.64,13.04,40.00,0.00,39,52,35,47,43,48,36.49,36.67,37.04,37.36,39.51,37.89,42,78,86,76,34,73,33.81,32.37,32.69,35.75,34.63,37.56
6,オールレディースゾンビランドサガワラスボターンC,6,2022-02-15,23,唐津,7,一般,1800,11:50,3357,5118,4819,4891,5213,5231,福島陽子,野田なづ,蜂須瑞生,寺島美里,湯淺紀香,寺田空詩,岡山,佐賀,群馬,東京,群馬,山口,B1,B1,B1,B1,B2,B2,53,21,30,32,23,18,47,45,47,46,47,46,3.99,2.65,4.99,3.81,1.29,1.35,13.64,4.12,27.17,13.89,0.00,0.00,3.75,2.27,4.16,3.19,0.00,0.00,4.17,3.39,19.35,12.50,0.00,0.00,66,31,29,54,61,28,24.36,33.33,36.14,35.05,22.99,40.24,61,37,68,40,63,72,37.00,32.02,38.22,32.67,37.23,38.12
7,オールレディースゾンビランドサガワラスボターンC,6,2022-02-15,23,唐津,8,一般,1800,12:22,3802,4224,5144,5123,4897,4456,森岡まき,大橋栄里,中尾彩香,福山恵里,深見亜由,鎌倉涼,岡山,福岡,福岡,山口,愛知,大阪,B1,A2,B2,B2,B1,A1,47,39,20,25,30,32,48,48,49,47,45,45,4.51,5.79,1.49,2.11,4.37,7.12,27.36,43.53,0.00,1.10,15.85,55.07,3.36,4.38,1.14,0.00,0.00,7.81,16.67,22.22,0.00,0.00,0.00,66.67,24,18,15,40,56,49,25.00,52.94,37.50,26.03,47.31,40.23,88,66,48,60,46,55,34.52,40.51,38.92,30.88,36.00,41.12
8,オールレディースゾンビランドサガワラスボターンC,6,2022-02-15,23,唐津,9,からっキー特,1800,12:55,4854,4283,5069,4936,4783,4781,大橋由珠,石井裕美,山崎小葉,戸敷晃美,木村詳子,西舘果里,東京,東京,群馬,福岡,山口,東京,B1,B1,B1,B2,B2,B1,26,38,21,25,34,35,47,51,44,46,48,52,3.76,3.03,3.78,0.00,4.22,4.89,16.22,5.71,16.42,0.00,17.07,21.21,5.40,3.60,3.78,4.11,0.00,3.21,35.00,10.00,22.22,11.11,0.00,14.29,64,25,11,23,63,68,25.29,38.55,45.45,42.11,21.05,38.67,64,77,51,81,67,47,31.28,33.97,48.92,33.17,31.12,35.75
9,オールレディースゾンビランドサガワラスボターンC,6,2022-02-15,23,唐津,10,選抜戦,1800,13:28,3579,3604,3994,3334,4071,4088,中里優子,武藤綾子,茶谷桜,角ひとみ,古賀千晶,野田祥子,埼玉,福岡,滋賀,広島,兵庫,長崎,A2,B1,A2,A2,A2,B1,49,51,42,53,41,41,48,48,46,45,47,48,5.69,4.34,5.10,4.75,5.36,5.20,40.23,16.67,31.33,29.06,37.29,34.67,6.40,4.57,5.00,6.00,5.25,5.27,50.00,13.04,32.26,50.00,28.33,36.67,44,47,33,41,22,39,19.44,37.36,40.23,58.82,30.38,36.49,31,76,83,87,36,42,36.22,35.75,42.11,38.24,32.64,33.81
