,title,day,date,place_cd,place,race_no,race_type,distance,deadline,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,area_1,area_2,area_3,area_4,area_5,area_6,class_1,class_2,class_3,class_4,class_5,class_6,age_1,age_2,age_3,age_4,age_5,age_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,glob_win_1,glob_win_2,glob_win_3,glob_win_4,glob_win_5,glob_win_6,glob_in2_1,glob_in2_2,glob_in2_3,glob_in2_4,glob_in2_5,glob_in2_6,loc_win_1,loc_win_2,loc_win_3,loc_win_4,loc_win_5,loc_win_6,loc_in2_1,loc_in2_2,loc_in2_3,loc_in2_4,loc_in2_5,loc_in2_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,moter_in2_1,moter_in2_2,moter_in2_3,moter_in2_4,moter_in2_5,moter_in2_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,boat_in2_1,boat_in2_2,boat_in2_3,boat_in2_4,boat_in2_5,boat_in2_6
0,日刊スポーツ杯,1,2021-05-06,24,大村,1,予選,1800,15:15,4498,4899,4495,4299,4632,5195,宮本夏樹,占部一真,森晋太郎,中島浩哉,長尾京志,北村寧々,長崎,福岡,福岡,長崎,福岡,長崎,B1,B1,B1,B1,B1,B2,33,29,34,38,32,19,54,52,53,56,52,45,4.88,3.67,4.85,4.04,4.17,0.00,29.17,17.78,31.40,17.50,17.11,0.00,5.55,0.00,4.43,4.92,4.43,0.00,38.54,0.00,25.71,31.01,21.74,0.00,64,61,12,19,52,66,32.87,38.78,45.23,28.50,31.68,30.05,47,45,66,54,76,22,30.00,36.76,37.44,39.80,31.35,23.27
1,日刊スポーツ杯,1,2021-05-06,24,大村,2,予選,1800,15:36,3752,3875,3871,4982,4747,4060,宇土泰就,廣中良一,池田紫乃,中村将隆,山戸信二,島田一生,福岡,山口,長崎,兵庫,長崎,福岡,B1,B1,B1,B1,B1,A2,49,44,45,24,35,42,52,51,44,58,52,56,4.77,3.95,5.19,2.04,3.65,5.35,21.59,19.51,35.90,0.00,18.92,36.43,4.91,3.05,4.90,3.71,3.95,5.23,33.96,9.52,28.81,7.14,19.33,32.79,35,48,27,20,21,70,35.96,33.66,34.72,36.10,31.31,36.10,38,60,36,63,31,23,29.08,40.78,38.42,30.89,24.72,30.16
2,日刊スポーツ杯,1,2021-05-06,24,大村,3,予選,1800,15:58,4458,4694,4734,4919,3559,4398,抹香雄三,高田綾,安河内将,吉田翔悟,水長照雄,船岡洋一,広島,福岡,佐賀,長崎,山口,広島,B1,B1,A2,B1,B1,A1,35,36,31,30,53,34,54,42,51,52,53,53,4.86,4.49,6.94,5.12,4.06,6.75,26.27,27.96,56.63,31.73,17.05,50.81,4.43,5.52,6.91,4.95,4.21,6.54,21.74,20.69,45.45,29.32,17.54,51.35,47,63,13,15,59,18,26.09,27.64,40.98,32.04,30.69,43.88,56,58,28,14,30,69,31.44,34.98,31.96,28.96,20.93,28.16
3,日刊スポーツ杯,1,2021-05-06,24,大村,4,予選,1800,16:24,3164,4000,4153,5162,3562,3876,森脇徹,松本博昭,佐々木巌,松尾怜実,山下和彦,中辻崇人,山口,広島,山口,福岡,広島,福岡,B1,A2,B1,B2,A2,A1,60,44,40,21,51,44,53,55,58,47,52,52,4.40,6.28,3.78,1.43,6.26,6.87,16.00,42.34,15.28,0.00,46.15,56.60,4.55,7.71,4.28,0.00,7.17,6.44,18.18,71.43,22.00,0.00,52.38,40.00,30,25,28,34,67,68,40.00,38.31,28.87,32.14,29.59,31.10,18,32,67,46,20,72,27.23,27.42,42.36,31.71,33.67,31.79
4,日刊スポーツ杯,1,2021-05-06,24,大村,5,予選,1800,16:51,3273,3828,3470,4632,4652,4174,石田豪,明石正之,新田芳美,長尾京志,酒見峻介,赤坂俊輔,広島,兵庫,徳島,福岡,佐賀,長崎,B1,A2,B1,B1,B1,A1,55,47,51,32,35,38,51,51,46,52,51,51,5.03,6.64,4.80,4.17,4.65,7.12,31.25,47.20,31.43,17.11,23.16,54.86,3.59,6.36,4.94,4.43,4.89,7.24,10.34,31.82,29.41,21.74,21.05,53.97,72,69,44,52,29,55,44.61,30.92,27.41,31.68,37.31,28.28,68,43,44,76,15,34,34.31,39.89,31.25,31.35,42.44,28.33
5,日刊スポーツ杯,1,2021-05-06,24,大村,6,予選,1800,17:19,4485,4393,4299,5117,4503,3875,楠原正剛,田中孝明,中島浩哉,冨名腰桃,上野真之,廣中良一,福岡,福岡,長崎,福岡,佐賀,山口,A2,B1,B1,B2,A1,B1,35,34,38,21,33,44,57,56,56,44,52,51,5.43,4.33,4.04,2.18,7.64,3.95,34.95,22.92,17.50,2.94,55.93,19.51,5.24,4.89,4.92,1.43,6.91,3.05,34.48,30.56,31.01,0.00,46.27,9.52,46,71,19,57,75,48,29.65,32.37,28.50,34.15,48.66,33.66,12,70,54,41,35,60,26.63,33.33,39.80,30.85,44.06,40.78
6,日刊スポーツ杯,1,2021-05-06,24,大村,7,予選,1800,17:48,4402,4747,4545,3559,4899,4924,乙藤智史,山戸信二,岡村慶太,水長照雄,占部一真,中北涼,福岡,長崎,福岡,山口,福岡,長崎,A2,B1,A1,B1,B1,B1,36,35,33,53,29,28,53,52,54,53,52,48,6.12,3.65,7.07,4.06,3.67,2.13,44.57,18.92,52.85,17.05,17.78,4.35,6.34,3.95,5.58,4.21,0.00,3.78,46.55,19.33,30.00,17.54,0.00,19.51,39,21,14,59,61,53,34.63,31.31,38.27,30.69,38.78,31.25,29,31,55,30,45,37,35.05,24.72,25.97,20.93,36.76,35.64
7,日刊スポーツ杯,1,2021-05-06,24,大村,8,予選,1800,18:29,3284,4982,4498,4367,5144,3562,渡邊伸太,中村将隆,宮本夏樹,山口修路,中尾彩香,山下和彦,佐賀,兵庫,長崎,福岡,福岡,広島,A1,B1,B1,A2,B2,A2,53,24,33,35,19,51,53,58,54,51,49,52,5.75,2.04,4.88,5.61,1.57,6.26,40.38,0.00,29.17,36.96,2.33,46.15,5.77,3.71,5.55,5.27,1.00,7.17,27.27,7.14,38.54,29.27,0.00,52.38,36,20,64,17,62,67,41.00,36.10,32.87,29.61,38.35,29.59,64,63,47,24,62,20,29.89,30.89,30.00,26.70,32.84,33.67
8,日刊スポーツ杯,1,2021-05-06,24,大村,9,予選特賞,1800,19:00,4443,3871,4694,3604,5162,3470,津田裕絵,池田紫乃,高田綾,武藤綾子,松尾怜実,新田芳美,山口,長崎,福岡,福岡,福岡,徳島,A2,B1,B1,B1,B2,B1,34,45,36,50,21,51,48,44,42,48,47,46,5.88,5.19,4.49,4.17,1.43,4.80,36.36,35.90,27.96,15.73,0.00,31.43,5.68,4.90,5.52,4.72,0.00,4.94,38.24,28.81,20.69,17.39,0.00,29.41,43,27,63,22,34,44,33.18,34.72,27.64,37.06,32.14,27.41,25,36,58,74,46,44,39.51,38.42,34.98,29.90,31.71,31.25
9,日刊スポーツ杯,1,2021-05-06,24,大村,10,予選特賞,1800,19:30,4523,4574,3804,4458,4424,3828,中村辰也,東潤樹,中渡修作,抹香雄三,松尾昂明,明石正之,長崎,広島,福岡,広島,福岡,兵庫,A1,B1,A2,B1,A2,A2,33,32,47,35,35,47,52,54,54,54,51,51,5.42,4.93,4.69,4.86,6.46,6.64,33.33,28.99,29.23,26.27,48.94,47.20,5.83,5.44,4.10,4.43,6.00,6.36,36.84,31.58,26.92,21.74,47.37,31.82,49,33,65,47,58,69,32.66,31.22,32.99,26.09,45.10,30.92,50,26,11,56,59,49,29.69,39.11,29.17,31.44,41.58,37.62
