,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,日本財団会長杯,1,2020-09-30,22,福岡,1,予選,1800,4500,5048,5012,4890,4094,4694,山田康二,眞鳥康太,加倉侑征,石川諒,中島真二,高田綾,24,15,65,36,50,66,106,114,171,149,105,132,6.84,6.88,6.80,6.91,6.83,6.90,1,2,3,6,4,5,0.27,0.28,0.19,0.15,0.16,0.15,111.3,113.8,,114.0,111.1,,2,3,6,4,1,5,5,5,1,5-1,1-5,1-5,2-5,1-2,5-1-2,1-2-5,60.7,2.8,1.0,88.6,3.3,1.4,6.2,2.9,372.5,7.4,10,2,1,10,5,42,5,まくり差し,0
1,日本財団会長杯,1,2020-09-30,22,福岡,2,予選,1800,3372,4515,4503,4458,5117,3654,加藤雅之,藤田浩人,上野真之介,抹香雄三,冨名腰桃奈,武田光史,23,46,72,60,31,48,124,160,135,111,141,174,6.87,6.74,6.85,6.94,6.82,6.92,1,2,3,4,6,5,0.21,0.11,0.07,0.07,0.10,0.13,,110.6,109.5,113.2,,114.7,6,2,1,3,5,4,3,3,2,3-2,2-3,2-3,3-4,2-4,3-2-4,2-3-4,1.0,1.0,1.0,3.5,2.2,2.0,2.0,3.2,9.9,5.3,1,1,2,3,7,3,3,まくり差し,0
2,日本財団会長杯,1,2020-09-30,22,福岡,3,予選,1800,3593,3915,4232,5028,3615,4003,横井光弘,繁野谷圭介,笠雅雄,原田才一郎,横田茂,表憲一,33,58,53,68,43,44,128,155,130,138,139,157,6.92,6.87,6.90,6.85,6.88,6.86,1,2,3,4,5,6,0.12,0.21,0.19,0.24,0.23,0.24,110.6,113.8,,112.5,115.5,,1,3,6,2,4,5,1,1,4,1-4,1-4,1-4,1-2,2-4,1-4-2,1-2-4,3.7,6.3,6.3,14.0,9.8,4.6,1.8,1.7,36.2,3.7,5,3,5,3,2,12,1,逃げ,1
3,日本財団会長杯,1,2020-09-30,22,福岡,4,予選,1800,4009,3904,4133,3153,3427,3158,小林一樹,森貴洋,高橋正男,前川竜次,大賀広幸,島川光男,61,55,30,34,59,57,173,152,136,158,112,101,6.85,6.91,6.83,6.91,6.84,6.82,1,2,3,4,5,6,0.12,0.14,0.11,0.20,0.16,0.17,113.9,112.7,109.1,,,111.8,4,3,1,5,6,2,3,3,6,3-6,3-6,3-6,2-3,2-6,3-6-2,2-3-6,2.5,1.0,6.7,13.1,12.2,6.7,6.7,15.6,56.2,12.4,7,5,6,6,14,21,6,まくり,1
4,日本財団会長杯,1,2020-09-30,22,福岡,5,予選,1800,3802,4014,4694,4773,4823,5144,森岡真希,片岡恵里,高田綾,中川りな,中村桃佳,中尾彩香,27,75,66,35,28,67,163,126,132,137,119,162,6.92,6.89,6.94,6.84,6.90,6.86,1,2,3,4,5,6,0.17,0.24,0.18,0.19,0.21,0.31,111.9,113.9,114.6,110.0,,,2,3,4,1,5,6,4,4,1,4-1,1-4,1-4,2-4,1-2,4-1-2,1-2-4,2.6,1.6,1.4,11.1,3.6,2.4,4.8,2.9,36.6,4.4,4,1,2,8,4,15,2,抜き,1
5,日本財団会長杯,1,2020-09-30,22,福岡,6,予選,1800,4094,4377,4092,3372,3576,4735,中島真二,濱本優一,岡部大輔,加藤雅之,白水勝也,角山雄哉,50,42,54,23,37,69,105,154,159,124,142,151,6.83,6.89,6.88,6.91,6.83,6.86,1,2,3,4,5,6,0.21,0.21,0.20,0.32,0.26,0.31,117.4,119.8,,,123.2,125.8,1,2,6,5,3,4,1,1,2,1-2,1-2,1-2,1-5,2-5,1-2-5,1-2-5,1.7,1.3,1.5,3.5,2.5,1.0,1.8,2.0,9.3,3.6,1,1,1,3,5,2,2,逃げ,1
6,日本財団会長杯,1,2020-09-30,22,福岡,7,予選,1800,3600,4003,4256,3741,4601,5048,玄馬徹,表憲一,渡辺浩司,松尾基成,森野正弘,眞鳥康太,11,44,14,62,45,15,147,157,168,107,131,114,6.88,6.89,6.87,6.87,6.84,6.87,1,2,3,4,5,6,0.09,0.13,0.11,0.18,0.25,0.13,,114.1,111.5,,113.7,112.5,6,4,1,5,3,2,3,3,6,3-6,3-6,3-6,3-5,5-6,3-6-5,3-5-6,1.9,1.0,13.5,69.5,50.7,13.7,2.0,33.1,218.1,28.7,17,11,11,2,12,51,8,まくり,1
7,日本財団会長杯,1,2020-09-30,22,福岡,8,予選,1800,3903,3153,4458,4695,4750,4890,白石健,前川竜次,抹香雄三,尾崎雄二,井上尚悟,石川諒,13,34,60,17,32,36,103,158,111,117,113,149,6.83,6.88,6.91,6.92,6.85,6.86,1,2,3,4,5,6,0.05,0.14,0.12,0.12,0.08,0.12,109.7,113.8,115.3,,112.5,,1,3,4,6,2,5,1,1,5,1-5,1-5,1-5,1-2,2-5,1-5-2,1-2-5,1.0,1.0,8.2,12.3,10.9,4.0,2.3,9.9,39.1,13.3,4,5,4,2,11,13,7,逃げ,1
8,日本財団会長杯,1,2020-09-30,22,福岡,9,予選特賞,1800,3427,3683,4773,5012,3508,3915,大賀広幸,小羽正作,中川りな,加倉侑征,久富政弘,繁野谷圭介,59,26,35,65,12,58,112,133,137,171,121,155,6.81,6.85,6.77,6.85,6.94,6.89,1,2,3,4,5,6,0.11,0.13,0.12,0.21,0.28,0.33,111.0,112.8,113.6,,,114.5,1,2,3,5,6,4,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.5,1.0,3.0,3.2,2.0,1.0,1.0,3.3,7.9,3.8,2,1,1,2,7,1,1,抜き,1
9,日本財団会長杯,1,2020-09-30,22,福岡,10,予選特賞,1800,3576,4436,4271,4133,3802,4515,白水勝也,渋谷明憲,川崎公靖,高橋正男,森岡真希,藤田浩人,37,16,18,30,27,46,142,108,150,136,163,160,6.81,6.90,6.90,6.81,6.92,6.78,1,2,3,4,5,6,0.15,0.26,0.13,0.11,0.23,0.21,110.1,114.1,112.5,113.9,,,1,4,2,3,6,5,1,1,3,1-3,1-3,1-3,1-4,3-4,1-3-4,1-3-4,1.3,1.0,3.3,7.9,6.1,2.6,1.0,5.2,22.2,9.3,3,3,4,1,9,7,4,逃げ,1
