,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,サンケイスポーツカップ,3,2020-03-10,24,大村,1,予選,1800,3949,4768,5034,4164,5032,3698,今出晋二,田代元気,若林義人,岩永節也,谷口知優,小巻良至,47,57,43,22,60,63,25,53,49,11,12,20,7.01,7.01,7.04,7.02,7.04,7.07,1,2,3,4,5,6,0.17,0.21,0.19,0.26,0.25,0.18,113.4,110.8,,115.2,,114.4,2,1,5,4,6,3,2,2,1,2-1,1-2,1-2,2-6,1-6,2-1-6,1-2-6,5.6,1.6,1.1,27.5,4.2,1.5,29.2,4.3,112.5,9.2,8,2,2,13,5,31,6,差し,1
1,サンケイスポーツカップ,3,2020-03-10,24,大村,2,予選,1800,4231,4092,4114,4299,4703,4020,鈴木裕隆,岡部大輔,深澤達徳,中島浩哉,森永隆,川上清人,72,55,44,11,50,52,47,17,54,76,37,71,6.89,7.05,7.06,7.12,7.06,7.02,1,2,3,4,5,6,0.12,0.11,0.12,0.13,0.19,0.33,111.2,112.8,113.8,,114.6,,1,2,3,5,4,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.9,1.4,1.1,2.1,1.5,1.1,1.6,2.3,7.6,5.1,1,1,1,2,5,1,2,逃げ,1
2,サンケイスポーツカップ,3,2020-03-10,24,大村,3,予選,1800,3620,4039,4043,4081,3637,4474,信濃由行,村上功祐,桐本康臣,樋口範政,齋藤和政,渡辺崇,68,46,41,14,64,18,28,73,67,68,26,60,7.08,7.04,7.05,7.04,7.02,7.06,1,2,3,4,5,6,0.23,0.23,0.21,0.30,0.27,0.29,113.3,111.3,114.4,,,112.0,3,1,4,5,6,2,2,2,6,2-6,2-6,2-6,1-2,1-6,2-6-1,1-2-6,7.1,2.2,5.2,42.0,30.5,6.2,1.7,5.2,101.1,9.5,13,10,11,2,7,33,5,差し,1
3,サンケイスポーツカップ,3,2020-03-10,24,大村,4,予選,1800,4498,4676,4027,4441,4635,4462,宮本夏樹,後藤隼之,松江秀徳,末永由楽,峰重力也,夏山亮平,69,73,31,48,33,51,75,38,16,62,69,52,6.94,7.00,7.01,6.97,7.04,6.95,1,2,3,4,5,6,0.17,0.15,0.15,0.17,0.14,0.29,110.9,112.6,113.9,113.3,,,1,2,4,3,6,5,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,2.7,1.2,1.1,5.6,5.4,1.7,1.0,1.1,9.8,3.6,3,3,4,1,2,4,2,逃げ,1
4,サンケイスポーツカップ,3,2020-03-10,24,大村,5,予選,1800,4607,3583,4436,4668,4076,5034,鶴田勇雄,齋藤智裕,渋谷明憲,楠本晃嗣,杉田篤光,若林義人,70,54,65,38,30,43,34,23,57,27,39,49,7.05,7.05,7.03,6.98,7.02,7.06,1,2,3,4,5,6,0.28,0.15,0.18,0.29,0.28,0.29,112.3,115.9,,111.0,114.6,,2,4,5,1,3,6,4,4,1,4-1,1-4,1-4,4-5,1-5,4-1-5,1-4-5,14.9,4.2,1.2,95.4,17.2,7.4,9.7,1.8,195.8,16.2,20,5,9,12,2,46,5,差し,1
5,サンケイスポーツカップ,3,2020-03-10,24,大村,6,夜ガチ戦予選,1800,4553,4227,5027,4474,4114,4164,坪口竜也,安達裕樹,重冨勇哉,渡辺崇,深澤達徳,岩永節也,71,39,12,18,44,22,22,33,56,60,54,11,6.97,7.00,7.02,7.01,7.02,7.03,1,2,3,4,5,6,0.24,0.26,0.19,0.23,0.22,0.23,112.2,111.3,115.0,114.1,,,2,1,4,3,5,6,2,2,1,2-1,1-2,1-2,2-4,1-4,2-1-4,1-2-4,2.8,1.3,1.0,3.6,1.3,1.0,1.3,1.4,8.1,1.9,2,1,1,2,3,2,1,差し,1
6,サンケイスポーツカップ,3,2020-03-10,24,大村,7,夜ドキ戦予選,1800,4676,5032,4185,3959,3620,3532,後藤隼之,谷口知優,藤原真也,坪井康晴,信濃由行,柴田光,73,60,56,34,68,45,38,12,74,30,28,55,7.00,7.02,7.02,6.92,7.08,6.96,1,4,2,3,5,6,0.11,0.23,0.21,0.17,0.25,0.21,113.5,,,111.5,115.3,110.3,3,5,6,2,4,1,6,6,4,6-4,4-6,4-6,1-6,1-4,6-4-1,1-4-6,10.1,3.7,1.7,30.1,4.4,1.4,2.3,1.1,48.9,2.2,9,2,2,5,1,16,1,まくり,0
7,サンケイスポーツカップ,3,2020-03-10,24,大村,8,予選,1800,3458,4081,4391,4715,3698,3491,東健介,樋口範政,松田祐季,村上遼,小巻良至,富永茂,61,14,40,37,63,49,18,68,43,41,20,14,6.95,7.03,6.92,6.98,7.01,6.97,1,2,3,4,5,6,0.08,0.13,0.13,0.19,0.26,0.23,110.1,113.1,111.8,112.4,,,1,4,2,3,6,5,1,1,3,1-3,1-3,1-3,1-4,3-4,1-3-4,1-3-4,3.1,1.1,1.0,2.7,1.9,1.1,1.1,1.3,5.4,1.8,1,1,1,2,3,1,1,抜き,1
8,サンケイスポーツカップ,3,2020-03-10,24,大村,9,予選特賞,1800,4441,3637,3949,4362,4220,4299,末永由楽,齋藤和政,今出晋二,土屋智則,深川和仁,中島浩哉,48,64,47,62,66,11,62,26,25,58,61,76,6.95,7.02,7.00,6.91,6.97,7.03,1,2,3,4,5,6,0.13,0.19,0.24,0.08,0.09,0.18,113.0,,114.8,109.3,110.9,,3,5,4,1,2,6,4,4,5,4-5,4-5,4-5,1-4,1-5,4-5-1,1-4-5,4.1,2.1,3.3,11.9,9.3,1.7,1.1,2.4,21.5,3.1,4,4,2,1,5,7,2,抜き,1
9,サンケイスポーツカップ,3,2020-03-10,24,大村,10,予選特賞,1800,4043,4607,4462,4498,4227,4553,桐本康臣,鶴田勇雄,夏山亮平,宮本夏樹,安達裕樹,坪口竜也,41,70,51,69,39,71,67,34,52,75,33,22,7.04,6.95,7.01,6.94,6.99,6.95,1,2,3,4,5,6,0.03,0.15,0.14,0.06,0.06,0.09,110.5,113.0,,,111.2,112.5,1,4,6,5,2,3,1,1,5,1-5,1-5,1-5,1-6,5-6,1-5-6,1-5-6,1.0,1.0,2.5,4.6,3.3,1.5,3.4,5.0,21.3,11.6,3,2,1,5,10,7,4,逃げ,1
