,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,長崎新聞社杯,2,2020-08-08,24,大村,1,予選,1800,3906,4241,4747,3936,4299,4948,飯山晃三,大串重幸,山戸信二,三瀬譲,中島浩哉,木場悠介,73,34,74,32,26,69,74,31,34,14,32,40,7.02,7.14,7.07,7.12,7.08,7.08,1,2,3,4,5,6,0.16,0.17,0.21,0.24,0.22,0.23,112.7,,114.8,,115.7,113.2,1,5,3,6,4,2,1,1,6,1-6,1-6,1-6,1-3,3-6,1-6-3,1-3-6,1.2,1.0,3.1,10.4,12.3,3.8,2.6,7.5,50.4,18.4,5,4,5,2,11,18,8,逃げ,1
1,長崎新聞社杯,2,2020-08-08,24,大村,2,予選,1800,4248,5048,4715,3491,4919,3843,岡本大,眞鳥康太,村上遼,富永茂,吉田翔悟,上之晃弘,33,49,56,19,40,39,22,37,21,17,18,16,7.12,7.03,7.07,7.06,7.06,7.04,1,2,3,4,5,6,0.09,0.14,0.13,0.17,0.14,0.18,111.8,114.8,112.7,115.4,,,1,3,2,4,6,5,1,1,3,1-3,1-3,1-3,1-2,2-3,1-3-2,1-2-3,2.2,1.0,1.0,4.3,1.4,1.2,1.2,1.4,10.4,3.1,2,1,1,2,3,1,1,逃げ,1
2,長崎新聞社杯,2,2020-08-08,24,大村,3,予選,1800,4164,4096,3752,4498,5071,3151,岩永節也,石橋道友,宇土泰就,宮本夏樹,野見山拓己,落合敬一,65,44,51,28,61,58,44,20,60,12,69,66,7.03,7.02,7.00,7.00,7.07,7.10,1,2,3,4,6,5,0.22,0.17,0.15,0.21,0.04,0.11,111.3,115.8,114.2,,,112.3,1,4,3,6,5,2,1,1,6,1-6,1-6,1-6,1-3,3-6,1-6-3,1-3-6,1.7,2.1,4.8,16.3,13.4,4.0,3.9,3.9,48.7,15.1,6,6,7,6,5,19,7,逃げ,0
3,長崎新聞社杯,2,2020-08-08,24,大村,4,予選,1800,3670,4551,4424,4259,4193,4070,古澤信二,三川昂暁,松尾昂明,真庭明志,郷原章平,中村亮太,16,31,24,63,75,25,56,38,45,36,35,28,7.00,7.02,6.93,7.02,6.95,7.02,1,2,3,4,5,6,0.15,0.18,0.13,0.26,0.17,0.21,,114.3,112.8,,111.5,113.2,5,4,2,6,1,3,5,5,3,5-3,3-5,3-5,5-6,3-6,5-3-6,3-5-6,6.2,3.1,3.0,10.9,4.9,2.1,4.6,4.0,33.2,6.8,2,1,1,11,7,4,2,抜き,1
4,長崎新聞社杯,2,2020-08-08,24,大村,5,予選,1800,4553,4352,5009,4603,4171,5081,坪口竜也,下條雄太郎,大賀龍之介,谷川将太,榎幸司,篠原飛翔,55,46,41,36,76,62,53,19,30,57,23,62,7.02,7.04,7.07,6.97,7.02,7.05,1,2,3,4,5,6,0.11,0.11,0.14,0.15,0.14,0.11,110.8,112.4,,113.1,114.2,,1,2,5,3,4,6,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.6,1.0,1.0,2.8,1.4,1.1,1.7,2.2,5.9,3.2,1,1,1,3,5,2,2,逃げ,1
5,長崎新聞社杯,2,2020-08-08,24,大村,6,予選,1800,4614,4523,3491,5048,4948,3779,石倉洋行,中村辰也,富永茂,眞鳥康太,木場悠介,原田幸哉,21,23,19,49,69,71,27,25,17,37,40,26,7.00,6.96,7.02,6.99,6.97,6.95,3,1,4,6,5,2,0.17,0.26,0.11,0.21,0.17,0.25,,110.5,114.8,114.1,,111.1,5,1,4,3,6,2,2,2,6,2-6,2-6,2-6,2-4,4-6,2-6-4,2-4-6,2.5,1.5,1.3,4.7,2.3,1.6,3.9,4.5,22.5,6.8,2,1,1,6,9,10,3,逃げ,0
6,長崎新聞社杯,2,2020-08-08,24,大村,7,予選,1800,3349,3843,3662,4174,4213,5071,吉田一郎,上之晃弘,大庭元明,赤坂俊輔,重富伸也,野見山拓己,43,39,35,47,57,61,43,16,24,64,39,69,6.97,7.04,7.01,7.08,7.02,7.03,1,2,3,4,5,6,0.14,0.15,0.11,0.11,0.16,0.16,110.5,,112.4,113.4,114.5,,1,5,2,3,4,6,1,1,3,1-3,1-3,1-3,1-4,3-4,1-3-4,1-3-4,1.4,1.6,1.8,2.3,1.9,1.1,1.5,1.3,4.6,1.9,1,1,1,3,2,1,1,逃げ,1
7,長崎新聞社杯,2,2020-08-08,24,大村,8,予選,1800,4498,3670,4497,4241,4640,4004,宮本夏樹,古澤信二,桑原悠,大串重幸,山ノ内雅人,山本浩輔,28,16,67,34,72,52,12,56,41,31,51,29,6.97,7.02,6.99,7.12,7.01,7.02,1,2,3,4,5,6,0.12,0.10,0.04,0.13,0.15,0.24,,,110.2,114.2,112.0,113.2,6,5,1,4,2,3,3,3,5,3-5,3-5,3-5,3-6,5-6,3-5-6,3-5-6,2.0,1.5,2.3,6.2,5.7,2.2,3.7,11.1,28.2,18.7,3,2,2,7,14,12,5,差し,1
8,長崎新聞社杯,2,2020-08-08,24,大村,9,予選,1800,4096,3151,4504,4171,4315,4259,石橋道友,落合敬一,前田将太,榎幸司,山崎昂介,真庭明志,44,58,22,76,59,63,20,66,13,23,15,36,7.03,7.02,6.96,7.04,6.97,7.00,1,2,3,4,5,6,0.19,0.17,0.32,0.27,0.28,0.26,111.6,114.3,,112.3,,113.0,1,4,6,2,5,3,1,1,4,1-4,1-4,1-4,1-6,4-6,1-4-6,1-4-6,2.3,1.7,2.9,8.2,8.5,2.6,8.4,9.5,50.2,34.0,4,3,3,10,11,18,11,逃げ,1
9,長崎新聞社杯,2,2020-08-08,24,大村,10,予選,1800,4352,4715,3777,3752,4424,3944,下條雄太郎,村上遼,樋口亮,宇土泰就,松尾昂明,山口裕二,46,56,37,51,24,66,19,21,33,60,45,50,7.02,7.03,6.98,6.99,6.94,6.96,1,2,3,4,5,6,0.04,0.07,0.09,0.17,0.21,0.23,110.1,111.0,,113.3,113.6,,1,2,6,3,4,5,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.1,1.0,1.0,2.2,2.8,1.9,6.1,11.0,20.9,8.6,1,1,3,8,13,10,5,抜き,1
