,title,day,date,place_cd,place,race_no,race_type,distance,deadline,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,area_1,area_2,area_3,area_4,area_5,area_6,class_1,class_2,class_3,class_4,class_5,class_6,age_1,age_2,age_3,age_4,age_5,age_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,glob_win_1,glob_win_2,glob_win_3,glob_win_4,glob_win_5,glob_win_6,glob_in2_1,glob_in2_2,glob_in2_3,glob_in2_4,glob_in2_5,glob_in2_6,loc_win_1,loc_win_2,loc_win_3,loc_win_4,loc_win_5,loc_win_6,loc_in2_1,loc_in2_2,loc_in2_3,loc_in2_4,loc_in2_5,loc_in2_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,moter_in2_1,moter_in2_2,moter_in2_3,moter_in2_4,moter_in2_5,moter_in2_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,boat_in2_1,boat_in2_2,boat_in2_3,boat_in2_4,boat_in2_5,boat_in2_6
0,スポーツ報知杯,6,2021-04-29,24,大村,1,一般,1800,15:15,5048,5086,3508,2912,4966,4873,眞鳥康太,本村大,久富政弘,尾崎鉄也,田川大貴,蒲原健太,長崎,長崎,佐賀,長崎,長崎,佐賀,B1,B1,B1,B1,B1,B1,26,21,49,65,23,27,55,53,54,56,53,53,3.88,2.59,5.10,3.87,5.09,4.09,15.22,8.75,35.65,23.71,31.96,16.50,3.55,2.55,4.98,4.66,4.54,3.92,11.49,3.57,24.53,28.45,23.37,23.08,67,43,74,66,68,21,30.65,34.80,25.42,30.60,31.16,32.45,51,62,18,33,31,28,33.17,34.54,27.62,37.56,24.40,33.15
1,スポーツ報知杯,6,2021-04-29,24,大村,2,一般,1800,15:36,4705,4395,4315,3501,3906,4892,吉川勇作,下河雅史,山崎昂介,川上昇平,飯山晃三,柴田直哉,長崎,福岡,長崎,長崎,長崎,福岡,B1,B1,B1,B1,B1,B1,32,34,36,51,43,30,54,56,53,54,58,51,3.66,5.09,4.71,4.78,4.37,4.93,19.10,29.41,29.25,25.88,22.47,27.97,4.94,5.53,4.62,5.07,5.64,3.54,29.71,41.18,25.24,34.09,38.96,17.86,23,47,50,54,31,57,43.39,24.86,49.46,27.22,26.38,34.36,21,25,37,46,54,19,36.04,39.18,35.79,31.66,40.32,37.37
2,スポーツ報知杯,6,2021-04-29,24,大村,3,一般,1800,15:59,4919,5121,4382,4248,3944,4820,吉田翔悟,定松勇樹,高山智至,岡本大,山口裕二,上野励,長崎,佐賀,滋賀,長崎,長崎,福岡,B1,B1,A2,B1,A2,B2,30,19,36,38,42,29,52,53,55,55,52,56,4.99,5.72,4.94,4.36,6.59,3.18,31.82,39.13,28.41,20.00,47.41,16.67,4.78,1.27,0.00,5.14,7.20,2.87,27.87,0.00,0.00,25.88,58.01,9.68,64,14,70,35,65,28,32.35,37.84,37.82,36.79,31.32,29.89,75,36,27,30,26,73,35.38,38.02,32.31,20.99,37.89,34.98
3,スポーツ報知杯,6,2021-04-29,24,大村,4,一般,1800,16:24,4096,3616,4241,4213,4686,4753,石橋道友,中村真,大串重幸,重富伸也,丸野一樹,森照夫,長崎,福岡,長崎,長崎,滋賀,福岡,A1,A2,B1,B1,A1,B2,39,48,36,36,29,32,53,53,54,53,52,55,6.65,5.20,5.11,3.84,7.44,4.37,47.06,32.85,30.33,16.82,53.03,23.17,7.00,5.55,5.21,4.86,7.00,5.33,55.69,45.24,34.30,28.83,50.00,26.67,72,15,71,58,34,20,43.23,33.16,31.63,45.31,30.43,36.92,61,41,59,22,67,16,37.81,31.77,41.36,21.77,41.36,31.98
4,スポーツ報知杯,6,2021-04-29,24,大村,5,一般,1800,16:58,3777,4948,4195,5086,5107,4715,樋口亮,木場悠介,前川守嗣,本村大,松本真広,村上遼,長崎,長崎,福岡,長崎,福岡,長崎,A2,B1,A2,B1,B2,A1,45,28,39,21,22,28,52,51,57,53,50,51,5.38,5.03,5.71,2.59,1.68,6.48,38.17,28.33,35.90,8.75,0.00,49.21,6.11,4.64,5.96,2.55,1.64,6.36,47.33,24.26,39.29,3.57,0.00,45.30,63,60,32,43,53,13,28.34,35.05,25.14,34.80,31.82,40.63,45,49,53,62,35,13,38.02,36.36,35.53,34.54,45.31,32.34
5,スポーツ報知杯,6,2021-04-29,24,大村,6,一般,1800,17:28,4070,4474,3527,4004,3508,3349,中村亮太,渡辺崇,中嶋誠一,山本浩輔,久富政弘,吉田一郎,長崎,福岡,長崎,長崎,佐賀,長崎,A1,A2,A2,B1,B1,A1,40,33,50,43,49,53,52,56,52,52,54,52,6.57,5.75,5.82,4.57,5.10,6.56,50.39,40.44,39.17,18.18,35.65,49.53,7.15,5.82,6.09,5.67,4.98,6.81,57.75,41.07,40.83,36.62,24.53,52.45,38,12,11,73,74,26,32.61,45.45,37.37,31.28,25.42,34.72,66,71,48,72,18,24,36.13,35.00,41.24,31.58,27.62,23.78
6,スポーツ報知杯,6,2021-04-29,24,大村,7,一般,1800,17:56,4640,3906,3571,4828,3936,3574,山ノ内雅,飯山晃三,寺本武司,松山将吾,三瀬譲,大神康司,福岡,長崎,長崎,滋賀,長崎,福岡,A2,B1,B1,A1,B1,A2,30,43,49,26,43,48,55,58,53,51,56,52,6.39,4.37,3.95,5.80,3.52,6.01,51.64,22.47,21.25,40.87,19.42,42.76,5.11,5.64,4.67,7.75,4.51,5.62,33.33,38.96,29.35,66.67,25.95,41.54,46,31,40,62,19,69,28.34,26.38,26.74,38.86,28.95,31.12,60,54,68,17,58,52,40.21,40.32,35.57,36.22,35.75,32.82
7,スポーツ報知杯,6,2021-04-29,24,大村,8,一般,1800,18:29,4497,4248,4603,4553,4352,4969,桑原悠,岡本大,谷川将太,坪口竜也,下條雄太,町田洸希,長崎,長崎,長崎,長崎,長崎,長崎,A1,B1,B1,A2,A1,B1,33,38,33,32,35,29,50,55,52,54,53,53,7.58,4.36,4.92,6.46,7.16,4.16,61.29,20.00,24.37,47.73,54.72,17.76,7.78,5.14,5.02,6.29,7.48,3.61,65.63,25.88,24.82,44.19,59.79,18.10,17,35,56,37,48,44,28.50,36.79,26.16,38.46,34.20,27.81,12,30,56,40,39,55,25.15,20.99,32.07,32.67,32.49,26.32
8,スポーツ報知杯,6,2021-04-29,24,大村,9,準優勝戦,1800,19:02,3944,4096,4213,3527,4395,3777,山口裕二,石橋道友,重富伸也,中嶋誠一,下河雅史,樋口亮,長崎,長崎,長崎,長崎,福岡,長崎,A2,A1,B1,A2,B1,A2,42,39,36,50,34,45,52,53,53,52,56,52,6.59,6.65,3.84,5.82,5.09,5.38,47.41,47.06,16.82,39.17,29.41,38.17,7.20,7.00,4.86,6.09,5.53,6.11,58.01,55.69,28.83,40.83,41.18,47.33,65,72,58,11,47,63,31.32,43.23,45.31,37.37,24.86,28.34,26,61,22,48,25,45,37.89,37.81,21.77,41.24,39.18,38.02
9,スポーツ報知杯,6,2021-04-29,24,大村,10,準優勝戦,1800,19:34,4715,4070,5121,4315,3616,4828,村上遼,中村亮太,定松勇樹,山崎昂介,中村真,松山将吾,長崎,長崎,佐賀,長崎,福岡,滋賀,A1,A1,B1,B1,A2,A1,28,40,19,36,48,26,51,52,53,53,53,51,6.48,6.57,5.72,4.71,5.20,5.80,49.21,50.39,39.13,29.25,32.85,40.87,6.36,7.15,1.27,4.62,5.55,7.75,45.30,57.75,0.00,25.24,45.24,66.67,13,38,14,50,15,62,40.63,32.61,37.84,49.46,33.16,38.86,13,66,36,37,41,17,32.34,36.13,38.02,35.79,31.77,36.22
