,title,day,date,place_cd,place,race_no,race_type,distance,deadline,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,area_1,area_2,area_3,area_4,area_5,area_6,class_1,class_2,class_3,class_4,class_5,class_6,age_1,age_2,age_3,age_4,age_5,age_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,glob_win_1,glob_win_2,glob_win_3,glob_win_4,glob_win_5,glob_win_6,glob_in2_1,glob_in2_2,glob_in2_3,glob_in2_4,glob_in2_5,glob_in2_6,loc_win_1,loc_win_2,loc_win_3,loc_win_4,loc_win_5,loc_win_6,loc_in2_1,loc_in2_2,loc_in2_3,loc_in2_4,loc_in2_5,loc_in2_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,moter_in2_1,moter_in2_2,moter_in2_3,moter_in2_4,moter_in2_5,moter_in2_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,boat_in2_1,boat_in2_2,boat_in2_3,boat_in2_4,boat_in2_5,boat_in2_6
0,第5回楽天銀行杯,4,2021-01-18,23,唐津,1,朝1戦一般,1800,08:53,3576,4981,3501,4966,4968,4552,白水勝也,牧山敦也,川上昇平,田川大貴,宮崎光基,杉山勝匡,福岡,佐賀,長崎,長崎,徳島,佐賀,A1,B1,B1,B1,B2,B1,48,24,51,23,30,31,52,52,55,52,54,51,6.21,4.24,4.84,4.67,2.50,4.28,43.20,21.70,28.69,23.66,7.50,20.20,6.44,3.86,3.93,4.15,1.00,4.93,44.44,16.20,13.33,18.87,0.00,35.56,57,22,62,16,44,61,38.04,53.26,24.66,47.67,31.58,28.74,83,89,66,43,45,80,35.48,28.57,37.89,29.89,29.07,28.49
1,第5回楽天銀行杯,4,2021-01-18,23,唐津,2,モー2ング一,1800,09:22,4079,4967,4691,3680,3581,4405,出畑孝典,中村魁生,水原慎,森林太,加木郁,南野利騰,福岡,大阪,徳島,長崎,山口,福井,A2,A2,B1,B1,B1,B1,42,22,37,47,48,35,53,51,49,55,52,51,6.08,5.78,4.82,4.49,4.66,4.77,42.45,37.17,24.10,26.42,21.10,28.04,5.56,6.36,4.22,4.13,4.80,5.83,41.86,43.59,11.11,13.33,20.00,36.11,60,69,12,15,43,31,30.21,40.63,18.68,19.74,44.83,30.49,58,65,57,63,72,60,31.58,27.40,28.88,29.25,33.52,31.05
2,第5回楽天銀行杯,4,2021-01-18,23,唐津,3,3ライズ戦一,1800,09:51,4367,4855,4025,4046,4252,4005,山口修路,江頭賢太,山本隆幸,谷村啓司,松下哲也,瀬川公則,福岡,長崎,兵庫,福岡,福岡,山口,A2,B1,A1,B1,B1,B1,35,24,43,41,37,42,52,52,52,54,52,58,5.31,4.09,6.91,3.65,4.75,4.30,30.56,24.29,53.13,13.13,27.93,25.61,4.75,4.25,9.63,3.55,4.73,4.04,25.00,19.44,87.50,5.00,22.73,22.22,47,40,38,68,32,39,30.23,24.75,31.68,24.72,28.40,28.42,69,46,55,38,37,49,30.27,32.79,24.53,34.95,30.49,29.89
3,第5回楽天銀行杯,4,2021-01-18,23,唐津,4,おは4戦一般,1800,10:20,4155,4329,5017,4633,4822,4377,長野壮志,小松卓司,澤田尚也,森智也,百武翔,濱本優一,福岡,福岡,滋賀,兵庫,佐賀,大阪,A2,B1,B1,B1,A2,A2,40,37,21,31,28,36,57,50,52,50,51,50,5.74,4.84,5.57,5.14,5.63,5.54,39.13,30.53,33.64,29.67,36.75,38.46,5.26,5.25,0.00,6.10,5.62,5.52,41.94,28.57,0.00,35.00,37.93,37.04,27,28,53,19,48,63,46.74,20.22,38.96,30.77,23.91,30.59,90,33,51,32,44,31,30.90,28.03,32.80,37.27,23.38,31.16
4,第5回楽天銀行杯,4,2021-01-18,23,唐津,5,一般,1800,10:49,3964,3663,3804,4684,4171,3501,宮地博士,木山和幸,中渡修作,楠原翔太,榎幸司,川上昇平,長崎,広島,福岡,福岡,長崎,長崎,B1,A2,A2,A2,A1,B1,41,51,46,30,38,51,56,51,53,53,53,55,4.56,5.47,5.38,6.11,6.27,4.84,21.88,35.45,33.64,45.45,44.78,28.69,4.75,5.63,5.53,4.71,6.07,3.93,12.50,38.46,32.65,31.43,40.00,13.33,56,67,41,36,35,62,19.75,19.72,23.19,46.53,36.08,24.66,82,59,56,79,48,66,28.48,32.99,30.69,37.43,33.52,37.89
5,第5回楽天銀行杯,4,2021-01-18,23,唐津,6,一般,1800,11:19,3680,4968,4374,4437,3968,4079,森林太,宮崎光基,永田義紘,中田元泰,茶谷信次,出畑孝典,長崎,徳島,広島,香川,滋賀,福岡,B1,B2,B1,A2,A2,A2,47,30,36,34,44,42,55,54,50,55,54,53,4.49,2.50,4.57,5.87,6.01,6.08,26.42,7.50,23.64,41.43,42.34,42.45,4.13,1.00,4.78,7.10,6.66,5.56,13.33,0.00,11.11,53.33,48.28,41.86,15,44,13,18,30,60,19.74,31.58,40.45,31.91,37.37,30.21,63,45,34,64,42,58,29.25,29.07,27.54,28.95,28.13,31.58
6,第5回楽天銀行杯,4,2021-01-18,23,唐津,7,一般,1800,11:49,3753,5060,4252,4967,3290,4855,河上哲也,数原魁,松下哲也,中村魁生,倉谷和信,江頭賢太,香川,兵庫,福岡,大阪,大阪,長崎,B1,B1,B1,A2,A1,B1,49,23,37,22,57,24,54,51,52,51,52,52,4.29,2.68,4.75,5.78,6.09,4.09,24.49,0.00,27.93,37.17,42.50,24.29,3.86,2.56,4.73,6.36,0.00,4.25,19.44,0.00,22.73,43.59,0.00,19.44,17,58,32,69,46,40,38.64,25.93,28.40,40.63,28.09,24.75,53,77,37,65,73,46,30.11,25.97,30.49,27.40,33.86,32.79
7,第5回楽天銀行杯,4,2021-01-18,23,唐津,8,一般,1800,12:20,3869,4552,4633,4405,4691,4329,井芹大志,杉山勝匡,森智也,南野利騰,水原慎,小松卓司,福岡,佐賀,兵庫,福井,徳島,福岡,B1,B1,B1,B1,B1,B1,45,31,31,35,37,37,54,51,50,51,49,50,4.07,4.28,5.14,4.77,4.82,4.84,15.28,20.20,29.67,28.04,24.10,30.53,5.40,4.93,6.10,5.83,4.22,5.25,30.00,35.56,35.00,36.11,11.11,28.57,59,61,19,31,12,28,34.04,28.74,30.77,30.49,18.68,20.22,61,80,32,60,57,33,28.22,28.49,37.27,31.05,28.88,28.03
8,第5回楽天銀行杯,4,2021-01-18,23,唐津,9,一般特選,1800,12:53,4046,3804,3663,3581,4155,3576,谷村啓司,中渡修作,木山和幸,加木郁,長野壮志,白水勝也,福岡,福岡,広島,山口,福岡,福岡,B1,A2,A2,B1,A2,A1,41,46,51,48,40,48,54,53,51,52,57,52,3.65,5.38,5.47,4.66,5.74,6.21,13.13,33.64,35.45,21.10,39.13,43.20,3.55,5.53,5.63,4.80,5.26,6.44,5.00,32.65,38.46,20.00,41.94,44.44,68,41,67,43,27,57,24.72,23.19,19.72,44.83,46.74,38.04,38,56,59,72,90,83,34.95,30.69,32.99,33.52,30.90,35.48
9,第5回楽天銀行杯,4,2021-01-18,23,唐津,10,選抜戦,1800,13:28,4377,4684,4981,3968,4437,5017,濱本優一,楠原翔太,牧山敦也,茶谷信次,中田元泰,澤田尚也,大阪,福岡,佐賀,滋賀,香川,滋賀,A2,A2,B1,A2,A2,B1,36,30,24,44,34,21,50,53,52,54,55,52,5.54,6.11,4.24,6.01,5.87,5.57,38.46,45.45,21.70,42.34,41.43,33.64,5.52,4.71,3.86,6.66,7.10,0.00,37.04,31.43,16.20,48.28,53.33,0.00,63,36,22,30,18,53,30.59,46.53,53.26,37.37,31.91,38.96,31,79,89,42,64,51,31.16,37.43,28.57,28.13,28.95,32.80
