,title,day,date,place_cd,place,race_no,race_type,distance,deadline,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,area_1,area_2,area_3,area_4,area_5,area_6,class_1,class_2,class_3,class_4,class_5,class_6,age_1,age_2,age_3,age_4,age_5,age_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,glob_win_1,glob_win_2,glob_win_3,glob_win_4,glob_win_5,glob_win_6,glob_in2_1,glob_in2_2,glob_in2_3,glob_in2_4,glob_in2_5,glob_in2_6,loc_win_1,loc_win_2,loc_win_3,loc_win_4,loc_win_5,loc_win_6,loc_in2_1,loc_in2_2,loc_in2_3,loc_in2_4,loc_in2_5,loc_in2_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,moter_in2_1,moter_in2_2,moter_in2_3,moter_in2_4,moter_in2_5,moter_in2_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,boat_in2_1,boat_in2_2,boat_in2_3,boat_in2_4,boat_in2_5,boat_in2_6
0,ういちカップ,1,2021-11-20,24,大村,1,予選,1800,15:15,3906,3715,4226,3846,4558,5208,飯山晃三,倉尾大介,村田浩司,藤井理,宮野仁,屋良龍紀,長崎,福岡,山口,山口,岡山,長崎,B1,B1,B1,B1,B1,B2,44,46,39,44,31,24,60,54,55,56,54,51,5.08,4.80,4.15,3.42,4.53,0.00,30.84,25.68,21.79,9.68,27.37,0.00,5.66,5.30,4.56,4.16,5.48,0.00,38.92,40.00,30.23,13.64,30.43,0.00,71,67,48,49,72,66,30.34,23.53,30.11,40.91,39.33,26.14,43,45,35,31,54,20,36.56,30.23,36.05,35.23,43.18,37.21
1,ういちカップ,1,2021-11-20,24,大村,2,予選,1800,15:45,4747,4966,4038,4264,4404,3901,山戸信二,田川大貴,田中健太,長尾章平,岸蔭亮,松田憲幸,長崎,長崎,岡山,山口,兵庫,山口,B1,B1,B2,A2,B1,B1,36,24,42,36,36,44,51,53,57,53,50,52,4.09,4.15,3.05,5.88,4.24,4.69,18.57,23.61,9.76,43.51,24.71,25.81,4.07,5.02,4.18,5.52,5.75,4.32,19.33,29.59,17.65,33.33,37.50,24.00,70,41,57,68,26,73,44.44,35.87,43.02,30.53,37.50,15.49,61,62,68,26,23,69,26.09,25.27,33.70,25.00,25.27,40.24
2,ういちカップ,1,2021-11-20,24,大村,3,予選,1800,16:37,3539,3684,4004,4614,3755,4173,金子順一,清水攻二,山本浩輔,石倉洋行,吉村和也,岡谷健吾,山口,山口,長崎,福岡,長崎,広島,B1,A2,B1,A1,B1,A2,53,47,43,41,50,39,52,52,52,54,50,57,4.77,5.66,4.55,7.01,4.15,5.84,30.10,40.54,24.14,57.14,18.31,42.06,3.60,5.67,5.29,6.39,4.79,5.98,13.33,33.33,30.08,53.06,25.21,40.38,51,12,16,55,65,56,43.02,34.83,23.91,28.42,44.19,26.97,46,59,12,32,14,53,45.98,37.78,20.73,42.39,19.72,37.08
3,ういちカップ,1,2021-11-20,24,大村,4,予選,1800,17:02,3723,4472,3070,3878,4027,3352,白井弘文,尾嶋一広,山室展弘,胡本悟志,松江秀徳,小川晃司,山口,兵庫,岡山,山口,佐賀,福岡,B1,A1,A2,B1,A2,B1,51,34,60,44,43,53,55,56,51,53,54,50,3.28,6.58,5.54,4.45,5.57,4.51,13.33,50.72,33.93,24.72,36.97,17.81,3.45,6.86,5.02,4.53,5.69,4.81,5.00,55.56,34.92,20.00,37.50,28.13,45,62,50,69,61,35,38.37,30.53,36.08,27.16,23.33,37.78,48,60,63,33,27,70,34.09,36.78,30.23,36.67,28.74,35.56
4,ういちカップ,1,2021-11-20,24,大村,5,予選,1800,17:30,3212,4750,3898,3574,3715,3284,亀本勇樹,井上尚悟,平田忠則,大神康司,倉尾大介,渡邊伸太,広島,大阪,福岡,福岡,福岡,佐賀,B1,B1,A1,A2,B1,A2,59,34,45,49,46,54,58,51,55,54,54,53,4.91,4.23,6.42,6.48,4.80,5.85,26.67,22.92,47.62,50.00,25.68,41.91,3.58,3.45,7.03,5.78,5.30,6.12,18.18,0.00,59.46,43.10,40.00,37.04,58,29,39,59,67,30,32.56,46.07,33.33,48.81,23.53,48.86,38,41,39,65,45,25,28.24,21.84,41.76,30.34,30.23,28.26
5,ういちカップ,1,2021-11-20,24,大村,6,予選,1800,17:56,3558,4356,5083,3290,3703,4966,山本浩次,長岡良也,柳瀬幹太,倉谷和信,鳥飼眞,田川大貴,岡山,兵庫,山口,大阪,福岡,長崎,B1,A1,B1,A2,A1,B1,48,37,23,58,48,24,54,51,54,54,51,53,5.24,6.57,4.25,5.95,6.15,4.15,32.94,48.33,19.12,40.35,44.76,23.61,4.85,6.83,1.16,6.14,6.38,5.02,32.69,50.00,0.00,46.51,44.83,29.59,74,75,43,53,52,41,30.34,31.25,20.65,31.33,21.98,35.87,28,13,34,73,11,62,21.35,41.76,41.38,24.10,37.78,25.27
6,ういちカップ,1,2021-11-20,24,大村,7,予選,1800,18:24,4006,4404,3755,4896,3876,5158,小野勇作,岸蔭亮,吉村和也,花本剛,中辻崇人,宮脇遼太,佐賀,兵庫,長崎,山口,福岡,福岡,A2,B1,B1,B1,A1,B2,43,36,50,30,44,23,51,50,50,55,52,53,5.57,4.24,4.15,4.61,6.72,1.74,32.77,24.71,18.31,24.64,56.30,1.32,6.19,5.75,4.79,6.75,6.33,1.17,37.21,37.50,25.21,50.00,42.86,0.00,38,26,65,11,60,17,23.81,37.50,44.19,35.29,26.60,46.24,75,23,14,72,40,19,49.43,25.27,19.72,20.65,34.83,47.73
7,ういちカップ,1,2021-11-20,24,大村,8,予選,1800,18:55,3584,5119,4171,3901,4004,4226,佐々木英,真田翔磨,榎幸司,松田憲幸,山本浩輔,村田浩司,広島,福岡,長崎,山口,長崎,山口,A2,B2,A1,B1,B1,B1,48,21,39,44,43,39,54,53,53,52,52,55,5.09,1.20,6.95,4.69,4.55,4.15,35.29,0.00,54.46,25.81,24.14,21.79,5.54,1.16,7.08,4.32,5.29,4.56,31.71,0.00,55.50,24.00,30.08,30.23,15,64,20,73,16,48,26.97,35.48,18.52,15.49,23.91,30.11,71,37,76,69,12,35,32.95,29.89,32.94,40.24,20.73,36.05
8,ういちカップ,1,2021-11-20,24,大村,9,予選特賞,1800,19:27,3574,3070,4264,4558,3539,3892,大神康司,山室展弘,長尾章平,宮野仁,金子順一,草場康幸,福岡,岡山,山口,岡山,山口,佐賀,A2,A2,A2,B1,B1,B1,49,60,36,31,53,45,54,51,53,54,52,53,6.48,5.54,5.88,4.53,4.77,4.90,50.00,33.93,43.51,27.37,30.10,25.00,5.78,5.02,5.52,5.48,3.60,4.57,43.10,34.92,33.33,30.43,13.33,18.52,59,50,68,72,51,40,48.81,36.08,30.53,39.33,43.02,32.39,65,63,26,54,46,15,30.34,30.23,25.00,43.18,45.98,45.45
9,ういちカップ,1,2021-11-20,24,大村,10,予選特賞,1800,19:51,4172,4027,3684,4747,3558,3784,森定晃史,松江秀徳,清水攻二,山戸信二,山本浩次,中島友和,岡山,佐賀,山口,長崎,岡山,佐賀,A1,A2,A2,B1,B1,A2,39,43,47,36,48,45,51,54,52,51,54,52,5.91,5.57,5.66,4.09,5.24,4.95,40.94,36.97,40.54,18.57,32.94,33.87,6.28,5.69,5.67,4.07,4.85,5.30,45.00,37.50,33.33,19.33,32.69,34.04,34,61,12,70,74,37,43.33,23.33,34.83,44.44,30.34,30.38,36,27,59,61,28,29,31.11,28.74,37.78,26.09,21.35,24.18
