,title,day,date,place_cd,place,race_no,race_type,distance,deadline,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,area_1,area_2,area_3,area_4,area_5,area_6,class_1,class_2,class_3,class_4,class_5,class_6,age_1,age_2,age_3,age_4,age_5,age_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,glob_win_1,glob_win_2,glob_win_3,glob_win_4,glob_win_5,glob_win_6,glob_in2_1,glob_in2_2,glob_in2_3,glob_in2_4,glob_in2_5,glob_in2_6,loc_win_1,loc_win_2,loc_win_3,loc_win_4,loc_win_5,loc_win_6,loc_in2_1,loc_in2_2,loc_in2_3,loc_in2_4,loc_in2_5,loc_in2_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,moter_in2_1,moter_in2_2,moter_in2_3,moter_in2_4,moter_in2_5,moter_in2_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,boat_in2_1,boat_in2_2,boat_in2_3,boat_in2_4,boat_in2_5,boat_in2_6
0,山口シネマカップ,5,2020-05-29,20,若松,1,一般戦,1800,15:17,4661,3153,4729,3539,5101,3680,中島昂章,前川竜次,佐藤謙史,金子順一,表健太,森林太,佐賀,佐賀,福岡,山口,福岡,長崎,B1,B1,B1,B1,B2,B1,28,56,31,52,23,47,51,51,55,53,53,54,4.92,4.52,4.00,3.74,1.33,5.25,24.27,24.04,16.07,18.75,0.00,31.62,5.65,3.54,4.22,3.56,0.00,5.63,35.14,10.81,22.37,22.22,0.00,42.11,3,43,49,9,14,17,39.39,35.54,31.30,57.02,28.23,38.98,24,69,39,47,33,22,27.98,36.60,26.42,24.71,29.69,29.26
1,山口シネマカップ,5,2020-05-29,20,若松,2,一般戦,1800,15:46,3424,4248,3273,4010,3879,4485,松浦努,岡本大,石田豪,越智照浩,中村格,楠原正剛,岡山,長崎,広島,香川,岡山,福岡,B2,B1,A2,B1,B1,B1,54,38,54,40,47,34,56,56,51,57,58,55,4.13,4.78,4.98,4.30,3.97,5.73,22.22,27.88,32.33,18.28,18.48,38.71,4.56,5.11,4.97,4.81,2.14,5.52,33.33,32.43,22.58,22.22,0.00,24.14,28,40,50,59,52,30,33.04,31.82,27.93,29.52,29.91,29.17,11,66,55,17,60,61,23.37,34.93,31.79,36.84,31.28,26.26
2,山口シネマカップ,5,2020-05-29,20,若松,3,一般戦,1800,16:22,4724,4232,4302,4054,4179,4038,吉田祐貴,笠雅雄,西野翔太,福嶋智之,広次修,田中健太,佐賀,福岡,広島,岡山,山口,岡山,B2,B1,A2,B1,A2,B1,34,36,37,42,37,41,52,61,51,53,52,56,4.01,4.08,6.03,4.75,5.46,3.27,18.18,19.78,47.14,27.18,33.61,13.51,4.06,4.19,5.71,4.63,5.24,3.36,20.59,19.23,34.21,25.93,33.33,12.00,26,56,10,39,4,1,31.93,24.51,21.05,36.67,26.61,20.99,72,57,58,19,64,34,29.67,30.81,32.49,38.42,27.72,32.47
3,山口シネマカップ,5,2020-05-29,20,若松,4,一般戦,1800,16:52,3265,4727,3670,3430,3734,4551,今村暢孝,安部慎一,古澤信二,角浜修,宮田政勝,三川昂暁,福岡,福岡,福岡,広島,福岡,福岡,B2,B1,B1,A2,B1,A2,55,32,48,52,46,31,52,52,56,55,53,53,6.41,4.02,5.05,5.19,4.90,6.24,51.20,19.81,31.33,33.58,30.69,42.03,6.91,5.04,5.75,5.41,4.89,5.58,56.38,26.09,35.00,38.24,30.65,27.27,8,24,22,35,15,45,43.20,21.25,36.11,33.96,32.67,42.24,54,75,26,36,42,30,30.21,34.48,27.98,40.31,32.34,34.85
4,山口シネマカップ,5,2020-05-29,20,若松,5,進入固定戦隊,1800,17:17,3747,4202,3564,4580,4661,5067,國崎良春,浮田圭浩,桑原啓,長谷川雅,中島昂章,山田真聖,福岡,岡山,福岡,岡山,佐賀,山口,A2,A2,B1,A2,B1,B1,45,37,50,30,28,21,53,56,53,52,51,56,5.50,4.84,4.00,6.54,4.92,2.77,33.33,27.97,17.89,44.12,24.27,7.25,4.98,0.00,4.17,6.32,5.65,4.75,31.82,0.00,26.09,40.91,35.14,12.50,2,27,37,13,3,60,33.04,50.88,22.99,23.33,39.39,31.25,62,50,23,43,24,38,33.33,41.08,34.52,43.07,27.98,33.15
5,山口シネマカップ,5,2020-05-29,20,若松,6,一般戦,1800,17:42,4363,3539,3424,3273,4729,4549,大野芳顕,金子順一,松浦努,石田豪,佐藤謙史,小林文彦,福岡,山口,岡山,広島,福岡,福岡,A1,B1,B2,A2,B1,A2,35,52,54,54,31,31,53,53,56,51,55,54,6.19,3.74,4.13,4.98,4.00,5.49,46.67,18.75,22.22,32.33,16.07,35.09,6.33,3.56,4.56,4.97,4.22,5.47,46.15,22.22,33.33,22.58,22.37,33.33,58,9,28,50,49,25,30.97,57.02,33.04,27.93,31.30,20.95,45,47,11,55,39,49,33.67,24.71,23.37,31.79,26.42,30.95
6,山口シネマカップ,5,2020-05-29,20,若松,7,一般戦,1800,18:12,4171,4179,3879,4302,3153,4545,榎幸司,広次修,中村格,西野翔太,前川竜次,岡村慶太,長崎,山口,岡山,広島,佐賀,福岡,A1,A2,B1,A2,B1,A1,37,37,47,37,56,32,52,52,58,51,51,54,6.20,5.46,3.97,6.03,4.52,6.71,43.07,33.61,18.48,47.14,24.04,50.38,5.95,5.24,2.14,5.71,3.54,6.94,35.90,33.33,0.00,34.21,10.81,52.04,44,4,52,10,43,55,23.47,26.61,29.91,21.05,35.54,20.35,31,64,60,58,69,14,44.85,27.72,31.28,32.49,36.60,28.42
7,山口シネマカップ,5,2020-05-29,20,若松,8,エイトビート,1800,18:41,4932,4010,3430,4724,3670,5101,新開航,越智照浩,角浜修,吉田祐貴,古澤信二,表健太,福岡,香川,広島,佐賀,福岡,福岡,A1,B1,A2,B2,B1,B2,24,40,52,34,48,23,51,57,55,52,56,53,6.51,4.30,5.19,4.01,5.05,1.33,45.56,18.28,33.58,18.18,31.33,0.00,5.73,4.81,5.41,4.06,5.75,0.00,43.24,22.22,38.24,20.59,35.00,0.00,5,59,35,26,22,14,24.74,29.52,33.96,31.93,36.11,28.23,41,17,36,72,26,33,36.32,36.84,40.31,29.67,27.98,29.69
8,山口シネマカップ,5,2020-05-29,20,若松,9,一般特選,1800,19:09,4580,4551,4054,4248,3564,4734,長谷川雅,三川昂暁,福嶋智之,岡本大,桑原啓,安河内将,岡山,福岡,岡山,長崎,福岡,佐賀,A2,A2,B1,B1,B1,A1,30,31,42,38,50,30,52,53,53,56,53,50,6.54,6.24,4.75,4.78,4.00,6.43,44.12,42.03,27.18,27.88,17.89,42.52,6.32,5.58,4.63,5.11,4.17,6.74,40.91,27.27,25.93,32.43,26.09,40.74,13,45,39,40,37,18,23.33,42.24,36.67,31.82,22.99,27.03,43,30,19,66,23,13,43.07,34.85,38.42,34.93,34.52,37.31
9,山口シネマカップ,5,2020-05-29,20,若松,10,選抜戦,1800,19:39,4549,3734,4171,4727,3747,4232,小林文彦,宮田政勝,榎幸司,安部慎一,國崎良春,笠雅雄,福岡,福岡,長崎,福岡,福岡,福岡,A2,B1,A1,B1,A2,B1,31,46,37,32,45,36,54,53,52,52,53,61,5.49,4.90,6.20,4.02,5.50,4.08,35.09,30.69,43.07,19.81,33.33,19.78,5.47,4.89,5.95,5.04,4.98,4.19,33.33,30.65,35.90,26.09,31.82,19.23,25,15,44,24,2,56,20.95,32.67,23.47,21.25,33.04,24.51,49,42,31,75,62,57,30.95,32.34,44.85,34.48,33.33,30.81
