,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,夜の九州スポーツ杯,2,2020-01-15,24,大村,1,予選,1800,3338,4846,4660,5048,5086,3441,出本正博,佐藤駿介,宇田川信一,眞鳥康太,本村大,土屋太朗,29,69,72,58,30,12,40,67,71,24,48,52,6.83,6.85,6.74,6.77,6.78,6.83,1,2,3,5,6,4,0.18,0.15,0.17,0.31,0.25,0.17,109.7,112.4,111.3,,,110.5,1,4,3,5,6,2,1,1,6,1-6,1-6,1-6,1-3,3-6,1-6-3,1-3-6,1.2,1.3,3.2,10.9,7.6,2.4,2.0,2.3,36.2,6.1,3,4,4,2,3,14,2,逃げ,0
1,夜の九州スポーツ杯,2,2020-01-15,24,大村,2,予選,1800,4465,4177,3967,5071,4868,3828,大西賢,萬正嗣,鈴木茂高,野見山拓己,松本峻,明石正之,44,32,63,47,27,15,23,37,55,76,74,73,6.84,6.88,6.97,6.86,6.86,6.79,1,2,3,4,6,5,0.28,0.11,0.08,0.04,0.10,0.09,,110.8,108.7,,112.8,112.1,6,2,1,5,4,3,3,3,2,3-2,2-3,2-3,3-6,2-6,3-2-6,2-3-6,9.1,1.7,1.9,31.9,9.3,2.3,2.3,2.3,57.1,7.6,10,5,3,4,4,18,4,まくり差し,0
2,夜の九州スポーツ杯,2,2020-01-15,24,大村,3,予選,1800,3419,4230,3277,4575,5053,4789,栗原謙治,濱崎直矢,齋藤勇,戸塚邦好,山口広樹,古賀智之,19,48,71,64,28,54,45,26,25,21,41,20,6.78,6.78,6.78,6.83,6.84,6.72,1,2,3,4,6,5,0.16,0.13,0.13,0.17,0.03,0.18,108.1,109.3,111.6,112.8,,,1,2,3,4,5,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.6,1.0,1.0,3.6,2.2,1.5,1.6,1.8,10.9,2.9,1,1,1,2,4,2,2,抜き,0
3,夜の九州スポーツ杯,2,2020-01-15,24,大村,4,予選,1800,4560,4251,4288,5081,3888,3892,庄司樹良々,川崎誠志,永田啓二,篠原飛翔,山本英志,草場康幸,53,45,66,23,50,33,34,54,38,31,11,56,6.85,6.77,6.87,6.85,6.86,6.78,1,2,3,6,5,4,0.04,0.17,0.15,0.18,0.25,0.17,108.1,,109.8,,111.1,112.7,1,5,2,6,3,4,1,1,3,1-3,1-3,1-3,1-5,3-5,1-3-5,1-3-5,1.7,1.1,1.7,4.3,2.0,1.7,2.6,1.8,10.8,3.0,1,1,1,5,2,1,1,逃げ,0
4,夜の九州スポーツ杯,2,2020-01-15,24,大村,5,予選,1800,3873,3581,3235,3256,4006,5086,別府昌樹,加木郁,鈴木唯由,三角哲男,小野勇作,本村大,59,73,76,62,68,30,19,69,49,28,53,48,6.91,6.80,6.95,6.92,6.83,6.84,1,2,3,4,5,6,0.18,0.17,0.23,0.17,0.22,0.26,109.4,107.4,,111.9,110.4,,2,1,6,4,3,5,2,2,1,2-1,1-2,1-2,2-5,1-5,2-1-5,1-2-5,4.2,1.8,1.1,16.6,3.2,1.5,3.8,1.7,40.0,5.9,6,2,2,7,3,13,3,差し,1
5,夜の九州スポーツ杯,2,2020-01-15,24,大村,6,夜ガチ戦予選,1800,4092,3846,3441,3944,4549,5071,岡部大輔,藤井理,土屋太朗,山口裕二,小林文彦,野見山拓己,61,36,12,20,46,47,35,44,52,70,22,76,6.79,6.87,6.86,6.83,6.81,6.84,1,2,3,4,5,6,0.08,0.03,0.05,0.06,0.07,0.02,107.9,111.8,112.2,109.7,,,1,3,4,2,5,6,1,1,4,1-4,1-4,1-4,1-2,2-4,1-4-2,1-2-4,1.3,1.3,2.1,2.7,1.4,1.2,2.5,3.9,9.8,4.6,1,1,1,6,7,3,3,逃げ,1
6,夜の九州スポーツ杯,2,2020-01-15,24,大村,7,夜ドキ戦予選,1800,4027,4063,4465,3277,4528,4846,松江秀徳,市橋卓士,大西賢,齋藤勇,黒井達矢,佐藤駿介,38,65,44,71,49,69,15,43,23,25,66,67,6.82,6.87,6.85,6.82,6.86,6.88,1,2,3,4,5,6,0.15,0.14,0.15,0.17,0.16,0.12,109.5,107.8,,112.0,111.6,,2,1,5,4,3,6,2,2,1,2-1,1-2,1-2,2-5,1-5,2-1-5,1-2-5,1.4,1.5,1.5,3.8,1.7,1.0,1.6,1.7,6.7,1.8,2,1,1,2,4,2,1,差し,1
7,夜の九州スポーツ杯,2,2020-01-15,24,大村,8,予選,1800,3967,4272,4789,3623,4241,4434,鈴木茂高,大場広孝,古賀智之,深川真二,大串重幸,田中辰彦,63,74,54,11,26,67,55,16,20,33,57,59,6.94,6.88,6.84,6.86,6.87,6.87,2,3,4,1,5,6,0.18,0.20,0.17,0.15,0.27,0.28,110.0,111.1,111.6,,108.8,,2,3,4,6,1,5,5,5,1,5-1,1-5,1-5,2-5,1-2,5-1-2,1-2-5,25.0,12.8,3.0,92.6,22.2,2.4,6.6,1.9,440.4,27.0,25,7,4,12,2,101,11,差し,0
8,夜の九州スポーツ杯,2,2020-01-15,24,大村,9,予選特賞,1800,4288,4295,3828,4549,3419,4660,永田啓二,小坂尚哉,明石正之,小林文彦,栗原謙治,宇田川信一,66,57,15,46,19,72,38,64,73,22,45,71,6.77,6.85,6.81,6.82,6.83,6.79,1,2,3,4,5,6,0.07,0.10,0.11,0.20,0.24,0.16,107.9,108.6,111.4,110.6,,,1,2,4,3,5,6,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.3,1.0,1.2,1.9,1.5,1.3,2.0,2.5,6.8,3.8,1,1,1,3,6,3,2,逃げ,1
9,夜の九州スポーツ杯,2,2020-01-15,24,大村,10,予選特賞,1800,3256,4092,3850,4027,4693,4575,三角哲男,岡部大輔,小川知行,松江秀徳,松下誉士,戸塚邦好,62,61,14,38,41,64,28,35,68,15,14,21,6.83,6.83,6.79,6.79,6.78,6.80,1,2,3,4,5,6,0.11,0.11,0.19,0.15,0.19,0.17,107.9,109.0,,111.8,110.8,,1,2,5,4,3,6,1,1,2,1-2,1-2,1-2,1-5,2-5,1-2-5,1-2-5,1.1,1.0,1.5,2.3,1.8,1.6,3.7,9.9,19.6,11.7,1,1,3,5,10,7,4,逃げ,1
10,夜の九州スポーツ杯,2,2020-01-15,24,大村,11,予選特選,1800,4528,3892,4177,4006,4390,3944,黒井達矢,草場康幸,萬正嗣,小野勇作,松本弓雄,山口裕二,49,33,32,68,34,20,66,56,37,53,46,70,6.79,6.80,6.82,6.80,6.81,6.77,1,2,3,4,5,6,0.08,0.14,0.12,0.21,0.16,0.19,108.6,,111.5,109.9,111.4,,1,6,4,2,3,5,1,1,4,1-4,1-4,1-4,1-5,4-5,1-4-5,1-4-5,1.2,1.0,2.3,5.1,4.8,2.9,3.2,11.2,24.1,16.5,3,2,3,6,13,13,9,逃げ,1
11,夜の九州スポーツ杯,2,2020-01-15,24,大村,12,カステラDR,1800,3623,3888,3873,4063,4230,4295,深川真二,山本英志,別府昌樹,市橋卓士,濱崎直矢,小坂尚哉,11,50,59,65,48,57,33,11,19,43,26,64,6.80,6.83,6.84,6.79,6.79,6.85,1,2,3,4,5,6,0.17,0.17,0.20,0.21,0.20,0.26,107.5,111.5,,110.0,108.3,,1,4,6,3,2,5,1,1,5,1-5,1-5,1-5,1-4,4-5,1-5-4,1-4-5,1.6,1.1,3.8,13.5,12.0,2.8,1.4,4.8,38.8,6.2,6,4,5,1,9,14,2,逃げ,1
12,ズバッと!なべチャンネル杯,2,2020-01-15,23,唐津,1,予選,1800,3629,3058,4960,3748,5093,5026,浅見昌克,原義昭,黒野元基,小黒竜吾,浦野海,安河内健,13,18,49,56,32,20,77,44,33,66,86,47,6.63,6.67,6.68,6.70,6.71,6.70,1,2,3,4,6,5,0.11,0.11,0.09,0.16,0.17,0.12,114.7,118.5,126.8,123.2,120.4,,1,2,5,4,3,6,1,1,2,1-2,1-2,1-2,1-5,2-5,1-2-5,1-2-5,1.1,1.0,1.1,4.5,4.0,1.4,11.7,19.6,101.9,55.3,2,2,2,10,12,20,10,逃げ,0
13,ズバッと!なべチャンネル杯,2,2020-01-15,23,唐津,2,予選,1800,4535,3983,3261,3544,4899,3325,北山康介,須藤博倫,大川茂実,豊田訓靖,占部一真,福本忠治,44,24,63,67,55,59,69,61,85,54,55,83,6.71,6.66,6.65,6.70,6.74,6.68,1,2,3,4,5,6,0.24,0.16,0.21,0.21,0.23,0.28,109.5,107.4,112.2,111.6,114.7,115.0,2,1,4,3,5,6,2,2,1,2-1,1-2,1-2,2-4,1-4,2-1-4,1-2-4,2.3,2.0,1.0,3.1,1.2,1.2,2.2,2.1,8.4,2.6,2,1,1,4,3,3,1,差し,1
14,ズバッと!なべチャンネル杯,2,2020-01-15,23,唐津,3,予選,1800,3414,3882,4388,4520,4552,4966,加瀬智宏,新田智彰,是澤孝宏,高倉孝太,杉山勝匡,田川大貴,57,31,30,47,25,70,79,42,76,46,75,45,6.64,6.65,6.69,6.65,6.72,6.65,1,2,3,4,5,6,0.27,0.23,0.22,0.38,0.28,0.56,109.4,113.0,108.1,115.5,111.3,113.9,2,4,1,6,3,5,3,3,1,3-1,1-3,1-3,3-5,1-5,3-1-5,1-3-5,2.8,1.6,1.0,7.1,2.0,1.2,3.5,3.1,25.8,7.1,3,1,1,7,6,7,4,まくり差し,1
15,ズバッと!なべチャンネル杯,2,2020-01-15,23,唐津,4,予選,1800,3876,4981,4788,3745,5091,4180,中辻崇人,牧山敦也,小池哲也,橋本年光,為本智也,上野秀和,29,58,51,60,37,14,43,36,74,48,53,34,6.59,6.64,6.61,6.68,6.67,6.65,1,2,3,4,5,6,0.18,0.17,0.16,0.25,0.32,0.36,106.0,109.3,112.0,110.4,113.2,113.1,1,2,4,3,6,5,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.1,1.1,1.5,8.3,7.4,2.2,2.3,3.1,22.1,10.8,3,4,2,3,5,9,5,逃げ,1
16,ズバッと!なべチャンネル杯,2,2020-01-15,23,唐津,5,予選特賞B,1800,4748,3577,4051,3784,4943,5093,渡邉雄朗,向所浩二,清水敦揮,中島友和,八木治樹,浦野海,48,28,52,21,40,32,67,31,50,35,81,86,6.56,6.62,6.73,6.70,6.64,6.65,1,2,3,4,5,6,0.18,0.16,0.17,0.21,0.19,0.24,108.2,110.1,110.7,113.2,112.1,113.2,1,2,3,5,4,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,2.0,1.7,1.3,3.2,3.5,1.1,1.9,3.6,9.0,4.4,1,2,1,3,6,3,3,逃げ,1
17,ズバッと!なべチャンネル杯,2,2020-01-15,23,唐津,6,予選,1800,3544,3631,3918,4669,4960,4555,豊田訓靖,田添康介,深井利寿,井上茂,黒野元基,富永大一,67,69,41,61,49,17,54,71,64,88,33,73,6.67,6.63,6.63,6.68,6.74,6.65,1,2,3,4,5,6,0.05,0.10,0.09,0.10,0.06,0.10,109.7,111.1,108.1,112.2,112.7,112.3,2,3,1,4,6,5,3,3,1,3-1,1-3,1-3,2-3,1-2,3-1-2,1-2-3,2.4,1.0,1.2,6.4,2.6,3.3,2.3,1.6,27.7,5.6,2,1,5,4,1,11,1,まくり差し,1
