,title,day,date,place_cd,place,race_no,race_type,distance,deadline,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,area_1,area_2,area_3,area_4,area_5,area_6,class_1,class_2,class_3,class_4,class_5,class_6,age_1,age_2,age_3,age_4,age_5,age_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,glob_win_1,glob_win_2,glob_win_3,glob_win_4,glob_win_5,glob_win_6,glob_in2_1,glob_in2_2,glob_in2_3,glob_in2_4,glob_in2_5,glob_in2_6,loc_win_1,loc_win_2,loc_win_3,loc_win_4,loc_win_5,loc_win_6,loc_in2_1,loc_in2_2,loc_in2_3,loc_in2_4,loc_in2_5,loc_in2_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,moter_in2_1,moter_in2_2,moter_in2_3,moter_in2_4,moter_in2_5,moter_in2_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,boat_in2_1,boat_in2_2,boat_in2_3,boat_in2_4,boat_in2_5,boat_in2_6
0,西日本スポーツ杯,2,2021-07-06,23,唐津,1,朝1戦予選,1800,08:50,3662,3875,4213,3338,5161,3883,大庭元明,廣中良一,重富伸也,出本正博,登玉隼百,山根大樹,福岡,山口,長崎,広島,兵庫,広島,A1,B1,B1,B1,B1,B1,51,44,37,56,22,47,55,51,55,53,51,55,6.09,5.01,3.93,3.27,2.87,4.43,46.46,34.25,19.54,12.33,9.52,22.09,5.21,4.80,4.24,4.12,0.00,4.39,32.76,31.11,20.00,23.53,0.00,19.35,22,62,61,70,16,18,39.27,32.33,30.26,42.08,37.88,31.09,40,77,53,79,64,90,33.33,23.29,31.43,25.68,33.33,24.00
1,西日本スポーツ杯,2,2021-07-06,23,唐津,2,モー2ング予,1800,09:19,4351,4531,3680,3211,4005,4552,里岡右貴,武富智亮,森林太,北川敏弘,瀬川公則,杉山勝匡,福岡,佐賀,長崎,佐賀,山口,佐賀,A1,A2,B1,B1,B1,B1,35,32,48,59,43,32,56,53,53,54,54,50,6.49,5.71,4.99,4.71,3.80,4.11,46.38,40.22,28.74,20.78,19.72,22.22,6.52,5.97,4.00,4.67,3.89,5.00,46.03,42.94,13.89,21.21,20.00,35.42,65,40,38,53,43,50,43.04,28.91,34.07,50.00,41.28,30.97,76,44,60,58,73,87,29.17,24.68,47.30,36.11,36.36,29.33
2,西日本スポーツ杯,2,2021-07-06,23,唐津,3,3ライズ戦予,1800,09:48,5029,4533,3942,3617,4406,5160,中亮太,峰重侑治,寺田祥,竹田広樹,幸野史明,藤森陸斗,福岡,岡山,山口,佐賀,福岡,福岡,A2,B1,A1,B1,B2,B2,24,32,42,48,36,22,54,53,54,54,51,54,6.24,3.99,7.69,3.88,3.78,2.05,49.21,16.00,51.58,20.00,14.29,2.27,4.54,4.13,5.75,4.09,4.55,0.00,32.14,16.13,20.83,19.32,26.42,0.00,52,20,63,34,45,68,35.17,28.50,35.27,30.42,35.11,32.91,32,81,75,49,36,35,20.27,42.67,32.00,30.26,33.80,27.78
3,西日本スポーツ杯,2,2021-07-06,23,唐津,4,おは4戦予選,1800,10:17,3919,3936,4458,4193,4475,4592,村上純,三瀬譲,抹香雄三,郷原章平,末永祐輝,小林孝弘,岡山,長崎,広島,福岡,山口,山口,A2,B1,B1,A1,A1,B1,46,43,35,39,33,40,53,55,55,52,54,53,5.16,3.20,4.48,6.29,6.20,4.77,35.00,14.46,21.54,47.47,42.27,30.00,6.66,4.03,4.82,5.88,5.31,5.18,51.22,15.79,23.94,44.23,26.92,28.57,46,17,24,11,36,35,38.30,36.28,30.23,38.83,44.84,38.59,68,63,54,34,55,33,40.79,30.56,39.73,24.66,50.70,17.95
4,西日本スポーツ杯,2,2021-07-06,23,唐津,5,予選特賞B,1800,10:46,4674,3944,4179,3576,3883,3284,池田剛規,山口裕二,広次修,白水勝也,山根大樹,渡邊伸太,福岡,長崎,山口,福岡,広島,佐賀,B1,A1,A2,A1,B1,A2,33,42,38,48,47,53,52,53,52,50,55,53,5.07,6.60,5.71,6.80,4.43,5.92,33.33,46.28,36.13,48.67,22.09,44.44,4.53,5.84,6.00,5.93,4.39,6.71,27.27,36.23,25.00,37.04,19.35,50.61,12,54,14,21,18,51,24.64,32.24,40.34,37.39,31.09,39.57,51,70,88,74,90,83,53.62,40.00,32.43,41.89,24.00,38.89
5,西日本スポーツ杯,2,2021-07-06,23,唐津,6,予選,1800,11:15,4703,4552,3661,4264,4219,4213,森永隆,杉山勝匡,柳瀬興志,長尾章平,本岡勝利,重富伸也,山口,佐賀,山口,山口,広島,長崎,A2,B1,A2,A2,B1,B1,33,32,51,36,39,37,50,50,58,54,57,55,5.80,4.11,5.12,6.09,4.93,3.93,31.91,22.22,26.47,41.41,22.02,19.54,6.00,5.00,5.08,5.05,4.27,4.24,44.83,35.42,32.69,35.00,25.00,20.00,69,50,48,15,13,61,42.29,30.97,34.07,29.13,28.89,30.26,66,87,59,62,37,53,37.33,29.33,31.58,40.00,32.00,31.43
6,西日本スポーツ杯,2,2021-07-06,23,唐津,7,予選,1800,11:45,3680,4108,4324,4060,4749,3617,森林太,吉村正明,海野康志,島田一生,山口貢輝,竹田広樹,長崎,山口,山口,福岡,福岡,佐賀,B1,A1,A1,A2,B2,B1,48,41,33,42,34,48,53,50,60,56,55,54,4.99,6.69,5.98,5.66,3.53,3.88,28.74,51.92,42.98,37.59,15.00,20.00,4.00,8.13,7.22,5.63,5.17,4.09,13.89,70.00,53.66,42.19,30.00,19.32,38,37,49,26,33,34,34.07,32.17,33.61,27.85,37.33,30.42,60,42,80,72,82,49,47.30,30.26,31.17,53.42,20.59,30.26
7,西日本スポーツ杯,2,2021-07-06,23,唐津,8,予選,1800,12:17,4822,4406,4151,4566,4879,3875,百武翔,幸野史明,下河誉史,塩田北斗,山崎鉄平,廣中良一,佐賀,福岡,福岡,福岡,佐賀,山口,B1,B2,A2,A1,B1,B1,28,36,38,33,26,44,51,51,56,54,54,51,5.26,3.78,6.06,6.67,5.40,5.01,33.86,14.29,40.29,50.00,31.93,34.25,5.59,4.55,5.93,7.00,4.93,4.80,37.26,26.42,41.67,51.92,30.77,31.11,31,45,29,23,47,62,32.44,35.11,31.84,42.22,32.33,32.33,67,36,52,89,46,77,35.53,33.80,30.99,31.94,30.56,23.29
8,西日本スポーツ杯,2,2021-07-06,23,唐津,9,予選,1800,12:49,4458,4002,3284,4425,3920,3338,抹香雄三,古結宏,渡邊伸太,大井清貴,正木聖賢,出本正博,広島,兵庫,佐賀,山口,広島,広島,B1,A1,A2,B1,A1,B1,35,43,53,35,46,56,55,53,53,54,53,53,4.48,6.53,5.92,4.56,5.86,3.27,21.54,43.52,44.44,26.26,41.30,12.33,4.82,8.00,6.71,5.51,6.23,4.12,23.94,75.00,50.61,32.56,51.43,23.53,24,28,51,27,39,70,30.23,28.85,39.57,43.95,31.53,42.08,54,48,83,50,57,79,39.73,45.95,38.89,27.54,27.03,25.68
9,西日本スポーツ杯,2,2021-07-06,23,唐津,10,予選特賞A,1800,13:25,4179,3661,3919,4351,3942,4434,広次修,柳瀬興志,村上純,里岡右貴,寺田祥,田中辰彦,山口,山口,岡山,福岡,山口,広島,A2,A2,A2,A1,A1,A2,38,51,46,35,42,35,52,58,53,56,54,55,5.71,5.12,5.16,6.49,7.69,6.24,36.13,26.47,35.00,46.38,51.58,43.70,6.00,5.08,6.66,6.52,5.75,6.18,25.00,32.69,51.22,46.03,20.83,46.43,14,48,46,65,63,25,40.34,34.07,38.30,43.04,35.27,29.49,88,59,68,76,75,39,32.43,31.58,40.79,29.17,32.00,41.18
10,西日本スポーツ杯,2,2021-07-06,23,唐津,11,予選特選,1800,14:03,4264,3584,4193,3662,3944,4060,長尾章平,佐々木英,郷原章平,大庭元明,山口裕二,島田一生,山口,広島,福岡,福岡,長崎,福岡,A2,A2,A1,A1,A1,A2,36,48,39,51,42,42,54,53,52,55,53,56,6.09,4.64,6.29,6.09,6.60,5.66,41.41,25.77,47.47,46.46,46.28,37.59,5.05,5.17,5.88,5.21,5.84,5.63,35.00,31.71,44.23,32.76,36.23,42.19,15,19,11,22,54,26,29.13,31.56,38.83,39.27,32.24,27.85,62,47,34,40,70,72,40.00,33.33,24.66,33.33,40.00,53.42
11,西日本スポーツ杯,2,2021-07-06,23,唐津,12,選抜戦(A),1800,14:45,4324,5029,4475,4151,3576,4531,海野康志,中亮太,末永祐輝,下河誉史,白水勝也,武富智亮,山口,福岡,山口,福岡,福岡,佐賀,A1,A2,A1,A2,A1,A2,33,24,33,38,48,32,60,54,54,56,50,53,5.98,6.24,6.20,6.06,6.80,5.71,42.98,49.21,42.27,40.29,48.67,40.22,7.22,4.54,5.31,5.93,5.93,5.97,53.66,32.14,26.92,41.67,37.04,42.94,49,52,36,29,21,40,33.61,35.17,44.84,31.84,37.39,28.91,80,32,65,52,74,44,31.17,20.27,41.03,30.99,41.89,24.68
12,サッポロビールカップ,2,2021-07-06,20,若松,1,予選,1800,15:15,4110,4429,4891,3644,5200,4331,小澤和也,豊田泰洋,寺島美里,矢橋成介,筒井美琴,三好勇人,埼玉,広島,東京,三重,福岡,香川,B1,B1,B1,B1,B2,B1,41,35,31,48,19,37,57,58,46,59,50,54,5.32,3.25,4.73,4.81,1.12,5.31,38.18,15.63,25.56,25.23,0.00,35.80,4.10,3.41,0.00,4.59,1.13,5.46,25.00,13.79,0.00,22.73,0.00,32.43,28,7,5,59,30,35,35.67,22.92,27.94,37.33,38.67,36.71,37,35,26,51,45,55,50.00,16.67,36.36,11.11,50.00,40.00
