,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,長崎新聞社杯,6,2020-08-12,24,大村,1,一般,1800,4004,4241,4603,4213,4248,4919,山本浩輔,大串重幸,谷川将太,重富伸也,岡本大,吉田翔悟,52,34,36,57,33,40,29,31,57,39,22,18,6.95,6.98,6.98,7.01,7.09,7.02,1,2,3,4,5,6,0.19,0.14,0.23,0.16,0.15,0.15,110.9,112.6,113.1,113.3,,,1,2,3,4,5,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.3,1.0,1.7,3.0,2.0,1.7,1.9,1.7,6.6,2.7,1,1,3,4,2,1,1,逃げ,1
1,長崎新聞社杯,6,2020-08-12,24,大村,2,一般,1800,3906,3936,3151,4747,3752,5048,飯山晃三,三瀬譲,落合敬一,山戸信二,宇土泰就,眞鳥康太,73,32,58,74,51,49,74,14,66,34,60,37,6.94,7.03,7.00,7.01,6.97,6.97,1,2,3,4,5,6,0.11,0.23,0.25,0.11,0.09,0.12,112.0,,114.5,,112.6,114.2,1,5,4,6,2,3,1,1,5,1-5,1-5,1-5,1-6,5-6,1-5-6,1-5-6,1.1,1.0,3.0,10.1,7.3,2.8,5.2,12.5,29.1,13.0,3,3,3,8,15,11,8,逃げ,1
2,長崎新聞社杯,6,2020-08-12,24,大村,3,一般,1800,4315,4498,4164,3491,4299,4614,山崎昂介,宮本夏樹,岩永節也,富永茂,中島浩哉,石倉洋行,59,28,65,19,26,21,15,12,44,17,32,27,6.95,6.92,7.00,7.01,7.03,6.96,1,2,3,4,5,6,0.23,0.21,0.22,0.16,0.13,0.17,112.5,111.9,114.7,,,114.1,2,1,4,6,5,3,2,2,1,2-1,1-2,1-2,2-6,1-6,2-1-6,1-2-6,3.5,1.7,1.0,5.9,2.5,1.2,2.6,2.8,24.9,5.7,3,1,1,4,5,10,2,差し,1
3,長崎新聞社杯,6,2020-08-12,24,大村,4,一般,1800,3843,4948,3777,5009,4424,5071,上之晃弘,木場悠介,樋口亮,大賀龍之介,松尾昂明,野見山拓己,39,69,37,41,24,61,16,40,33,30,45,69,6.95,6.98,6.93,7.01,6.93,7.01,1,2,3,4,5,6,0.15,0.16,0.14,0.21,0.11,0.14,111.4,114.5,113.4,,,115.4,1,3,2,6,5,4,1,1,3,1-3,1-3,1-3,1-2,2-3,1-3-2,1-2-3,1.4,1.2,1.0,3.6,2.6,1.4,1.5,4.2,9.2,4.1,1,1,2,3,7,4,3,逃げ,1
4,長崎新聞社杯,6,2020-08-12,24,大村,5,一般,1800,4259,4603,4241,4171,3349,4551,真庭明志,谷川将太,大串重幸,榎幸司,吉田一郎,三川昂暁,63,36,34,76,43,31,36,57,31,61,43,38,7.04,6.99,6.96,7.02,7.07,7.04,1,2,3,4,5,6,0.14,0.16,0.20,0.22,0.18,0.18,112.0,110.7,,113.6,,113.5,2,1,5,4,6,3,2,2,1,2-1,1-2,1-2,2-6,1-6,2-1-6,1-2-6,12.9,8.8,1.8,19.6,4.1,2.5,13.9,4.8,111.9,19.3,6,3,4,14,8,31,10,差し,1
5,長崎新聞社杯,6,2020-08-12,24,大村,6,一般,1800,4096,4919,4299,3936,3151,4504,石橋道友,吉田翔悟,中島浩哉,三瀬譲,落合敬一,前田将太,44,40,26,32,58,22,20,18,46,14,66,13,6.96,7.01,7.03,7.00,6.98,7.01,1,2,3,4,5,6,0.18,0.18,0.19,0.25,0.24,0.15,110.7,115.2,113.9,,,112.4,1,4,3,6,5,2,1,1,6,1-6,1-6,1-6,1-3,3-6,1-6-3,1-3-6,1.0,1.2,1.4,3.2,2.8,1.3,1.6,3.7,7.7,2.9,2,1,1,2,8,2,1,逃げ,1
6,長崎新聞社杯,6,2020-08-12,24,大村,7,一般,1800,3944,4614,5048,4004,3662,5081,山口裕二,石倉洋行,眞鳥康太,山本浩輔,大庭元明,篠原飛翔,66,21,49,52,35,62,50,27,37,29,58,62,6.95,7.00,7.00,6.96,6.98,7.00,1,2,3,4,5,6,0.16,0.28,0.22,0.18,0.15,0.28,111.2,114.8,,112.5,112.4,,1,4,5,3,2,6,1,1,5,1-5,1-5,1-5,1-4,4-5,1-5-4,1-4-5,1.5,1.0,1.6,4.4,4.6,1.9,2.0,5.3,13.2,6.6,2,2,3,4,8,6,4,逃げ,1
7,長崎新聞社杯,6,2020-08-12,24,大村,8,一般,1800,4070,4213,3906,4640,4498,5009,中村亮太,重富伸也,飯山晃三,山ノ内雅人,宮本夏樹,大賀龍之介,25,57,73,72,28,41,28,39,74,51,12,30,6.96,6.99,6.99,7.04,6.96,7.05,1,2,3,4,5,6,0.18,0.15,0.16,0.18,0.26,0.21,111.2,112.4,113.8,,115.2,,1,2,3,5,4,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.9,1.0,2.1,3.8,3.4,2.0,1.6,3.0,11.5,5.8,3,3,3,2,6,7,5,逃げ,1
8,長崎新聞社杯,6,2020-08-12,24,大村,9,一般,1800,3527,4248,4551,3777,4164,4497,中嶋誠一郎,岡本大,三川昂暁,樋口亮,岩永節也,桑原悠,15,33,31,37,65,67,11,22,38,33,44,41,7.00,7.03,7.04,6.95,6.94,6.98,1,2,3,4,5,6,0.17,0.20,0.15,0.21,0.25,0.15,112.8,,110.2,115.0,,109.8,3,5,2,4,6,1,6,6,3,6-3,3-6,3-6,1-6,1-3,6-3-1,1-3-6,10.8,1.8,2.1,41.8,16.7,2.7,1.8,1.3,119.4,4.0,13,5,5,2,1,34,1,抜き,1
9,長崎新聞社杯,6,2020-08-12,24,大村,10,特別選抜B戦,1800,4424,4259,4171,3944,4096,3843,松尾昂明,真庭明志,榎幸司,山口裕二,石橋道友,上之晃弘,24,63,76,66,44,39,45,36,61,50,20,16,6.93,7.00,6.97,6.95,6.98,6.99,1,2,3,4,5,6,0.22,0.17,0.21,0.16,0.15,0.18,112.2,110.4,114.3,112.7,,,2,1,4,3,5,6,2,2,1,2-1,1-2,1-2,2-4,1-4,2-1-4,1-2-4,14.5,2.2,1.0,20.1,2.9,1.7,3.6,1.4,57.1,5.1,7,2,3,6,2,18,3,差し,1
10,長崎新聞社杯,6,2020-08-12,24,大村,11,特別選抜A戦,1800,4504,3349,4315,4070,4948,3662,前田将太,吉田一郎,山崎昂介,中村亮太,木場悠介,大庭元明,22,43,59,25,69,35,13,43,15,28,40,58,6.96,7.01,6.95,6.97,6.94,6.94,1,2,3,4,5,6,0.18,0.22,0.31,0.36,0.31,0.23,110.2,111.5,114.6,,,113.5,1,2,4,5,6,3,1,1,2,1-2,1-2,1-2,1-6,2-6,1-2-6,1-2-6,1.4,1.0,1.2,2.8,2.7,1.5,2.4,5.6,12.4,8.4,1,2,1,3,9,4,5,逃げ,1
11,長崎新聞社杯,6,2020-08-12,24,大村,12,優勝戦,1800,4352,3779,4523,4193,4715,4553,下條雄太郎,原田幸哉,中村辰也,郷原章平,村上遼,坪口竜也,46,71,23,75,56,55,19,26,25,35,21,53,6.96,6.93,6.91,6.91,6.96,6.95,1,2,3,4,5,6,0.04,0.09,0.09,0.07,0.06,0.12,109.1,113.2,112.2,,110.6,,1,4,3,5,2,6,1,1,5,1-5,1-5,1-5,1-3,3-5,1-5-3,1-3-5,1.2,1.3,4.8,10.3,7.9,3.7,2.9,6.7,47.7,18.8,5,3,5,3,11,19,8,逃げ,1
12,お盆特選〜がばい王者決定戦〜,2,2020-08-12,23,唐津,1,予選,1800,4072,4879,3617,5142,4765,3224,森永淳,山崎鉄平,竹田広樹,常住蓮,野田部宏子,栗山繁洋,38,16,19,32,15,40,53,86,80,66,90,71,6.74,6.82,6.80,6.86,6.78,6.84,1,2,3,6,4,5,0.21,0.30,0.31,0.28,0.28,0.26,111.6,112.8,116.0,118.2,117.0,115.4,1,2,4,6,5,3,1,1,2,1-2,1-2,1-2,1-6,2-6,1-2-6,1-2-6,1.0,1.1,1.6,1.9,1.9,1.1,1.3,2.9,5.8,3.9,1,1,1,2,5,3,2,逃げ,0
