,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,BTS日向オープン11周年記念,2,2021-12-16,21,芦屋,1,予選,1800,4594,4992,4765,5109,4394,5203,谷川祐一,廣瀬篤哉,野田部宏子,川崎智稔,永嶋裕一,神里琴音,51,56,8,49,12,4,63,62,56,70,67,44,6.78,6.77,6.79,6.75,6.79,6.76,1,2,3,4,5,6,0.11,0.12,0.11,0.08,0.08,0.21,111.0,109.6,107.7,,108.8,,4,3,1,5,2,6,3,3,5,3-5,3-5,3-5,2-3,2-5,3-5-2,2-3-5,5.6,3.9,9.6,63.1,44.6,5.7,5.3,5.1,375.8,44.9,9,5,8,7,6,41,8,まくり,1
1,BTS日向オープン11周年記念,2,2021-12-16,21,芦屋,2,予選,1800,4433,3741,5104,4174,4771,4315,川野芽唯,松尾基成,山田丈,赤坂俊輔,下寺秀和,山崎昂介,7,38,54,40,26,57,16,33,69,57,41,46,6.70,6.84,6.73,6.81,6.78,6.80,1,2,3,4,5,6,0.11,0.14,0.11,0.11,0.14,0.16,105.9,,110.3,109.0,111.6,,1,6,3,2,4,5,1,1,4,1-4,1-4,1-4,1-3,3-4,1-4-3,1-3-4,1.3,2.1,2.9,3.0,1.7,1.0,1.7,2.0,9.0,3.2,1,1,1,2,4,2,2,逃げ,1
2,BTS日向オープン11周年記念,2,2021-12-16,21,芦屋,3,予選,1800,4398,5048,3499,5148,4704,5080,船岡洋一郎,眞鳥康太,市川哲也,松本怜,河野大,鈴木慶太,17,63,35,10,2,65,21,14,52,64,39,26,6.75,6.78,6.80,6.67,6.74,6.79,1,2,3,4,5,6,0.11,0.15,0.11,0.11,0.12,0.18,107.2,108.5,108.3,,111.2,,1,3,2,5,4,6,1,1,3,1-3,1-3,1-3,1-2,2-3,1-3-2,1-2-3,1.0,1.0,1.1,1.8,1.3,1.1,1.7,3.4,8.2,3.8,1,1,1,4,5,3,2,逃げ,1
3,BTS日向オープン11周年記念,2,2021-12-16,21,芦屋,4,予選,1800,4445,3986,3843,4092,4764,5071,宮地元輝,沖島広和,上之晃弘,岡部大輔,小池礼乃,野見山拓己,31,64,39,32,36,11,58,53,22,38,72,47,6.76,6.69,6.74,6.80,6.70,6.74,1,2,3,4,5,6,0.16,0.13,0.08,0.13,0.09,0.11,107.0,109.9,,108.4,109.4,,1,4,5,2,3,6,1,1,4,1-4,1-4,1-4,1-5,4-5,1-4-5,1-4-5,1.2,1.0,1.3,5.0,3.6,2.4,4.2,8.2,17.7,12.4,2,2,4,6,8,6,5,逃げ,1
4,BTS日向オープン11周年記念,2,2021-12-16,21,芦屋,5,予選,1800,3307,3327,5109,3631,4600,4179,上瀧和則,野長瀬正孝,川崎智稔,田添康介,井内将太郎,広次修,20,29,49,58,21,13,60,31,70,25,75,29,6.74,6.77,6.75,6.72,6.75,6.67,1,2,3,4,5,6,0.14,0.14,0.10,0.05,0.01,0.06,109.1,,109.6,112.1,110.4,,1,6,2,4,3,5,1,1,3,1-3,1-3,1-3,1-5,3-5,1-3-5,1-3-5,5.2,1.0,2.0,7.8,10.6,4.5,2.5,4.8,48.4,23.2,4,4,6,3,8,19,10,逃げ,1
5,BTS日向オープン11周年記念,2,2021-12-16,21,芦屋,6,予選,1800,4058,4682,4120,4695,5203,3024,野末智一,大上卓人,柘植政浩,尾崎雄二,神里琴音,西島義則,3,47,18,23,4,1,28,15,36,49,44,12,6.81,6.79,6.72,6.75,6.73,6.80,1,3,4,5,6,2,0.16,0.17,0.22,0.16,0.23,0.14,107.6,,109.8,110.7,,108.2,1,5,3,4,6,2,1,1,6,1-6,1-6,1-6,1-3,3-6,1-6-3,1-3-6,3.3,2.0,1.0,15.0,7.8,2.6,3.3,1.9,47.8,12.7,7,4,5,6,3,22,6,逃げ,0
6,BTS日向オープン11周年記念,2,2021-12-16,21,芦屋,7,予選,1800,3081,4315,4992,3846,4248,5048,岡本慎治,山崎昂介,廣瀬篤哉,藤井理,岡本大,眞鳥康太,45,57,56,61,28,63,51,46,62,74,68,14,6.72,6.77,6.74,6.77,6.75,6.77,1,2,3,4,5,6,0.17,0.19,0.17,0.14,0.21,0.24,108.3,110.4,,,112.9,111.1,1,2,6,5,4,3,1,1,2,1-2,1-2,1-2,1-6,2-6,1-2-6,1-2-6,2.3,1.8,1.1,2.5,1.8,1.4,5.1,6.6,28.3,16.7,1,1,1,8,11,10,7,逃げ,1
7,BTS日向オープン11周年記念,2,2021-12-16,21,芦屋,8,予選,1800,4530,4765,4764,4433,5003,5148,小野生奈,野田部宏子,小池礼乃,川野芽唯,来田衣織,松本怜,34,8,36,7,14,10,18,56,72,16,23,64,6.71,6.80,6.72,6.73,6.73,6.66,1,2,3,4,5,6,0.13,0.16,0.12,0.13,0.08,0.14,106.3,,110.8,107.8,109.2,,1,5,4,2,3,6,1,1,4,1-4,1-4,1-4,1-5,4-5,1-4-5,1-4-5,1.9,2.4,1.2,2.1,2.8,1.3,3.0,4.3,11.7,7.6,1,2,1,5,8,5,5,逃げ,1
8,BTS日向オープン11周年記念,2,2021-12-16,21,芦屋,9,予選特賞,1800,3843,4006,4382,3327,3499,3784,上之晃弘,小野勇作,高山智至,野長瀬正孝,市川哲也,中島友和,39,41,6,29,35,16,22,71,35,31,52,40,6.76,6.78,6.74,6.76,6.81,6.75,1,3,5,4,2,6,0.26,0.29,0.25,0.28,0.25,0.22,108.3,109.4,112.3,111.8,,,1,2,4,3,5,6,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,3.0,1.6,2.6,4.9,4.4,2.2,1.8,2.1,14.8,4.6,1,2,5,2,4,1,2,逃げ,0
9,BTS日向オープン11周年記念,2,2021-12-16,21,芦屋,10,予選特賞,1800,3731,4120,4594,5080,4445,3741,高濱芳久,柘植政浩,谷川祐一,鈴木慶太,宮地元輝,松尾基成,19,18,51,65,31,38,24,36,63,26,58,33,6.75,6.75,6.76,6.86,6.80,6.83,1,2,3,4,5,6,0.19,0.17,0.17,0.23,0.23,0.26,107.1,111.2,109.4,110.9,,,1,4,2,3,5,6,1,1,3,1-3,1-3,1-3,1-4,3-4,1-3-4,1-3-4,1.5,1.0,1.6,3.7,2.1,1.6,3.3,8.6,49.2,26.0,2,1,2,6,10,18,6,逃げ,1
