,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,ういちカップ,4,2021-11-23,24,大村,1,一般,1800,4966,3212,4747,3558,5119,5208,田川大貴,亀本勇樹,山戸信二,山本浩次,真田翔磨,屋良龍紀,41,58,70,74,64,66,62,38,61,28,37,20,6.89,7.00,6.90,6.85,6.94,6.90,1,2,3,4,5,6,0.26,0.09,0.08,0.07,0.11,0.08,112.0,,111.2,110.0,,114.0,3,6,2,1,5,4,4,4,3,4-3,3-4,3-4,1-4,1-3,4-3-1,1-3-4,2.9,1.9,4.0,14.9,15.3,2.8,1.1,2.1,26.5,2.2,6,4,4,1,3,9,1,差し,1
1,ういちカップ,4,2021-11-23,24,大村,2,一般,1800,4750,3892,3539,3715,5158,3290,井上尚悟,草場康幸,金子順一,倉尾大介,宮脇遼太,倉谷和信,29,40,51,67,17,53,41,15,46,45,19,73,6.81,6.86,6.86,6.87,6.85,6.99,1,2,3,5,6,4,0.06,0.05,0.12,0.11,0.12,0.12,109.7,112.8,111.1,,,112.0,1,4,2,5,6,3,1,1,3,1-3,1-3,1-3,1-6,3-6,1-3-6,1-3-6,3.2,1.8,6.3,5.9,5.9,2.0,2.8,6.9,33.4,15.4,2,2,2,3,12,11,5,逃げ,0
2,ういちカップ,4,2021-11-23,24,大村,3,一般,1800,5083,4004,4404,4006,3284,3846,柳瀬幹太,山本浩輔,岸蔭亮,小野勇作,渡邊伸太郎,藤井理,43,16,26,38,30,49,34,66,23,75,25,31,6.96,6.90,6.86,6.92,6.90,6.89,1,2,3,4,5,6,0.24,0.16,0.12,0.18,0.19,0.21,,111.5,,109.5,112.2,113.8,6,2,5,1,3,4,4,4,2,4-2,2-4,2-4,4-5,2-5,4-2-5,2-4-5,7.0,3.6,2.6,33.7,16.4,3.6,3.2,3.3,87.7,11.6,19,10,8,4,5,40,7,抜き,1
3,ういちカップ,4,2021-11-23,24,大村,4,一般,1800,3898,3906,3723,4038,3703,3876,平田忠則,飯山晃三,白井弘文,田中健太郎,鳥飼眞,中辻崇人,39,71,45,57,52,60,39,43,48,68,11,40,6.90,6.89,6.85,6.83,6.84,6.85,1,2,3,4,5,6,0.16,0.21,0.21,0.28,0.22,0.21,109.7,111.0,,,113.4,112.2,1,2,5,6,4,3,1,1,2,1-2,1-2,1-2,1-6,2-6,1-2-6,1-2-6,1.2,1.0,2.4,3.0,3.2,1.5,2.6,5.0,10.3,7.4,1,1,1,4,8,3,3,逃げ,1
4,ういちカップ,4,2021-11-23,24,大村,5,一般,1800,4558,3878,3070,4173,4172,5119,宮野仁,胡本悟志,山室展弘,岡谷健吾,森定晃史,真田翔磨,72,69,50,56,34,64,54,33,63,53,64,37,6.84,6.87,6.91,6.83,6.87,6.92,1,2,3,4,5,6,0.09,0.07,0.07,0.04,0.01,0.02,108.7,111.6,112.3,110.7,,,1,3,4,2,5,6,1,1,4,1-4,1-4,1-4,1-2,2-4,1-4-2,1-2-4,1.7,1.2,1.2,5.3,4.5,1.5,1.8,4.2,17.9,7.2,2,2,1,3,10,7,5,逃げ,1
5,ういちカップ,4,2021-11-23,24,大村,6,一般,1800,4356,4226,3901,4171,3784,3352,長岡良也,村田浩司,松田憲幸,榎幸司,中島友和,小川晃司,75,48,73,20,37,35,13,35,69,76,29,70,6.89,6.91,7.08,7.00,6.91,7.03,1,2,3,4,5,6,0.09,0.12,0.12,0.12,0.10,0.14,108.9,,110.0,111.1,112.6,,1,6,2,3,4,5,1,1,3,1-3,1-3,1-3,1-4,3-4,1-3-4,1-3-4,1.2,1.1,5.0,8.2,4.7,2.5,1.2,5.3,14.1,4.2,4,3,3,1,9,5,3,逃げ,1
6,ういちカップ,4,2021-11-23,24,大村,7,一般,1800,4896,3755,3584,4614,3684,5158,花本剛,吉村和也,佐々木英樹,石倉洋行,清水攻二,宮脇遼太,11,65,15,55,12,17,72,14,71,32,59,19,6.88,6.86,6.98,6.79,6.96,6.87,1,2,3,4,5,6,0.03,0.08,0.11,0.23,0.19,0.13,109.1,112.7,,110.0,112.0,,1,4,5,2,3,6,1,1,4,1-4,1-4,1-4,1-5,4-5,1-4-5,1-4-5,2.9,1.1,1.2,3.1,2.0,1.7,4.2,2.2,14.0,5.6,1,1,1,8,4,5,3,逃げ,1
7,ういちカップ,4,2021-11-23,24,大村,8,一般,1800,4027,3723,5083,4264,3574,5208,松江秀徳,白井弘文,柳瀬幹太,長尾章平,大神康司,屋良龍紀,61,45,43,68,59,66,27,48,34,26,65,20,6.90,6.86,6.96,6.92,6.91,6.88,1,3,4,5,2,6,0.21,0.20,0.22,0.17,0.32,0.11,109.5,112.3,,111.1,112.7,,1,3,6,2,4,5,1,1,4,1-4,1-4,1-4,1-2,2-4,1-4-2,1-2-4,1.6,1.1,2.5,3.8,4.6,2.0,2.0,4.3,17.8,5.7,2,2,4,3,7,7,3,逃げ,0
8,ういちカップ,4,2021-11-23,24,大村,9,準優勝戦,1800,3284,3703,3558,3906,4750,3070,渡邊伸太郎,鳥飼眞,山本浩次,飯山晃三,井上尚悟,山室展弘,30,52,74,71,29,50,25,11,28,43,41,63,6.86,6.81,6.85,6.92,6.79,6.86,1,2,3,5,6,4,0.21,0.19,0.20,0.21,0.21,0.31,108.9,110.4,112.0,113.3,,,1,2,3,4,6,5,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.4,1.1,1.0,2.9,2.4,1.2,1.7,2.6,7.6,3.1,1,1,1,2,6,1,1,逃げ,0
9,ういちカップ,4,2021-11-23,24,大村,10,準優勝戦,1800,4614,4356,4006,3892,3898,4747,石倉洋行,長岡良也,小野勇作,草場康幸,平田忠則,山戸信二,55,75,38,40,39,70,32,13,75,15,39,61,6.78,6.78,6.84,6.83,6.87,6.84,1,2,3,4,5,6,0.09,0.13,0.15,0.09,0.16,0.15,109.5,112.2,,,108.0,111.8,2,4,5,6,1,3,5,5,1,5-1,1-5,1-5,5-6,1-6,5-1-6,1-5-6,14.5,2.1,1.0,52.5,6.5,2.2,18.7,7.5,360.2,35.4,9,3,2,13,10,49,9,まくり差し,1
10,ういちカップ,4,2021-11-23,24,大村,11,準優勝戦,1800,4171,3876,4966,4027,4404,3878,榎幸司,中辻崇人,田川大貴,松江秀徳,岸蔭亮,胡本悟志,20,60,41,61,26,69,76,40,62,27,23,33,6.91,6.87,6.89,6.87,6.80,6.85,1,2,3,4,5,6,0.04,0.13,0.11,0.05,0.03,0.10,108.7,111.7,,,110.2,112.4,1,3,5,6,2,4,1,1,5,1-5,1-5,1-5,1-2,2-5,1-5-2,1-2-5,1.3,1.5,3.3,9.2,6.2,2.5,1.2,4.0,20.9,5.0,5,4,5,1,7,6,3,逃げ,1
11,ういちカップ,4,2021-11-23,24,大村,12,一般,1800,4172,4264,3715,3901,3584,4038,森定晃史,長尾章平,倉尾大介,松田憲幸,佐々木英樹,田中健太郎,34,68,67,73,15,57,64,26,45,69,71,68,6.85,6.86,6.83,6.88,6.92,6.87,1,2,3,4,5,6,0.15,0.17,0.20,0.22,0.23,0.16,109.0,109.6,110.1,112.2,,,1,2,3,4,5,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.1,1.0,1.2,2.4,1.4,1.5,1.4,4.0,7.1,4.2,1,1,2,1,7,1,2,逃げ,1
12,スポーツ報知杯争奪戦,3,2021-11-23,22,福岡,1,予選,1800,3907,3761,4251,3501,4195,4315,村越篤,山本光雄,川崎誠志,川上昇平,前川守嗣,山崎昂介,68,33,18,32,16,47,106,158,136,135,110,170,6.99,6.91,6.86,6.85,6.84,6.81,1,2,3,4,5,6,0.14,0.17,0.16,0.17,0.09,0.23,110.7,,111.5,113.1,113.3,,1,6,2,3,4,5,1,1,3,1-3,1-3,1-3,1-4,3-4,1-3-4,1-3-4,2.1,1.0,1.8,2.1,2.3,1.7,1.2,4.7,11.1,7.4,1,1,2,1,8,3,5,逃げ,1
13,スポーツ報知杯争奪戦,3,2021-11-23,22,福岡,2,予選,1800,4899,4593,5048,4094,3576,3562,占部一真,小坂宗司,眞鳥康太,中島真二,白水勝也,山下和彦,67,46,19,45,39,27,166,124,120,104,103,122,6.88,6.92,6.92,6.90,6.88,6.92,1,2,5,6,4,3,0.22,0.22,0.29,0.23,0.29,0.24,,,110.0,114.0,111.6,114.9,5,6,1,3,2,4,3,3,5,3-5,3-5,3-5,3-4,4-5,3-5-4,3-4-5,5.7,3.7,3.7,54.9,25.4,10.0,28.7,10.0,334.7,45.5,18,10,9,13,9,85,14,まくり,0
14,スポーツ報知杯争奪戦,3,2021-11-23,22,福岡,3,予選,1800,4968,4942,3788,4241,4148,4060,宮崎光基,柴田朋哉,一宮稔弘,大串重幸,枝尾賢,島田一生,37,41,70,43,28,63,126,121,171,119,117,167,6.90,6.83,6.92,6.91,6.88,6.89,1,2,3,4,5,6,0.24,0.21,0.20,0.16,0.14,0.17,,114.1,124.7,118.8,,121.3,6,1,4,2,5,3,2,2,4,2-4,2-4,2-4,2-6,4-6,2-4-6,2-4-6,4.3,5.6,4.8,24.6,19.1,3.8,7.8,13.1,164.5,95.4,11,8,6,11,14,57,19,まくり,1
