,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,ルーキーシリーズ第12戦スカパー!・JLCカップ,2,2020-07-13,21,芦屋,1,予選,1800,4939,5011,4906,5111,5022,4980,宮之原輝紀,高木圭大,鈴木雅希,三村岳人,伊藤尚汰,佐々木完太,2,50,65,17,52,39,56,67,74,41,54,51,6.89,6.90,6.90,6.90,6.88,6.85,1,2,3,4,5,6,0.17,0.16,0.15,0.16,0.14,0.14,110.8,112.7,109.9,,113.7,,2,3,1,6,4,5,3,3,1,3-1,1-3,1-3,2-3,1-2,3-1-2,1-2-3,11.0,1.2,1.0,25.4,1.7,1.4,3.3,1.8,120.9,4.0,6,1,1,6,3,25,2,まくり差し,1
1,ルーキーシリーズ第12戦スカパー!・JLCカップ,2,2020-07-13,21,芦屋,2,予選,1800,4776,5037,4911,4808,5033,4920,竹田和哉,田頭虎親,片岡大地,松尾拓,藤原孝斗,桐村翔太,8,55,31,30,60,51,13,30,63,58,50,40,6.94,6.96,6.97,6.91,6.91,6.87,1,2,3,4,6,5,0.20,0.22,0.18,0.27,0.21,0.23,110.2,,113.2,113.6,,111.9,1,5,3,4,6,2,1,1,6,1-6,1-6,1-6,1-3,3-6,1-6-3,1-3-6,1.2,1.6,14.4,74.5,51.9,14.7,3.0,52.0,363.0,86.4,14,9,11,3,15,56,16,逃げ,0
2,ルーキーシリーズ第12戦スカパー!・JLCカップ,2,2020-07-13,21,芦屋,3,予選,1800,4824,4976,4831,5084,4643,5092,松井洪弥,金山立樹,羽野直也,末永和也,近江翔吾,篠原晟弥,40,46,54,33,43,57,38,68,65,47,17,69,6.90,6.97,6.92,7.01,6.89,6.96,1,2,3,6,4,5,0.09,0.17,0.13,0.15,0.12,0.07,118.6,,121.1,,129.5,124.6,1,5,2,6,4,3,1,1,3,1-3,1-3,1-3,1-6,3-6,1-3-6,1-3-6,1.4,1.0,1.1,3.2,1.5,1.1,11.7,9.8,66.8,29.6,1,1,1,11,9,21,7,逃げ,0
3,ルーキーシリーズ第12戦スカパー!・JLCカップ,2,2020-07-13,21,芦屋,4,予選,1800,4682,4959,5046,4798,5085,5012,大上卓人,井上忠政,松山裕基,浜先真範,中村栄治,加倉侑征,44,37,53,42,32,36,36,46,11,66,71,21,6.92,6.89,6.90,6.92,7.01,6.91,1,2,3,4,5,6,0.18,0.18,0.14,0.15,0.14,0.15,109.7,110.8,112.0,112.8,,,1,2,3,4,6,5,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.2,1.0,1.1,2.1,1.7,1.3,2.1,3.9,14.1,7.7,1,1,1,4,5,4,2,逃げ,1
4,ルーキーシリーズ第12戦スカパー!・JLCカップ,2,2020-07-13,21,芦屋,5,予選,1800,4931,4958,4868,4908,5111,4886,木谷賢太,溝口海義也,松本峻,上田龍星,三村岳人,入海馨,47,59,34,41,17,62,44,70,49,52,41,57,6.95,6.94,6.95,6.90,6.96,6.87,1,2,3,4,5,6,0.22,0.21,0.17,0.09,0.14,0.21,111.0,114.0,114.8,109.3,,,2,3,4,1,5,6,4,4,1,4-1,1-4,1-4,2-4,1-2,4-1-2,1-2-4,2.3,1.1,1.0,4.9,1.9,1.0,2.1,1.4,15.3,2.3,2,1,1,4,2,5,1,まくり,1
5,ルーキーシリーズ第12戦スカパー!・JLCカップ,2,2020-07-13,21,芦屋,6,予選,1800,4911,4939,5074,4879,4914,5031,片岡大地,宮之原輝紀,大澤誠也,山崎鉄平,吉田裕平,渡辺空依,31,2,11,58,10,22,63,56,45,29,60,39,6.93,6.99,6.92,6.89,6.93,6.98,1,2,3,4,5,6,0.14,0.15,0.16,0.18,0.14,0.24,113.0,110.4,,111.6,112.8,,4,1,5,2,3,6,2,2,4,2-4,2-4,2-4,2-5,4-5,2-4-5,2-4-5,2.0,1.4,2.8,8.8,5.9,2.2,1.6,2.1,21.2,3.9,4,4,5,3,4,9,3,差し,1
6,ルーキーシリーズ第12戦スカパー!・JLCカップ,2,2020-07-13,21,芦屋,7,予選,1800,5028,4968,5022,4956,5084,4896,原田才一郎,宮崎光基,伊藤尚汰,齊藤大将,末永和也,花本剛,63,64,52,35,33,45,34,14,54,32,37,16,6.90,6.94,6.91,6.90,7.03,6.97,1,2,3,4,5,6,0.07,0.14,0.07,0.07,0.11,0.15,109.9,,113.0,,110.6,114.6,1,6,3,5,2,4,1,1,5,1-5,1-5,1-5,1-3,3-5,1-5-3,1-3-5,1.4,1.0,2.0,4.4,3.2,1.1,1.2,3.1,11.2,4.3,2,2,1,2,6,3,1,逃げ,1
7,ルーキーシリーズ第12戦スカパー!・JLCカップ,2,2020-07-13,21,芦屋,8,予選,1800,4587,4816,5011,4769,5037,5085,木田峰由季,村松修二,高木圭大,馬場剛,田頭虎親,中村栄治,38,61,50,49,55,32,22,72,67,62,30,71,6.91,6.94,6.96,6.94,6.99,7.03,1,2,3,4,5,6,0.15,0.17,0.17,0.22,0.19,0.19,111.1,,113.6,113.8,112.0,,1,5,3,4,2,6,1,1,5,1-5,1-5,1-5,1-3,3-5,1-5-3,1-3-5,1.2,1.1,3.4,15.5,19.2,4.1,3.5,29.3,136.2,38.0,6,5,5,4,13,27,8,逃げ,1
8,ルーキーシリーズ第12戦スカパー!・JLCカップ,2,2020-07-13,21,芦屋,9,特賞,1800,4981,4824,4682,5033,4980,4812,牧山敦也,松井洪弥,大上卓人,藤原孝斗,佐々木完太,西野雄貴,48,40,44,60,39,56,24,38,36,50,51,27,6.96,6.93,6.92,6.96,6.87,6.98,1,2,3,4,5,6,0.24,0.24,0.22,0.19,0.17,0.12,,110.3,111.1,,112.8,113.7,5,1,2,6,3,4,2,2,3,2-3,2-3,2-3,2-5,3-5,2-3-5,2-3-5,1.7,1.2,1.0,5.8,2.8,1.2,2.0,2.7,12.8,5.2,1,1,1,3,4,1,2,まくり,1
9,ルーキーシリーズ第12戦スカパー!・JLCカップ,2,2020-07-13,21,芦屋,10,特賞,1800,4643,5046,4931,4871,4808,4906,近江翔吾,松山裕基,木谷賢太,菊池宏志,松尾拓,鈴木雅希,43,53,47,28,30,65,17,11,44,42,58,74,6.92,6.95,6.95,6.90,6.99,6.90,1,2,3,4,5,6,0.16,0.27,0.27,0.23,0.20,0.39,109.7,,,111.4,113.5,115.0,1,6,5,2,3,4,1,1,4,1-4,1-4,1-4,1-5,4-5,1-4-5,1-4-5,1.0,1.0,2.9,6.3,7.0,1.3,1.4,3.3,15.0,6.8,3,3,1,3,6,6,2,逃げ,1
10,ルーキーシリーズ第12戦スカパー!・JLCカップ,2,2020-07-13,21,芦屋,11,特選,1800,4818,4831,4798,4966,4769,4958,伏見俊介,羽野直也,浜先真範,田川大貴,馬場剛,溝口海義也,26,54,42,7,49,59,73,65,66,18,62,70,7.01,6.96,6.99,7.01,6.98,6.95,1,2,3,4,5,6,0.26,0.17,0.19,0.16,0.17,0.16,113.3,109.5,,111.7,,114.1,3,1,6,2,5,4,2,2,4,2-4,2-4,2-4,1-2,1-4,2-4-1,1-2-4,1.5,1.6,15.3,18.8,15.6,3.4,1.5,3.5,89.8,8.6,6,5,8,1,9,28,4,まくり,1
11,ルーキーシリーズ第12戦スカパー!・JLCカップ,2,2020-07-13,21,芦屋,12,特選,1800,4816,4914,4908,5028,4776,4959,村松修二,吉田裕平,上田龍星,原田才一郎,竹田和哉,井上忠政,61,10,41,63,8,37,72,60,52,34,13,46,7.02,6.99,7.03,6.99,7.06,7.00,1,2,3,4,5,6,0.30,0.25,0.21,0.26,0.24,0.25,113.1,,109.2,110.7,,113.0,4,6,1,2,5,3,3,3,4,3-4,3-4,3-4,3-6,4-6,3-4-6,3-4-6,4.6,2.3,2.1,26.4,22.7,6.6,12.9,23.2,125.6,43.4,9,7,7,10,15,35,12,差し,1
12,中間市行橋市競艇組合施行51周年記念競走,3,2020-07-13,20,若松,1,予選,1800,3663,4241,4691,5083,4005,3307,木山和幸,大串重幸,水原慎,柳瀬幹太,瀬川公則,上瀧和則,19,47,58,59,23,50,19,15,44,59,49,52,6.85,6.86,6.82,6.80,6.82,6.83,1,3,4,6,5,2,0.13,0.17,0.16,0.34,0.21,0.22,114.4,,111.9,,115.4,116.6,2,6,1,5,3,4,3,3,1,3-1,1-3,1-3,3-5,1-5,3-1-5,1-3-5,1.9,1.3,2.0,8.4,4.5,2.4,3.2,2.2,30.1,5.1,2,1,3,6,2,10,2,まくり差し,0
13,中間市行橋市競艇組合施行51周年記念競走,3,2020-07-13,20,若松,2,予選,1800,3715,4652,3108,3508,3662,2912,倉尾大介,酒見峻介,松本真吾,久富政弘,大庭元明,尾崎鉄也,16,2,51,32,49,31,30,43,39,45,72,12,6.85,6.82,6.87,6.85,6.81,6.80,1,2,3,4,5,6,0.29,0.33,0.29,0.25,0.16,0.30,,,117.2,114.5,112.8,116.6,6,5,4,2,1,3,5,5,4,5-4,4-5,4-5,5-6,4-6,5-4-6,4-5-6,7.0,1.0,3.1,11.8,9.1,2.4,4.5,6.6,44.5,12.0,4,5,4,6,11,17,6,まくり,1
