,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,スポニチ金杯新春特選,6,2022-01-11,21,芦屋,1,一般,1800,4100,3661,3680,4079,3600,5134,松田隆司,柳瀬興志,森林太,出畑孝典,玄馬徹,大原祥昌,38,37,26,58,3,27,55,36,58,74,71,60,6.83,6.75,6.92,6.80,6.87,6.82,1,2,3,4,5,6,0.14,0.16,0.13,0.17,0.21,0.15,108.0,109.2,110.4,,,111.3,1,2,3,5,6,4,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.7,1.0,1.2,2.6,2.5,1.5,2.3,4.8,12.7,6.0,1,2,2,4,8,3,2,逃げ,1
1,スポニチ金杯新春特選,6,2022-01-11,21,芦屋,2,一般,1800,4319,3523,3444,3257,4574,3352,三宅潤,寳田亮治,香月大介,田頭実,東潤樹,小川晃司,48,47,7,18,19,41,46,54,42,40,13,57,6.75,6.86,6.65,6.77,6.81,6.86,1,3,4,2,5,6,0.21,0.18,0.11,0.16,0.17,0.15,,,108.7,110.7,109.9,112.5,5,6,1,3,2,4,3,3,5,3-5,3-5,3-5,3-4,4-5,3-5-4,3-4-5,3.6,2.9,8.9,13.2,17.4,6.3,4.1,6.9,37.6,12.8,4,6,5,2,7,14,5,まくり差し,0
2,スポニチ金杯新春特選,6,2022-01-11,21,芦屋,3,一般,1800,3777,3866,4566,4789,2878,5212,樋口亮,木山誠一,塩田北斗,古賀智之,富山弘幸,西川拓利,4,56,57,43,40,1,62,30,24,65,34,38,6.82,6.91,6.91,6.81,6.93,6.88,1,3,2,4,5,6,0.13,0.12,0.18,0.15,0.15,0.21,110.6,112.7,111.4,,113.8,,1,3,2,5,4,6,1,1,3,1-3,1-3,1-3,1-2,2-3,1-3-2,1-2-3,1.4,1.2,1.1,2.1,1.5,1.1,2.2,2.7,8.0,3.0,1,1,1,4,6,2,2,逃げ,0
3,スポニチ金杯新春特選,6,2022-01-11,21,芦屋,4,一般,1800,4214,4046,3350,3915,5152,4423,林祐介,谷村啓司,藤本佳史,繁野谷圭介,丸山祐也,坂口貴彦,32,54,45,23,31,8,70,43,75,28,56,33,6.89,6.79,6.92,6.91,6.86,6.88,1,2,3,4,5,6,0.12,0.17,0.14,0.22,0.23,0.21,109.6,113.2,108.6,110.5,,,2,4,1,3,6,5,3,3,1,3-1,1-3,1-3,3-4,1-4,3-1-4,1-3-4,8.2,2.0,1.0,16.6,2.1,1.1,1.6,1.2,25.0,1.5,5,1,1,3,2,9,1,まくり差し,1
4,スポニチ金杯新春特選,6,2022-01-11,21,芦屋,5,一般,1800,3558,4232,4292,4562,5134,3873,山本浩次,笠雅雄,麻生慎介,阪本勇介,大原祥昌,別府昌樹,36,13,20,6,27,15,26,68,14,25,60,63,7.01,6.97,7.05,6.94,6.91,7.05,1,2,4,5,6,3,0.15,0.18,0.16,0.23,0.37,0.15,108.1,,110.5,111.4,,109.3,1,5,3,4,6,2,1,1,6,1-6,1-6,1-6,1-3,3-6,1-6-3,1-3-6,2.6,2.3,4.9,12.7,7.2,2.6,1.1,2.5,21.5,3.8,5,4,5,1,4,8,1,逃げ,0
5,スポニチ金杯新春特選,6,2022-01-11,21,芦屋,6,一般,1800,5048,4122,4523,4155,3501,3745,眞鳥康太,安東幸治,中村辰也,長野壮志郎,川上昇平,橋本年光,14,2,39,11,64,5,66,21,35,41,53,32,6.81,6.80,6.81,6.84,6.87,6.86,1,2,3,4,5,6,0.14,0.12,0.12,0.07,0.08,0.09,114.0,110.8,,111.5,,112.4,4,1,6,2,5,3,2,2,4,2-4,2-4,2-4,2-6,4-6,2-4-6,2-4-6,3.3,3.8,2.9,18.5,12.3,2.7,3.8,4.0,50.6,16.6,9,6,4,7,8,22,8,差し,1
6,スポニチ金杯新春特選,6,2022-01-11,21,芦屋,7,一般,1800,4753,4329,3866,3878,5106,5223,森照夫,小松卓司,木山誠一,胡本悟志,山崎祥,森清友翔,12,51,56,16,10,9,37,19,30,23,64,52,6.94,6.87,6.95,6.90,6.85,6.99,1,2,3,4,5,6,0.29,0.34,0.12,0.09,0.11,0.26,,111.6,112.0,109.6,110.2,,5,3,4,1,2,6,4,4,5,4-5,4-5,4-5,2-4,2-5,4-5-2,2-4-5,8.1,2.6,3.1,47.5,31.7,6.1,2.4,2.9,156.6,14.7,13,8,10,2,5,38,7,まくり差し,1
7,スポニチ金杯新春特選,6,2022-01-11,21,芦屋,8,一般,1800,2878,3600,3825,3822,3352,4789,富山弘幸,玄馬徹,宮嵜隆太郎,平尾崇典,小川晃司,古賀智之,40,3,34,21,41,43,34,71,49,39,57,65,6.93,6.99,6.96,6.96,7.04,6.84,1,2,3,4,6,5,0.31,0.36,0.34,0.37,0.22,0.43,112.0,113.3,,114.7,,115.6,1,2,5,3,6,4,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.5,1.5,4.2,8.3,6.8,1.9,1.1,3.8,19.9,4.4,3,3,3,1,7,5,2,逃げ,0
8,長府製作所杯,3,2022-01-11,19,下関,1,予選,1800,4661,4794,3282,4474,4202,3233,中島昂章,和田拓也,池本輝明,渡辺崇,浮田圭浩,小畑実成,54,64,15,36,23,63,20,21,38,34,44,67,6.77,6.73,6.81,6.74,6.78,6.82,1,2,3,4,5,6,0.11,0.07,0.13,0.32,0.17,0.18,109.2,110.2,113.1,,111.9,,1,2,4,5,3,6,1,1,2,1-2,1-2,1-2,1-5,2-5,1-2-5,1-2-5,1.8,1.2,1.3,3.4,3.0,1.8,6.2,3.8,29.7,8.5,1,1,2,10,6,9,4,逃げ,1
9,長府製作所杯,3,2022-01-11,19,下関,2,予選,1800,4382,3761,3715,4009,3508,4260,高山智至,山本光雄,倉尾大介,小林一樹,久富政弘,中越博紀,40,66,17,20,58,60,58,53,15,65,32,23,6.77,6.80,6.74,6.73,6.81,6.82,1,2,3,4,5,6,0.21,0.16,0.15,0.09,0.12,0.13,113.5,,,108.6,109.7,112.0,4,6,5,1,2,3,4,4,5,4-5,4-5,4-5,4-6,5-6,4-5-6,4-5-6,4.4,1.6,5.7,25.3,30.2,6.5,4.0,13.9,75.6,33.1,10,9,12,6,15,26,13,抜き,1
