,date,place_cd,race_no,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari,title_y,day_y,place_y,race_type_y,distance_y,deadline,toban_1_y,toban_2_y,toban_3_y,toban_4_y,toban_5_y,toban_6_y,name_1_y,name_2_y,name_3_y,name_4_y,name_5_y,name_6_y,area_1,area_2,area_3,area_4,area_5,area_6,class_1,class_2,class_3,class_4,class_5,class_6,age_1,age_2,age_3,age_4,age_5,age_6,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,glob_win_1,glob_win_2,glob_win_3,glob_win_4,glob_win_5,glob_win_6,glob_in2_1,glob_in2_2,glob_in2_3,glob_in2_4,glob_in2_5,glob_in2_6,loc_win_1,loc_win_2,loc_win_3,loc_win_4,loc_win_5,loc_win_6,loc_in2_1,loc_in2_2,loc_in2_3,loc_in2_4,loc_in2_5,loc_in2_6,moter_no_1_y,moter_no_2_y,moter_no_3_y,moter_no_4_y,moter_no_5_y,moter_no_6_y,moter_in2_1,moter_in2_2,moter_in2_3,moter_in2_4,moter_in2_5,moter_in2_6,boat_no_1_y,boat_no_2_y,boat_no_3_y,boat_no_4_y,boat_no_5_y,boat_no_6_y,boat_in2_1,boat_in2_2,boat_in2_3,boat_in2_4,boat_in2_5,boat_in2_6,date_y,ET_1_y,ET_2_y,ET_3_y,ET_4_y,ET_5_y,ET_6_y,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
569,2021-03-17,18,12,1,2,3,4,5,6,0.06,0.06,0.09,0.09,0.08,0.06,111.1,,113.2,115.3,,114.3,1,5,2,4,6,3,1,1,3,1-3,1-3,1-3,1-6,3-6,1-3-6,1-3-6,1.1,1.2,6.6,6.0,10.8,5.0,3.1,27.8,51.6,20.8,3,3,6,3,14,16,8,逃げ,1,防長交通杯争奪戦,3,徳山,特選,1800,14:49,4736,3745,3578,3737,4572,4657,高倉和士,橋本年光,塩田雄一,上平真二,渡部悟,江崎一雄,福岡,兵庫,香川,広島,大阪,福岡,A1,A2,B1,A1,A2,B1,29,46,48,47,32,33,53,53,50,53,56,54,7.15,5.77,4.62,7.05,5.45,4.52,60.31,36.15,24.0,48.54,38.94,26.09,6.16,5.89,3.33,7.63,5.28,4.68,51.61,37.84,22.22,55.36,34.48,31.82,32,29,63,53,16,38,35.55,38.0,36.4,29.18,24.0,43.19,31,42,34,32,69,52,36.62,39.53,34.62,33.33,28.57,41.56,2021-3-17,6.94,7.01,7.04,7.01,7.04,6.94,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.36,0.19,0.01,0.06,-0.1,1,2,3,4,5,6,晴,17.0,9,5.0,13.0,5.0
570,2021-03-29,18,1,1,2,3,4,5,6,0.19,0.23,0.17,0.18,0.15,0.15,111.7,113.0,115.0,,114.2,,1,2,4,6,3,5,1,1,2,1-2,1-2,1-2,1-5,2-5,1-2-5,1-2-5,1.0,1.0,1.2,2.5,3.1,1.7,2.8,5.5,9.7,7.3,1,1,1,5,10,3,4,逃げ,1,サンケイスポーツ杯争奪戦,4,徳山,モーニング特,1800,08:50,4006,3974,4010,3976,4226,5088,小野勇作,深山祐二,越智照浩,内田圭,村田浩司,高憧四季,佐賀,佐賀,香川,山口,山口,大阪,A2,B1,B1,B1,B1,B1,42,44,41,44,38,21,50,53,59,55,53,47,5.54,4.05,4.01,4.4,4.55,4.11,35.34,20.0,16.67,23.86,24.09,22.02,6.3,4.07,4.0,4.32,4.9,0.0,50.0,24.44,20.0,27.82,30.1,0.0,23,13,65,17,25,41,37.84,31.94,33.47,34.11,25.99,34.75,69,52,31,34,20,72,27.78,40.45,38.55,35.16,22.73,34.48,2021-3-29,7.01,6.99,7.02,7.05,7.01,7.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.26,0.17,0.11,0.13,0.19,0.09,1,2,3,4,5,6,晴,18.0,9,5.0,14.0,5.0
571,2021-03-29,18,2,1,2,3,4,5,6,0.09,0.12,0.14,0.2,0.19,0.21,110.7,112.0,114.6,115.4,,,1,2,3,4,5,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.0,1.0,1.7,1.9,1.7,1.2,1.8,3.1,5.5,3.1,1,1,1,3,6,2,2,逃げ,1,サンケイスポーツ杯争奪戦,4,徳山,グランプリ特,1800,09:19,4102,4715,4441,3401,4089,4222,益田啓司,村上遼,末永由楽,上田隆章,妹尾忠幸,山口高志,福岡,長崎,岡山,香川,岡山,佐賀,A1,A1,A2,B1,A1,A2,41,28,34,53,40,39,52,51,53,54,55,52,6.47,6.47,5.65,5.22,6.01,5.06,49.37,49.62,35.16,35.62,40.0,36.89,5.22,7.2,5.91,5.83,6.8,4.88,33.33,60.0,40.43,34.15,47.14,33.33,49,19,61,18,35,16,39.29,40.69,34.38,39.91,31.6,23.94,49,43,22,54,24,57,28.74,32.5,27.91,40.24,27.78,34.48,2021-3-29,6.9,6.96,7.01,7.05,6.99,6.97,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,0.03,0.12,0.31,0.17,0.11,0.07,1,2,3,4,5,6,曇り,14.0,3,1.0,13.0,1.0
572,2021-03-29,18,3,1,2,3,4,5,6,0.07,0.12,0.17,0.16,0.21,0.22,112.2,112.5,113.6,,115.7,,1,2,3,5,4,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.1,1.0,1.7,3.9,4.7,1.5,1.0,2.7,5.7,2.6,2,2,2,1,7,3,1,逃げ,1,サンケイスポーツ杯争奪戦,4,徳山,プライド予選,1800,09:48,3541,4738,3920,5052,4558,4315,三嶌誠司,清埜翔子,正木聖賢,赤井星璃,宮野仁,山崎昂介,香川,埼玉,広島,大阪,岡山,長崎,A1,B1,A2,B1,A2,B1,52,29,46,25,31,36,53,48,52,50,55,53,6.54,4.4,6.36,2.69,4.51,4.84,47.33,25.3,42.74,5.88,25.23,29.52,6.37,2.24,6.41,0.0,5.24,4.22,47.06,5.88,53.66,0.0,34.21,19.44,68,44,54,32,22,55,31.61,38.15,37.89,36.32,29.02,42.46,16,30,50,65,36,70,25.84,26.14,41.25,32.95,37.63,29.58,2021-3-29,6.87,6.86,6.94,6.98,7.07,6.92,0.0,-0.5,-0.5,-0.5,-0.5,0.0,0.06,0.11,-0.16,-0.03,0.03,0.12,1,2,3,4,5,6,曇り,15.0,1,1.0,13.0,1.0
573,2021-03-29,18,4,1,2,3,4,5,6,0.09,0.19,0.12,0.17,0.16,0.18,110.5,111.9,114.3,,113.7,,1,2,4,5,3,6,1,1,2,1-2,1-2,1-2,1-5,2-5,1-2-5,1-2-5,1.1,1.0,1.3,1.5,1.4,1.0,1.6,2.5,3.8,2.3,1,1,1,2,5,1,1,逃げ,1,サンケイスポーツ杯争奪戦,4,徳山,モーニング予,1800,10:20,3961,4642,4248,3580,4735,3936,谷村一哉,松尾夏海,岡本大,水口由紀,角山雄哉,三瀬譲,山口,香川,長崎,滋賀,兵庫,長崎,A1,A2,B1,B1,B1,B1,42,29,38,48,30,43,56,46,55,48,53,57,6.63,6.22,4.21,4.51,4.31,3.46,52.38,47.06,19.05,24.62,21.49,17.53,6.95,0.0,4.76,4.85,4.7,3.73,52.86,0.0,22.0,38.24,35.0,26.67,38,57,28,50,66,51,42.67,37.74,37.6,38.08,36.36,39.13,68,39,37,45,60,67,26.32,33.73,30.0,39.74,31.76,32.05,2021-3-29,6.95,7.01,7.04,7.03,7.0,7.04,-0.5,-0.5,0.0,-0.5,0.0,-0.5,0.06,0.01,0.31,0.19,-0.02,0.14,1,2,3,4,5,6,曇り,15.0,9,1.0,13.0,1.0
574,2021-03-29,18,5,1,2,3,4,6,5,0.14,0.1,0.1,0.12,0.11,0.1,111.6,,112.5,114.5,,115.3,1,5,2,3,6,4,1,1,3,1-3,1-3,1-3,1-4,3-4,1-3-4,1-3-4,4.0,1.9,3.7,14.5,7.5,4.2,8.3,10.7,91.3,37.5,5,3,4,7,11,23,9,逃げ,0,サンケイスポーツ杯争奪戦,4,徳山,予選,1800,10:52,4251,4351,3663,3974,5145,4611,川崎誠志,里岡右貴,木山和幸,深山祐二,島川海輝,今井美亜,山口,福岡,広島,佐賀,山口,福井,B1,A1,A2,B1,B2,A2,38,35,51,44,18,30,52,55,50,53,52,48,3.72,6.3,5.41,4.05,1.8,5.36,17.07,45.91,34.75,20.0,3.92,38.39,4.19,6.46,5.73,4.07,1.43,6.74,21.98,50.0,33.78,24.44,0.0,59.26,63,14,30,13,11,36,36.51,34.2,28.51,31.94,35.87,38.94,44,55,14,52,11,71,32.14,27.96,34.15,40.45,30.11,23.86,2021-3-29,6.97,6.95,7.03,6.96,6.98,6.97,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.22,0.07,0.06,0.38,-0.05,0.18,1,2,3,4,6,5,曇り,16.0,5,2.0,13.0,2.0
575,2021-03-29,18,6,1,3,4,5,2,6,0.12,0.16,0.16,0.1,0.21,0.06,,114.8,111.1,113.6,,112.3,5,4,1,3,6,2,3,3,6,3-6,3-6,3-6,3-4,4-6,3-6-4,3-4-6,2.6,1.2,4.6,19.4,10.6,3.2,1.9,6.1,48.0,12.9,9,5,6,2,11,19,7,差し,0,サンケイスポーツ杯争奪戦,4,徳山,予選,1800,11:23,3645,4252,4832,3683,3161,4715,淺田千亜,松下哲也,権藤俊光,小羽正作,古場輝義,村上遼,徳島,福岡,大阪,福岡,大阪,長崎,B1,B1,A1,A2,B1,A1,48,37,34,47,61,28,47,52,54,51,52,51,6.26,4.7,6.35,5.23,5.53,6.47,47.62,29.06,48.7,32.65,33.98,49.62,6.58,4.59,5.95,5.0,5.52,7.2,58.33,25.4,47.62,25.93,35.42,60.0,53,64,39,29,67,19,30.61,30.26,42.86,38.21,30.45,40.69,63,27,40,21,28,43,41.77,40.96,34.12,37.36,42.86,32.5,2021-3-29,7.01,6.98,6.99,6.99,6.98,6.96,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,0.01,0.05,-0.01,-0.05,-0.02,-0.02,1,4,2,5,3,6,曇り,16.0,7,2.0,13.0,2.0
576,2021-03-29,18,7,1,2,3,4,5,6,0.04,0.03,0.27,0.05,0.07,0.11,113.1,115.2,115.6,112.4,,,2,3,4,1,5,6,4,4,1,4-1,1-4,1-4,2-4,1-2,4-1-2,1-2-4,57.2,1.3,1.9,31.6,5.5,3.0,1.5,1.5,56.6,3.5,13,2,7,2,1,21,1,抜き,1,サンケイスポーツ杯争奪戦,4,徳山,予選,1800,11:53,4419,4811,4735,4222,4010,4472,原加央理,向井田佑,角山雄哉,山口高志,越智照浩,尾嶋一広,埼玉,広島,兵庫,佐賀,香川,兵庫,B1,A2,B1,A2,B1,A1,33,31,30,39,41,33,46,51,53,52,59,55,4.84,5.19,4.31,5.06,4.01,6.39,30.12,34.17,21.49,36.89,16.67,43.24,4.33,4.94,4.7,4.88,4.0,6.93,22.22,27.66,35.0,33.33,20.0,47.54,33,34,66,16,65,56,36.32,26.5,36.36,23.94,33.47,35.63,17,38,60,57,31,26,34.21,36.67,31.76,34.48,38.55,13.95,2021-3-29,7.01,6.97,7.04,7.0,7.05,7.06,-0.5,-0.5,0.0,-0.5,-0.5,0.0,0.01,0.05,0.27,0.02,0.05,0.06,1,2,3,4,5,6,曇り,16.0,7,1.0,13.0,1.0
577,2021-03-29,18,8,1,2,3,4,5,6,0.14,0.12,0.18,0.26,0.29,0.14,111.6,113.9,115.8,115.1,,,1,2,4,3,6,5,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.3,1.7,1.1,3.0,2.3,1.6,1.4,1.5,6.5,2.2,1,1,4,1,3,1,1,逃げ,1,サンケイスポーツ杯争奪戦,4,徳山,予選,1800,12:25,4226,4640,3543,4089,4248,4738,村田浩司,山ノ内雅,福田雅一,妹尾忠幸,岡本大,清埜翔子,山口,福岡,香川,岡山,長崎,埼玉,B1,A2,A2,A1,B1,B1,38,30,52,40,38,29,53,56,55,55,55,48,4.55,6.51,5.76,6.01,4.21,4.4,24.09,52.5,42.14,40.0,19.05,25.3,4.9,5.71,5.35,6.8,4.76,2.24,30.1,35.71,26.92,47.14,22.0,5.88,25,48,69,35,28,44,25.99,36.98,43.22,31.6,37.6,38.15,20,23,62,24,37,30,22.73,35.71,32.0,27.78,30.0,26.14,2021-3-29,6.99,7.0,7.04,7.05,7.07,7.0,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,-0.02,0.0,-0.02,-0.06,-0.11,-0.05,1,2,3,4,5,6,曇り,17.0,7,2.0,13.0,2.0
578,2021-03-29,18,9,1,2,3,4,5,6,0.18,0.15,0.14,0.15,0.13,0.17,112.3,115.9,114.0,,113.8,,1,4,3,5,2,6,1,1,5,1-5,1-5,1-5,1-3,3-5,1-5-3,1-3-5,2.4,2.5,1.3,11.2,7.7,2.7,4.4,4.0,63.4,13.6,6,4,3,9,7,31,8,逃げ,1,サンケイスポーツ杯争奪戦,4,徳山,予選,1800,12:57,3580,4611,5088,4006,4102,4562,水口由紀,今井美亜,高憧四季,小野勇作,益田啓司,阪本勇介,滋賀,福井,大阪,佐賀,福岡,岡山,B1,A2,B1,A2,A1,B1,48,30,21,42,41,33,48,48,47,50,52,55,4.51,5.36,4.11,5.54,6.47,5.12,24.62,38.39,22.02,35.34,49.37,30.94,4.85,6.74,0.0,6.3,5.22,4.83,38.24,59.26,0.0,50.0,33.33,24.39,50,36,41,23,49,37,38.08,38.94,34.75,37.84,39.29,32.74,45,71,72,69,49,25,39.74,23.86,34.48,27.78,28.74,29.21,2021-3-29,7.0,6.99,6.95,7.03,6.97,7.0,-0.5,0.0,-0.5,-0.5,-0.5,0.0,0.28,0.34,0.42,0.27,0.04,0.19,1,2,3,4,5,6,晴,17.0,9,3.0,13.0,3.0
579,2021-03-29,18,10,1,2,3,4,5,6,0.12,0.19,0.13,0.08,0.09,0.1,113.5,114.7,112.6,116.8,,,2,3,1,4,5,6,3,3,1,3-1,1-3,1-3,2-3,1-2,3-1-2,1-2-3,8.6,4.9,1.2,51.1,10.0,2.6,2.5,1.5,92.9,3.3,13,5,6,5,1,24,2,抜き,1,サンケイスポーツ杯争奪戦,4,徳山,予選,1800,13:31,4558,4832,3401,4642,4419,5145,宮野仁,権藤俊光,上田隆章,松尾夏海,原加央理,島川海輝,岡山,大阪,香川,香川,埼玉,山口,A2,A1,B1,A2,B1,B2,31,34,53,29,33,18,55,54,54,46,46,52,4.51,6.35,5.22,6.22,4.84,1.8,25.23,48.7,35.62,47.06,30.12,3.92,5.24,5.95,5.83,0.0,4.33,1.43,34.21,47.62,34.15,0.0,22.22,0.0,22,39,18,57,33,11,29.02,42.86,39.91,37.74,36.32,35.87,36,40,54,39,17,11,37.63,34.12,40.24,33.73,34.21,30.11,2021-3-29,7.1,6.99,7.08,6.95,6.97,6.97,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.15,0.16,0.06,0.23,0.09,0.02,1,2,3,4,5,6,晴,18.0,9,4.0,13.0,4.0
580,2021-03-29,18,11,1,2,3,4,5,6,0.16,0.2,0.16,0.11,0.14,0.14,113.8,114.9,115.7,,112.5,,2,3,4,5,1,6,5,5,1,5-1,1-5,1-5,2-5,1-2,5-1-2,1-2-5,2.5,1.6,1.1,12.1,3.8,1.0,1.5,1.5,23.5,2.3,7,2,1,3,2,8,1,差し,1,サンケイスポーツ杯争奪戦,4,徳山,すなっち特賞,1800,14:08,3663,4441,3535,4252,3961,5052,木山和幸,末永由楽,渡修平,松下哲也,谷村一哉,赤井星璃,広島,岡山,兵庫,福岡,山口,大阪,A2,A2,B1,B1,A1,B1,51,34,48,37,42,25,50,53,54,52,56,50,5.41,5.65,3.7,4.7,6.63,2.69,34.75,35.16,16.39,29.06,52.38,5.88,5.73,5.91,5.27,4.59,6.95,0.0,33.78,40.43,33.33,25.4,52.86,0.0,30,61,60,64,38,32,28.51,34.38,31.49,30.26,42.67,36.32,14,22,59,27,68,65,34.15,27.91,37.5,40.96,26.32,32.95,2021-3-29,7.04,7.03,7.06,7.05,7.02,7.02,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.09,0.08,0.09,-0.04,0.09,-0.04,1,2,3,4,5,6,晴,18.0,9,5.0,13.0,5.0
581,2021-03-29,18,12,1,2,3,4,5,6,0.22,0.2,0.19,0.32,0.12,0.08,112.1,115.2,113.5,,,115.4,1,3,2,5,6,4,1,1,3,1-3,1-3,1-3,1-2,2-3,1-3-2,1-2-3,1.3,1.0,1.0,2.3,2.8,1.4,1.2,3.2,6.6,2.4,1,2,2,1,6,2,1,逃げ,1,サンケイスポーツ杯争奪戦,4,徳山,特選,1800,14:49,4096,4472,4640,4315,3683,4351,石橋道友,尾嶋一広,山ノ内雅,山崎昂介,小羽正作,里岡右貴,長崎,兵庫,福岡,長崎,福岡,福岡,A1,A1,A2,B1,A2,A1,39,33,30,36,47,35,54,55,56,53,51,55,6.75,6.39,6.51,4.84,5.23,6.3,48.92,43.24,52.5,29.52,32.65,45.91,5.85,6.93,5.71,4.22,5.0,6.46,39.02,47.54,35.71,19.44,25.93,50.0,62,56,48,55,29,14,26.73,35.63,36.98,42.46,38.21,34.2,53,26,23,70,21,55,43.21,13.95,35.71,29.58,37.36,27.96,2021-3-29,6.94,7.03,6.97,6.99,6.96,7.01,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,-0.04,0.03,0.09,0.13,-0.07,-0.07,1,2,3,4,5,6,晴,18.0,9,4.0,13.0,4.0
582,2021-03-15,18,1,1,2,3,4,5,6,0.27,0.22,0.19,0.19,0.11,0.21,110.9,114.6,,112.2,115.1,,1,3,5,2,4,6,1,1,4,1-4,1-4,1-4,1-2,2-4,1-4-2,1-2-4,3.4,1.0,1.8,10.5,6.7,1.8,1.1,3.8,18.0,5.5,4,4,3,1,8,9,4,逃げ,1,防長交通杯争奪戦,1,徳山,モーニング特,1800,08:50,3443,3539,4374,3578,4277,5123,森秋光,金子順一,永田義紘,塩田雄一,金田大輔,福山恵里,岡山,山口,広島,香川,岡山,山口,A2,B1,B1,B1,B1,B2,51,53,36,48,37,24,53,54,50,50,52,47,5.73,4.35,4.67,4.62,4.93,1.24,33.56,22.47,24.3,24.0,32.98,0.0,4.56,4.56,4.09,3.33,6.29,1.12,22.54,25.33,17.02,22.22,42.86,0.0,14,19,18,63,69,70,33.33,41.18,39.91,36.4,44.0,33.76,21,38,44,34,71,64,35.44,37.5,31.08,34.62,23.38,40.24,2021-3-15,6.89,6.94,7.06,7.01,6.97,7.04,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.05,-0.08,-0.01,0.05,0.06,0.13,1,2,3,4,5,6,晴,13.0,5,2.0,12.0,2.0
583,2021-03-15,18,2,1,2,3,4,5,6,0.13,0.26,0.21,0.29,0.28,0.31,110.7,114.1,111.8,115.3,,,1,3,2,4,5,6,1,1,3,1-3,1-3,1-3,1-2,2-3,1-3-2,1-2-3,1.1,1.0,1.1,2.0,1.6,1.0,1.9,2.4,6.7,2.9,1,1,1,4,5,2,2,逃げ,1,防長交通杯争奪戦,1,徳山,グランプリ特,1800,09:19,4776,4106,3499,4375,4569,4632,竹田和哉,坂井康嗣,市川哲也,照屋厚仁,中澤宏奈,長尾京志,香川,佐賀,広島,兵庫,東京,福岡,A1,A2,A1,A2,B1,B1,27,41,52,36,32,31,53,51,51,51,47,51,6.97,4.83,6.21,5.72,5.12,4.66,56.52,22.64,45.74,39.09,30.69,26.32,6.47,4.81,7.15,4.95,5.38,6.0,46.51,19.23,50.0,31.82,38.46,36.36,51,57,36,55,37,25,39.04,39.27,37.38,42.26,34.26,27.19,15,48,72,62,23,26,18.52,25.93,29.33,29.03,40.54,15.79,2021-3-15,7.01,6.98,6.99,6.97,6.94,7.01,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.09,0.25,0.16,0.19,0.23,0.11,1,2,3,4,5,6,晴,8.0,3,1.0,11.0,1.0
584,2021-03-15,18,3,1,2,3,4,5,6,0.07,0.09,0.11,0.05,0.1,0.07,111.3,113.4,,109.2,114.8,,2,3,5,1,4,6,4,4,1,4-1,1-4,1-4,2-4,1-2,4-1-2,1-2-4,8.7,3.2,1.0,31.4,6.8,2.3,4.4,1.4,109.6,4.5,10,3,3,8,2,29,3,差し,1,防長交通杯争奪戦,1,徳山,プライド予選,1800,09:48,3757,4657,4762,5043,4365,4957,畑和宏,江崎一雄,藤原啓史,中村日向,盛本真輔,竹之内極,広島,福岡,岡山,香川,兵庫,福岡,A2,B1,A1,B1,A2,B1,49,33,31,22,35,25,52,54,50,53,51,56,5.87,4.52,6.33,5.27,5.3,4.19,38.04,26.09,47.93,32.14,35.87,26.03,5.31,4.68,6.29,3.67,4.98,3.21,33.33,31.82,35.71,14.81,26.67,15.38,56,38,23,48,21,67,35.32,43.19,37.32,35.32,25.0,31.2,24,52,12,33,11,70,25.64,41.56,38.75,44.32,31.03,31.75,2021-3-15,6.94,6.9,6.95,6.91,7.03,6.98,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.06,0.06,0.12,0.1,0.06,0.05,1,2,3,4,5,6,晴,10.0,11,1.0,11.0,1.0
585,2021-03-15,18,4,1,2,3,4,5,6,0.19,0.26,0.22,0.16,0.09,0.0,111.9,112.8,,115.2,,110.0,2,3,5,4,6,1,6,6,1,6-1,1-6,1-6,2-6,1-2,6-1-2,1-2-6,31.8,8.1,1.2,379.5,52.2,8.8,9.2,1.3,892.6,16.3,23,10,10,11,1,72,5,まくり,1,防長交通杯争奪戦,1,徳山,モーニング予,1800,10:20,4736,4179,3211,4314,4878,5115,高倉和士,広次修,北川敏弘,青木幸太,西岡育未,香川颯太,福岡,山口,佐賀,福岡,徳島,滋賀,A1,A2,B1,B1,B1,B1,29,38,59,36,26,21,53,52,55,51,46,52,7.15,5.49,5.11,5.75,4.54,2.74,60.31,37.72,32.29,46.84,14.42,3.41,6.16,5.75,4.09,5.9,3.67,0.0,51.61,40.2,17.78,37.93,5.56,0.0,32,39,61,35,66,44,35.55,42.2,35.77,31.68,37.37,38.66,31,37,22,53,25,58,36.62,25.97,31.58,45.07,30.77,35.8,2021-3-15,6.95,6.9,7.03,7.05,6.95,6.93,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.02,0.13,0.07,0.03,0.15,1,2,3,4,5,6,晴,11.0,5,1.0,11.0,1.0
586,2021-03-15,18,5,1,2,3,4,5,6,0.11,0.13,0.14,0.2,0.09,0.1,110.8,112.5,112.2,,115.2,,1,3,2,6,4,5,1,1,3,1-3,1-3,1-3,1-2,2-3,1-3-2,1-2-3,4.4,1.3,3.3,10.9,9.5,2.0,1.6,1.1,18.3,1.9,5,4,5,2,1,7,1,逃げ,1,防長交通杯争奪戦,1,徳山,予選,1800,10:52,4380,3737,4710,5053,3745,4180,鈴木峻佑,上平真二,福田宗平,山口広樹,橋本年光,上野秀和,静岡,広島,大阪,福岡,兵庫,福岡,B1,A1,A2,B1,A2,B1,36,47,31,25,46,37,53,53,51,56,53,57,4.19,7.05,5.06,3.04,5.77,4.59,21.43,48.54,25.56,4.05,36.15,27.36,4.56,7.63,5.0,1.28,5.89,4.61,18.75,55.36,35.71,0.0,37.84,25.0,41,53,17,40,29,33,34.38,29.18,33.74,40.37,38.0,36.32,46,32,51,16,42,30,32.93,33.33,31.82,29.11,39.53,24.68,2021-3-15,6.92,6.98,6.96,7.02,7.0,6.99,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,-0.09,-0.09,0.11,0.07,0.1,1,2,3,4,5,6,晴,12.0,7,1.0,11.0,1.0
587,2021-03-15,18,6,1,2,3,4,5,6,0.14,0.12,0.12,0.08,0.15,0.13,112.6,114.0,,113.1,,115.0,1,3,5,2,6,4,1,1,4,1-4,1-4,1-4,1-2,2-4,1-4-2,1-2-4,3.2,1.2,5.6,15.0,9.0,2.4,2.0,2.5,31.6,5.5,7,4,4,3,5,9,2,逃げ,1,防長交通杯争奪戦,1,徳山,予選,1800,11:23,4567,3443,4632,4572,4487,4207,上村慎太,森秋光,長尾京志,渡部悟,三原司,松下一也,山口,岡山,福岡,大阪,福岡,静岡,B1,A2,B1,A2,B1,A1,33,51,31,32,34,38,52,53,51,56,52,53,4.21,5.73,4.66,5.45,3.89,6.36,15.73,33.56,26.32,38.94,18.46,45.61,4.85,4.56,6.0,5.28,4.81,7.6,29.27,22.54,36.36,34.48,31.25,73.81,65,14,25,16,28,34,34.19,33.33,27.19,24.0,38.24,25.65,20,21,26,69,19,65,23.38,35.44,15.79,28.57,39.24,31.65,2021-3-15,6.95,7.04,7.01,7.06,6.99,6.95,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.19,0.02,0.11,0.05,0.12,0.01,1,2,3,6,4,5,晴,12.0,7,3.0,11.0,3.0
588,2021-03-15,18,7,1,2,3,4,6,5,0.26,0.19,0.15,0.13,0.09,0.24,112.8,115.3,111.5,116.7,,,2,3,1,4,5,6,3,3,1,3-1,1-3,1-3,2-3,1-2,3-1-2,1-2-3,6.5,1.1,1.2,10.9,3.0,4.1,7.8,4.0,32.8,4.0,4,1,3,6,2,10,2,抜き,0,防長交通杯争奪戦,1,徳山,予選,1800,11:53,3578,3708,3684,3757,4765,4106,塩田雄一,岡部貴司,清水攻二,畑和宏,野田部宏,坂井康嗣,香川,岡山,山口,広島,福岡,佐賀,B1,B1,A2,A2,B2,A2,48,46,47,49,30,41,50,53,52,52,55,51,4.62,5.3,5.72,5.87,4.6,4.83,24.0,36.64,35.87,38.04,31.11,22.64,3.33,5.52,5.73,5.31,5.3,4.81,22.22,37.5,39.84,33.33,40.0,19.23,63,60,49,56,54,57,36.4,31.39,38.32,35.32,39.02,39.27,34,43,13,24,36,48,34.62,32.35,41.89,25.64,40.96,25.93,2021-3-15,7.05,7.02,6.97,7.0,7.0,7.04,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.07,0.04,-0.02,0.21,0.18,1,2,3,4,5,6,晴,13.0,7,2.0,11.0,2.0
