,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,オール福岡!GW特選レース,2,2020-05-02,22,福岡,1,予選,1800,4614,4212,5041,4899,4355,5092,石倉洋行,宮地孝四朗,荒牧凪沙,占部一真,小川広大,篠原晟弥,36,38,15,32,17,41,110,141,129,133,113,166,6.77,6.83,6.85,6.87,6.81,6.81,1,2,3,4,5,6,0.15,0.13,0.23,0.29,0.25,0.19,108.5,111.2,112.5,,113.4,,1,2,3,6,4,5,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.2,1.1,2.2,2.6,3.0,1.4,1.4,4.1,8.3,4.3,1,2,1,2,9,3,2,逃げ,1
1,オール福岡!GW特選レース,2,2020-05-02,22,福岡,2,予選,1800,4122,4236,3257,4330,4272,3789,安東幸治,松村敏,田頭実,奈須啓太,大場広孝,和田敏彦,54,57,22,71,60,49,112,132,172,114,119,159,6.85,6.78,6.78,6.78,6.82,6.82,1,2,3,4,5,6,0.14,0.13,0.19,0.18,0.23,0.27,109.7,111.3,112.4,,113.0,,1,2,3,5,4,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.5,1.0,1.6,3.2,3.5,1.3,1.5,1.6,9.4,3.4,1,1,1,2,4,2,2,逃げ,1
2,オール福岡!GW特選レース,2,2020-05-02,22,福岡,3,予選,1800,4513,4549,3714,4522,5073,4942,河野真也,小林文彦,梶原正,古澤光紀,上原健次郎,柴田朋哉,75,40,25,43,72,44,134,151,109,169,139,170,6.82,6.82,6.84,6.84,6.79,6.82,1,2,3,4,6,5,0.15,0.17,0.16,0.12,0.19,0.15,110.3,111.3,112.9,114.1,,,1,2,3,4,6,5,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.8,1.4,1.0,2.6,1.7,1.5,2.5,2.9,7.3,2.8,1,1,1,4,6,3,1,逃げ,0
3,オール福岡!GW特選レース,2,2020-05-02,22,福岡,4,予選,1800,4368,4393,4148,3434,3574,4252,山口隆史,田中孝明,枝尾賢,松尾宣邦,大神康司,松下哲也,30,73,56,13,16,69,116,167,160,156,103,142,6.87,6.87,6.76,6.83,6.90,6.88,1,2,3,4,5,6,0.18,0.14,0.10,0.17,0.19,0.19,,114.6,110.4,110.1,113.2,,5,4,2,1,3,6,4,4,3,4-3,3-4,3-4,4-5,3-5,4-3-5,3-4-5,13.2,3.9,1.2,36.8,5.3,1.8,4.1,1.2,102.3,6.1,12,3,3,8,1,33,3,まくり差し,1
4,オール福岡!GW特選レース,2,2020-05-02,22,福岡,5,予選,1800,4753,5012,4506,4485,4451,4899,森照夫,加倉侑征,稗田聖也,楠原正剛,松崎祐太郎,占部一真,24,29,46,58,55,32,168,106,161,117,155,133,6.84,6.84,6.84,6.88,6.83,6.86,1,2,3,5,4,6,0.12,0.13,0.14,0.14,0.16,0.13,111.1,,112.2,112.7,111.8,,1,5,3,4,2,6,1,1,5,1-5,1-5,1-5,1-3,3-5,1-5-3,1-3-5,1.6,1.2,1.8,7.8,10.4,1.3,2.1,1.5,23.5,2.9,3,6,1,4,2,5,1,逃げ,0
5,オール福岡!GW特選レース,2,2020-05-02,22,福岡,6,予選,1800,4212,3616,4697,4023,3576,3257,宮地孝四朗,中村真,國弘翔平,柴田友和,白水勝也,田頭実,38,26,34,39,14,22,141,125,130,101,105,172,6.79,6.77,6.84,6.85,6.83,6.86,1,2,5,6,3,4,0.23,0.17,0.25,0.33,0.19,0.06,114.7,110.9,,113.7,,109.6,4,2,5,3,6,1,6,6,2,6-2,2-6,2-6,4-6,2-4,6-2-4,2-4-6,7.3,1.8,2.3,18.5,6.6,2.8,12.2,9.9,136.7,82.4,10,5,3,11,10,43,12,まくり,0
6,オール福岡!GW特選レース,2,2020-05-02,22,福岡,7,予選,1800,4640,4942,4330,5092,4122,4296,山ノ内雅人,柴田朋哉,奈須啓太,篠原晟弥,安東幸治,岡崎恭裕,21,44,71,41,54,27,163,170,114,166,112,135,6.80,6.83,6.83,6.87,6.86,6.79,1,3,4,6,5,2,0.20,0.18,0.13,0.30,0.28,0.22,113.3,,110.0,113.5,110.9,,3,6,1,4,2,5,3,3,5,3-5,3-5,3-5,1-3,1-5,3-5-1,1-3-5,4.3,1.9,2.2,28.5,25.9,2.9,1.9,4.4,98.0,15.8,10,10,5,3,8,31,7,まくり,0
7,オール福岡!GW特選レース,2,2020-05-02,22,福岡,8,予選,1800,3747,3789,4395,4684,4368,5073,國崎良春,和田敏彦,下河雅史,楠原翔太,山口隆史,上原健次郎,52,49,20,45,30,72,153,159,162,143,116,139,6.85,6.85,6.86,6.86,6.93,6.78,1,2,3,4,5,6,0.11,0.09,0.12,0.08,0.07,0.10,112.0,110.1,113.0,112.9,,,2,1,4,3,5,6,2,2,1,2-1,1-2,1-2,2-4,1-4,2-1-4,1-2-4,8.2,4.3,1.0,91.7,3.7,1.9,4.3,1.5,159.8,5.0,9,2,4,8,1,26,3,差し,1
8,オール福岡!GW特選レース,2,2020-05-02,22,福岡,9,予選,1800,4236,3574,4638,5012,5041,4522,松村敏,大神康司,小林遼太,加倉侑征,荒牧凪沙,古澤光紀,57,16,70,29,15,43,132,103,127,106,129,169,6.79,6.90,6.83,6.87,6.83,6.90,1,2,3,4,5,6,0.06,0.06,0.09,0.11,0.15,0.21,109.5,111.2,112.4,,112.5,,1,2,3,5,4,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,3.7,1.0,1.0,1.7,1.9,1.0,1.0,1.0,3.5,2.7,1,1,1,2,3,1,1,逃げ,1
9,オール福岡!GW特選レース,2,2020-05-02,22,福岡,10,特賞,1800,3576,4272,4451,4355,3434,4549,白水勝也,大場広孝,松崎祐太郎,小川広大,松尾宣邦,小林文彦,14,60,55,17,13,40,105,119,155,113,156,151,6.84,6.87,6.89,6.87,6.83,6.89,1,2,3,4,5,6,0.15,0.18,0.21,0.26,0.24,0.25,108.9,112.9,110.9,,,113.8,1,3,2,6,5,4,1,1,3,1-3,1-3,1-3,1-2,2-3,1-3-2,1-2-3,1.4,1.0,1.1,2.9,1.3,1.1,1.1,2.2,5.6,2.5,1,1,2,1,5,1,1,逃げ,1
