,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,日本財団会長杯争奪戦,5,2020-06-25,21,芦屋,1,一般,1800,3961,3797,4153,4567,4919,5101,谷村一哉,岩井繁,佐々木巌,上村慎太郎,吉田翔悟,表健太,42,38,5,39,26,34,66,35,23,53,40,11,6.91,6.84,6.90,6.84,6.86,6.85,1,2,3,4,5,6,0.07,0.13,0.07,0.14,0.11,0.13,109.7,,114.0,112.3,110.7,,1,5,4,3,2,6,1,1,5,1-5,1-5,1-5,1-4,4-5,1-5-4,1-4-5,1.1,1.0,2.7,5.3,5.2,2.0,1.9,5.3,17.0,6.3,4,4,4,3,10,11,5,逃げ,1
1,日本財団会長杯争奪戦,5,2020-06-25,21,芦屋,2,一般,1800,4295,4423,4691,4042,4564,5000,小坂尚哉,坂口貴彦,水原慎,丸岡正典,山本景士郎,岡本翔太郎,17,14,24,3,22,28,74,36,52,63,21,13,6.84,6.87,6.86,6.83,6.91,6.85,1,2,3,4,5,6,0.19,0.20,0.17,0.19,0.20,0.24,109.5,110.8,,112.6,114.8,,1,2,5,3,4,6,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.1,1.5,1.9,4.2,3.1,1.4,1.1,1.6,6.8,2.2,2,2,2,1,3,2,1,逃げ,1
2,日本財団会長杯争奪戦,5,2020-06-25,21,芦屋,3,一般,1800,4357,3714,4361,4958,4000,5055,田中和也,梶原正,柳生泰二,溝口海義也,松本博昭,眞鳥章太,35,12,15,48,16,65,33,67,18,20,34,41,6.85,6.84,6.90,6.93,6.88,6.93,1,2,3,4,5,6,0.18,0.19,0.14,0.17,0.19,0.11,109.8,111.7,,,112.6,113.0,1,2,6,5,3,4,1,1,2,1-2,1-2,1-2,1-5,2-5,1-2-5,1-2-5,1.2,1.0,1.4,5.2,5.1,2.8,3.2,8.7,25.6,17.9,2,2,3,5,8,11,5,逃げ,1
3,日本財団会長杯争奪戦,5,2020-06-25,21,芦屋,4,一般,1800,4002,4355,3906,4652,4248,5105,古結宏,小川広大,飯山晃三,酒見峻介,岡本大,富田恕生,40,21,25,32,37,19,54,72,61,37,55,62,6.88,6.87,6.91,6.91,6.94,6.90,1,2,3,4,5,6,0.16,0.20,0.22,0.32,0.58,0.32,110.0,111.5,113.0,114.0,,,1,2,3,4,5,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.0,1.0,1.8,2.3,2.3,1.3,1.0,3.0,4.7,2.1,1,1,2,1,7,1,1,逃げ,1
4,日本財団会長杯争奪戦,5,2020-06-25,21,芦屋,5,一般,1800,4583,4580,4919,3741,5101,4574,古田祐貴,長谷川雅和,吉田翔悟,松尾基成,表健太,東潤樹,29,18,26,9,34,1,30,17,40,14,11,73,6.87,6.89,6.87,6.90,6.91,6.95,1,2,5,3,6,4,0.16,0.17,0.17,0.20,0.18,0.22,109.6,111.4,,112.8,,114.4,1,2,5,3,6,4,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.1,1.0,1.6,1.9,1.4,1.5,1.9,3.7,7.9,3.6,1,1,2,3,7,3,3,逃げ,0
5,日本財団会長杯争奪戦,5,2020-06-25,21,芦屋,6,一般,1800,4153,4094,3855,4155,3797,5086,佐々木巌,中島真二,大熊辰弥,長野壮志郎,岩井繁,本村大,5,20,4,8,38,27,23,69,31,45,35,32,6.89,6.88,6.85,6.88,6.89,6.88,1,2,3,4,5,6,0.12,0.12,0.09,0.09,0.17,0.09,110.2,113.7,113.0,111.6,,,1,4,3,2,5,6,1,1,4,1-4,1-4,1-4,1-3,3-4,1-4-3,1-3-4,1.5,1.0,1.3,4.3,2.1,1.4,2.5,3.0,15.5,6.1,1,1,1,4,6,5,3,逃げ,1
6,日本財団会長杯争奪戦,5,2020-06-25,21,芦屋,7,一般,1800,4564,4958,4041,4691,4567,4635,山本景士郎,溝口海義也,小林基樹,水原慎,上村慎太郎,峰重力也,22,48,11,24,39,36,21,28,64,52,53,59,6.94,6.95,6.85,6.95,6.87,6.93,1,2,3,4,5,6,0.15,0.19,0.18,0.26,0.17,0.15,110.7,112.8,113.9,,111.7,,1,3,4,5,2,6,1,1,5,1-5,1-5,1-5,1-2,2-5,1-5-2,1-2-5,1.3,1.2,4.6,13.9,13.8,4.1,1.8,5.1,64.8,13.9,5,4,8,1,10,19,7,逃げ,1
7,日本財団会長杯争奪戦,5,2020-06-25,21,芦屋,8,一般,1800,4000,4652,5000,5055,5105,4704,松本博昭,酒見峻介,岡本翔太郎,眞鳥章太,富田恕生,河野大,16,32,28,65,19,23,34,37,13,41,62,25,6.89,6.93,6.94,6.91,6.93,6.89,1,2,3,4,6,5,0.17,0.17,0.32,0.17,0.14,0.17,109.7,113.2,114.4,,,109.9,1,3,4,5,6,2,1,1,6,1-6,1-6,1-6,1-2,2-6,1-6-2,1-2-6,1.3,1.2,2.4,2.8,1.7,1.2,1.8,2.1,6.8,2.5,1,1,1,2,5,1,1,逃げ,0
8,日本財団会長杯争奪戦,5,2020-06-25,21,芦屋,9,アシ夢特選,1800,3906,3741,3714,4574,3901,4355,飯山晃三,松尾基成,梶原正,東潤樹,松田憲幸,小川広大,25,9,12,1,10,21,61,14,67,73,29,72,6.91,6.92,6.90,7.05,6.96,6.86,1,2,3,4,5,6,0.19,0.25,0.20,0.21,0.21,0.22,111.1,114.6,,111.6,,114.0,1,4,5,2,6,3,1,1,4,1-4,1-4,1-4,1-6,4-6,1-4-6,1-4-6,1.3,1.0,2.5,3.4,3.5,1.5,5.2,12.6,38.3,14.9,2,2,1,9,15,15,7,逃げ,1
9,日本財団会長杯争奪戦,5,2020-06-25,21,芦屋,10,選抜戦,1800,4155,4295,4583,4094,4357,3961,長野壮志郎,小坂尚哉,古田祐貴,中島真二,田中和也,谷村一哉,8,17,29,20,35,42,45,74,30,69,33,66,6.93,6.96,6.96,6.97,7.05,7.00,1,2,3,4,5,6,0.15,0.15,0.17,0.31,0.22,0.21,119.5,121.8,116.0,,,120.5,2,4,1,5,6,3,3,3,1,3-1,1-3,1-3,3-6,1-6,3-1-6,1-3-6,17.2,7.6,2.9,26.2,4.6,1.9,6.9,2.3,120.9,12.0,8,2,2,9,4,31,5,まくり差し,1
