,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,スポーツ報知杯,3,2021-02-20,24,大村,1,予選,1800,4919,5011,4996,4122,3926,4462,吉田翔悟,高木圭大,中尾智博,安東幸治,大古場貴,夏山亮平,70,71,45,74,41,58,51,66,22,18,49,68,6.90,6.94,6.95,6.99,7.03,6.91,1,3,4,5,6,2,0.18,0.13,0.12,0.16,0.22,0.26,109.8,111.9,113.3,113.0,,,1,2,4,3,6,5,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.6,1.0,1.4,5.0,2.9,2.0,1.8,4.1,15.8,6.8,2,2,4,3,8,5,4,逃げ,0
1,スポーツ報知杯,3,2021-02-20,24,大村,2,予選,1800,3858,3870,4232,4002,3523,4523,織田猛,寺嶋雄,笠雅雄,古結宏,寳田亮治,中村辰也,44,17,68,46,75,31,31,70,34,74,57,20,6.95,7.06,6.99,6.95,6.93,7.01,1,2,3,4,5,6,0.15,0.18,0.19,0.16,0.26,0.36,113.3,110.5,114.0,111.4,,,3,1,4,2,6,5,2,2,4,2-4,2-4,2-4,1-2,1-4,2-4-1,1-2-4,4.6,1.8,1.3,22.1,7.2,3.1,1.7,1.9,62.5,4.6,8,4,6,2,3,21,1,差し,1
2,スポーツ報知杯,3,2021-02-20,24,大村,3,予選,1800,4614,3878,4424,3307,5008,3572,石倉洋行,胡本悟志,松尾昂明,上瀧和則,羽野諒,安田政彦,14,35,56,48,53,33,61,16,56,59,48,73,6.98,6.93,6.90,6.97,7.02,7.16,1,4,5,2,6,3,0.08,0.21,0.13,0.08,0.30,0.17,111.6,,113.9,110.7,,113.6,2,5,4,1,6,3,4,4,1,4-1,1-4,1-4,4-6,1-6,4-1-6,1-4-6,6.3,2.0,1.1,19.6,4.8,2.5,3.4,2.5,52.9,6.1,6,2,4,7,3,17,5,まくり,0
3,スポーツ報知杯,3,2021-02-20,24,大村,4,予選,1800,4355,5032,4743,3557,5142,3849,小川広大,谷口知優,木村仁紀,太田和美,常住蓮,中岡正彦,26,40,61,30,11,65,32,25,41,14,60,24,6.87,6.97,6.97,6.96,6.94,7.03,1,3,4,5,6,2,0.15,0.20,0.08,0.08,0.03,0.17,,112.0,109.6,110.9,113.5,,5,3,1,2,4,6,3,3,4,3-4,3-4,3-4,2-3,2-4,3-4-2,2-3-4,13.5,2.3,1.5,8.7,5.7,2.3,8.9,12.6,124.2,34.2,4,2,3,11,14,47,11,まくり,0
4,スポーツ報知杯,3,2021-02-20,24,大村,5,予選,1800,3233,4656,3164,4072,4462,4096,小畑実成,大崎翔,森脇徹,森永淳,夏山亮平,石橋道友,62,39,51,19,58,34,55,39,65,54,68,58,6.95,6.97,6.99,6.90,6.91,6.92,1,2,3,4,6,5,0.11,0.15,0.22,0.28,0.36,0.27,110.5,112.4,113.3,,,113.4,1,2,3,6,5,4,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.2,1.1,3.1,6.1,5.1,3.8,3.0,10.3,46.7,23.9,2,2,6,4,14,20,10,逃げ,0
5,スポーツ報知杯,3,2021-02-20,24,大村,6,予選,1800,3107,5055,5011,4262,3600,3870,平岡重典,眞鳥章太,高木圭大,馬場貴也,玄馬徹,寺嶋雄,49,22,71,72,47,17,76,21,66,37,19,70,7.03,7.07,7.06,6.98,7.12,7.15,1,2,3,4,5,6,0.08,0.14,0.14,0.14,0.25,0.34,111.8,,113.5,109.9,114.5,,2,5,3,1,4,6,4,4,1,4-1,1-4,1-4,3-4,1-3,4-1-3,1-3-4,1.1,1.0,1.0,3.3,2.0,1.2,2.5,4.5,27.4,8.1,1,1,1,4,8,13,4,差し,1
6,スポーツ報知杯,3,2021-02-20,24,大村,7,予選,1800,3307,3523,3963,4121,3834,4996,上瀧和則,寳田亮治,原田秀弥,富永修一,細川明人,中尾智博,48,75,52,18,29,45,59,57,29,50,23,22,6.98,6.96,7.00,7.03,7.04,6.91,1,2,3,4,5,6,0.08,0.12,0.12,0.27,0.19,0.22,110.5,110.9,113.2,114.1,,,1,2,3,4,5,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,2.0,1.0,1.5,3.8,3.3,1.2,1.0,1.6,6.4,2.9,2,2,2,1,3,2,1,抜き,1
7,スポーツ報知杯,3,2021-02-20,24,大村,8,予選,1800,4513,3926,3557,4232,3370,4079,河野真也,大古場貴,太田和美,笠雅雄,坪内実,出畑孝典,67,41,30,68,69,57,38,49,14,34,12,43,6.96,7.01,6.94,6.95,6.97,6.92,1,2,3,4,6,5,0.05,0.09,0.12,0.15,0.22,0.12,109.6,,110.7,112.6,,112.5,1,6,2,4,5,3,1,1,3,1-3,1-3,1-3,1-6,3-6,1-3-6,1-3-6,2.1,1.4,1.2,2.6,1.4,1.0,2.7,1.9,6.7,2.4,1,1,1,6,3,2,1,逃げ,0
8,スポーツ報知杯,3,2021-02-20,24,大村,9,予選特賞,1800,4072,5008,3616,4336,4264,4743,森永淳,羽野諒,中村真,松田竜馬,長尾章平,木村仁紀,19,53,54,37,16,61,54,48,46,71,11,41,6.90,7.02,6.95,6.91,7.09,6.91,1,2,3,4,5,6,0.18,0.28,0.11,0.25,0.27,0.22,109.9,113.9,111.7,113.1,,,1,4,2,3,6,5,1,1,3,1-3,1-3,1-3,1-4,3-4,1-3-4,1-3-4,1.5,1.0,2.5,3.0,2.9,1.4,1.3,2.3,6.5,2.8,2,2,2,1,4,1,1,逃げ,1
9,スポーツ報知杯,3,2021-02-20,24,大村,10,予選特賞,1800,4002,3558,3107,4614,4355,4469,古結宏,山本浩次,平岡重典,石倉洋行,小川広大,土山卓也,46,15,49,14,26,13,74,27,76,61,32,47,6.97,6.98,7.01,6.94,6.93,6.98,1,2,3,4,5,6,0.11,0.11,0.16,0.06,0.20,0.20,109.3,,,110.6,112.5,113.7,1,6,5,2,3,4,1,1,4,1-4,1-4,1-4,1-5,4-5,1-4-5,1-4-5,1.2,1.0,1.3,3.0,2.2,1.5,3.3,3.8,12.1,6.9,2,1,1,5,8,4,3,逃げ,1
