,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,BTS松浦開設記念,5,2021-09-10,24,大村,1,一般,1800,5094,3970,3660,4744,4797,4957,生田波美音,亀山高雅,長谷川親王,伊藤玲奈,中山将,竹之内極,45,24,46,61,39,23,47,61,66,76,62,64,6.89,6.94,6.96,6.96,6.91,6.84,1,2,3,4,5,6,0.17,0.18,0.15,0.10,0.11,0.09,109.4,112.9,112.2,,,114.1,1,3,2,6,5,4,1,1,3,1-3,1-3,1-3,1-2,2-3,1-3-2,1-2-3,1.3,1.2,1.3,7.0,9.4,3.5,2.5,2.5,27.2,6.0,2,4,7,3,2,8,2,逃げ,1
1,BTS松浦開設記念,5,2021-09-10,24,大村,2,一般,1800,4241,3976,3233,3973,3277,5192,大串重幸,内田圭,小畑実成,崎利仁,齋藤勇,中尾優香,30,53,38,36,64,56,67,28,26,48,13,23,6.89,6.96,6.98,6.95,6.93,6.96,1,2,3,4,5,6,0.13,0.09,0.11,0.14,0.12,0.09,110.4,111.3,114.6,112.9,,,1,2,4,3,5,6,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.2,1.0,1.4,4.9,6.5,1.8,1.7,4.2,12.8,6.1,3,2,4,2,7,6,4,逃げ,1
2,BTS松浦開設記念,5,2021-09-10,24,大村,3,一般,1800,3906,4104,3952,4781,4948,3559,飯山晃三,木下陽介,中澤和志,西舘果里,木場悠介,水長照雄,62,19,44,26,29,52,16,63,69,21,31,72,6.94,6.92,6.98,6.94,6.85,6.91,1,2,3,4,5,6,0.07,0.15,0.11,0.07,0.05,0.15,110.4,,113.5,113.2,112.3,,1,6,4,3,2,5,1,1,5,1-5,1-5,1-5,1-4,4-5,1-5-4,1-4-5,1.0,1.0,2.3,5.7,4.1,2.1,4.9,7.7,29.4,16.1,3,3,3,7,10,9,6,逃げ,1
3,BTS松浦開設記念,5,2021-09-10,24,大村,4,一般,1800,5092,4857,4358,4914,4661,4181,篠原晟弥,加藤翔馬,松本庸平,吉田裕平,中島昂章,花本夏樹,57,54,33,50,51,27,73,41,29,34,39,68,6.88,7.00,6.91,6.88,6.87,7.00,1,2,3,5,6,4,0.27,0.30,0.24,0.22,0.25,0.24,112.9,112.6,113.8,109.5,,,3,2,4,1,5,6,4,4,2,4-2,2-4,2-4,1-4,1-2,4-2-1,1-2-4,2.7,1.0,1.9,7.9,7.0,2.1,2.5,2.1,37.6,6.4,2,5,2,5,4,15,4,まくり,0
4,BTS松浦開設記念,5,2021-09-10,24,大村,5,一般,1800,3988,4797,4650,3837,4113,5111,古川誠之,中山将,中山雄太,秋山広一,木村浩士,三村岳人,22,39,58,28,43,48,40,62,46,71,30,35,6.93,6.97,6.92,6.96,6.93,6.93,1,2,3,4,5,6,0.06,0.04,0.11,0.15,0.17,0.16,110.1,110.7,,112.4,113.7,,1,2,5,3,4,6,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.5,1.1,3.6,3.3,6.1,1.4,1.5,4.4,9.5,6.1,2,3,2,3,9,3,2,逃げ,1
5,BTS松浦開設記念,5,2021-09-10,24,大村,6,一般,1800,4069,4618,3277,3970,3522,5162,山本修一,乃村康友,齋藤勇,亀山高雅,長溝一生,松尾怜実,41,35,64,24,25,40,15,12,13,61,25,54,6.95,6.87,6.96,6.99,6.92,6.86,1,2,3,4,5,6,-0.02,0.06,0.07,0.09,0.06,0.07,,111.0,113.5,,110.3,113.7,6,2,3,5,1,4,5,5,2,5-2,2-5,2-5,3-5,2-3,5-2-3,2-3-5,1.6,1.0,1.0,2.5,1.7,1.2,2.5,2.6,10.9,3.4,1,1,1,5,6,4,2,まくり差し,1
6,BTS松浦開設記念,5,2021-09-10,24,大村,7,一般,1800,4313,4744,5094,4804,5192,4781,西村美智子,伊藤玲奈,生田波美音,高田ひかる,中尾優香,西舘果里,55,61,45,65,56,26,44,76,47,36,23,21,6.88,6.96,6.85,6.79,6.94,6.92,1,2,3,4,5,6,0.06,0.11,0.13,0.18,0.19,0.10,112.9,110.1,,113.8,,111.0,3,1,5,4,6,2,2,2,6,2-6,2-6,2-6,1-2,1-6,2-6-1,1-2-6,49.9,9.6,4.8,276.7,89.1,9.1,2.3,3.6,1082.4,35.5,25,11,8,2,6,80,9,差し,1
7,BTS松浦開設記念,5,2021-09-10,24,大村,8,一般,1800,3902,3660,4181,4650,4104,3976,蜷川哲平,長谷川親王,花本夏樹,中山雄太,木下陽介,内田圭,60,46,27,58,19,53,22,66,68,46,63,28,6.90,6.98,6.98,6.97,6.94,7.03,1,2,3,4,5,6,0.11,0.13,0.12,0.15,0.22,0.23,,129.5,131.2,124.5,121.4,,6,3,4,2,1,5,5,5,4,5-4,4-5,4-5,2-5,2-4,5-4-2,2-4-5,12.5,5.3,2.0,48.4,13.3,2.1,6.8,4.9,214.9,33.4,10,5,3,8,7,46,8,まくり差し,1
8,BTS松浦開設記念,5,2021-09-10,24,大村,9,一般特選,1800,3837,4914,3973,3952,4618,4857,秋山広一,吉田裕平,崎利仁,中澤和志,乃村康友,加藤翔馬,28,50,36,44,35,54,71,34,48,69,12,41,6.95,6.90,6.94,6.94,6.90,6.97,1,2,3,4,5,6,0.13,0.16,0.17,0.19,0.19,0.21,108.9,110.4,113.1,,113.6,,1,2,3,5,4,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.0,1.0,1.0,2.0,2.2,1.3,1.7,3.8,7.7,5.8,1,1,1,2,7,2,2,逃げ,1
9,BTS松浦開設記念,5,2021-09-10,24,大村,10,特別選抜戦,1800,4948,4957,3988,4661,4069,4241,木場悠介,竹之内極,古川誠之,中島昂章,山本修一,大串重幸,29,23,22,51,41,30,31,64,40,39,15,67,6.82,6.84,6.90,6.86,6.94,6.90,1,2,3,4,5,6,0.21,0.22,0.21,0.25,0.26,0.27,109.5,113.8,111.8,,111.9,,1,4,2,6,3,5,1,1,3,1-3,1-3,1-3,1-5,3-5,1-3-5,1-3-5,1.3,1.3,1.5,3.1,1.6,1.3,2.5,3.3,11.4,5.2,1,1,1,4,7,4,3,逃げ,1
