,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,読売新聞社杯全日本覇者決定戦開設69周年記念競走,5,2022-03-11,20,若松,1,一般戦,1800,4933,3874,3257,4189,4402,4760,板橋侑我,山本寛久,田頭実,川上剛,乙藤智史,山崎郡,30,34,47,35,49,22,58,19,66,17,49,36,6.75,6.73,6.88,6.74,6.79,6.83,1,2,3,4,5,6,0.20,0.15,0.13,0.17,0.11,0.12,112.1,109.3,113.9,110.5,116.0,112.1,4,1,5,2,6,3,2,2,4,2-4,2-4,2-4,2-6,4-6,2-4-6,2-4-6,5.3,2.4,5.5,22.4,15.4,4.0,4.7,11.3,140.3,38.9,8,7,6,7,14,48,16,差し,1
1,読売新聞社杯全日本覇者決定戦開設69周年記念競走,5,2022-03-11,20,若松,2,一般戦,1800,4494,4296,4055,3541,4688,4497,河合佑樹,岡崎恭裕,吉田俊彦,三嶌誠司,永井彪也,桑原悠,5,12,7,33,52,28,22,59,64,74,20,57,6.73,6.74,6.78,6.78,6.77,6.84,1,2,3,4,5,6,0.21,0.17,0.15,0.17,0.13,0.24,110.6,109.0,111.8,121.5,113.7,111.6,2,1,4,6,5,3,2,2,1,2-1,1-2,1-2,2-6,1-6,2-1-6,1-2-6,6.1,1.0,1.0,11.3,1.6,1.5,10.8,4.1,88.8,17.0,4,1,1,11,7,22,6,抜き,1
2,読売新聞社杯全日本覇者決定戦開設69周年記念競走,5,2022-03-11,20,若松,3,一般戦,1800,4063,4914,4002,3984,3978,4148,市橋卓士,吉田裕平,古結宏,坂口周,齊藤仁,枝尾賢,19,29,42,6,38,25,47,23,67,68,24,62,6.80,6.79,6.72,6.83,6.82,6.80,1,2,3,6,4,5,0.12,0.16,0.13,0.14,0.14,0.12,111.6,110.7,109.0,117.1,111.9,113.7,3,2,1,6,4,5,3,3,2,3-2,2-3,2-3,1-3,1-2,3-2-1,1-2-3,5.4,1.7,4.5,41.3,22.7,4.3,1.3,1.4,111.4,5.3,10,7,8,1,2,33,3,抜き,0
3,読売新聞社杯全日本覇者決定戦開設69周年記念競走,5,2022-03-11,20,若松,4,一般戦,1800,4191,4939,4175,4772,3415,4391,赤羽克也,宮之原輝紀,川尻泰輔,石丸海渡,松井繁,松田祐季,11,8,48,32,36,18,52,14,15,37,41,71,6.78,6.77,6.83,6.82,6.78,6.84,1,2,3,5,4,6,0.18,0.20,0.17,0.09,0.16,0.14,108.7,109.9,113.1,115.9,111.8,118.6,1,2,4,5,3,6,1,1,2,1-2,1-2,1-2,1-5,2-5,1-2-5,1-2-5,1.2,1.0,1.5,3.6,3.5,1.4,1.6,2.1,8.9,3.7,1,1,1,2,4,1,1,逃げ,0
4,読売新聞社杯全日本覇者決定戦開設69周年記念競走,5,2022-03-11,20,若松,5,一般戦,1800,4812,4760,4398,4418,4848,3257,西野雄貴,山崎郡,船岡洋一郎,茅原悠紀,仲谷颯仁,田頭実,39,22,10,55,24,47,70,36,30,31,45,66,6.80,6.82,6.77,6.83,6.77,6.77,1,3,4,5,6,2,0.07,0.09,0.08,0.11,0.13,0.04,111.9,116.9,111.3,110.6,112.5,108.9,4,6,3,2,5,1,6,6,4,6-4,4-6,4-6,3-6,3-4,6-4-3,3-4-6,4.9,3.9,3.5,44.4,24.7,6.1,7.5,5.3,269.2,37.6,19,11,10,14,7,95,18,差し,0
5,読売新聞社杯全日本覇者決定戦開設69周年記念競走,5,2022-03-11,20,若松,6,一般戦,1800,3499,4189,3783,4055,3541,3874,市川哲也,川上剛,瓜生正義,吉田俊彦,三嶌誠司,山本寛久,44,35,41,7,33,34,56,17,16,64,74,19,6.78,6.74,6.75,6.84,6.87,6.77,1,2,3,4,5,6,0.11,0.11,0.14,0.12,0.14,0.09,109.6,110.8,113.8,112.4,114.7,111.7,1,2,5,4,6,3,1,1,2,1-2,1-2,1-2,1-6,2-6,1-2-6,1-2-6,1.1,1.8,6.9,5.6,4.0,2.2,5.5,7.0,30.1,15.4,3,2,3,9,11,10,6,逃げ,1
6,読売新聞社杯全日本覇者決定戦開設69周年記念競走,5,2022-03-11,20,若松,7,一般戦,1800,3978,4402,4688,4296,4933,4002,齊藤仁,乙藤智史,永井彪也,岡崎恭裕,板橋侑我,古結宏,38,49,52,12,30,42,24,49,20,59,58,67,6.74,6.76,6.78,6.76,6.76,6.77,1,2,3,4,5,6,0.09,0.13,0.12,0.14,0.22,0.19,108.5,112.3,111.5,110.1,113.2,115.4,1,4,3,2,5,6,1,1,4,1-4,1-4,1-4,1-3,3-4,1-4-3,1-3-4,1.2,1.0,1.0,3.0,2.5,1.4,2.0,3.1,11.1,4.6,1,1,1,3,6,3,2,逃げ,1
7,読売新聞社杯全日本覇者決定戦開設69周年記念競走,5,2022-03-11,20,若松,8,一般戦,1800,3415,4497,3984,4914,4494,4939,松井繁,桑原悠,坂口周,吉田裕平,河合佑樹,宮之原輝紀,36,28,6,29,5,8,41,57,68,23,22,14,6.79,6.77,6.81,6.77,6.77,6.79,1,2,3,6,4,5,0.12,0.11,0.12,0.17,0.11,0.09,107.7,109.4,112.2,113.6,111.1,113.4,1,2,4,6,3,5,1,1,2,1-2,1-2,1-2,1-5,2-5,1-2-5,1-2-5,1.2,1.0,1.8,3.3,2.9,1.6,1.6,3.4,10.0,4.7,1,1,1,2,8,1,1,逃げ,0
8,読売新聞社杯全日本覇者決定戦開設69周年記念競走,5,2022-03-11,20,若松,9,準優勝戦,1800,4344,4350,3719,3942,4802,4719,新田雄史,篠崎元志,辻栄蔵,寺田祥,中田達也,上條暢嵩,40,3,56,20,45,26,32,33,29,55,48,26,6.84,6.87,6.82,6.85,6.80,6.80,1,2,3,4,5,6,0.15,0.13,0.11,0.15,0.13,0.14,108.8,109.8,112.0,113.4,115.2,111.1,1,2,4,5,6,3,1,1,2,1-2,1-2,1-2,1-6,2-6,1-2-6,1-2-6,1.1,1.0,1.6,3.2,2.7,1.9,5.6,10.4,30.5,19.0,2,2,2,9,12,10,7,逃げ,1
9,読売新聞社杯全日本覇者決定戦開設69周年記念競走,5,2022-03-11,20,若松,10,準優勝戦,1800,4831,4524,4096,4013,4504,3780,羽野直也,深谷知博,石橋道友,中島孝平,前田将太,魚谷智之,43,60,17,46,23,4,11,61,65,69,18,28,6.75,6.83,6.77,6.81,6.80,6.76,1,2,3,4,5,6,0.15,0.13,0.09,0.12,0.11,0.15,107.8,111.4,113.6,113.3,111.0,109.4,1,4,6,5,3,2,1,1,6,1-6,1-6,1-6,1-5,5-6,1-6-5,1-5-6,1.1,1.0,3.4,17.2,12.8,3.9,3.3,14.4,69.6,20.4,5,5,6,4,15,21,10,逃げ,1
10,読売新聞社杯全日本覇者決定戦開設69周年記念競走,5,2022-03-11,20,若松,11,準優勝戦,1800,4028,4024,3554,4030,4545,4371,田村隆信,井口佳典,仲口博崇,森高一真,岡村慶太,西山貴浩,37,16,58,21,14,53,54,75,21,44,34,12,6.79,6.75,6.81,6.87,6.81,6.92,1,4,2,5,6,3,0.14,0.06,0.15,0.12,0.14,0.13,114.5,108.2,112.2,109.2,110.7,117.2,5,1,4,2,3,6,2,2,4,2-4,2-4,2-4,2-5,4-5,2-4-5,2-4-5,7.6,4.0,8.8,65.2,29.4,5.1,6.2,9.3,265.3,50.8,14,8,7,9,12,52,14,まくり,0
11,読売新聞社杯全日本覇者決定戦開設69周年記念競走,5,2022-03-11,20,若松,12,一般戦,1800,3783,4391,4848,4148,4175,4418,瓜生正義,松田祐季,仲谷颯仁,枝尾賢,川尻泰輔,茅原悠紀,41,18,24,25,48,55,16,71,45,62,15,31,6.82,6.81,6.84,6.82,6.87,6.82,1,2,3,4,5,6,0.13,0.18,0.18,0.11,0.08,0.15,109.3,112.4,110.4,113.7,111.6,111.2,1,5,2,6,4,3,1,1,3,1-3,1-3,1-3,1-6,3-6,1-3-6,1-3-6,1.1,1.1,2.6,3.7,2.9,1.4,1.7,2.5,8.9,4.4,2,1,1,3,5,1,1,逃げ,1
12,防長交通杯争奪戦,2,2022-03-11,18,徳山,1,モーニング予,1800,4301,3459,3604,4423,4674,5218,関裕也,中野和裕,武藤綾子,坂口貴彦,池田剛規,山田理央,18,37,68,43,24,16,45,27,65,49,34,41,6.93,6.89,6.93,6.93,6.95,6.93,1,2,3,4,5,6,0.16,0.21,0.23,0.23,0.24,0.33,110.9,111.9,114.0,112.8,,,1,2,4,3,5,6,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.1,1.0,1.8,2.3,2.2,1.1,1.2,2.1,5.7,3.2,1,1,1,2,5,1,1,逃げ,1
