,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,第21回酒の聚楽太閤杯,1,2020-11-27,23,唐津,1,予選,1800,4189,4299,4231,4879,3905,3454,川上剛,中島浩哉,鈴木裕隆,山崎鉄平,天野友和,井川大作,46,52,64,50,51,44,50,53,84,80,73,51,6.76,6.77,6.77,6.78,6.76,6.81,1,2,3,4,5,6,0.16,0.21,0.12,0.08,0.10,0.13,109.2,114.1,110.6,111.9,112.5,118.3,1,5,2,3,4,6,1,1,3,1-3,1-3,1-3,1-4,3-4,1-3-4,1-3-4,1.0,1.1,2.1,4.3,3.9,1.7,1.7,4.9,13.9,6.8,3,3,3,2,8,6,4,逃げ,1
1,第21回酒の聚楽太閤杯,1,2020-11-27,23,唐津,2,予選,1800,3747,3909,4301,3796,4323,4462,國崎良春,佐々木康幸,関裕也,長野道臣,山田佑樹,夏山亮平,55,14,54,58,33,27,54,81,82,72,45,56,6.71,6.73,6.83,6.75,6.80,6.74,1,2,3,6,4,5,0.17,0.21,0.21,0.11,0.13,0.19,110.6,112.2,117.1,113.5,114.0,109.4,2,3,6,4,5,1,6,6,1,6-1,1-6,1-6,2-6,1-2,6-1-2,1-2-6,15.3,6.6,1.7,218.0,58.6,7.6,6.3,1.5,617.0,14.2,26,9,10,8,1,76,4,まくり差し,0
2,第21回酒の聚楽太閤杯,1,2020-11-27,23,唐津,3,予選,1800,4459,4458,4027,4780,3929,4215,片岡雅裕,抹香雄三,松江秀徳,マイケル田代,杢野誓良,吉島祥之,17,40,12,68,60,59,88,49,90,83,57,40,6.73,6.80,6.79,6.75,6.80,6.79,1,2,3,4,5,6,0.18,0.17,0.16,0.11,0.15,0.15,108.5,110.5,112.3,116.1,115.1,112.8,1,2,3,6,5,4,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.1,1.0,2.2,2.9,3.2,1.8,1.6,2.7,7.4,3.3,2,2,2,1,5,2,1,逃げ,1
3,第21回酒の聚楽太閤杯,1,2020-11-27,23,唐津,4,予選,1800,4523,4222,4760,3781,4549,3855,中村辰也,山口高志,山崎郡,秋元誠,小林文彦,大熊辰弥,29,39,43,28,34,20,76,59,31,85,74,48,6.72,6.75,6.79,6.77,6.76,6.75,1,2,3,4,5,6,0.09,0.09,0.07,0.12,0.22,0.17,109.3,111.0,112.1,112.6,114.9,112.8,1,2,3,4,6,5,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.6,1.6,6.8,4.7,4.2,1.4,1.0,1.8,8.2,2.4,3,2,2,1,3,2,1,逃げ,1
4,第21回酒の聚楽太閤杯,1,2020-11-27,23,唐津,5,予選,1800,3905,4531,4630,3843,4075,4513,天野友和,武富智亮,岩永雅人,上之晃弘,中野次郎,河野真也,51,23,70,66,35,69,73,86,79,35,70,32,6.77,6.73,6.77,6.75,6.80,6.77,1,2,3,4,5,6,0.17,0.15,0.12,0.09,0.07,0.11,109.0,110.5,113.5,112.3,114.0,117.7,1,2,4,3,5,6,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.8,1.0,2.0,3.9,3.2,1.5,3.2,2.8,17.1,8.1,1,1,1,7,6,4,3,逃げ,1
5,第21回酒の聚楽太閤杯,1,2020-11-27,23,唐津,6,予選,1800,4231,3946,4441,4596,4301,3982,鈴木裕隆,赤岩善生,末永由楽,葛原大陽,関裕也,福田理,64,45,49,21,54,11,84,39,42,46,82,68,6.74,6.69,6.74,6.83,6.84,6.80,1,3,5,6,2,4,0.20,0.19,0.23,0.18,0.25,0.27,108.2,108.9,114.4,113.1,112.2,114.6,1,2,5,4,3,6,1,1,2,1-2,1-2,1-2,1-5,2-5,1-2-5,1-2-5,2.8,1.7,1.3,5.3,1.5,1.4,3.2,2.4,26.6,8.9,3,1,1,6,5,11,4,逃げ,0
6,第21回酒の聚楽太閤杯,1,2020-11-27,23,唐津,7,予選,1800,4879,4214,3796,4604,4474,3906,山崎鉄平,林祐介,長野道臣,岩瀬裕亮,渡辺崇,飯山晃三,50,61,58,57,18,22,80,41,72,75,78,43,6.82,6.68,6.85,6.74,6.78,6.72,1,2,3,4,5,6,0.14,0.19,0.34,0.25,0.25,0.23,108.8,110.1,113.2,111.2,116.0,114.7,1,2,4,3,6,5,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,2.5,1.6,1.4,4.2,4.5,1.3,1.5,1.6,10.0,2.4,1,2,1,2,3,1,1,逃げ,1
7,第21回酒の聚楽太閤杯,1,2020-11-27,23,唐津,8,予選,1800,3998,3944,4215,3822,4390,4299,冨成謙児,山口裕二,吉島祥之,平尾崇典,松本弓雄,中島浩哉,53,30,59,65,26,52,58,60,40,67,34,53,6.67,6.75,6.81,6.66,6.79,6.79,1,2,3,4,5,6,0.21,0.24,0.20,0.13,0.09,0.07,112.7,114.2,113.2,107.3,110.3,110.6,4,6,5,1,2,3,4,4,5,4-5,4-5,4-5,4-6,5-6,4-5-6,4-5-6,2.4,1.3,6.6,19.5,18.3,4.3,3.1,19.7,68.5,33.3,9,6,6,4,14,28,11,まくり,1
8,第21回酒の聚楽太閤杯,1,2020-11-27,23,唐津,9,予選,1800,4574,4027,4462,4189,4630,4222,東潤樹,松江秀徳,夏山亮平,川上剛,岩永雅人,山口高志,36,12,27,46,70,39,36,90,56,50,79,59,6.79,6.80,6.84,6.82,6.83,6.82,1,2,3,4,5,6,0.29,0.26,0.26,0.28,0.26,0.25,109.6,112.5,111.4,115.8,113.3,114.5,1,3,2,6,4,5,1,1,3,1-3,1-3,1-3,1-2,2-3,1-3-2,1-2-3,2.2,2.1,3.1,5.3,4.4,3.5,3.1,6.6,15.1,5.4,3,3,4,3,11,6,3,逃げ,1
9,第21回酒の聚楽太閤杯,1,2020-11-27,23,唐津,10,予選特賞,1800,3591,3929,3946,4549,3747,4531,後藤孝義,杢野誓良,赤岩善生,小林文彦,國崎良春,武富智亮,24,60,45,34,55,23,66,57,39,74,54,86,6.72,6.76,6.68,6.72,6.73,6.68,1,2,3,4,5,6,0.21,0.20,0.16,0.28,0.24,0.24,128.6,116.0,111.5,112.3,116.9,110.1,6,4,2,3,5,1,6,6,3,6-3,3-6,3-6,4-6,3-4,6-3-4,3-4-6,7.4,1.4,1.4,48.4,7.3,2.7,11.2,3.2,289.7,23.5,15,2,3,13,4,60,7,差し,1
