,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,九州スポーツ杯争奪戦,5,2020-05-27,22,福岡,1,一般戦,1800,4022,4669,4041,4196,5104,5075,待鳥雄紀,井上茂,小林基樹,田中太一郎,山田丈,中島秀治,47,24,39,54,60,40,118,129,152,107,113,158,6.84,6.84,6.92,6.92,6.90,6.84,1,2,3,4,6,5,0.19,0.16,0.14,0.16,0.11,0.09,113.6,,118.0,115.8,,119.2,1,6,3,2,5,4,1,1,4,1-4,1-4,1-4,1-3,3-4,1-4-3,1-3-4,1.7,1.3,8.0,5.4,4.4,1.8,1.9,3.2,14.5,4.6,3,3,2,3,6,6,3,逃げ,0
1,九州スポーツ杯争奪戦,5,2020-05-27,22,福岡,2,一般戦,1800,4771,4189,4213,3491,4896,3729,下寺秀和,川上剛,重富伸也,富永茂,花本剛,松田英数,19,16,57,75,36,55,148,116,133,139,143,160,6.78,6.89,6.86,6.91,6.87,6.91,1,2,3,4,5,6,0.21,0.21,0.22,0.22,0.23,0.29,111.0,114.4,,114.9,112.6,,1,3,6,4,2,5,1,1,5,1-5,1-5,1-5,1-2,2-5,1-5-2,1-2-5,1.5,1.3,6.3,17.2,15.8,2.4,1.5,2.9,30.6,4.8,5,5,4,2,5,10,3,逃げ,1
2,九州スポーツ杯争奪戦,5,2020-05-27,22,福岡,3,一般戦,1800,3752,4537,4268,3903,4735,4677,宇土泰就,渡邉和将,和合俊介,白石健,角山雄哉,片橋幸貴,13,58,64,29,61,32,119,134,168,159,140,167,6.80,6.80,6.90,6.85,6.85,6.89,1,2,3,4,5,6,0.14,0.07,0.11,0.16,0.21,0.16,111.5,109.4,113.0,113.4,,,2,1,3,4,6,5,2,2,1,2-1,1-2,1-2,2-3,1-3,2-1-3,1-2-3,1.3,1.5,2.0,4.1,2.0,1.8,3.7,3.3,25.4,9.7,2,1,2,5,4,10,4,差し,1
3,九州スポーツ杯争奪戦,5,2020-05-27,22,福岡,4,一般戦,1800,3558,4151,3582,4668,3722,4679,山本浩次,下河誉史,吉川昭男,楠本晃嗣,西村秀樹,植田太一,14,44,25,74,69,71,127,105,124,104,125,142,6.84,6.89,6.85,6.91,6.89,6.83,1,2,3,4,5,6,0.01,0.13,0.01,0.01,0.01,-0.03,110.5,114.9,111.7,113.3,,,1,4,2,3,5,6,1,1,3,1-3,1-3,1-3,1-4,3-4,1-3-4,1-3-4,1.3,1.0,1.0,2.0,1.3,1.1,5.0,7.1,9.2,3.6,1,1,1,5,6,3,2,逃げ,1
4,九州スポーツ杯争奪戦,5,2020-05-27,22,福岡,5,一般戦,1800,4234,3537,3297,4566,5075,3928,野相弘司,田山和広,藤丸光一,塩田北斗,中島秀治,林恵祐,26,41,45,49,40,20,156,154,163,153,158,146,6.78,6.87,6.81,6.81,6.83,6.82,1,2,3,4,5,6,0.25,0.31,0.25,0.21,0.35,0.33,111.6,,113.2,109.7,,114.8,2,5,3,1,6,4,4,4,1,4-1,1-4,1-4,3-4,1-3,4-1-3,1-3-4,2.9,1.0,1.0,5.3,2.6,1.0,1.2,1.0,10.3,1.4,3,1,2,3,1,3,1,まくり,1
5,九州スポーツ杯争奪戦,5,2020-05-27,22,福岡,6,一般戦,1800,4515,3788,4522,3729,4669,5131,藤田浩人,一宮稔弘,古澤光紀,松田英数,井上茂,江藤敦宏,34,27,15,55,24,31,172,165,162,160,129,166,6.81,6.82,6.81,6.88,6.86,6.90,1,2,3,4,5,6,0.07,0.11,0.11,0.15,0.22,0.17,109.8,110.9,111.7,113.1,,,1,2,3,4,5,6,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,2.0,1.0,1.0,2.4,1.4,1.0,1.0,1.0,4.8,1.1,1,1,2,3,1,1,1,逃げ,1
6,九州スポーツ杯争奪戦,5,2020-05-27,22,福岡,7,一般戦,1800,4703,3411,4896,3617,4097,5104,森永隆,池上隆行,花本剛,竹田広樹,貫地谷直人,山田丈,46,38,36,50,65,60,141,128,143,130,164,113,6.84,6.84,6.87,6.86,6.92,6.92,1,2,3,4,5,6,0.16,0.14,0.29,0.06,0.15,0.16,111.0,,114.2,110.3,113.5,,2,5,4,1,3,6,4,4,1,4-1,1-4,1-4,4-5,1-5,4-1-5,1-4-5,14.2,1.3,1.0,24.6,4.1,1.7,22.3,3.4,80.7,8.0,7,3,2,11,4,18,6,まくり,1
7,九州スポーツ杯争奪戦,5,2020-05-27,22,福岡,8,一般戦,1800,3081,4679,3593,4041,3843,5138,岡本慎治,植田太一,横井光弘,小林基樹,上之晃弘,村本大成,66,71,52,39,62,70,110,142,115,152,135,117,6.86,6.85,6.93,6.82,6.89,6.94,1,2,3,4,5,6,0.22,0.19,0.15,0.19,0.16,0.17,110.7,,112.0,113.8,113.4,,1,5,2,4,3,6,1,1,3,1-3,1-3,1-3,1-5,3-5,1-3-5,1-3-5,1.7,1.0,1.5,3.3,3.8,10.2,11.2,49.8,21.0,14.5,3,2,3,4,8,7,7,逃げ,1
8,九州スポーツ杯争奪戦,5,2020-05-27,22,福岡,10,準優勝戦,1800,3903,4522,4234,4022,4771,4151,白石健,古澤光紀,野相弘司,待鳥雄紀,下寺秀和,下河誉史,29,15,26,47,19,44,159,162,156,118,148,105,6.82,6.79,6.80,6.86,6.89,6.95,1,3,4,5,6,2,0.11,0.09,0.10,0.14,0.16,0.10,,110.5,113.4,111.8,,113.9,5,1,3,2,6,4,2,2,4,2-4,2-4,2-4,2-3,3-4,2-4-3,2-3-4,4.5,3.1,4.4,36.2,26.5,2.6,5.6,9.6,98.0,34.3,10,8,3,8,11,31,10,まくり,0
9,九州スポーツ杯争奪戦,5,2020-05-27,22,福岡,11,準優勝戦,1800,3788,3297,4189,3558,3752,4703,一宮稔弘,藤丸光一,川上剛,山本浩次,宇土泰就,森永隆,27,45,16,14,13,46,165,163,116,127,119,141,6.80,6.82,6.89,6.85,6.86,6.86,1,2,3,4,5,6,0.14,0.19,0.24,0.19,0.21,0.18,109.9,111.2,,112.9,112.8,,1,2,5,4,3,6,1,1,2,1-2,1-2,1-2,1-5,2-5,1-2-5,1-2-5,1.1,1.0,1.0,2.0,2.8,1.6,8.6,9.4,29.5,13.5,1,2,1,11,12,10,7,逃げ,1
10,九州スポーツ杯争奪戦,5,2020-05-27,22,福岡,12,準優勝戦,1800,4566,3582,4537,3081,4515,3411,塩田北斗,吉川昭男,渡邉和将,岡本慎治,藤田浩人,池上隆行,49,25,58,66,34,38,153,124,134,110,172,128,6.77,6.82,6.76,6.84,6.87,6.81,1,2,3,4,5,6,0.11,0.15,0.10,0.15,0.20,0.21,108.7,112.2,110.0,113.6,,,1,3,2,4,6,5,1,1,3,1-3,1-3,1-3,1-2,2-3,1-3-2,1-2-3,2.0,1.1,1.2,1.8,2.7,1.0,1.2,1.2,4.5,2.0,1,2,1,3,2,1,1,逃げ,1
11,山口シネマカップ,3,2020-05-27,20,若松,1,予選,1800,4248,4724,3680,3564,4220,3539,岡本大,吉田祐貴,森林太,桑原啓,深川和仁,金子順一,40,26,17,37,53,9,66,72,22,23,12,47,6.84,6.84,6.91,6.97,6.91,6.82,1,2,3,4,5,6,0.04,0.27,0.29,0.12,0.12,0.18,111.5,112.8,114.6,114.3,,,1,2,4,3,6,5,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.0,2.4,1.7,6.6,3.4,3.4,7.3,7.3,43.1,17.0,1,1,4,12,12,14,7,逃げ,1
12,山口シネマカップ,3,2020-05-27,20,若松,2,予選,1800,4038,4232,4727,3430,3734,5067,田中健太郎,笠雅雄,安部慎一,角浜修,宮田政勝,山田真聖,1,56,24,35,15,60,34,57,75,36,42,38,6.87,6.96,6.88,6.83,6.86,6.91,1,2,3,4,5,6,-0.01,0.06,0.14,0.04,0.03,-0.01,,114.5,111.1,112.8,116.3,,5,3,1,2,4,6,3,3,4,3-4,3-4,3-4,2-3,2-4,3-4-2,2-3-4,2.1,1.6,1.2,3.9,2.3,1.0,1.5,1.0,14.6,3.6,1,1,1,5,2,6,3,恵まれ,1
13,山口シネマカップ,3,2020-05-27,20,若松,3,予選,1800,3879,4054,4545,3424,3670,3273,中村格,福嶋智之,岡村慶太,松浦努,古澤信二,石田豪,52,39,55,28,22,50,71,19,14,11,26,55,6.91,6.86,6.92,6.91,6.83,6.87,1,2,3,4,5,6,0.04,0.03,0.09,0.05,0.10,0.16,119.7,117.5,123.1,,,126.1,2,1,3,5,6,4,2,2,1,2-1,1-2,1-2,2-3,1-3,2-1-3,1-2-3,4.1,1.8,2.3,15.3,6.0,2.6,1.6,1.3,27.7,3.7,8,3,5,3,1,13,1,差し,1
