,title,day,date,place_cd,place,race_no,race_type,distance,toban_1,toban_2,toban_3,toban_4,toban_5,toban_6,name_1,name_2,name_3,name_4,name_5,name_6,moter_no_1,moter_no_2,moter_no_3,moter_no_4,moter_no_5,moter_no_6,boat_no_1,boat_no_2,boat_no_3,boat_no_4,boat_no_5,boat_no_6,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,ST_1,ST_2,ST_3,ST_4,ST_5,ST_6,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,position_1,position_2,position_3,position_4,position_5,position_6,tkt_1t,tkt_1f1,tkt_1f2,tkt_2t,tkt_2f,tkt_w1,tkt_w2,tkt_w3,tkt_3t,tkt_3f,odds_1t,odds_1f1,odds_1f2,odds_2t,odds_2f,odds_w1,odds_w2,odds_w3,odds_3t,odds_3f,poprank_2t,poprank_2f,poprank_w1,poprank_w2,poprank_w3,poprank_3t,poprank_3f,win_method,wakunari
0,マスターズリーグ第1戦,1,2020-05-13,24,大村,1,予選,1800,2912,3471,3066,3571,3234,3352,尾崎鉄也,赤峰和也,田中定雄,寺本武司,金森史吉,小川晃司,51,36,45,23,46,72,25,70,37,38,13,41,6.92,6.93,6.94,6.92,6.96,6.93,1,2,3,4,5,6,0.12,0.18,0.16,0.11,0.07,0.03,113.0,110.7,,112.8,,112.6,4,1,5,3,6,2,2,2,6,2-6,2-6,2-6,2-4,4-6,2-6-4,2-4-6,4.4,1.3,2.7,21.4,16.5,2.9,1.8,4.6,116.1,20.1,9,5,6,1,8,37,8,差し,1
1,マスターズリーグ第1戦,1,2020-05-13,24,大村,2,予選,1800,3643,3536,3662,3797,3235,3081,米田隆弘,一色雅昭,大庭元明,岩井繁,鈴木唯由,岡本慎治,57,52,71,68,24,74,24,73,64,17,75,29,6.96,6.95,6.93,6.96,6.90,6.87,1,2,3,4,5,6,0.19,0.18,0.19,0.22,0.27,0.23,109.8,113.2,111.5,,,114.3,1,3,2,6,5,4,1,1,3,1-3,1-3,1-3,1-2,2-3,1-3-2,1-2-3,1.2,1.3,1.1,3.7,2.5,1.2,3.2,3.3,10.5,4.6,1,1,1,5,6,2,2,逃げ,1
2,マスターズリーグ第1戦,1,2020-05-13,24,大村,3,予選,1800,3293,3752,3788,3589,3653,3294,宮内由紀英,宇土泰就,一宮稔弘,西村勝,品川賢次,野中義生,13,40,76,73,38,66,27,65,63,68,11,33,6.97,6.85,6.92,6.95,6.97,6.92,1,2,3,4,5,6,0.19,0.22,0.19,0.15,0.22,0.14,114.3,,120.2,121.8,,115.2,1,6,3,4,5,2,1,1,6,1-6,1-6,1-6,1-3,3-6,1-6-3,1-3-6,2.0,2.0,10.2,110.6,90.8,10.4,1.6,11.0,370.8,30.6,18,13,12,2,13,71,10,逃げ,1
3,マスターズリーグ第1戦,1,2020-05-13,24,大村,4,予選,1800,3585,3339,3559,3448,3265,3284,井川真人,泉具巳,水長照雄,高山秀雄,今村暢孝,渡邊伸太郎,49,32,44,70,75,34,40,19,61,62,51,74,6.95,6.92,6.92,6.93,6.87,6.96,1,3,5,4,2,6,-0.04,0.06,0.13,0.07,-0.03,0.23,,112.6,116.6,109.8,,114.4,5,2,4,1,6,3,4,4,2,4-2,2-4,2-4,4-6,2-6,4-2-6,2-4-6,3.1,2.0,1.1,7.8,3.9,1.2,1.0,1.0,14.1,1.8,6,3,3,2,1,6,1,恵まれ,0
4,マスターズリーグ第1戦,1,2020-05-13,24,大村,5,予選,1800,3491,3796,3621,3543,3066,3290,富永茂,長野道臣,天野晶夫,福田雅一,田中定雄,倉谷和信,65,47,69,62,45,67,67,43,59,58,37,66,6.92,6.91,6.99,6.97,6.96,6.93,1,3,4,5,6,2,0.11,0.15,0.25,0.23,0.28,0.13,109.3,,113.4,,113.6,111.0,1,6,3,5,4,2,1,1,6,1-6,1-6,1-6,1-3,3-6,1-6-3,1-3-6,1.4,1.2,2.4,12.8,10.2,2.6,1.6,2.6,35.0,6.3,5,5,4,1,4,10,3,逃げ,0
5,マスターズリーグ第1戦,1,2020-05-13,24,大村,6,予選,1800,3558,3714,3471,3658,3024,3304,山本浩次,梶原正,赤峰和也,阪本聖秀,西島義則,烏野賢太,18,35,36,60,63,12,57,31,70,39,45,15,6.91,6.94,6.97,6.93,6.93,6.98,1,3,4,5,2,6,0.48,0.17,0.21,0.20,0.15,0.20,113.8,111.3,,,108.2,112.2,4,2,6,5,1,3,5,5,2,5-2,2-5,2-5,5-6,2-6,5-2-6,2-5-6,4.1,1.4,5.1,20.2,11.1,4.0,4.3,6.1,50.9,16.2,7,4,4,6,8,16,7,まくり,0
6,マスターズリーグ第1戦,1,2020-05-13,24,大村,7,予選,1800,3527,3430,3533,3752,3536,3352,中嶋誠一郎,角浜修,佐川正道,宇土泰就,一色雅昭,小川晃司,48,43,53,40,52,72,32,21,47,65,73,41,6.88,6.94,6.83,6.86,7.01,6.93,1,2,3,4,5,6,0.24,0.26,0.23,0.31,0.39,0.19,109.0,113.3,111.2,,114.0,,1,3,2,6,4,5,1,1,3,1-3,1-3,1-3,1-2,2-3,1-3-2,1-2-3,1.2,1.2,3.8,3.9,3.3,1.8,1.7,5.2,11.0,3.5,2,2,2,1,9,4,1,逃げ,1
7,マスターズリーグ第1戦,1,2020-05-13,24,大村,8,予選,1800,3616,3725,3612,3233,3571,3559,中村真,向達哉,馬袋義則,小畑実成,寺本武司,水長照雄,37,28,55,20,23,44,28,56,52,18,38,61,6.93,6.93,6.94,6.95,6.97,6.91,1,2,3,4,5,6,0.01,0.13,0.09,0.12,0.14,0.16,109.3,111.1,113.9,113.0,,,1,2,4,3,5,6,1,1,2,1-2,1-2,1-2,1-4,2-4,1-2-4,1-2-4,1.2,1.0,2.6,5.5,2.9,1.7,1.2,4.5,14.9,7.5,3,2,3,1,8,7,3,逃げ,1
8,マスターズリーグ第1戦,1,2020-05-13,24,大村,9,予選,1800,3514,3589,3161,3522,3643,3448,山一鉄也,西村勝,古場輝義,長溝一生,米田隆弘,高山秀雄,41,73,64,33,57,70,50,68,30,44,24,62,6.90,6.90,6.93,6.96,6.98,6.92,1,2,3,4,5,6,0.14,0.16,0.15,0.15,0.12,0.08,110.0,111.0,112.2,,,113.1,1,2,3,6,5,4,1,1,2,1-2,1-2,1-2,1-3,2-3,1-2-3,1-2-3,1.3,1.0,1.7,2.1,1.5,1.6,2.2,2.2,6.0,2.9,1,1,1,5,4,2,2,逃げ,1
9,マスターズリーグ第1戦,1,2020-05-13,24,大村,10,予選特賞,1800,3788,3265,3081,3558,3543,3065,一宮稔弘,今村暢孝,岡本慎治,山本浩次,福田雅一,増田弘喜,76,75,74,18,62,27,63,51,29,57,58,12,6.84,6.85,6.87,6.88,6.96,6.93,1,2,3,4,5,6,0.16,0.16,0.16,0.21,0.24,0.28,109.2,113.2,,112.1,110.6,,1,4,5,3,2,6,1,1,5,1-5,1-5,1-5,1-4,4-5,1-5-4,1-4-5,1.3,1.0,3.8,10.5,9.6,3.0,1.9,6.1,38.5,10.5,4,4,5,3,10,13,6,逃げ,1
