,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-6-25,3,1,6.85,6.62,6.66,6.61,6.69,6.7,1.0,0.0,0.0,0.0,0.5,0.0,0.22,0.15,0.21,0.13,0.17,0.08,1,2,3,4,5,6,晴,26.0,2,7.0,24.0,5.0
1,2021-6-25,3,2,6.82,6.71,6.72,6.62,6.64,6.68,0.0,0.0,0.0,0.5,0.5,0.0,0.18,0.19,0.05,0.07,0.04,0.11,1,2,3,4,5,6,曇り,24.0,2,5.0,24.0,5.0
2,2021-6-25,3,3,6.75,6.74,6.71,6.68,6.76,6.75,0.5,0.5,0.5,0.0,0.5,0.0,-0.02,0.22,0.24,0.26,0.15,0.19,1,2,3,4,5,6,曇り,24.0,2,4.0,24.0,5.0
3,2021-6-25,3,4,6.61,6.78,6.66,6.74,6.63,6.81,0.0,0.0,0.5,0.0,0.0,0.0,0.06,0.23,-0.02,-0.03,-0.06,-0.07,1,2,3,4,5,6,曇り,25.0,2,3.0,24.0,5.0
4,2021-6-25,3,5,6.78,6.74,6.78,6.78,6.8,6.81,0.0,0.0,0.5,0.5,0.5,0.5,0.24,0.05,0.15,0.09,0.29,0.15,1,2,3,4,5,6,晴,26.0,16,2.0,24.0,5.0
5,2021-6-25,3,6,6.71,6.77,6.78,6.71,6.74,6.81,0.0,0.0,0.5,0.0,0.0,0.5,-0.02,0.21,-0.01,0.06,0.08,-0.06,1,2,3,4,5,6,晴,26.0,2,4.0,24.0,5.0
6,2021-6-25,3,7,6.82,6.83,6.85,6.87,6.84,6.96,0.0,0.0,0.0,0.0,0.0,0.5,-0.02,0.18,-0.01,0.06,0.08,0.0,1,2,3,4,5,6,晴,26.0,16,3.0,24.0,5.0
7,2021-6-25,3,8,6.86,6.8,6.94,6.76,6.75,6.92,0.0,0.5,0.0,0.5,0.0,0.5,-0.08,0.02,0.47,0.13,0.25,0.43,1,2,3,4,5,6,晴,26.0,2,5.0,24.0,5.0
8,2021-6-25,3,9,6.83,6.78,6.91,6.74,6.88,6.75,0.0,0.0,1.0,1.0,0.0,0.5,-0.11,0.09,0.13,0.24,0.21,0.23,1,2,3,4,5,6,晴,27.0,16,5.0,24.0,5.0
9,2021-6-25,3,10,6.75,6.79,6.76,6.88,6.88,6.88,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.23,0.13,0.19,1,2,3,4,5,6,晴,27.0,16,3.0,24.0,5.0
10,2021-6-25,3,11,6.91,6.71,6.84,6.99,6.89,6.83,0.0,0.0,0.0,0.0,0.5,0.0,-0.01,-0.14,0.01,0.04,-0.03,0.03,1,2,3,4,5,6,曇り,26.0,2,5.0,24.0,5.0
11,2021-6-25,3,12,6.77,6.73,6.72,6.74,6.64,6.91,0.5,0.5,0.0,0.0,0.0,0.5,0.12,0.22,0.22,0.15,0.13,0.21,1,2,3,4,5,6,曇り,26.0,2,6.0,24.0,5.0
12,2021-6-25,7,1,6.64,6.71,6.67,6.65,6.69,6.63,-0.5,0.0,0.0,-0.5,-0.5,-0.5,0.21,0.28,0.23,0.25,0.33,0.28,1,2,3,4,5,6,曇り,23.0,9,2.0,23.0,1.0
13,2021-6-25,7,2,6.59,6.62,6.6,6.6,6.61,6.67,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.33,0.08,0.11,0.09,0.15,0.13,1,2,3,4,5,6,晴,26.0,11,4.0,23.0,2.0
14,2021-6-25,7,3,6.6,6.63,6.59,6.58,6.67,6.58,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,-0.15,-0.16,-0.04,0.1,-0.02,1,2,3,4,6,5,晴,26.0,9,2.0,23.0,1.0
15,2021-6-25,7,4,6.62,6.66,6.51,6.75,6.74,6.69,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.27,0.02,0.12,-0.15,-0.04,0.13,1,2,3,5,4,6,晴,26.0,9,2.0,23.0,1.0
16,2021-6-25,7,5,6.65,6.66,6.76,6.72,6.68,6.71,-0.5,-0.5,0.0,0.0,-0.5,-0.5,0.07,0.07,0.1,0.11,-0.01,0.11,1,2,3,4,6,5,曇り,26.0,9,3.0,23.0,1.0
17,2021-6-25,7,6,6.63,6.7,6.66,6.67,6.64,6.73,-0.5,-0.5,-0.5,0.0,-0.5,0.5,0.13,0.13,0.01,0.08,-0.07,0.03,1,2,3,4,5,6,曇り,26.0,11,3.0,23.0,1.0
18,2021-6-25,7,7,6.57,6.67,6.68,6.67,6.65,6.72,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.11,-0.09,-0.09,-0.13,0.03,-0.02,1,2,3,4,5,6,曇り,25.0,9,3.0,23.0,1.0
19,2021-6-25,7,8,6.67,6.62,6.68,6.66,6.67,6.65,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,0.06,-0.02,0.23,-0.11,-0.09,0.01,1,2,3,4,5,6,曇り,25.0,11,3.0,23.0,1.0
20,2021-6-25,7,9,6.67,6.74,6.71,6.77,6.71,6.7,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.0,0.15,0.16,0.16,0.13,0.11,1,2,3,4,5,6,曇り,24.0,9,2.0,23.0,1.0
21,2021-6-25,7,10,6.75,6.77,6.82,6.78,6.72,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.02,0.15,0.09,-0.08,-0.04,0.07,1,2,3,4,5,6,曇り,24.0,9,2.0,23.0,1.0
22,2021-6-25,7,11,6.75,6.74,6.81,6.78,6.85,6.78,0.0,-0.5,-0.5,-0.5,-0.5,0.0,0.04,0.15,0.19,-0.01,0.06,-0.12,1,2,3,4,5,6,曇り,24.0,9,2.0,23.0,1.0
23,2021-6-25,7,12,6.78,6.8,6.79,6.84,6.7,6.68,0.0,-0.5,-0.5,-0.5,-0.5,0.0,0.05,0.15,0.17,0.03,0.08,0.03,1,2,3,4,5,6,曇り,24.0,9,2.0,23.0,1.0
24,2021-6-25,12,1,6.76,6.84,6.89,6.88,6.84,6.91,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.1,0.08,-0.01,-0.17,-0.18,0.01,1,2,3,4,5,6,曇り,24.0,5,1.0,28.0,1.0
