,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-9-9,4,1,6.73,6.93,6.82,6.8,6.75,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.16,0.3,0.11,0.15,0.03,0.05,1,2,3,4,5,6,曇り,21.0,15,2.0,27.0,3.0
1,2021-9-9,4,2,6.82,6.65,6.79,6.87,6.69,6.8,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,-0.05,-0.08,-0.04,0.03,-0.1,-0.06,1,2,3,4,6,5,雨,19.0,17,0.0,27.0,3.0
2,2021-9-9,4,3,6.8,6.71,6.82,6.86,6.82,6.84,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.15,0.07,0.07,-0.03,-0.02,-0.11,1,2,3,4,5,6,雨,20.0,17,0.0,27.0,3.0
3,2021-9-9,4,4,6.79,6.85,6.87,6.85,6.72,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,0.08,0.17,-0.12,0.05,-0.1,1,2,3,4,5,6,雨,20.0,17,0.0,27.0,3.0
4,2021-9-9,4,5,6.82,6.86,6.87,6.84,6.82,6.86,-0.5,-0.5,-0.5,0.0,0.0,-0.5,0.04,-0.07,0.15,0.12,-0.03,-0.04,2,1,3,4,5,6,雨,20.0,17,0.0,27.0,3.0
5,2021-9-9,4,6,6.82,6.69,6.84,6.69,6.76,6.73,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,-0.02,0.01,-0.01,-0.08,0.27,0.19,1,2,3,4,5,6,雨,20.0,17,0.0,27.0,3.0
6,2021-9-9,4,7,6.75,6.76,6.8,6.83,6.81,6.83,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,-0.13,-0.11,0.02,-0.02,0.05,0.46,1,2,4,3,6,5,雨,20.0,17,0.0,27.0,3.0
7,2021-9-9,4,8,6.78,6.93,6.86,6.74,6.98,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.12,0.12,0.05,0.09,0.19,0.08,1,2,3,4,5,6,曇り,20.0,17,0.0,27.0,3.0
8,2021-9-9,4,9,6.85,6.77,6.77,6.79,6.77,6.81,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,0.06,0.03,-0.07,0.07,0.08,0.17,1,2,3,4,5,6,雨,21.0,17,0.0,27.0,3.0
9,2021-9-9,4,10,6.69,6.76,6.74,6.81,6.78,6.81,-0.5,-0.5,0.0,-0.5,0.0,-0.5,0.26,0.12,-0.04,0.17,0.02,0.05,1,2,5,3,4,6,雨,21.0,15,2.0,27.0,3.0
10,2021-9-9,4,11,6.73,6.74,6.71,6.81,6.76,6.83,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.16,0.13,0.01,-0.07,-0.02,0.03,1,2,3,4,5,6,雨,21.0,15,2.0,27.0,3.0
11,2021-9-9,4,12,6.73,6.78,6.75,6.84,6.81,6.87,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.07,-0.01,0.07,0.03,0.17,0.06,1,2,3,4,5,6,曇り,21.0,15,2.0,27.0,3.0
