,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-10-23,2,1,7.0,6.79,7.0,7.02,6.93,6.87,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.09,-0.04,0.07,0.18,0.01,0.19,1,2,3,4,6,5,晴,16.0,6,5.0,16.0,4.0
1,2021-10-23,2,2,7.05,7.01,6.99,7.07,7.05,7.17,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.01,0.01,0.06,0.29,-0.02,-0.02,1,2,3,4,5,6,晴,16.0,6,4.0,16.0,2.0
2,2021-10-23,2,3,6.94,6.95,6.96,6.94,7.03,6.98,-0.5,-0.5,-0.5,0.0,0.0,-0.5,0.07,0.11,0.04,0.12,-0.01,0.01,1,2,3,4,5,6,晴,16.0,8,5.0,16.0,4.0
3,2021-10-23,2,4,6.9,6.86,6.92,6.85,6.96,7.02,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.01,0.07,0.16,0.02,0.04,0.12,1,2,3,4,5,6,晴,16.0,6,5.0,16.0,3.0
4,2021-10-23,2,5,6.91,6.87,7.0,6.57,6.95,7.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,0.19,0.09,0.04,0.11,0.19,1,2,3,4,5,6,晴,16.0,6,5.0,16.0,3.0
5,2021-10-23,2,6,7.02,6.91,6.98,7.01,6.59,6.94,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,-0.05,-0.01,0.12,0.22,0.07,0.01,1,2,3,4,5,6,晴,16.0,6,6.0,16.0,5.0
6,2021-10-23,2,7,6.97,6.87,6.85,7.01,7.03,7.01,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.09,0.11,0.15,0.39,0.13,0.04,1,2,3,4,5,6,晴,16.0,6,6.0,16.0,5.0
7,2021-10-23,2,8,6.91,7.03,6.93,6.98,7.02,6.91,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.21,0.21,0.26,0.15,0.15,0.03,1,2,3,4,5,6,晴,16.0,6,5.0,16.0,4.0
8,2021-10-23,2,9,7.02,6.96,7.06,7.09,7.12,6.97,-0.5,-0.5,-0.5,0.0,0.0,-0.5,0.14,0.03,-0.02,0.01,-0.04,-0.1,1,2,3,4,5,6,晴,16.0,6,5.0,16.0,4.0
9,2021-10-23,2,10,6.98,6.97,6.95,6.98,6.92,6.93,-0.5,-0.5,-0.5,0.0,-0.5,0.0,0.26,0.25,0.11,0.14,0.15,0.19,1,2,3,4,5,6,晴,16.0,6,5.0,16.0,4.0
