,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-11-14,1,1,6.79,6.88,6.78,6.8,6.87,6.87,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.21,0.21,0.15,0.19,0.18,0.24,1,2,3,4,5,6,晴,9.0,17,0.0,20.0,0.0
1,2021-11-14,1,2,6.79,6.81,6.81,6.86,6.8,6.85,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.06,0.16,0.05,0.13,0.05,0.12,1,2,3,4,5,6,晴,14.0,10,1.0,20.0,1.0
2,2021-11-14,1,3,6.77,6.76,6.83,6.86,6.82,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.07,0.29,0.29,0.11,0.19,0.12,1,2,3,4,5,6,晴,14.0,10,3.0,20.0,2.0
3,2021-11-14,1,4,6.77,6.83,6.77,6.79,6.8,6.74,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,-0.06,0.16,0.12,0.03,-0.02,-0.03,1,3,2,4,5,6,晴,14.0,10,1.0,20.0,1.0
4,2021-11-14,1,5,6.85,6.86,6.82,6.77,6.89,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.08,0.15,0.07,0.09,0.03,-0.01,1,2,6,3,4,5,晴,13.0,17,0.0,20.0,0.0
5,2021-11-14,1,6,6.82,6.8,6.87,6.82,6.83,6.86,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,-0.01,0.05,0.11,0.02,0.05,0.03,1,2,3,4,5,6,晴,13.0,4,2.0,20.0,1.0
6,2021-11-14,1,7,6.84,6.78,6.79,6.84,6.83,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.12,0.13,0.11,0.19,0.17,0.15,1,2,3,4,5,6,晴,12.0,17,0.0,20.0,0.0
7,2021-11-14,1,8,6.79,6.79,6.9,6.83,6.76,6.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.02,-0.01,0.14,-0.02,-0.07,0.17,1,2,6,4,3,5,晴,11.0,17,0.0,20.0,0.0
8,2021-11-14,1,9,6.83,6.79,6.88,6.87,6.87,6.83,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.01,0.02,0.06,-0.01,-0.08,0.01,1,2,3,4,5,6,晴,10.0,4,2.0,20.0,1.0
9,2021-11-14,1,10,6.9,6.79,6.86,6.87,6.9,6.89,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.16,-0.17,-0.07,-0.05,-0.04,0.17,1,2,3,4,5,6,晴,10.0,2,3.0,20.0,2.0
10,2021-11-14,1,11,6.85,6.93,6.86,6.81,6.84,6.83,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.03,0.05,0.05,0.12,0.24,0.06,1,2,3,4,5,6,晴,10.0,2,1.0,20.0,1.0
11,2021-11-14,1,12,6.81,6.84,6.79,6.92,6.79,6.78,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.02,0.05,0.07,0.02,0.08,0.1,1,2,3,4,5,6,晴,9.0,2,1.0,20.0,1.0
12,2021-11-14,2,1,6.8,6.66,6.73,6.91,6.81,6.84,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.02,-0.06,-0.03,0.06,0.03,0.15,1,2,3,4,5,6,晴,16.0,8,1.0,15.0,1.0
13,2021-11-14,2,2,6.73,6.8,6.89,6.82,6.77,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,0.03,0.05,0.13,-0.08,-0.01,1,2,3,4,5,6,晴,16.0,4,1.0,15.0,1.0
14,2021-11-14,2,3,6.84,6.88,6.7,6.81,6.94,6.74,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.06,0.09,-0.03,0.08,0.11,1,2,3,4,5,6,晴,16.0,17,0.0,15.0,0.0
15,2021-11-14,2,4,6.74,6.82,6.84,6.78,6.81,6.88,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.03,0.03,0.06,0.04,0.01,0.0,1,2,3,4,5,6,晴,16.0,17,0.0,15.0,0.0
16,2021-11-14,2,5,6.79,6.76,6.8,6.72,6.86,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.03,-0.02,0.04,0.04,0.01,0.03,1,2,3,4,5,6,晴,16.0,17,0.0,15.0,0.0
17,2021-11-14,2,6,6.84,6.79,6.84,6.82,6.82,6.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,-0.07,0.08,0.03,0.02,0.02,1,2,3,4,5,6,晴,16.0,6,1.0,15.0,1.0
18,2021-11-14,2,7,6.79,6.84,6.87,6.92,6.9,6.91,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.06,-0.04,0.01,0.11,-0.03,0.14,1,2,3,4,5,6,晴,16.0,17,0.0,15.0,0.0
19,2021-11-14,2,8,6.88,6.82,6.84,6.87,6.8,6.9,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,0.13,0.16,0.23,0.08,0.14,0.07,1,2,3,4,5,6,晴,16.0,17,0.0,15.0,0.0
20,2021-11-14,2,9,6.82,6.85,6.83,6.81,6.82,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.16,0.1,0.18,0.08,0.38,0.07,1,2,3,4,5,6,晴,16.0,8,1.0,15.0,1.0
21,2021-11-14,2,10,6.82,6.9,6.78,6.83,6.83,6.85,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.08,0.07,0.05,0.12,0.03,0.04,1,2,3,4,5,6,晴,16.0,8,2.0,15.0,1.0
22,2021-11-14,2,11,6.8,6.76,6.77,6.87,6.76,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.14,0.16,0.16,0.14,0.13,0.14,1,2,3,4,5,6,晴,16.0,8,1.0,15.0,1.0
23,2021-11-14,2,12,6.79,6.72,6.78,6.85,6.61,6.74,-0.5,-0.5,-0.5,0.0,0.5,-0.5,0.01,-0.04,0.07,0.0,-0.11,0.02,1,2,3,4,5,6,晴,16.0,8,1.0,15.0,1.0
24,2021-11-14,3,1,6.7,6.57,6.59,6.65,6.66,6.77,0.5,0.5,0.0,0.5,1.0,0.0,0.21,0.16,0.08,0.09,0.16,0.22,1,2,3,4,5,6,晴,18.0,6,4.0,17.0,10.0
25,2021-11-14,3,2,6.79,6.66,6.68,6.52,6.62,6.63,0.5,0.5,0.0,0.0,0.0,0.5,-0.03,0.35,0.13,0.12,0.03,-0.03,1,2,3,4,5,6,晴,17.0,16,1.0,17.0,5.0
26,2021-11-14,3,3,6.76,6.62,6.65,6.67,6.78,6.73,0.0,0.5,0.0,0.5,0.5,0.0,0.07,0.1,0.06,0.07,0.05,0.35,1,2,3,4,5,6,晴,17.0,2,1.0,17.0,5.0
27,2021-11-14,3,4,6.66,6.8,6.81,6.65,6.59,6.76,0.0,0.0,0.5,1.0,0.5,0.0,0.02,0.07,0.13,0.06,0.01,0.24,1,2,3,4,5,6,晴,18.0,2,3.0,17.0,5.0
28,2021-11-14,3,5,6.72,6.68,6.7,6.68,6.73,6.83,0.0,0.5,0.5,0.5,0.0,0.0,0.13,0.31,0.29,0.21,0.18,0.22,1,2,3,4,5,6,晴,18.0,2,3.0,17.0,5.0
29,2021-11-14,3,6,6.71,6.73,6.74,6.79,6.73,6.74,0.0,0.0,0.5,0.0,0.0,0.0,0.11,0.18,0.23,0.55,0.19,0.21,1,2,3,4,5,6,晴,18.0,4,2.0,17.0,5.0
