,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2022-2-2,1,1,7.16,7.07,7.22,7.16,7.12,7.16,-0.5,0.0,-0.5,0.0,-0.5,0.0,-0.01,-0.01,0.11,-0.02,0.01,-0.04,1,2,3,4,5,6,晴,1.0,14,1.0,9.0,1.0
1,2022-2-2,1,2,7.03,7.17,7.05,7.1,6.98,7.28,0.0,-0.5,-0.5,-0.5,0.0,-0.5,0.18,0.15,0.13,0.13,0.11,0.32,1,2,3,4,5,6,晴,4.0,2,7.0,9.0,6.0
2,2022-2-2,1,3,6.97,6.99,7.04,7.05,6.88,7.04,-0.5,0.0,-0.5,0.0,0.0,0.0,0.22,0.01,0.15,0.18,-0.07,0.01,1,2,3,4,6,5,晴,4.0,2,6.0,9.0,6.0
3,2022-2-2,1,4,6.94,6.89,6.97,6.97,6.96,6.84,-0.5,-0.5,-0.5,0.0,-0.5,0.5,0.0,-0.08,0.09,0.12,0.14,0.32,1,2,3,4,5,6,晴,4.0,4,6.0,9.0,6.0
4,2022-2-2,1,5,7.08,6.97,6.97,6.99,7.0,6.9,-0.5,0.0,0.0,0.0,0.0,0.0,0.13,0.09,-0.06,0.3,0.16,-0.04,1,2,3,5,6,4,晴,3.0,4,6.0,9.0,6.0
5,2022-2-2,1,6,6.86,7.03,6.9,6.98,7.0,7.01,-0.5,-0.5,0.0,0.0,0.0,-0.5,0.24,0.21,0.17,0.14,0.08,0.11,1,2,3,4,6,5,晴,3.0,4,6.0,9.0,6.0
6,2022-2-2,1,7,6.89,7.0,6.94,7.09,7.03,6.98,0.0,-0.5,0.0,0.0,0.0,-0.5,0.25,0.17,0.23,0.06,0.05,0.08,1,2,3,6,4,5,晴,2.0,2,6.0,9.0,6.0
7,2022-2-2,1,8,6.95,7.01,6.94,6.88,6.95,7.06,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,-0.04,-0.04,0.09,0.23,0.05,1,2,3,4,5,6,晴,2.0,2,6.0,9.0,6.0
8,2022-2-2,1,9,6.8,6.89,6.93,6.98,6.85,6.95,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,-0.08,0.14,0.05,-0.04,0.11,1,2,3,4,5,6,晴,2.0,2,5.0,9.0,4.0
9,2022-2-2,1,10,6.89,6.9,6.95,6.79,6.87,6.8,-0.5,0.0,-0.5,0.0,-0.5,-0.5,0.04,0.14,0.44,-0.08,-0.04,0.09,1,2,3,4,5,6,晴,2.0,2,1.0,9.0,1.0
10,2022-2-2,1,11,6.7,6.86,6.76,6.8,6.87,6.83,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,0.17,0.08,0.06,0.19,0.16,-0.05,1,2,3,4,5,6,晴,1.0,2,1.0,9.0,1.0
11,2022-2-2,1,12,6.74,6.84,6.88,6.78,6.78,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.19,0.12,0.08,0.3,0.06,0.02,1,2,3,4,5,6,晴,1.0,12,2.0,9.0,1.0
12,2022-2-2,3,1,6.81,6.89,6.81,6.92,6.87,6.84,0.0,0.5,0.5,0.0,0.5,0.5,0.13,0.21,0.24,0.12,0.21,0.17,1,2,3,4,5,6,晴,9.0,10,3.0,9.0,20.0
13,2022-2-2,3,2,6.88,6.96,6.92,6.85,6.67,6.78,0.0,0.5,0.5,0.5,0.0,0.5,0.19,0.26,0.12,-0.01,0.02,0.08,1,2,3,4,5,6,晴,9.0,12,5.0,9.0,10.0
14,2022-2-2,3,3,6.9,6.93,6.93,7.04,7.1,6.89,0.0,0.0,0.0,0.5,0.0,0.0,-0.03,-0.04,0.08,0.01,0.13,0.11,1,2,3,4,5,6,晴,10.0,10,6.0,9.0,5.0
15,2022-2-2,3,4,6.97,7.08,7.0,6.91,7.0,6.99,0.5,-0.5,0.0,0.0,0.5,0.5,0.26,0.21,0.22,0.19,0.2,0.29,1,2,3,4,5,6,晴,10.0,10,5.0,9.0,5.0
16,2022-2-2,3,5,6.93,6.9,7.04,7.04,6.76,6.9,0.5,0.0,0.5,0.5,1.0,0.0,0.25,0.21,0.36,0.09,0.21,0.06,1,2,3,4,5,6,晴,10.0,10,7.0,9.0,5.0
17,2022-2-2,3,6,7.12,7.05,7.03,6.96,6.94,7.05,0.5,0.5,0.5,0.5,0.0,0.5,0.54,0.23,0.18,0.17,0.31,0.52,1,2,3,4,5,6,晴,10.0,10,5.0,9.0,5.0
18,2022-2-2,3,7,7.12,7.1,6.94,6.85,6.85,6.82,0.5,0.5,0.5,1.0,0.5,1.0,0.26,0.1,0.18,0.09,0.29,0.18,1,2,3,4,5,6,晴,10.0,10,5.0,9.0,10.0
19,2022-2-2,3,8,6.89,6.96,7.05,6.82,6.97,6.93,0.5,0.5,1.0,1.5,0.0,0.5,0.15,0.22,0.14,0.39,0.27,0.27,1,2,3,4,5,6,晴,10.0,10,5.0,9.0,10.0
20,2022-2-2,3,9,7.01,6.95,6.92,7.09,7.07,7.15,0.5,0.5,1.0,0.5,0.0,0.5,0.38,0.38,0.25,0.2,0.32,0.02,1,2,3,4,5,6,晴,10.0,10,7.0,9.0,20.0
21,2022-2-2,3,10,7.06,7.12,7.08,7.37,7.12,6.99,0.5,1.0,0.5,1.0,0.5,0.5,0.19,0.31,0.36,0.18,0.11,0.13,1,2,3,4,5,6,晴,10.0,10,9.0,9.0,25.0
22,2022-2-2,3,11,7.06,7.14,7.22,7.31,7.23,7.36,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.12,0.25,0.15,-0.08,0.21,1,2,3,4,5,6,晴,9.0,10,8.0,9.0,30.0
23,2022-2-2,3,12,7.05,7.1,7.17,7.12,7.08,7.06,1.0,0.5,0.0,0.0,0.5,0.5,0.03,-0.11,-0.05,0.01,0.02,-0.03,1,2,3,4,5,6,晴,9.0,10,4.0,9.0,25.0
24,2022-2-2,5,1,6.71,6.74,6.82,6.79,6.75,6.78,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.09,0.13,0.23,0.07,0.02,0.08,1,2,3,4,5,6,曇り,8.0,3,1.0,9.0,2.0
