,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-9-26,1,1,6.84,6.71,6.85,6.79,6.77,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.03,0.09,0.08,0.17,0.02,-0.03,2,1,3,4,5,6,曇り,16.0,4,2.0,28.0,1.0
1,2021-9-26,1,2,6.7,6.73,6.77,6.71,6.75,6.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.02,-0.01,0.22,-0.04,0.14,0.06,1,2,3,4,5,6,雨,16.0,12,2.0,29.0,1.0
2,2021-9-26,1,3,6.79,6.77,6.83,6.78,6.72,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.13,0.07,0.06,0.05,0.15,0.08,1,2,3,4,5,6,雨,16.0,6,1.0,29.0,1.0
3,2021-9-26,1,4,6.82,6.83,6.73,6.82,6.82,6.88,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.07,0.15,0.03,-0.11,0.02,-0.09,1,6,2,4,5,3,雨,16.0,4,2.0,28.0,1.0
4,2021-9-26,1,5,6.86,6.77,6.8,6.88,6.7,6.74,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.02,-0.01,0.05,0.26,0.03,-0.1,1,2,3,4,5,6,雨,16.0,6,2.0,28.0,1.0
5,2021-9-26,1,6,6.78,6.89,6.85,6.87,6.77,6.78,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.02,-0.03,-0.11,-0.11,-0.16,-0.08,1,2,3,4,6,5,曇り,16.0,4,1.0,28.0,1.0
6,2021-9-26,1,7,6.8,6.81,6.81,6.82,6.81,6.78,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.08,0.06,0.02,0.03,0.21,0.02,1,2,3,4,5,6,曇り,16.0,4,1.0,28.0,1.0
7,2021-9-26,1,8,6.82,6.77,6.76,6.8,6.76,6.85,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.09,-0.06,0.05,0.39,0.09,0.26,2,3,1,4,6,5,曇り,16.0,4,1.0,28.0,1.0
8,2021-9-26,1,9,6.75,6.8,6.7,6.82,6.76,6.77,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.16,0.16,0.02,0.12,0.25,0.15,1,2,3,4,5,6,曇り,16.0,17,0.0,28.0,0.0
9,2021-9-26,1,10,6.83,6.76,6.82,6.79,6.84,6.78,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.07,0.09,0.11,0.22,0.06,0.01,1,2,3,4,5,6,曇り,16.0,2,1.0,28.0,1.0
10,2021-9-26,1,11,6.73,6.82,6.82,6.87,6.82,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.09,0.19,0.09,0.11,1,2,3,4,5,6,曇り,16.0,4,2.0,28.0,1.0
11,2021-9-26,1,12,6.71,6.93,6.7,6.85,6.73,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.12,0.06,0.02,-0.06,-0.06,0.01,1,2,3,5,6,4,曇り,16.0,17,0.0,28.0,0.0
12,2021-9-26,3,1,6.76,6.78,6.68,6.63,6.67,6.73,0.0,0.5,0.0,0.5,0.0,1.0,0.02,0.17,-0.01,-0.01,0.05,0.01,1,2,3,4,5,6,曇り,20.0,16,5.0,24.0,5.0
13,2021-9-26,3,2,6.7,6.81,6.68,6.77,6.66,6.56,0.0,0.0,0.5,0.5,0.0,0.5,0.17,0.05,0.01,0.13,0.01,0.17,1,2,3,4,5,6,曇り,21.0,12,4.0,24.0,5.0
14,2021-9-26,3,3,6.69,6.67,6.61,6.65,6.71,6.61,0.5,1.0,0.5,0.0,0.0,0.0,0.28,0.36,0.53,0.18,0.18,0.15,1,2,3,4,5,6,曇り,21.0,12,4.0,24.0,5.0
15,2021-9-26,3,4,6.83,6.99,6.81,6.73,6.81,6.76,0.0,0.0,0.5,0.5,0.0,0.5,0.06,-0.01,-0.04,-0.19,-0.04,0.04,1,2,3,4,5,6,曇り,21.0,14,5.0,24.0,5.0
16,2021-9-26,3,5,6.91,6.88,6.88,6.87,6.85,6.79,0.0,1.0,1.0,0.5,0.0,2.0,0.21,0.24,0.34,0.07,0.01,0.05,1,2,3,4,5,6,曇り,21.0,14,4.0,24.0,5.0
17,2021-9-26,3,6,6.84,6.93,6.84,6.84,6.71,6.72,0.0,0.5,1.0,0.5,0.5,0.5,-0.15,-0.02,-0.13,0.12,-0.06,-0.07,1,2,3,4,5,6,曇り,21.0,14,4.0,24.0,5.0
