,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-1-18,3,1,6.66,6.75,6.67,6.7,6.71,6.73,0.0,0.5,0.5,0.5,0.5,0.0,-0.07,0.03,0.13,-0.08,-0.11,-0.06,1,2,3,4,5,6,晴,7.0,4,2.0,12.0,5.0
1,2021-1-18,3,2,6.62,6.81,6.64,6.8,6.72,6.7,0.5,0.0,0.0,1.0,0.5,0.5,-0.03,0.01,-0.05,0.25,0.01,-0.07,1,2,3,4,5,6,曇り,4.0,14,5.0,12.0,10.0
2,2021-1-18,3,3,6.66,6.61,6.7,6.69,6.65,6.62,0.0,0.5,0.5,0.5,0.0,1.0,0.18,0.08,0.07,0.12,0.19,0.17,1,2,3,4,5,6,曇り,5.0,14,5.0,12.0,10.0
3,2021-1-18,3,4,6.6,6.69,6.63,6.69,6.63,6.74,0.5,0.0,0.0,0.5,0.5,0.0,0.25,0.33,0.09,0.07,0.26,0.07,1,2,3,4,5,6,曇り,6.0,16,2.0,12.0,10.0
4,2021-1-18,3,5,6.56,6.74,6.69,6.75,6.71,6.71,0.5,0.0,0.5,0.0,0.0,0.5,0.31,0.11,0.19,-0.12,-0.04,-0.06,1,2,3,4,5,6,曇り,7.0,14,5.0,12.0,10.0
5,2021-1-18,3,6,6.71,6.6,6.77,6.73,6.68,6.8,0.0,0.5,0.5,0.0,0.0,0.5,0.07,0.18,0.31,0.12,-0.02,-0.01,1,2,3,4,5,6,晴,7.0,12,4.0,12.0,5.0
6,2021-1-18,3,7,6.71,6.76,6.83,6.77,6.7,6.71,0.0,0.5,0.0,0.0,0.0,0.0,0.12,0.07,-0.01,0.05,0.05,0.04,1,2,3,4,5,6,晴,7.0,16,4.0,12.0,15.0
7,2021-1-18,3,8,6.68,6.7,6.74,6.72,6.82,6.7,0.0,0.5,0.0,0.5,0.0,0.0,0.09,0.05,0.13,0.18,0.14,0.15,1,2,3,4,5,6,晴,7.0,16,4.0,12.0,15.0
8,2021-1-18,3,9,6.64,6.81,6.8,6.79,6.74,6.82,0.5,0.0,0.5,0.0,0.5,-0.5,0.03,0.09,0.18,0.08,0.04,0.08,1,2,3,4,5,6,晴,8.0,2,3.0,12.0,5.0
9,2021-1-18,3,10,6.8,6.9,6.87,6.79,6.77,6.84,0.5,0.0,0.0,0.0,0.0,0.5,0.35,0.35,0.01,-0.08,0.02,0.11,1,2,3,4,5,6,晴,8.0,2,4.0,12.0,15.0
10,2021-1-18,3,11,6.7,6.84,6.88,6.96,6.9,6.94,0.5,0.0,0.0,0.5,1.0,0.5,-0.01,0.15,0.02,0.06,0.12,0.17,1,2,3,4,5,6,晴,8.0,4,3.0,12.0,5.0
11,2021-1-18,3,12,6.91,6.91,6.85,6.89,6.74,6.86,0.0,0.0,0.5,0.0,0.0,0.0,0.09,-0.01,0.12,-0.02,-0.01,0.37,1,2,3,4,5,6,晴,8.0,4,5.0,12.0,5.0
12,2021-1-18,4,1,6.68,6.74,6.68,6.68,6.66,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.12,0.06,-0.01,0.01,0.06,0.02,1,2,3,6,4,5,晴,7.0,3,2.0,10.0,3.0
13,2021-1-18,4,2,6.81,6.74,6.71,6.78,6.82,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.06,0.01,0.09,0.05,0.03,-0.03,1,2,3,4,5,6,曇り,4.0,1,1.0,10.0,3.0
14,2021-1-18,4,3,6.66,6.69,6.82,6.85,6.79,6.83,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.06,0.04,0.12,0.2,0.01,0.13,1,2,3,4,5,6,曇り,5.0,15,1.0,10.0,3.0
15,2021-1-18,4,4,6.67,6.77,6.75,6.68,6.82,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.22,0.07,0.4,0.32,0.09,0.08,1,2,3,4,5,6,晴,6.0,15,2.0,10.0,3.0
16,2021-1-18,4,5,6.7,6.74,6.81,6.78,6.67,6.66,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.08,-0.01,-0.21,-0.11,-0.12,-0.09,1,2,3,4,5,6,晴,6.0,13,2.0,10.0,3.0
17,2021-1-18,4,6,6.76,6.68,6.77,6.73,6.92,6.71,-0.5,-0.5,-0.5,0.5,-0.5,0.0,0.08,0.15,0.09,0.26,0.1,0.19,1,2,3,4,6,5,晴,6.0,15,2.0,10.0,3.0
18,2021-1-18,4,7,6.72,6.76,6.8,6.82,6.8,6.69,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2,-0.02,-0.1,0.11,0.05,-0.05,1,2,3,4,6,5,晴,6.0,15,1.0,10.0,3.0
19,2021-1-18,4,8,6.7,6.81,6.8,6.74,6.89,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.28,0.09,0.15,0.23,0.07,0.13,1,2,3,5,4,6,晴,7.0,1,1.0,10.0,3.0
20,2021-1-18,4,9,6.72,6.87,6.82,6.86,6.79,6.76,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,0.11,0.06,0.12,0.07,-0.03,0.11,1,2,3,4,5,6,晴,7.0,3,1.0,10.0,3.0
21,2021-1-18,4,10,6.76,6.7,6.8,6.7,6.67,6.75,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.24,0.16,0.12,0.05,-0.02,1,2,3,4,5,6,晴,7.0,3,2.0,10.0,3.0
22,2021-1-18,4,11,6.73,6.67,6.83,6.73,6.71,6.77,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.08,-0.11,-0.07,0.01,0.04,-0.07,1,2,3,4,5,6,晴,7.0,3,1.0,10.0,3.0
23,2021-1-18,4,12,6.57,6.73,6.7,6.78,6.7,6.73,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.07,0.13,0.17,0.12,0.17,0.16,1,2,3,4,5,6,晴,7.0,3,1.0,10.0,3.0
24,2021-1-18,6,1,6.74,6.73,6.84,6.73,6.75,6.84,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.1,0.28,0.09,0.04,0.05,0.11,1,2,3,5,4,6,晴,7.0,1,2.0,8.0,1.0
25,2021-1-18,6,2,6.83,6.77,6.85,6.85,6.84,6.85,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.1,0.12,0.07,0.07,0.14,0.01,1,2,6,3,5,4,晴,6.0,3,5.0,8.0,3.0
26,2021-1-18,6,3,6.71,6.78,6.75,6.81,6.72,6.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.01,0.09,-0.01,-0.05,0.11,1,2,4,5,3,6,晴,6.0,3,5.0,8.0,3.0
27,2021-1-18,6,4,6.76,6.71,6.78,6.76,6.73,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.08,-0.05,-0.12,0.12,0.02,0.05,1,2,3,4,6,5,晴,6.0,3,4.0,9.0,2.0
