,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-4-28,3,1,6.98,6.95,6.83,6.85,6.87,6.74,0.0,0.5,0.5,1.0,0.5,1.0,0.23,0.22,0.18,0.13,0.08,0.08,1,2,3,4,5,6,晴,21.0,6,7.0,18.0,10.0
1,2021-4-28,3,2,7.27,7.38,7.31,7.43,7.09,7.12,1.0,0.5,1.0,0.5,0.5,0.5,0.03,-0.07,0.17,-0.06,-0.1,-0.13,1,2,3,4,5,6,曇り,21.0,4,11.0,18.0,20.0
2,2021-4-28,3,3,7.47,7.46,7.48,7.28,7.13,7.55,0.0,0.5,0.5,2.0,0.5,0.5,-0.06,0.19,-0.15,0.16,0.04,0.04,1,2,3,4,5,6,曇り,22.0,6,9.0,18.0,30.0
3,2021-4-28,3,4,6.89,7.24,7.02,7.16,7.2,7.11,0.5,0.5,0.5,0.5,0.5,0.0,0.16,0.09,0.47,-0.1,-0.08,0.01,1,2,3,4,5,6,曇り,22.0,6,7.0,18.0,20.0
4,2021-4-28,3,5,6.98,7.16,7.23,7.24,6.86,7.05,1.5,0.5,0.0,0.0,0.5,0.0,0.13,0.15,0.22,0.05,0.09,0.33,1,2,3,4,5,6,曇り,22.0,6,6.0,18.0,15.0
5,2021-4-28,3,6,7.19,7.28,7.41,7.17,7.33,7.49,0.5,0.5,0.0,0.5,0.5,0.5,-0.15,-0.06,-0.18,0.13,-0.07,0.03,1,2,3,4,5,6,曇り,22.0,4,10.0,18.0,25.0
6,2021-4-28,3,7,7.06,7.26,7.42,7.26,7.43,7.23,0.5,0.5,0.0,0.5,1.0,0.5,-0.11,0.08,0.02,0.28,0.05,0.19,1,2,3,4,5,6,曇り,23.0,4,11.0,18.0,25.0
7,2021-4-28,3,8,7.27,7.26,7.34,7.38,7.58,7.44,0.5,0.5,2.0,0.5,0.5,0.5,0.04,0.16,-0.05,0.05,0.13,0.12,1,2,3,4,5,6,晴,23.0,4,9.0,18.0,20.0
8,2021-4-28,3,9,7.53,7.3,7.38,7.27,7.48,7.46,0.0,1.0,0.5,1.0,0.5,0.5,0.03,0.02,0.04,0.04,-0.14,-0.09,1,2,3,4,5,6,晴,23.0,4,11.0,18.0,15.0
9,2021-4-28,3,10,7.41,7.11,7.26,7.34,7.37,7.27,0.5,0.0,0.5,0.5,0.5,1.5,0.31,0.37,0.44,0.26,0.29,0.51,1,2,3,4,5,6,晴,23.0,4,9.0,18.0,15.0
10,2021-4-28,3,11,7.4,7.35,7.5,7.46,7.44,7.32,0.0,0.5,0.5,0.0,0.5,0.5,0.07,0.08,0.07,0.2,0.3,0.16,1,2,3,4,5,6,晴,22.0,4,10.0,18.0,15.0
11,2021-4-28,3,12,7.22,7.22,7.35,7.24,7.16,7.54,0.5,0.5,0.5,1.0,0.5,1.0,0.06,0.04,0.05,0.12,-0.05,0.01,1,2,3,4,5,6,晴,22.0,6,7.0,18.0,10.0
12,2021-4-28,4,1,6.82,7.01,6.83,6.89,6.82,6.86,-0.5,-0.5,-0.5,0.0,0.0,-0.5,0.19,0.15,0.13,0.1,-0.01,0.12,1,2,4,3,5,6,晴,21.0,7,9.0,17.0,5.0
13,2021-4-28,4,2,6.92,6.86,6.94,6.95,6.86,6.83,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.19,0.13,0.01,0.13,0.31,0.09,1,4,3,2,5,6,曇り,21.0,7,3.0,17.0,3.0
14,2021-4-28,4,3,6.83,6.83,6.85,6.94,6.91,6.94,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.02,-0.01,-0.02,0.18,0.01,0.06,1,2,3,4,5,6,曇り,21.0,7,3.0,17.0,3.0
15,2021-4-28,4,4,6.88,6.81,7.01,7.0,6.92,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.09,0.01,0.05,0.04,0.21,0.05,1,2,3,4,5,6,曇り,21.0,7,6.0,17.0,3.0
16,2021-4-28,4,5,6.89,6.83,6.78,6.95,6.97,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.02,-0.04,0.02,0.13,0.0,-0.02,1,2,3,4,5,6,曇り,21.0,5,4.0,17.0,3.0
17,2021-4-28,4,6,6.95,7.0,7.04,7.03,6.98,7.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.19,-0.07,-0.02,-0.2,-0.07,-0.02,1,3,4,2,5,6,曇り,21.0,5,6.0,17.0,3.0
18,2021-4-28,4,7,6.89,6.95,7.07,6.97,6.96,7.06,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.01,-0.16,-0.07,0.01,0.04,0.04,1,2,3,4,5,6,晴,22.0,7,2.0,17.0,3.0
19,2021-4-28,4,8,6.87,6.88,6.92,6.91,7.03,6.86,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.07,0.14,0.06,0.12,0.08,0.08,1,2,3,4,5,6,晴,22.0,7,7.0,17.0,4.0
20,2021-4-28,4,9,6.89,6.93,6.94,6.88,6.87,6.97,0.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.1,-0.03,0.06,0.15,0.09,0.07,2,3,4,5,6,1,晴,23.0,7,4.0,17.0,3.0
21,2021-4-28,4,10,6.88,6.93,7.02,6.99,6.97,7.01,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,-0.01,-0.04,0.08,-0.01,0.04,1,2,3,4,5,6,晴,22.0,7,7.0,17.0,4.0
22,2021-4-28,4,11,6.86,6.91,6.91,6.99,6.89,6.94,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.18,-0.01,-0.01,0.09,-0.01,0.09,1,3,2,4,5,6,晴,22.0,7,7.0,17.0,4.0
23,2021-4-28,4,12,6.76,6.89,6.86,6.83,6.91,6.96,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.15,0.01,0.13,0.01,-0.01,0.04,1,2,3,4,5,6,晴,21.0,7,8.0,17.0,4.0
24,2021-4-28,5,1,6.69,6.74,6.64,6.62,6.6,6.68,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,0.04,0.3,-0.07,0.11,0.19,0.06,1,2,3,4,5,6,曇り,21.0,9,2.0,19.0,2.0
25,2021-4-28,5,2,6.75,6.75,6.68,6.79,6.76,6.71,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.14,0.06,0.06,0.12,-0.01,0.05,1,2,3,6,4,5,曇り,21.0,11,2.0,18.5,2.0
26,2021-4-28,5,3,6.71,6.72,6.72,6.78,6.75,6.74,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,-0.05,-0.09,-0.01,-0.04,-0.05,0.01,1,2,3,4,5,6,曇り,21.0,7,1.0,18.5,2.0
27,2021-4-28,5,4,6.62,6.71,6.76,6.62,6.67,6.71,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.02,0.13,-0.01,-0.07,0.01,0.02,1,2,3,4,5,6,晴,21.5,11,2.0,18.5,2.0
28,2021-4-28,5,5,6.68,6.76,6.77,6.74,6.7,6.61,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.13,-0.01,-0.04,0.12,0.01,0.12,1,2,3,4,5,6,曇り,21.5,7,1.0,18.5,2.0
29,2021-4-28,5,6,6.7,6.8,6.73,6.78,6.68,6.73,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.2,-0.02,0.13,0.09,0.23,0.07,1,2,3,4,5,6,晴,22.0,11,2.0,18.5,2.0
30,2021-4-28,5,7,6.64,6.73,6.79,6.72,6.77,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.13,0.32,0.23,0.06,0.08,-0.02,1,2,3,4,5,6,曇り,22.5,9,1.0,19.0,2.0
31,2021-4-28,5,8,6.72,6.69,6.79,6.72,6.8,6.67,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.19,0.21,0.07,0.02,0.02,0.09,1,2,3,4,5,6,晴,22.5,11,2.0,18.0,2.0
32,2021-4-28,5,9,6.64,6.78,6.7,6.66,6.71,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.01,0.12,0.21,-0.04,0.03,-0.02,1,2,3,4,5,6,晴,22.5,7,2.0,19.0,2.0
33,2021-4-28,5,10,6.77,6.77,6.8,6.75,6.76,6.79,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.06,0.08,0.05,0.03,0.18,0.24,1,2,3,4,5,6,曇り,22.5,11,3.0,19.0,2.0
34,2021-4-28,5,11,6.72,6.67,6.69,6.73,6.75,6.75,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,0.09,0.12,-0.01,-0.03,-0.02,1,2,3,4,5,6,曇り,21.5,7,1.0,19.0,2.0
35,2021-4-28,5,12,6.67,6.68,6.73,6.7,6.76,6.72,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,0.02,0.03,-0.04,0.17,0.16,1,2,3,4,5,6,曇り,21.0,9,1.0,19.0,2.0
36,2021-4-28,7,1,6.66,6.69,6.68,6.63,6.7,6.68,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.07,-0.02,-0.06,0.24,0.13,0.19,1,2,3,4,5,6,雨,17.0,9,3.0,19.0,1.0
37,2021-4-28,7,2,6.68,6.65,6.74,6.71,6.69,6.73,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.03,0.04,0.01,-0.01,0.09,0.12,1,2,4,3,5,6,雨,21.0,13,3.0,19.0,1.0
38,2021-4-28,7,3,6.65,6.63,6.65,6.68,6.67,6.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,-0.05,0.06,-0.03,-0.12,-0.01,1,2,3,4,5,6,曇り,20.0,13,3.0,19.0,1.0
39,2021-4-28,7,4,6.71,6.67,6.66,6.69,6.74,6.69,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.06,0.02,0.01,0.01,0.03,0.06,1,2,3,5,4,6,曇り,20.0,13,3.0,19.0,1.0
40,2021-4-28,7,5,6.62,6.7,6.59,6.69,6.68,6.64,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.02,0.09,0.04,0.21,0.05,-0.03,1,2,3,4,5,6,雨,20.0,13,3.0,19.0,1.0
41,2021-4-28,7,6,6.63,6.61,6.71,6.68,6.66,6.64,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.06,0.01,0.07,0.16,0.21,-0.01,1,2,3,4,5,6,雨,20.0,13,3.0,19.0,1.0
42,2021-4-28,7,7,6.72,6.69,6.71,6.64,6.71,6.71,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.07,-0.02,0.04,-0.04,-0.12,-0.17,1,2,3,4,5,6,雨,19.0,15,3.0,19.0,1.0
43,2021-4-28,7,8,6.83,6.79,6.86,6.84,6.84,6.86,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.12,0.31,-0.01,-0.02,0.02,1,2,3,4,5,6,雨,19.0,9,3.0,19.0,1.0
44,2021-4-28,7,9,6.85,6.81,6.84,6.89,6.8,6.92,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.1,0.09,-0.06,0.08,0.07,0.01,1,2,3,4,5,6,雨,19.0,9,3.0,19.0,1.0
45,2021-4-28,7,10,6.81,6.82,6.84,6.83,6.81,6.87,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.1,0.15,0.09,0.05,0.0,-0.07,1,2,3,4,5,6,雨,18.0,9,2.0,19.0,1.0
46,2021-4-28,7,11,6.78,6.81,6.86,6.87,6.83,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,0.06,0.09,0.29,0.1,0.05,1,2,3,4,5,6,雨,18.0,9,3.0,19.0,1.0
47,2021-4-28,7,12,6.89,6.85,6.83,6.8,6.85,6.85,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.16,-0.06,-0.05,0.05,0.05,-0.02,1,2,3,4,5,6,雨,18.0,13,3.0,19.0,1.0
48,2021-4-28,12,1,6.77,6.82,6.84,6.8,6.83,6.75,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,0.22,0.15,0.09,0.08,0.08,1,2,3,4,5,6,雨,17.0,17,0.0,19.0,1.0
49,2021-4-28,12,2,6.88,6.83,6.85,6.91,6.83,6.87,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.18,0.07,0.06,0.03,0.0,0.12,1,2,3,4,5,6,雨,19.0,17,0.0,19.0,1.0
