,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2020-1-5,1,1,6.98,7.02,7.03,6.98,7.06,7.06,0.0,-0.5,-0.5,-0.5,-0.5,0.0,-0.13,-0.09,-0.03,-0.13,-0.06,-0.05,1,2,3,4,5,6,曇り,4.0,4,4.0,9.0,3.0
1,2020-1-5,1,2,6.93,7.02,6.95,6.99,7.0,7.04,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,-0.02,-0.02,0.11,-0.1,-0.02,0.06,1,2,3,4,5,6,晴,7.0,2,5.0,9.0,4.0
2,2020-1-5,1,3,6.9,6.95,6.97,6.91,6.95,6.93,-0.5,0.0,0.0,-0.5,-0.5,-0.5,0.04,-0.01,0.05,0.11,0.14,0.09,1,2,3,4,5,6,晴,6.0,2,5.0,9.0,4.0
3,2020-1-5,1,4,6.92,6.87,6.9,6.95,6.94,7.01,0.0,-0.5,0.0,-0.5,0.0,0.0,0.22,0.04,0.03,0.21,0.21,0.25,1,2,3,4,5,6,晴,6.0,2,4.0,9.0,3.0
4,2020-1-5,1,5,6.8,6.87,6.8,6.85,6.96,6.9,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,-0.02,-0.07,-0.1,-0.08,-0.07,-0.09,1,2,3,4,6,5,曇り,5.0,2,1.0,9.0,1.0
5,2020-1-5,1,6,6.77,6.82,6.76,6.75,6.86,6.87,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,-0.1,0.14,-0.13,-0.08,-0.08,-0.06,1,3,5,2,4,6,曇り,5.0,17,0.0,9.0,0.0
6,2020-1-5,1,7,6.73,6.81,6.78,6.83,6.84,6.83,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.05,0.17,0.13,0.04,0.22,0.02,1,2,3,4,5,6,曇り,5.0,17,0.0,9.0,0.0
7,2020-1-5,1,8,6.76,6.79,6.8,6.78,6.82,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.21,0.05,0.02,0.11,0.07,0.05,2,3,4,5,1,6,曇り,5.0,12,3.0,9.0,2.0
8,2020-1-5,1,9,6.81,6.81,6.83,6.81,6.91,6.83,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.04,0.03,-0.01,-0.02,0.04,1,2,3,4,5,6,曇り,5.0,17,0.0,9.0,0.0
9,2020-1-5,1,10,6.65,6.76,6.83,6.83,6.8,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.26,0.17,0.13,0.16,0.2,0.18,1,2,3,6,4,5,曇り,5.0,17,0.0,9.0,0.0
10,2020-1-5,1,11,6.81,6.78,6.79,6.86,6.83,6.82,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,-0.02,-0.01,0.09,0.04,-0.01,-0.09,1,2,3,4,5,6,曇り,4.0,17,0.0,9.0,0.0
11,2020-1-5,1,12,6.8,6.83,6.87,6.84,6.9,6.92,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.02,-0.04,0.01,0.07,0.06,0.05,1,2,3,4,5,6,曇り,4.0,4,3.0,9.0,2.0
12,2020-1-5,2,1,6.87,6.79,6.87,6.9,6.85,6.9,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.06,0.09,0.08,0.11,0.08,0.25,1,2,3,4,5,6,晴,8.0,8,1.0,6.0,0.0
13,2020-1-5,2,2,6.89,6.86,6.82,6.79,6.87,6.83,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,0.02,-0.04,-0.03,0.08,-0.02,1,2,3,4,6,5,晴,7.0,6,3.0,5.0,2.0
14,2020-1-5,2,3,6.94,6.77,6.8,6.84,6.92,6.92,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.06,0.42,0.07,-0.01,0.03,0.13,1,2,3,5,6,4,晴,7.0,6,3.0,5.0,2.0
15,2020-1-5,2,4,6.76,6.77,6.8,6.77,6.86,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.08,-0.03,-0.06,0.04,0.09,0.06,1,2,3,4,5,6,晴,7.0,6,3.0,5.0,2.0
16,2020-1-5,2,5,6.95,6.88,6.9,6.9,6.87,7.04,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.04,0.03,0.25,0.69,0.06,0.11,1,2,3,4,5,6,晴,8.0,6,6.0,5.0,4.0
