,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2022-1-4,1,1,7.18,7.23,7.26,7.2,7.16,7.19,0.0,0.0,-0.5,-0.5,0.0,0.0,0.05,0.15,0.04,-0.06,0.28,-0.03,1,2,3,4,6,5,晴,0.0,2,6.0,9.0,6.0
1,2022-1-4,1,2,7.09,7.18,7.1,7.15,7.24,7.18,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.11,0.03,-0.02,0.03,0.05,0.04,1,2,3,4,5,6,晴,3.0,4,8.0,10.0,9.0
2,2022-1-4,1,3,7.25,7.11,7.13,7.01,7.17,7.24,-0.5,0.0,0.0,0.0,-0.5,0.0,0.16,0.06,0.17,0.14,0.12,0.19,1,2,3,4,5,6,晴,3.0,4,8.0,10.0,9.0
3,2022-1-4,1,4,7.15,7.12,7.08,7.15,7.14,7.1,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.22,0.16,0.17,0.14,0.11,0.13,1,2,3,4,5,6,晴,2.0,2,7.0,9.0,7.0
4,2022-1-4,1,5,7.06,7.11,7.22,7.0,7.0,6.95,0.0,-0.5,0.0,-0.5,0.0,0.0,-0.05,-0.01,0.39,0.07,0.01,-0.01,1,3,6,4,5,2,晴,2.0,2,7.0,9.0,7.0
5,2022-1-4,1,6,7.04,7.07,7.06,7.17,7.22,7.12,0.0,-0.5,0.0,0.0,-0.5,-0.5,0.07,0.11,0.08,0.12,0.11,0.23,1,2,3,4,5,6,晴,1.0,2,7.0,9.0,7.0
6,2022-1-4,1,7,6.94,7.05,6.91,7.09,6.98,7.01,-0.5,0.0,0.0,-0.5,0.0,0.0,0.08,0.16,0.09,0.17,0.15,0.21,1,2,3,4,5,6,晴,1.0,2,6.0,9.0,6.0
7,2022-1-4,1,8,6.98,6.96,7.05,6.97,6.99,6.94,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,-0.01,0.15,0.11,0.11,0.05,0.29,1,2,3,4,5,6,晴,1.0,2,6.0,9.0,6.0
8,2022-1-4,1,9,7.03,6.99,6.98,7.05,7.22,7.18,0.0,0.0,0.0,0.5,-0.5,-0.5,0.03,0.15,0.11,0.12,0.24,0.12,1,2,4,5,6,3,晴,1.0,2,6.0,9.0,6.0
9,2022-1-4,1,10,6.98,6.93,6.9,6.89,7.07,7.03,-0.5,0.0,0.0,0.0,-0.5,0.5,0.03,0.15,-0.01,0.23,0.04,0.09,1,2,3,4,5,6,晴,0.0,2,6.0,9.0,6.0
