,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-1-28,2,1,6.72,6.77,6.77,6.78,6.89,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.03,0.12,0.11,0.11,0.04,0.03,1,2,3,4,5,6,雪,1.0,17,0.0,3.0,0.0
1,2021-1-28,2,2,6.64,6.64,6.7,6.65,6.8,6.64,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.17,0.01,-0.03,0.21,0.05,0.05,1,2,3,4,5,6,曇り,6.0,10,4.0,4.0,2.0
2,2021-1-28,9,1,6.69,6.73,6.74,6.72,6.78,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.12,0.02,0.08,0.09,0.1,0.16,1,2,3,4,5,6,曇り,8.0,12,1.0,8.0,1.0
3,2021-1-28,9,2,6.75,6.78,6.77,6.74,6.78,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.06,0.05,0.09,0.12,0.01,-0.06,1,2,4,5,6,3,曇り,9.0,17,0.0,9.0,0.0
4,2021-1-28,9,3,6.77,6.73,6.74,6.75,6.75,6.68,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.19,0.09,0.13,-0.04,0.2,-0.07,1,2,3,4,5,6,曇り,9.0,17,0.0,9.0,0.0
5,2021-1-28,9,4,6.77,6.74,6.75,6.76,6.81,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.03,0.01,0.08,0.18,0.06,0.02,1,2,3,4,5,6,曇り,9.0,17,0.0,8.0,0.0
6,2021-1-28,9,5,6.75,6.76,6.77,6.81,6.74,6.74,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.08,-0.06,-0.01,0.09,0.01,0.12,1,2,3,4,5,6,曇り,9.0,17,0.0,8.0,0.0
7,2021-1-28,9,6,6.75,6.77,6.78,6.75,6.78,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.22,0.09,0.12,0.1,0.18,0.19,1,2,3,4,5,6,曇り,9.0,17,0.0,8.0,0.0
8,2021-1-28,9,7,6.69,6.7,6.83,6.73,6.78,6.76,-0.5,0.0,-0.5,-0.5,-0.5,0.0,0.19,0.14,0.15,0.09,0.19,0.24,1,2,3,4,5,6,曇り,9.0,17,0.0,8.0,0.0
9,2021-1-28,9,8,6.76,6.69,6.8,6.8,6.77,6.74,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.13,0.09,0.06,0.01,-0.01,0.01,1,2,3,4,5,6,曇り,9.0,17,0.0,8.0,0.0
10,2021-1-28,9,9,6.73,6.75,6.76,6.78,6.72,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.14,-0.01,0.03,-0.02,0.01,0.25,1,2,5,4,6,3,曇り,9.0,17,0.0,8.0,0.0
11,2021-1-28,9,10,6.71,6.74,6.73,6.75,6.75,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.14,0.28,0.03,0.06,0.01,0.09,1,2,3,4,5,6,曇り,8.0,17,0.0,8.0,0.0
12,2021-1-28,9,11,6.74,6.74,6.73,6.68,6.8,6.76,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.02,0.14,0.08,0.12,0.17,0.21,1,2,3,4,5,6,曇り,8.0,17,0.0,8.0,0.0
13,2021-1-28,9,12,6.66,6.73,6.77,6.82,6.68,6.77,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.13,0.12,0.06,-0.05,0.01,1,2,3,4,5,6,雨,8.0,17,0.0,8.0,0.0
14,2021-1-28,10,1,6.73,6.83,6.72,6.71,6.65,6.61,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.12,0.18,0.15,0.19,0.24,0.14,1,2,3,4,5,6,曇り,7.0,12,3.0,7.0,3.0
15,2021-1-28,10,2,6.7,6.73,6.68,6.75,6.7,6.69,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.1,0.05,0.18,0.23,0.32,0.19,1,2,3,4,5,6,曇り,3.0,10,2.0,7.0,2.0
16,2021-1-28,10,3,6.65,6.66,6.66,6.78,6.62,6.62,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.21,0.08,0.03,0.19,0.25,0.11,1,2,3,4,5,6,曇り,4.0,12,3.0,7.0,2.0
17,2021-1-28,10,4,6.73,6.72,6.65,6.7,6.74,6.79,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.13,0.15,0.09,0.13,0.09,0.16,1,2,3,4,5,6,曇り,4.0,12,4.0,7.0,3.0
18,2021-1-28,10,5,6.69,6.78,6.65,6.74,6.77,6.68,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.07,0.11,-0.01,0.44,0.01,0.03,1,2,3,4,5,6,曇り,5.0,12,3.0,7.0,3.0
19,2021-1-28,10,6,6.76,6.81,6.75,6.74,6.82,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.08,-0.01,0.07,0.15,0.29,0.17,1,2,3,4,5,6,曇り,5.0,12,3.0,7.0,3.0
20,2021-1-28,10,7,6.69,6.73,6.68,6.66,6.77,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.13,0.21,0.07,0.21,0.26,0.33,1,2,3,4,5,6,曇り,6.0,12,3.0,7.0,3.0
21,2021-1-28,10,8,6.7,6.63,6.7,6.72,6.75,6.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.13,0.03,0.05,0.24,0.22,0.06,1,2,3,4,5,6,曇り,6.0,12,4.0,7.0,4.0
22,2021-1-28,10,9,6.75,6.85,6.81,6.77,6.81,6.89,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.06,0.12,0.17,0.07,0.11,0.12,1,2,3,4,5,6,曇り,6.0,12,2.0,7.0,1.0
23,2021-1-28,10,10,6.77,6.68,6.7,6.69,6.69,6.69,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,0.08,0.11,0.23,0.21,0.13,1,2,3,4,5,6,曇り,6.0,12,2.0,7.0,2.0
24,2021-1-28,10,11,6.72,6.74,6.66,6.66,6.83,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.03,0.02,0.09,0.21,0.24,0.15,1,2,3,4,5,6,曇り,7.0,12,1.0,7.0,1.0
25,2021-1-28,10,12,6.65,6.68,6.77,6.72,6.63,6.73,-0.5,0.0,-0.5,-0.5,0.0,-0.5,0.02,0.09,0.09,0.06,0.21,0.17,1,2,3,4,5,6,曇り,7.0,12,3.0,7.0,3.0
26,2021-1-28,11,1,6.63,6.69,6.74,6.78,6.75,6.74,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,0.04,0.08,0.02,0.06,0.29,1,2,3,4,5,6,晴,7.0,17,0.0,7.0,1.0
27,2021-1-28,11,2,6.72,6.67,6.72,6.68,6.61,6.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.19,0.02,0.17,0.11,-0.02,-0.02,1,2,3,4,5,6,曇り,6.0,7,1.0,7.0,3.0
28,2021-1-28,11,3,6.73,6.65,6.73,6.75,6.73,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.19,0.01,0.17,0.07,0.04,-0.03,1,2,3,4,5,6,曇り,6.0,7,1.0,7.0,1.0
29,2021-1-28,11,4,6.72,6.72,6.7,6.8,6.65,6.75,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.09,0.01,0.15,0.08,0.06,0.06,1,2,3,4,5,6,曇り,6.0,7,1.0,7.0,1.0
30,2021-1-28,11,5,6.73,6.69,6.72,6.7,6.72,6.82,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.34,0.35,0.33,0.15,0.14,0.04,1,2,3,4,5,6,曇り,6.0,7,1.0,7.0,1.0
31,2021-1-28,11,6,6.69,6.72,6.71,6.89,6.77,6.77,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.09,-0.06,-0.05,-0.06,-0.08,-0.09,1,2,3,4,6,5,曇り,6.0,7,2.0,7.0,2.0
32,2021-1-28,11,7,6.75,6.66,6.75,6.83,6.76,6.75,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,0.13,0.1,0.05,0.05,0.04,1,2,3,4,5,6,曇り,6.0,7,2.0,7.0,4.0
33,2021-1-28,11,8,6.68,6.73,6.76,6.7,6.8,6.71,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.05,0.09,0.01,0.08,-0.01,-0.04,1,2,3,4,5,6,曇り,6.0,7,1.0,7.0,1.0
34,2021-1-28,11,9,6.72,6.67,6.73,6.55,6.85,6.73,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.13,0.13,0.0,0.12,0.12,0.03,1,2,3,4,5,6,晴,6.0,7,1.0,7.0,1.0
35,2021-1-28,11,10,6.74,6.75,6.69,6.74,6.83,6.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.21,0.33,0.24,0.1,0.11,0.1,1,2,3,4,5,6,晴,7.0,9,1.0,7.0,1.0
36,2021-1-28,11,11,6.64,6.75,6.78,6.7,6.64,6.73,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.18,0.02,0.04,0.11,0.1,0.11,1,2,3,4,5,6,晴,7.0,17,0.0,7.0,1.0
37,2021-1-28,11,12,6.7,6.69,6.68,6.75,6.73,6.67,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.17,0.29,0.08,0.09,0.15,0.11,1,2,3,4,5,6,晴,7.0,17,0.0,7.0,1.0
38,2021-1-28,12,1,6.85,6.78,6.8,6.8,6.79,6.83,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,0.16,0.14,0.12,0.12,0.18,0.3,1,2,3,4,5,6,晴,8.0,13,2.0,9.0,1.0
39,2021-1-28,12,2,6.84,6.88,6.82,6.81,6.85,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.1,0.22,0.12,0.01,0.07,0.15,1,2,3,4,5,6,晴,10.0,13,1.0,9.0,1.0
40,2021-1-28,12,3,6.86,6.79,6.74,6.82,6.79,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.01,0.18,0.2,0.06,0.01,0.06,1,2,3,4,5,6,晴,11.0,13,1.0,9.0,1.0
41,2021-1-28,12,4,6.72,6.72,6.75,6.8,6.81,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.09,0.32,0.23,0.1,-0.02,0.0,1,2,3,4,5,6,晴,11.0,13,1.0,9.0,1.0
42,2021-1-28,12,5,6.72,6.92,6.86,6.75,6.84,6.91,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.18,0.14,0.12,0.0,0.05,0.45,1,2,3,6,5,4,曇り,11.0,13,2.0,9.0,1.0
43,2021-1-28,12,6,6.72,6.77,6.82,6.75,6.77,6.83,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.18,0.18,0.15,0.07,0.18,0.16,1,2,3,4,5,6,晴,11.0,17,0.0,9.0,1.0
44,2021-1-28,12,7,6.75,6.86,6.93,6.93,6.85,6.85,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.05,-0.09,0.05,0.04,0.04,0.23,1,2,3,4,5,6,晴,10.0,17,0.0,9.0,1.0
45,2021-1-28,12,8,6.74,6.78,6.82,6.82,6.77,6.78,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.07,0.07,0.03,0.11,0.25,0.29,1,2,3,4,5,6,晴,10.0,13,2.0,9.0,1.0
46,2021-1-28,12,9,6.69,6.79,6.78,6.8,6.73,6.87,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.25,0.13,0.23,0.22,0.17,0.13,1,2,3,4,5,6,晴,9.0,13,2.0,9.0,1.0
47,2021-1-28,12,10,6.85,6.68,6.8,6.87,6.75,6.77,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.24,0.24,0.12,0.08,0.01,0.1,1,2,4,3,5,6,晴,9.0,13,2.0,9.0,1.0
48,2021-1-28,12,11,6.81,6.82,6.82,6.76,6.83,6.92,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.21,0.05,0.12,0.14,0.28,1,2,3,4,5,6,晴,9.0,17,0.0,9.0,1.0
49,2021-1-28,12,12,6.73,6.83,6.7,6.79,6.71,6.89,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.16,-0.06,-0.04,0.03,0.03,1,2,3,4,5,6,晴,8.0,13,1.0,9.0,1.0
50,2021-1-28,14,1,6.7,6.82,6.77,6.76,6.91,6.68,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.12,0.19,0.15,0.13,0.14,0.35,1,2,3,4,5,6,晴,9.0,5,5.0,10.0,5.0
51,2021-1-28,14,2,6.85,6.86,6.82,6.89,6.8,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.03,0.07,0.33,0.09,0.02,-0.01,1,2,3,4,5,6,晴,8.0,7,1.0,10.0,1.0
52,2021-1-28,14,3,6.72,6.81,6.83,6.79,6.82,6.78,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.07,0.05,0.06,0.14,0.14,1,2,3,4,5,6,晴,8.0,5,1.0,10.0,1.0
