,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-12-15,5,1,6.74,6.86,6.79,6.72,6.68,6.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.2,0.16,0.11,0.04,0.16,0.04,1,2,3,4,6,5,晴,14.0,17,0.0,12.0,2.0
1,2021-12-15,5,2,6.7,6.79,6.75,6.74,6.71,6.77,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.14,0.19,0.16,0.15,0.21,0.26,1,2,3,4,5,6,晴,10.0,3,1.0,12.0,2.0
2,2021-12-15,5,3,6.74,6.77,6.72,6.8,6.74,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.08,0.19,0.17,0.04,0.08,0.05,1,2,3,4,5,6,晴,10.0,15,1.0,12.0,2.0
3,2021-12-15,5,4,6.7,6.72,6.63,6.72,6.67,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.13,0.11,0.22,0.05,0.09,1,2,3,4,5,6,晴,11.5,17,0.0,12.0,2.0
4,2021-12-15,5,5,6.68,6.76,6.6,6.68,6.76,6.71,-0.5,-0.5,0.0,0.0,-0.5,-0.5,-0.05,-0.03,0.08,-0.1,-0.07,-0.04,1,2,3,4,5,6,晴,11.5,17,0.0,12.0,2.0
5,2021-12-15,5,6,6.71,6.79,6.74,6.79,6.81,6.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.04,-0.06,0.21,-0.01,-0.02,0.02,1,2,3,4,6,5,晴,11.5,3,2.0,12.0,2.0
6,2021-12-15,5,7,6.76,6.62,6.6,6.72,6.73,6.66,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.15,0.45,0.27,0.07,0.12,0.07,1,2,3,4,5,6,晴,12.0,17,0.0,12.0,2.0
7,2021-12-15,5,8,6.75,6.81,6.67,6.84,6.79,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.21,0.17,0.27,0.29,0.13,0.07,1,2,3,4,5,6,晴,12.5,3,2.0,12.0,2.0
8,2021-12-15,5,9,6.73,6.71,6.79,6.71,6.7,6.72,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.03,0.08,0.08,0.11,-0.01,0.04,1,2,3,4,5,6,晴,13.0,17,0.0,12.0,2.0
9,2021-12-15,5,10,6.65,6.79,6.7,6.78,6.7,6.78,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.26,0.16,0.16,0.06,0.02,0.03,1,2,3,4,5,6,晴,14.0,17,0.0,12.0,2.0
10,2021-12-15,5,11,6.66,6.69,6.65,6.72,6.68,6.77,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.21,0.37,0.16,0.09,0.12,0.16,1,2,3,4,5,6,晴,14.0,17,0.0,12.0,2.0
11,2021-12-15,5,12,6.64,6.76,6.79,6.8,6.83,6.83,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,0.07,0.06,0.13,-0.02,0.04,0.04,1,2,3,4,5,6,晴,14.0,17,0.0,12.0,2.0
12,2021-12-15,6,1,6.74,6.73,6.68,6.71,6.72,6.72,-0.5,0.0,0.0,-0.5,-0.5,-0.5,-0.02,0.04,0.06,0.08,0.27,0.06,1,2,3,4,6,5,晴,13.0,1,2.0,13.0,1.0
13,2021-12-15,6,2,6.65,6.68,6.67,6.72,6.71,6.62,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.18,0.17,0.02,0.06,-0.02,0.34,1,2,3,4,5,6,晴,13.0,1,2.0,13.0,1.0
14,2021-12-15,6,3,6.72,6.68,6.69,6.7,6.74,6.76,0.0,-0.5,-0.5,-0.5,0.0,-0.5,0.2,0.14,0.1,0.28,0.09,0.13,1,2,3,4,5,6,晴,13.0,1,2.0,13.0,1.0
15,2021-12-15,6,4,6.65,6.72,6.73,6.59,6.74,6.78,-0.5,-0.5,-0.5,1.5,-0.5,0.0,-0.03,0.0,0.04,-0.02,0.09,0.06,1,2,3,6,4,5,晴,13.0,1,2.0,13.0,1.0
16,2021-12-15,6,5,6.67,6.75,6.74,6.77,6.67,6.66,-0.5,-0.5,0.0,-0.5,0.0,-0.5,0.29,0.11,0.15,-0.01,0.06,0.09,2,3,4,5,6,1,晴,13.0,1,2.0,13.0,1.0
17,2021-12-15,6,6,6.75,6.68,6.74,6.64,6.76,6.76,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,-0.01,-0.02,0.04,0.39,0.15,0.15,1,2,3,4,5,6,晴,13.0,1,2.0,13.0,1.0
