,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-8-11,1,1,6.7,6.72,6.71,6.83,6.76,6.71,0.0,-0.5,-0.5,0.0,-0.5,0.0,0.23,0.01,0.02,0.03,0.02,0.04,1,2,3,4,5,6,曇り,25.0,8,3.0,33.0,2.0
1,2021-8-11,1,2,6.77,6.73,6.82,6.71,6.7,6.71,0.0,0.0,-0.5,-0.5,-0.5,0.5,0.08,0.09,0.05,0.04,0.01,0.27,1,2,3,4,5,6,晴,30.0,10,1.0,33.0,1.0
2,2021-8-11,1,3,6.82,6.85,6.79,6.8,6.77,6.77,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,0.11,-0.07,-0.03,0.12,0.2,-0.07,1,3,4,5,6,2,晴,30.0,17,0.0,33.0,0.0
3,2021-8-11,1,4,6.8,6.73,6.78,6.75,6.78,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.23,0.11,0.07,0.05,0.15,0.09,1,2,3,4,5,6,曇り,30.0,8,1.0,33.0,1.0
4,2021-8-11,1,5,6.72,6.75,6.73,6.76,6.79,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.06,0.08,0.11,0.02,0.1,0.15,1,2,3,4,5,6,曇り,29.0,8,2.0,33.0,1.0
5,2021-8-11,1,6,6.77,6.79,6.82,6.84,6.81,6.81,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,-0.04,0.18,0.08,0.42,0.23,0.55,1,2,3,4,5,6,曇り,29.0,8,1.0,33.0,1.0
6,2021-8-11,1,7,6.79,6.8,6.77,6.78,6.91,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.03,0.03,0.12,0.18,0.16,0.21,1,2,3,4,5,6,曇り,29.0,6,2.0,33.0,1.0
7,2021-8-11,1,8,6.76,6.76,6.82,6.78,6.74,6.83,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.06,0.05,0.01,0.04,-0.03,0.11,1,2,3,4,5,6,曇り,29.0,8,2.0,33.0,1.0
8,2021-8-11,1,9,6.79,6.74,6.74,6.79,6.71,6.83,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,0.21,0.05,0.07,-0.01,-0.04,0.27,2,1,3,4,5,6,曇り,27.0,10,4.0,33.0,3.0
9,2021-8-11,1,10,6.78,6.66,6.72,6.77,6.74,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,0.13,-0.03,0.28,0.09,0.07,1,2,3,4,5,6,曇り,27.0,8,2.0,33.0,1.0
10,2021-8-11,1,11,6.74,6.78,6.8,6.79,6.65,6.74,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.07,0.14,0.32,0.22,0.13,-0.09,1,2,3,4,5,6,曇り,26.0,10,4.0,33.0,3.0
11,2021-8-11,1,12,6.71,6.74,6.8,6.79,6.77,6.85,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.04,0.07,0.12,0.11,-0.1,0.12,1,2,3,4,5,6,曇り,25.0,8,3.0,33.0,2.0
