,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-1-7,1,1,7.05,7.06,7.01,7.08,7.08,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.13,0.1,0.17,0.4,1,2,3,4,5,6,曇り,1.0,2,9.0,9.0,8.0
1,2021-1-7,1,2,7.02,7.06,7.05,7.03,7.11,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.06,-0.02,-0.08,-0.16,0.14,1,2,3,4,5,6,晴,7.0,2,8.0,9.0,8.0
2,2021-1-7,1,3,6.98,7.11,7.08,7.09,7.04,7.08,-0.5,0.0,0.0,-0.5,-0.5,0.0,-0.09,0.02,0.17,0.01,0.22,0.16,1,2,3,4,5,6,晴,6.0,2,8.0,9.0,8.0
3,2021-1-7,1,4,6.98,6.98,7.09,7.02,6.98,7.01,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.17,0.09,0.14,0.07,0.02,0.06,1,2,3,4,5,6,晴,5.0,2,8.0,9.0,8.0
4,2021-1-7,1,5,7.06,7.18,7.17,7.06,7.13,7.04,0.0,0.0,-0.5,0.0,0.0,-0.5,-0.01,0.0,-0.01,0.07,0.05,0.1,1,3,2,4,5,6,晴,5.0,2,9.0,9.0,8.0
5,2021-1-7,1,6,7.19,7.1,7.2,7.19,7.15,7.12,-0.5,0.0,0.0,0.0,0.0,0.0,-0.09,0.09,0.11,-0.01,0.37,0.04,1,2,3,4,6,5,曇り,3.0,2,9.0,9.0,9.0
6,2021-1-7,4,1,6.94,6.94,7.03,7.1,7.07,7.06,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.2,0.14,0.19,0.09,0.16,1,2,3,4,6,5,晴,8.0,9,6.0,11.0,4.0
7,2021-1-7,4,2,6.99,6.87,7.02,6.87,7.1,6.96,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.02,0.08,-0.01,0.1,0.27,0.16,1,2,3,4,6,5,晴,9.0,7,6.0,11.0,4.0
8,2021-1-7,4,3,7.13,7.07,7.1,7.15,7.04,7.15,-0.5,0.0,0.0,-0.5,-0.5,-0.5,0.09,0.17,0.07,0.15,0.12,0.1,1,2,3,4,6,5,晴,10.0,7,7.0,11.0,5.0
9,2021-1-7,4,4,6.97,7.04,7.23,7.18,7.09,7.02,-0.5,-0.5,-0.5,0.0,-0.5,0.0,0.01,0.07,0.15,0.32,-0.03,-0.01,1,2,3,6,4,5,晴,11.0,7,8.0,11.0,5.0
10,2021-1-7,4,5,6.95,6.94,7.03,6.96,7.11,6.96,-0.5,0.0,0.0,0.0,-0.5,0.0,0.03,0.03,-0.01,-0.01,0.02,0.13,1,2,3,4,5,6,晴,11.0,7,7.0,11.0,4.0
11,2021-1-7,4,6,6.88,6.89,6.99,7.06,7.01,7.12,0.0,0.5,0.0,0.0,0.0,-0.5,0.1,0.33,0.16,0.06,0.15,0.16,1,2,3,4,5,6,晴,12.0,7,8.0,11.0,4.0
12,2021-1-7,4,7,6.96,7.06,7.07,7.05,7.01,7.03,0.0,-0.5,0.0,-0.5,0.0,-0.5,0.09,0.02,0.02,-0.02,0.04,0.11,1,2,3,4,5,6,晴,12.0,7,7.0,11.0,4.0
13,2021-1-7,4,8,7.18,7.13,7.12,7.23,7.39,7.3,-0.5,-0.5,0.0,-0.5,0.0,0.0,-0.01,-0.02,-0.08,-0.01,0.03,0.01,1,2,3,4,5,6,晴,11.0,7,9.0,11.0,6.0
14,2021-1-7,4,9,6.95,6.97,7.11,7.13,7.09,7.14,-0.5,0.0,-0.5,0.0,-0.5,0.0,0.12,0.16,0.07,0.23,0.15,0.17,1,2,3,4,5,6,晴,10.0,7,11.0,11.0,6.0
15,2021-1-7,4,10,6.93,7.15,7.08,6.98,6.88,6.99,0.0,-0.5,0.0,0.0,0.0,0.0,0.33,0.02,0.14,0.02,0.01,0.03,1,2,3,4,5,6,晴,10.0,7,8.0,11.0,4.0
16,2021-1-7,4,11,6.93,6.92,6.98,6.94,7.06,6.97,-0.5,-0.5,-0.5,0.0,0.5,0.0,-0.05,0.14,0.04,0.03,-0.01,0.04,1,2,3,4,5,6,晴,10.0,7,6.0,11.0,4.0
17,2021-1-7,4,12,6.92,6.98,7.07,7.1,6.97,6.93,-0.5,0.0,-0.5,0.0,-0.5,0.0,0.04,0.21,0.05,-0.04,-0.02,-0.04,1,2,3,4,5,6,晴,9.0,7,6.0,11.0,4.0
18,2021-1-7,5,1,6.91,6.87,6.83,6.87,6.81,6.72,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.24,0.19,0.08,0.12,0.27,0.42,1,2,3,4,5,6,晴,9.0,11,5.0,10.5,2.0
19,2021-1-7,5,2,6.85,6.84,6.74,6.84,6.78,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.09,0.15,0.17,0.12,0.08,0.19,1,2,3,4,5,6,晴,7.5,5,1.0,10.0,2.0
20,2021-1-7,5,3,6.91,6.8,6.78,6.85,6.85,6.72,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.14,0.03,0.08,0.01,0.1,0.23,1,2,3,4,5,6,晴,8.5,15,1.0,10.0,2.0
21,2021-1-7,5,4,6.69,6.86,6.84,6.86,6.79,6.86,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.11,0.03,0.11,0.29,0.11,0.66,1,2,3,4,5,6,晴,9.0,15,1.0,10.5,2.0
22,2021-1-7,5,5,6.81,6.84,6.8,6.89,6.89,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.16,0.21,0.37,0.12,0.17,0.32,1,2,3,4,5,6,晴,10.0,15,2.0,10.5,2.0
23,2021-1-7,5,6,6.76,6.78,6.65,6.83,6.89,6.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.33,0.1,0.09,0.53,0.14,0.09,1,2,3,4,5,6,晴,10.0,15,2.0,10.5,2.0
24,2021-1-7,5,7,6.83,6.86,6.81,6.7,6.76,6.86,-0.5,-0.5,0.0,0.0,-0.5,0.0,0.12,0.21,0.11,0.21,0.19,0.23,1,2,3,4,5,6,晴,10.0,15,2.0,10.5,2.0
25,2021-1-7,5,8,6.78,6.76,6.74,6.83,6.75,6.83,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.06,0.35,0.19,0.07,0.2,0.05,1,2,3,4,5,6,晴,12.0,11,6.0,10.5,2.0
26,2021-1-7,5,9,6.73,6.69,6.75,6.77,6.76,6.76,-0.5,-0.5,-0.5,0.0,-0.5,0.0,0.19,0.2,0.15,0.29,0.34,0.36,1,2,3,4,5,6,晴,12.0,11,6.0,10.5,3.0
27,2021-1-7,5,10,6.8,6.8,6.73,6.87,6.86,6.92,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.16,0.33,0.19,0.24,0.21,0.41,1,2,3,4,5,6,晴,12.0,11,6.0,10.5,3.0
28,2021-1-7,5,11,6.69,6.78,6.7,6.76,6.75,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.06,-0.07,-0.06,-0.09,-0.07,0.01,1,2,3,4,5,6,晴,10.0,11,7.0,10.5,3.0
29,2021-1-7,5,12,6.85,6.83,6.79,6.83,6.8,6.72,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.13,0.15,0.19,0.26,0.23,0.2,1,2,3,4,5,6,晴,10.0,11,5.0,10.5,2.0
30,2021-1-7,7,1,6.69,6.75,6.81,6.71,6.72,6.66,0.0,-0.5,0.0,0.0,0.0,0.0,-0.01,0.26,0.04,0.35,0.14,0.15,1,2,3,4,6,5,曇り,1.0,15,6.0,7.0,4.0
31,2021-1-7,7,2,6.85,6.82,6.91,6.89,6.82,6.9,0.0,-0.5,-0.5,0.0,0.0,0.0,-0.07,-0.14,-0.11,0.09,0.32,-0.04,1,2,3,4,5,6,曇り,6.0,1,6.0,7.0,4.0
32,2021-1-7,7,3,6.8,6.76,6.78,6.75,6.75,6.93,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,-0.08,0.06,0.07,-0.01,-0.03,1,2,3,4,5,6,雪,3.0,1,6.0,7.0,4.0
33,2021-1-7,7,4,6.84,6.83,6.78,6.84,6.78,6.86,0.0,-0.5,-0.5,0.0,0.0,-0.5,0.04,-0.09,-0.12,-0.08,-0.07,0.11,1,2,3,4,5,6,曇り,3.0,1,6.0,7.0,4.0
34,2021-1-7,7,5,6.97,6.95,6.83,6.88,6.88,6.92,-0.5,-0.5,0.0,0.0,0.0,-0.5,-0.11,-0.01,0.05,-0.1,-0.15,-0.11,1,2,3,6,4,5,曇り,3.0,1,6.0,7.0,4.0
35,2021-1-7,7,6,6.9,6.91,6.91,6.92,6.93,6.92,0.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.02,0.01,0.02,0.04,0.05,0.12,1,2,3,4,5,6,曇り,3.0,1,6.0,7.0,4.0
36,2021-1-7,7,7,6.83,6.91,7.03,6.86,6.88,6.85,-0.5,0.0,0.0,0.0,0.0,0.0,-0.18,-0.08,0.05,-0.04,-0.15,-0.05,1,2,3,4,5,6,曇り,3.0,1,7.0,7.0,4.0
37,2021-1-7,7,8,6.82,6.77,6.77,6.87,6.89,6.89,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.02,-0.05,0.16,0.14,0.11,0.1,1,2,3,4,5,6,曇り,3.0,1,6.0,7.0,4.0
38,2021-1-7,7,9,6.88,6.83,6.95,6.84,6.94,6.95,0.0,0.0,0.0,0.0,0.0,-0.5,0.32,0.08,0.06,0.12,0.16,0.27,1,2,3,4,5,6,曇り,3.0,1,6.0,7.0,4.0
39,2021-1-7,7,10,6.84,7.03,6.87,6.92,6.89,6.9,0.0,0.0,-0.5,0.0,-0.5,0.0,-0.01,0.14,0.12,0.03,-0.1,-0.08,1,2,3,4,5,6,曇り,2.0,1,6.0,7.0,4.0
40,2021-1-7,7,11,6.85,6.87,6.89,6.83,6.86,6.89,-0.5,-0.5,0.0,0.0,0.0,-0.5,0.15,0.03,0.07,0.06,-0.04,-0.04,1,2,3,4,5,6,曇り,2.0,1,6.0,7.0,4.0
41,2021-1-7,7,12,6.85,6.84,6.87,6.89,6.82,6.86,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.05,-0.02,-0.05,0.01,0.13,0.05,1,2,3,4,5,6,曇り,2.0,1,6.0,7.0,4.0
42,2021-1-7,11,1,6.76,6.85,6.86,6.79,6.78,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,-0.06,0.11,0.13,0.14,0.32,0.18,1,2,3,4,5,6,晴,2.0,1,4.0,5.0,4.0
43,2021-1-7,11,2,6.71,6.79,6.78,6.7,6.79,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.19,0.03,0.34,0.12,0.09,0.03,1,2,3,4,5,6,曇り,3.0,13,4.0,5.0,4.0
44,2021-1-7,11,3,6.63,6.78,6.8,6.72,6.75,6.78,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.15,0.04,0.24,0.08,0.29,0.11,1,2,3,4,5,6,雨,3.0,15,5.0,5.0,3.0
45,2021-1-7,11,4,6.69,6.77,6.8,6.9,6.89,6.68,0.0,-0.5,-0.5,-0.5,0.0,0.5,-0.09,0.08,0.05,0.02,0.03,-0.08,1,2,3,4,5,6,晴,4.0,15,4.0,5.0,3.0
46,2021-1-7,11,5,6.7,6.76,6.8,6.77,6.74,6.71,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.21,0.33,0.26,0.53,0.28,0.23,1,2,3,4,5,6,晴,5.0,15,7.0,5.0,4.0
47,2021-1-7,11,6,6.95,6.91,6.83,6.89,6.88,6.91,0.0,0.0,0.0,0.0,0.0,-0.5,-0.02,-0.02,0.05,0.08,-0.01,0.18,1,2,3,4,5,6,晴,6.0,15,3.0,5.0,3.0
48,2021-1-7,11,7,6.79,6.87,6.79,6.93,6.79,6.85,0.0,-0.5,0.0,-0.5,0.0,0.5,0.06,0.12,0.01,0.14,0.04,0.05,1,2,3,4,5,6,晴,5.0,1,3.0,5.0,3.0
49,2021-1-7,11,8,6.76,6.73,6.79,6.92,6.8,6.75,0.0,0.0,0.0,-0.5,0.0,-0.5,0.47,0.21,0.19,0.87,0.28,0.34,1,2,3,4,5,6,晴,5.0,15,6.0,5.0,4.0
50,2021-1-7,11,9,6.92,6.91,7.04,7.08,6.97,7.03,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.11,0.09,0.24,0.37,0.17,0.19,1,2,3,4,5,6,晴,3.0,3,7.0,5.0,5.0
51,2021-1-7,11,10,6.83,6.81,7.02,6.9,6.86,6.92,0.0,0.0,0.0,-0.5,0.0,0.0,0.13,0.08,0.06,0.01,0.01,0.22,1,2,3,4,5,6,晴,3.0,1,3.0,5.0,3.0
52,2021-1-7,11,11,6.92,6.87,6.94,6.91,7.01,6.83,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.03,0.05,0.0,0.07,0.08,0.09,1,2,3,4,5,6,晴,3.0,3,6.0,5.0,4.0
53,2021-1-7,11,12,6.93,6.94,6.83,6.84,6.95,6.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.07,-0.08,-0.02,0.03,-0.01,1,2,3,4,5,6,晴,2.0,3,4.0,5.0,4.0
54,2021-1-7,12,1,6.73,6.87,6.84,6.85,6.81,6.85,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.03,0.11,0.18,0.02,-0.03,-0.05,1,2,3,4,5,6,曇り,3.0,5,4.0,6.0,2.0
55,2021-1-7,12,2,6.74,6.79,6.77,6.82,6.75,6.75,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.15,0.14,-0.05,-0.01,0.04,-0.04,1,2,3,4,5,6,雨,7.0,13,3.0,6.0,1.0
56,2021-1-7,12,3,6.77,6.76,6.81,6.8,6.76,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.04,0.1,-0.04,0.19,-0.02,0.03,1,2,3,4,5,6,雨,5.0,13,4.0,6.0,2.0
57,2021-1-7,12,4,6.69,6.77,6.82,6.76,6.77,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.06,0.01,0.09,0.02,0.07,-0.02,1,2,3,4,5,6,雨,4.0,13,4.0,6.0,2.0
58,2021-1-7,12,5,6.79,6.77,6.77,6.88,6.88,6.77,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.07,0.26,0.04,0.07,1,2,3,4,5,6,曇り,5.0,13,4.0,6.0,2.0
59,2021-1-7,12,6,6.92,6.88,6.98,6.85,6.87,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.5,0.06,0.05,0.12,0.11,0.15,1,2,3,4,5,6,曇り,5.0,11,2.0,6.0,1.0
60,2021-1-7,12,7,6.95,6.94,6.92,6.95,6.86,6.92,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.16,0.28,0.16,0.11,0.24,0.1,1,2,3,4,5,6,曇り,5.0,11,2.0,6.0,1.0
61,2021-1-7,12,8,6.83,6.96,6.89,6.95,6.86,6.99,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.03,0.04,0.02,0.17,0.04,0.05,1,2,4,6,5,3,曇り,5.0,11,3.0,6.0,1.0
62,2021-1-7,12,9,6.88,6.99,6.97,6.93,6.93,6.9,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.15,0.2,0.1,0.05,0.02,0.12,1,2,3,4,5,6,曇り,5.0,7,1.0,6.0,1.0
63,2021-1-7,12,10,6.85,6.96,6.9,7.07,7.02,6.97,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.05,0.01,0.15,-0.03,0.0,0.31,1,2,3,4,5,6,曇り,4.0,5,3.0,6.0,1.0
64,2021-1-7,12,11,6.82,6.93,6.87,7.01,6.99,6.98,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,-0.06,-0.02,0.08,0.23,0.09,1,2,3,4,5,6,曇り,4.0,5,2.0,6.0,1.0
65,2021-1-7,12,12,6.84,6.9,6.83,6.85,6.8,6.89,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,-0.04,-0.02,0.05,0.15,0.05,0.2,1,2,3,4,5,6,曇り,4.0,5,1.0,6.0,1.0
66,2021-1-7,18,1,7.13,7.19,7.13,7.11,7.22,7.18,-0.5,0.0,-0.5,0.0,0.0,-0.5,0.08,0.15,0.1,0.19,0.14,0.26,1,2,3,4,5,6,曇り,-2.0,1,4.0,10.0,4.0
67,2021-1-7,18,2,7.1,7.18,7.16,7.18,7.07,7.2,-0.5,0.0,0.0,-0.5,0.0,-0.5,0.21,0.15,0.76,0.17,0.2,0.26,1,2,3,4,5,6,晴,2.0,7,8.0,10.0,8.0
68,2021-1-7,18,3,7.2,7.32,7.15,7.21,7.19,7.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.18,0.34,0.21,0.1,0.09,0.15,1,2,3,4,5,6,晴,3.0,7,9.0,10.0,9.0
69,2021-1-7,18,4,7.1,7.1,7.1,7.1,7.07,7.11,-0.5,-0.5,-0.5,0.0,0.0,-0.5,0.03,0.19,0.19,0.08,0.23,0.2,1,2,3,4,5,6,晴,3.0,9,9.0,10.0,9.0
70,2021-1-7,18,5,7.14,7.08,7.07,7.05,7.11,7.01,0.0,-0.5,0.0,-0.5,0.0,-0.5,0.05,0.08,0.03,0.08,-0.07,-0.08,1,2,3,4,5,6,雪,2.0,3,6.0,10.0,6.0
71,2021-1-7,18,6,7.03,7.02,7.06,7.03,6.99,7.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.09,0.19,0.22,0.11,0.01,0.09,1,2,3,4,5,6,雪,1.0,1,5.0,10.0,5.0
72,2021-1-7,18,7,7.07,7.11,7.11,7.09,7.05,7.04,0.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.02,0.02,-0.05,0.02,0.03,0.03,1,2,3,4,5,6,晴,1.0,5,6.0,10.0,6.0
73,2021-1-7,18,8,7.01,7.09,7.02,7.05,7.15,7.11,-0.5,0.0,0.0,-0.5,0.0,0.0,0.12,0.16,0.05,0.15,0.08,0.01,1,2,3,4,5,6,晴,1.0,7,4.0,10.0,4.0
74,2021-1-7,18,9,7.07,7.1,7.07,7.12,7.17,7.15,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.06,0.07,0.19,0.12,0.21,0.13,1,2,3,4,5,6,雪,1.0,3,4.0,10.0,4.0
75,2021-1-7,18,10,7.24,7.2,7.24,7.28,7.24,7.29,-0.5,0.0,-0.5,0.0,-0.5,-0.5,0.21,0.04,0.03,0.25,0.01,-0.02,1,2,3,4,5,6,雪,0.0,1,5.0,10.0,5.0
76,2021-1-7,18,11,7.17,7.14,7.12,7.2,7.37,7.28,0.0,-0.5,-0.5,-0.5,0.0,0.0,-0.03,-0.05,-0.09,-0.07,0.02,-0.07,1,2,3,4,5,6,雪,-2.0,1,9.0,10.0,9.0
