,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-8-29,5,1,6.66,6.73,6.86,6.77,6.82,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,0.34,0.0,-0.09,0.05,0.06,1,2,3,4,5,6,曇り,29.5,5,3.0,28.0,2.0
1,2021-8-29,5,2,6.78,6.78,6.84,6.77,6.79,6.82,0.0,-0.5,0.0,0.0,0.0,0.0,0.06,0.17,-0.06,0.07,-0.03,-0.09,1,2,3,4,5,6,曇り,30.0,3,1.0,28.0,2.0
2,2021-8-29,5,3,6.87,6.67,6.73,6.8,6.83,6.79,-0.5,0.0,-0.5,0.0,-0.5,-0.5,0.17,0.03,0.1,0.1,0.05,0.07,1,2,3,4,5,6,曇り,30.0,7,1.0,28.0,2.0
3,2021-8-29,5,4,6.82,6.77,6.9,6.77,6.82,6.77,0.0,-0.5,-0.5,-0.5,0.0,-0.5,0.1,0.1,0.16,0.08,0.18,0.05,1,2,3,4,5,6,曇り,30.0,5,2.0,28.0,2.0
4,2021-8-29,5,5,6.8,6.78,6.8,6.83,6.86,6.82,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,-0.01,0.3,0.15,0.21,0.17,-0.01,1,3,4,2,6,5,曇り,30.0,5,2.0,28.0,2.0
5,2021-8-29,5,6,6.77,6.76,6.78,6.79,6.82,6.8,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.15,0.23,0.11,0.02,0.03,0.01,1,2,4,5,3,6,曇り,30.0,5,3.0,28.0,2.0
6,2021-8-29,5,7,6.81,6.77,6.83,6.79,6.78,6.79,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.01,0.21,0.04,0.1,0.28,0.11,1,2,3,4,5,6,曇り,30.0,7,3.0,28.0,2.0
7,2021-8-29,5,8,6.84,6.88,6.85,6.8,6.79,6.89,-0.5,-0.5,0.0,0.0,0.0,0.0,0.1,0.06,0.09,0.11,0.12,0.29,1,2,3,4,5,6,曇り,30.0,5,4.0,28.0,2.0
8,2021-8-29,5,9,6.64,6.82,6.76,6.66,6.73,6.91,0.0,0.0,0.0,-0.5,0.0,0.0,-0.01,-0.02,0.09,0.13,0.2,0.11,1,2,3,4,5,6,曇り,30.0,7,3.0,28.0,2.0
9,2021-8-29,5,10,6.74,6.88,6.81,6.93,6.87,6.95,-0.5,-0.5,0.0,-0.5,-0.5,0.0,0.07,0.11,0.13,0.31,0.15,0.22,1,2,3,4,5,6,曇り,30.0,7,3.0,28.0,2.0
10,2021-8-29,5,11,6.79,6.72,6.86,6.66,6.8,6.91,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.03,0.16,0.07,0.01,0.1,-0.08,1,2,3,4,5,6,曇り,30.0,5,2.0,28.0,2.0
11,2021-8-29,5,12,6.8,6.74,6.79,6.73,6.84,6.73,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.01,0.18,0.25,0.13,0.11,0.01,1,3,5,6,4,2,曇り,30.0,7,3.0,28.0,2.0
12,2021-8-29,7,1,6.65,6.75,6.76,6.75,6.76,6.74,-0.5,0.0,0.0,0.0,-0.5,0.0,0.08,0.11,0.13,0.14,0.11,0.07,1,2,3,4,5,6,晴,30.0,1,1.0,31.0,0.0
13,2021-8-29,7,2,6.66,6.66,6.64,6.6,6.67,6.74,-0.5,0.0,-0.5,-0.5,0.0,-0.5,0.18,0.13,0.11,0.11,0.17,0.08,1,2,3,4,5,6,晴,35.0,15,3.0,31.0,1.0
14,2021-8-29,7,3,6.65,6.68,6.62,6.64,6.65,6.66,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.18,0.15,0.19,0.09,-0.03,-0.15,1,2,3,4,5,6,晴,35.0,15,4.0,31.0,2.0
15,2021-8-29,7,4,6.62,6.66,6.68,6.67,6.69,6.56,0.0,-0.5,-0.5,-0.5,-0.5,0.0,0.07,0.05,0.05,0.36,0.12,0.11,1,2,3,4,5,6,晴,35.0,15,4.0,31.0,2.0
16,2021-8-29,7,5,6.68,6.79,6.67,6.7,6.69,6.65,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.11,0.01,0.09,0.26,-0.01,-0.01,1,2,3,4,5,6,晴,35.0,15,4.0,31.0,2.0
