,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-1-2,1,1,6.81,6.95,6.9,6.82,6.88,6.9,-0.5,-0.5,0.0,0.0,-0.5,-0.5,0.06,0.15,0.13,0.09,0.17,0.15,1,2,3,4,5,6,晴,2.0,17,0.0,9.0,0.0
1,2021-1-2,1,2,6.83,6.79,6.84,6.78,6.78,6.85,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.18,0.16,0.09,-0.03,-0.01,0.03,1,2,3,6,4,5,曇り,7.0,14,1.0,9.0,1.0
2,2021-1-2,1,3,6.85,6.85,6.88,6.86,6.86,6.9,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.15,-0.04,-0.07,0.15,0.12,0.02,2,3,1,4,5,6,曇り,6.0,2,2.0,9.0,1.0
3,2021-1-2,1,4,6.89,6.87,6.91,6.91,6.87,6.95,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.02,-0.06,0.04,0.11,0.08,-0.06,1,2,3,4,5,6,晴,6.0,4,4.0,9.0,3.0
4,2021-1-2,1,5,6.86,6.85,6.92,6.87,6.95,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.04,0.25,0.12,0.05,0.04,0.01,1,2,3,4,6,5,晴,5.0,4,4.0,9.0,3.0
5,2021-1-2,1,6,6.88,6.87,6.89,6.83,6.84,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,0.01,-0.02,-0.05,0.06,-0.04,1,2,3,4,5,6,晴,4.0,4,3.0,9.0,2.0
6,2021-1-2,1,7,6.83,6.87,6.84,6.78,6.84,6.93,-0.5,0.0,-0.5,0.0,-0.5,-0.5,0.07,0.07,0.03,0.13,-0.03,-0.02,1,2,3,4,5,6,晴,4.0,4,3.0,9.0,2.0
7,2021-1-2,1,8,6.81,6.83,6.85,6.81,6.95,6.83,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.02,0.16,0.05,0.09,-0.08,0.25,1,2,3,4,5,6,晴,3.0,4,3.0,9.0,2.0
8,2021-1-2,1,9,6.81,6.81,6.84,6.91,6.91,6.87,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,0.09,0.05,0.09,0.07,0.14,0.05,1,2,3,4,5,6,晴,3.0,4,3.0,9.0,2.0
9,2021-1-2,1,10,6.84,6.89,6.86,6.92,6.95,6.91,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.01,0.03,0.07,0.09,0.12,0.13,1,2,3,4,5,6,晴,3.0,4,2.0,9.0,1.0
