,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-4-7,4,1,6.85,6.85,6.93,6.78,6.93,6.78,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,0.18,0.15,0.11,0.11,0.22,1,3,4,5,2,6,晴,17.0,5,2.0,15.0,3.0
1,2021-4-7,4,2,6.83,6.69,6.89,6.68,6.76,6.76,-0.5,0.0,-0.5,-0.5,0.0,0.0,0.12,0.08,0.06,0.01,0.04,0.19,1,2,3,4,5,6,晴,15.0,1,1.0,15.0,3.0
2,2021-4-7,4,3,6.69,6.84,6.74,6.78,6.69,6.82,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.07,0.01,0.08,0.01,0.17,1,2,3,4,5,6,晴,16.0,3,2.0,15.0,3.0
3,2021-4-7,4,4,6.88,6.76,6.78,6.82,6.9,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.07,-0.03,-0.01,0.06,0.07,0.08,1,2,3,4,5,6,晴,16.0,3,1.0,15.0,3.0
4,2021-4-7,4,5,6.83,6.93,6.77,6.82,6.77,6.88,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.01,0.03,-0.05,0.02,-0.04,0.09,1,2,4,3,5,6,晴,17.0,3,2.0,15.0,3.0
5,2021-4-7,4,6,6.77,6.99,6.97,6.85,7.04,6.92,-0.5,-0.5,0.0,0.0,-0.5,-0.5,-0.07,-0.05,-0.02,0.1,0.22,0.1,1,2,3,4,6,5,晴,17.0,3,4.0,15.0,3.0
6,2021-4-7,4,7,6.81,6.85,6.79,6.86,6.9,6.85,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.14,0.05,0.12,0.03,0.08,0.27,1,2,3,4,5,6,晴,18.0,3,1.0,15.0,3.0
7,2021-4-7,4,8,6.93,6.91,6.86,6.89,6.89,6.96,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.31,0.18,-0.09,-0.02,-0.15,0.12,1,2,3,4,5,6,晴,18.0,3,2.0,15.0,3.0
8,2021-4-7,4,9,6.74,6.8,6.86,6.81,6.86,6.83,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.16,-0.12,-0.02,0.19,0.06,0.03,1,2,3,4,5,6,晴,18.0,3,1.0,15.0,3.0
9,2021-4-7,4,10,6.83,6.97,6.85,6.78,6.96,6.91,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.02,0.14,-0.03,-0.11,-0.01,-0.05,1,2,3,4,6,5,晴,17.0,5,2.0,15.0,3.0
10,2021-4-7,4,11,6.72,6.83,6.83,6.78,6.86,6.77,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.02,0.39,0.13,0.04,0.25,-0.04,1,2,3,4,5,6,晴,17.0,5,4.0,15.0,3.0
11,2021-4-7,4,12,6.85,6.9,6.84,6.81,6.81,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.06,0.2,-0.03,0.01,0.11,1,2,3,4,5,6,晴,17.0,5,2.0,15.0,3.0
12,2021-4-7,5,1,6.72,6.73,6.66,6.67,6.66,6.74,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.21,0.17,0.11,0.33,0.28,0.14,1,2,3,4,5,6,晴,16.5,9,1.0,18.0,2.0
13,2021-4-7,5,2,6.74,6.76,6.76,6.78,6.81,6.77,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.07,0.03,-0.02,0.06,-0.06,1,2,3,4,5,6,晴,15.0,15,1.0,17.5,2.0
14,2021-4-7,5,3,6.73,6.77,6.7,6.76,6.74,6.75,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.03,0.08,0.24,-0.06,0.08,-0.01,1,2,3,4,5,6,晴,15.5,15,1.0,17.5,2.0
15,2021-4-7,5,4,6.7,6.74,6.75,6.74,6.67,6.74,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.09,0.14,0.12,-0.03,0.04,0.06,1,2,3,4,5,6,晴,16.0,11,2.0,18.0,2.0
16,2021-4-7,5,5,6.62,6.72,6.76,6.68,6.74,6.78,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.12,0.22,0.07,0.07,-0.02,1,2,3,4,5,6,晴,16.5,15,1.0,18.0,2.0
17,2021-4-7,5,6,6.82,6.77,6.72,6.7,6.69,6.65,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,0.03,0.02,0.08,0.14,0.04,0.05,1,2,3,4,5,6,晴,17.0,17,0.0,18.0,2.0
18,2021-4-7,5,7,6.78,6.8,6.8,6.89,6.8,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.16,0.27,0.14,0.11,0.02,0.13,1,2,3,4,5,6,晴,17.0,7,3.0,18.0,2.0
19,2021-4-7,5,8,6.79,6.69,6.69,6.74,6.64,6.66,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.15,0.16,0.11,0.21,-0.01,1,2,3,4,5,6,晴,17.0,5,1.0,18.0,2.0
20,2021-4-7,5,9,6.71,6.86,6.72,6.82,6.82,6.65,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,0.19,0.19,0.22,0.08,0.1,0.02,1,2,3,4,5,6,晴,18.0,7,1.0,18.0,2.0
21,2021-4-7,5,10,6.69,6.69,6.72,6.69,6.74,6.74,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.02,0.09,-0.05,0.15,0.22,0.19,1,2,3,4,5,6,晴,17.5,7,4.0,18.0,2.0
22,2021-4-7,5,11,6.62,6.8,6.8,6.7,6.72,6.75,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.17,0.15,0.35,0.16,0.11,-0.04,1,2,3,4,5,6,晴,17.0,9,2.0,18.0,2.0
23,2021-4-7,5,12,6.63,6.81,6.75,6.8,6.8,6.75,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,0.21,0.07,0.08,0.42,0.29,1,5,2,3,6,4,晴,16.5,9,2.0,18.0,2.0
24,2021-4-7,7,1,6.74,6.73,6.68,6.71,6.72,6.69,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.16,0.11,0.01,0.02,0.11,0.15,1,2,3,4,5,6,晴,15.0,1,3.0,21.0,1.0
25,2021-4-7,7,2,6.7,6.74,6.79,6.65,6.69,6.74,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.07,0.06,0.1,0.14,0.38,0.23,1,2,3,4,5,6,晴,21.0,1,3.0,21.0,1.0
26,2021-4-7,7,3,6.7,6.76,6.71,6.78,6.72,6.69,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,0.18,0.15,-0.02,-0.05,0.1,1,2,3,4,5,6,晴,21.0,1,4.0,21.0,2.0
27,2021-4-7,7,4,6.71,6.69,6.67,6.67,6.67,6.72,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.32,0.37,0.19,0.1,0.18,0.16,1,2,3,4,5,6,晴,21.0,1,4.0,21.0,2.0
28,2021-4-7,7,5,6.7,6.69,6.67,6.68,6.75,6.55,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.01,-0.06,0.05,0.05,0.17,0.11,1,2,3,4,5,6,晴,20.0,1,3.0,21.0,1.0
29,2021-4-7,7,6,6.7,6.69,6.74,6.67,6.66,6.68,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.01,0.28,0.27,0.05,0.16,0.06,1,2,3,4,5,6,晴,19.0,1,4.0,21.0,2.0
30,2021-4-7,7,7,6.64,6.72,6.68,6.7,6.68,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.09,-0.05,-0.05,-0.01,0.01,0.08,1,2,3,4,5,6,晴,19.0,1,4.0,21.0,2.0
31,2021-4-7,7,8,6.73,6.72,6.73,6.75,6.65,6.74,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.17,0.31,0.02,0.03,0.07,0.01,1,2,3,4,5,6,晴,18.0,1,3.0,21.0,1.0
32,2021-4-7,7,9,6.78,6.82,6.74,6.75,6.8,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.15,0.05,0.09,0.08,0.09,0.15,1,2,3,4,5,6,晴,17.0,1,2.0,21.0,1.0
33,2021-4-7,7,10,6.74,6.77,6.78,6.72,6.81,6.78,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.09,0.01,-0.02,0.02,0.02,0.12,1,2,3,4,5,6,晴,16.0,1,2.0,21.0,1.0
34,2021-4-7,7,11,6.8,6.81,6.81,6.76,6.78,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.11,0.11,0.0,0.02,-0.04,1,2,3,4,5,6,晴,16.0,1,1.0,21.0,0.0
35,2021-4-7,7,12,6.74,6.77,6.75,6.79,6.84,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.03,0.03,-0.05,-0.09,-0.06,0.06,1,2,3,4,5,6,晴,16.0,1,1.0,21.0,0.0
36,2021-4-7,8,1,6.74,6.71,6.71,6.73,6.69,6.75,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.11,-0.13,-0.02,0.03,0.1,0.08,1,2,3,4,5,6,晴,18.0,13,4.0,18.0,2.0
37,2021-4-7,8,2,6.72,6.75,6.7,6.75,6.73,6.74,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.03,-0.03,-0.02,0.08,0.08,0.02,1,2,3,4,5,6,晴,16.0,11,3.0,18.0,2.0
38,2021-4-7,8,3,6.69,6.74,6.77,6.71,6.67,6.74,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.01,0.09,0.17,0.13,0.08,0.21,1,2,3,4,5,6,晴,16.0,13,3.0,18.0,2.0
39,2021-4-7,8,4,6.72,6.79,6.69,6.72,6.74,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.04,0.16,0.1,0.05,0.02,-0.02,1,2,3,4,5,6,晴,16.0,13,3.0,18.0,2.0
40,2021-4-7,8,5,6.76,6.7,6.8,6.78,6.71,6.77,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,0.1,0.17,0.09,0.17,0.18,0.15,1,2,3,6,4,5,晴,16.0,13,4.0,18.0,2.0
41,2021-4-7,8,6,6.68,6.73,6.76,6.75,6.68,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.08,0.27,0.38,0.2,0.07,0.1,1,2,3,4,5,6,晴,17.0,13,4.0,18.0,2.0
42,2021-4-7,8,7,6.76,6.71,6.75,6.75,6.73,6.73,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.18,0.04,0.05,-0.03,0.07,0.0,1,2,3,4,5,6,晴,17.0,13,5.0,18.0,3.0
43,2021-4-7,8,8,6.71,6.73,6.76,6.74,6.73,6.74,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,-0.01,0.19,0.11,0.06,0.11,0.2,1,2,3,4,5,6,晴,17.0,13,4.0,18.0,2.0
44,2021-4-7,8,9,6.77,6.7,6.75,6.77,6.73,6.74,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.06,0.1,0.29,0.17,0.14,0.08,1,2,3,4,5,6,晴,18.0,13,4.0,18.0,2.0
45,2021-4-7,8,10,6.72,6.75,6.65,6.74,6.74,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.1,0.03,-0.02,0.2,0.15,0.18,1,2,3,4,5,6,晴,19.0,13,4.0,18.0,2.0
46,2021-4-7,8,11,6.78,6.67,6.74,6.72,6.72,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.01,0.01,0.06,0.19,0.03,1,2,3,4,5,6,晴,19.0,13,4.0,18.0,2.0
47,2021-4-7,8,12,6.75,6.69,6.72,6.68,6.62,6.72,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.03,0.15,0.23,-0.04,-0.06,-0.01,1,2,3,4,5,6,晴,19.0,13,4.0,18.0,2.0
48,2021-4-7,9,1,6.6,6.64,6.63,6.64,6.65,6.67,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,-0.01,0.08,0.1,0.05,0.18,0.08,1,2,3,4,5,6,晴,19.0,14,5.0,17.0,3.0
49,2021-4-7,9,2,6.58,6.54,6.66,6.61,6.62,6.7,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.36,0.31,0.11,0.1,0.02,-0.01,1,2,3,4,5,6,晴,15.0,14,5.0,16.0,3.0
50,2021-4-7,9,3,6.6,6.62,6.56,6.63,6.65,6.62,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.33,0.18,0.03,0.17,0.15,0.06,1,2,3,4,5,6,晴,16.0,14,6.0,16.0,5.0
51,2021-4-7,9,4,6.62,6.56,6.62,6.64,6.5,6.62,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.4,0.26,0.13,0.03,-0.1,-0.12,1,2,3,4,5,6,晴,16.0,14,6.0,16.0,5.0
52,2021-4-7,9,5,6.58,6.63,6.6,6.63,6.61,6.61,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.23,0.07,0.25,-0.07,0.03,-0.06,1,2,3,4,5,6,晴,16.0,14,4.0,16.0,2.0
53,2021-4-7,9,6,6.6,6.63,6.59,6.62,6.63,6.55,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.17,0.08,0.08,0.01,0.13,-0.03,1,2,3,4,5,6,晴,17.0,14,4.0,16.0,2.0
54,2021-4-7,9,7,6.62,6.64,6.59,6.67,6.6,6.67,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.23,0.36,0.21,0.18,0.02,0.11,1,2,3,4,5,6,晴,17.0,14,3.0,17.0,2.0
55,2021-4-7,9,8,6.63,6.55,6.61,6.58,6.67,6.63,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.11,0.14,0.24,0.03,0.09,0.05,1,2,3,4,5,6,晴,18.0,14,5.0,17.0,3.0
56,2021-4-7,9,9,6.61,6.71,6.65,6.7,6.64,6.68,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,-0.01,-0.09,0.05,0.09,0.08,0.07,1,2,3,4,5,6,晴,19.0,14,4.0,17.0,2.0
57,2021-4-7,9,10,6.56,6.65,6.64,6.64,6.65,6.67,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.07,0.06,0.02,0.05,0.11,0.08,1,2,3,4,5,6,晴,19.0,14,3.0,17.0,2.0
58,2021-4-7,9,11,6.64,6.68,6.61,6.64,6.66,6.71,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,0.07,0.06,0.15,0.18,0.1,0.09,1,2,3,4,5,6,晴,19.0,14,5.0,17.0,3.0
59,2021-4-7,9,12,6.55,6.62,6.64,6.64,6.6,6.65,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,0.05,0.14,0.1,0.18,0.13,1,2,3,4,5,6,晴,19.0,14,4.0,17.0,2.0
60,2021-4-7,11,1,6.81,6.7,6.64,6.65,6.77,6.83,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.08,0.28,0.09,0.12,0.06,0.19,1,2,3,5,6,4,晴,16.0,7,1.0,16.0,3.0
61,2021-4-7,11,2,6.76,6.72,6.65,6.71,6.66,6.61,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.26,0.02,-0.01,0.14,0.05,0.12,1,2,3,5,4,6,晴,15.0,9,4.0,16.0,2.0
62,2021-4-7,11,3,6.81,6.77,6.76,6.76,6.67,6.69,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,0.02,0.07,0.13,0.16,0.11,0.17,1,2,3,5,4,6,晴,16.0,7,1.0,16.0,2.0
63,2021-4-7,11,4,6.76,6.72,6.74,6.75,6.67,6.68,-0.5,-0.5,-0.5,0.0,-0.5,0.0,-0.06,0.03,0.02,0.21,0.01,0.12,1,2,3,4,6,5,晴,17.0,9,3.0,16.0,2.0
