,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-2-13,2,1,6.72,6.61,6.8,6.71,6.67,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.08,0.11,0.11,0.01,0.17,0.01,1,2,3,4,5,6,晴,14.0,17,0.0,7.0,0.0
1,2021-2-13,2,2,6.77,6.73,6.78,6.69,6.67,6.72,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.08,0.04,0.06,-0.08,0.01,-0.03,1,2,3,4,5,6,晴,8.0,17,0.0,5.0,0.0
2,2021-2-13,2,3,6.7,6.69,6.72,6.71,6.71,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,-0.09,-0.04,-0.05,-0.05,-0.03,1,4,2,3,5,6,晴,9.0,17,0.0,5.0,0.0
3,2021-2-13,2,4,6.69,6.78,6.63,6.69,6.79,6.72,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.01,0.34,-0.03,0.17,-0.01,0.01,1,2,3,4,5,6,晴,10.0,17,0.0,5.0,0.0
4,2021-2-13,2,5,6.64,6.73,6.74,6.74,6.71,6.72,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.03,0.18,0.13,0.13,0.08,0.08,1,2,3,4,5,6,晴,11.0,17,0.0,5.0,0.0
5,2021-2-13,2,6,6.77,6.78,6.84,6.8,6.75,6.71,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.08,0.02,0.11,-0.1,-0.08,-0.03,1,2,3,4,5,6,晴,12.0,17,0.0,5.0,0.0
6,2021-2-13,2,7,6.77,6.84,6.78,6.74,6.68,6.82,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.02,-0.02,0.15,0.15,0.08,0.14,1,2,3,4,5,6,晴,13.0,16,1.0,5.0,0.0
7,2021-2-13,2,8,6.68,6.69,6.76,6.81,6.67,6.75,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.07,0.05,0.08,0.03,0.11,0.33,1,2,3,4,5,6,晴,14.0,14,2.0,7.0,1.0
8,2021-2-13,2,9,6.77,6.88,6.76,6.75,6.75,6.73,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.09,0.11,0.02,0.14,0.03,0.19,1,2,3,4,5,6,晴,14.0,17,0.0,7.0,0.0
9,2021-2-13,2,10,6.69,6.69,6.74,6.76,6.66,6.66,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.37,0.07,0.04,0.07,0.13,0.03,1,2,3,4,5,6,晴,14.0,12,1.0,7.0,0.0
10,2021-2-13,2,11,6.68,6.75,6.76,6.61,6.77,6.73,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.04,-0.04,-0.05,0.12,-0.01,0.01,1,2,3,4,5,6,晴,14.0,14,2.0,7.0,1.0
11,2021-2-13,2,12,6.71,6.79,6.71,6.82,6.72,6.68,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,0.07,0.08,0.11,0.05,0.03,-0.01,1,2,3,4,5,6,晴,14.0,17,0.0,7.0,0.0
12,2021-2-13,3,1,6.57,6.6,6.62,6.69,6.79,6.67,0.5,0.5,0.0,0.0,0.0,0.0,0.21,0.36,0.22,0.16,0.12,0.07,1,2,3,4,5,6,晴,15.0,4,7.0,11.0,10.0
13,2021-2-13,3,2,6.59,6.61,6.66,6.7,6.67,6.75,0.0,0.0,0.0,0.0,0.0,0.5,0.19,0.01,0.03,0.12,0.15,0.35,1,2,3,4,5,6,晴,11.0,17,0.0,11.0,5.0
14,2021-2-13,3,3,6.7,6.63,6.6,6.72,6.63,6.64,0.0,0.0,0.5,0.0,1.0,0.5,0.18,0.31,0.19,0.11,-0.03,0.02,1,2,3,4,5,6,晴,12.0,8,1.0,11.0,5.0
15,2021-2-13,3,4,6.56,6.62,6.72,6.83,6.7,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.13,0.03,-0.03,-0.06,-0.09,1,2,3,4,5,6,晴,13.0,6,2.0,11.0,10.0
16,2021-2-13,3,5,6.85,6.77,6.79,6.8,6.82,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,-0.02,-0.03,-0.02,-0.15,1,2,3,4,5,6,晴,14.0,6,3.0,11.0,5.0
