,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-5-28,1,1,6.71,6.77,6.79,6.75,6.74,6.77,-0.5,-0.5,0.0,0.0,-0.5,-0.5,0.13,0.22,0.25,0.02,0.09,0.35,1,2,3,4,5,6,晴,19.0,10,2.0,24.0,1.0
1,2021-5-28,1,2,6.71,6.7,6.7,6.75,6.73,6.76,-0.5,-0.5,0.0,-0.5,0.0,-0.5,0.12,0.15,0.06,0.14,0.05,0.22,1,2,3,4,5,6,晴,23.0,10,5.0,25.0,4.0
2,2021-5-28,1,3,6.71,6.74,6.86,6.72,6.78,6.73,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,0.06,0.23,0.0,0.05,0.19,1,2,3,4,5,6,曇り,22.0,10,4.0,25.0,3.0
3,2021-5-28,1,4,6.71,6.73,6.79,6.77,6.76,6.76,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.13,0.15,0.24,0.1,0.05,-0.14,1,2,3,4,5,6,曇り,22.0,10,2.0,25.0,1.0
4,2021-5-28,1,5,6.81,6.72,6.78,6.76,6.76,6.71,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.07,0.01,0.33,0.02,0.04,-0.03,1,2,3,4,5,6,曇り,22.0,8,4.0,25.0,3.0
5,2021-5-28,1,6,6.79,6.8,6.85,6.79,6.82,6.74,-0.5,0.0,-0.5,-0.5,-0.5,0.0,-0.01,-0.01,0.04,-0.14,-0.01,-0.01,1,2,3,4,5,6,曇り,22.0,8,2.0,25.0,1.0
6,2021-5-28,1,7,6.75,6.75,6.79,6.77,6.8,6.87,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.03,0.11,-0.04,0.02,-0.02,0.0,1,2,3,4,5,6,曇り,22.0,8,3.0,25.0,2.0
7,2021-5-28,1,8,6.69,6.72,6.7,6.69,6.73,6.88,-0.5,0.0,0.0,-0.5,0.0,-0.5,0.11,0.19,0.33,0.13,-0.09,-0.01,1,2,3,4,5,6,曇り,22.0,10,3.0,25.0,2.0
8,2021-5-28,1,9,6.73,6.74,6.79,6.7,6.78,6.77,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.02,0.06,0.03,0.14,0.21,0.08,1,2,3,6,5,4,晴,21.0,10,2.0,25.0,1.0
9,2021-5-28,1,10,6.66,6.7,6.65,6.73,6.77,6.72,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.14,0.09,0.05,0.06,0.08,0.07,1,2,3,4,5,6,晴,21.0,8,2.0,25.0,1.0
10,2021-5-28,1,11,6.69,6.7,6.69,6.7,6.75,6.72,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,0.14,0.09,0.12,0.16,0.19,-0.02,1,2,3,4,5,6,晴,20.0,10,1.0,25.0,1.0
11,2021-5-28,1,12,6.67,6.63,6.68,6.79,6.72,6.54,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,0.01,0.13,0.06,0.11,0.09,0.09,1,2,3,4,5,6,晴,20.0,10,3.0,25.0,2.0
12,2021-5-28,5,1,6.77,6.81,6.83,6.82,6.74,6.83,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.1,0.18,0.14,-0.01,-0.02,-0.01,1,2,3,4,5,6,曇り,22.5,7,2.0,22.0,2.0
13,2021-5-28,5,2,6.87,6.79,6.81,6.83,6.86,6.86,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.02,-0.03,-0.04,0.09,0.19,0.25,1,2,3,4,5,6,曇り,24.5,7,3.0,21.5,2.0
14,2021-5-28,5,3,6.81,6.84,6.74,6.82,6.88,6.85,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.15,0.05,-0.01,-0.01,-0.01,-0.01,1,2,3,4,5,6,曇り,25.0,7,4.0,22.0,2.0
15,2021-5-28,5,4,6.77,6.82,6.77,6.84,6.79,6.76,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.03,-0.01,0.05,0.18,0.25,0.32,1,2,3,4,5,6,曇り,25.0,9,1.0,22.0,2.0
16,2021-5-28,5,5,6.78,6.7,6.83,6.93,6.69,6.81,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.11,0.14,0.06,0.17,0.17,0.12,1,2,3,4,5,6,曇り,25.0,9,2.0,22.0,2.0
17,2021-5-28,5,6,6.78,6.71,6.73,6.81,6.84,6.75,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.23,0.22,0.4,0.11,0.3,0.39,1,2,3,6,5,4,曇り,24.5,7,2.0,22.0,2.0
18,2021-5-28,5,7,6.78,6.73,6.74,6.68,6.7,6.86,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.37,0.05,0.2,0.16,0.22,0.12,1,2,3,4,5,6,曇り,24.0,11,2.0,22.0,2.0
19,2021-5-28,5,8,6.77,6.72,6.82,6.75,6.79,6.82,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,-0.01,0.0,0.01,0.16,0.22,0.14,1,2,3,4,5,6,曇り,23.5,9,2.0,22.0,2.0
20,2021-5-28,5,9,6.8,6.77,6.87,6.8,6.75,6.88,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.04,0.04,0.21,0.02,0.01,-0.01,1,2,4,5,3,6,曇り,23.0,7,2.0,22.0,2.0
21,2021-5-28,5,10,6.77,6.76,6.86,6.88,6.88,6.86,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.23,0.14,0.24,0.03,0.38,0.2,1,2,3,4,5,6,曇り,23.0,7,1.0,22.0,2.0
22,2021-5-28,5,11,6.74,6.74,6.73,6.73,6.92,6.79,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.07,-0.01,0.1,0.04,0.26,1,2,3,4,5,6,曇り,23.0,9,1.0,22.0,2.0
