,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-12-17,1,1,7.08,6.97,6.99,7.06,7.05,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.35,0.27,0.11,0.04,0.06,1,2,3,4,5,6,曇り,5.0,2,6.0,14.0,5.0
1,2021-12-17,1,2,7.02,7.09,7.14,7.09,7.07,7.04,-0.5,0.5,0.0,0.0,0.0,0.5,0.12,0.09,0.09,0.02,0.01,-0.02,1,2,3,4,5,6,晴,11.0,2,5.0,14.0,4.0
2,2021-12-17,1,3,6.98,7.01,7.11,7.12,7.09,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.32,0.19,-0.04,0.05,1,2,3,4,6,5,晴,11.0,2,5.0,14.0,4.0
3,2021-12-17,1,4,7.03,6.98,7.0,6.98,7.06,7.01,0.0,0.0,0.0,0.0,-0.5,0.0,0.23,0.21,0.23,0.23,0.32,0.31,1,2,3,6,4,5,晴,10.0,2,5.0,14.0,4.0
4,2021-12-17,1,5,7.03,7.03,6.97,7.11,6.95,6.93,0.0,0.0,0.0,-0.5,0.5,0.0,0.21,0.14,0.26,0.34,0.16,0.18,1,2,3,4,6,5,晴,10.0,2,5.0,14.0,4.0
5,2021-12-17,1,6,6.97,6.99,6.92,6.97,6.93,7.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.03,0.09,0.03,0.11,0.22,0.08,1,3,2,4,5,6,晴,10.0,2,5.0,14.0,4.0
6,2021-12-17,1,7,7.01,7.0,6.94,6.97,7.04,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.14,0.05,0.17,0.09,1,2,3,4,5,6,晴,9.0,2,5.0,14.0,4.0
7,2021-12-17,1,8,7.06,7.08,7.08,7.03,7.01,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.07,0.03,0.02,-0.1,1,2,4,5,3,6,晴,9.0,2,5.0,14.0,4.0
8,2021-12-17,1,9,7.18,7.0,7.04,7.02,7.14,7.14,0.0,0.0,-0.5,0.0,-0.5,-0.5,0.05,-0.03,0.04,-0.09,-0.05,-0.01,1,4,5,6,2,3,晴,8.0,2,6.0,14.0,5.0
9,2021-12-17,1,10,7.07,7.03,7.04,7.11,7.12,7.03,0.0,0.0,0.0,0.0,0.0,0.5,0.11,0.07,0.13,0.12,0.11,0.19,1,2,3,4,5,6,晴,7.0,2,6.0,14.0,5.0
10,2021-12-17,1,11,6.93,7.17,7.16,7.15,7.18,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.17,0.09,0.09,-0.09,1,2,3,4,5,6,雨,6.0,2,8.0,14.0,7.0
11,2021-12-17,1,12,6.95,7.0,7.04,6.99,7.12,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.09,0.05,0.04,1,2,3,4,5,6,雨,6.0,2,7.0,14.0,6.0
12,2021-12-17,2,1,6.79,6.85,6.79,6.77,6.83,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.15,0.19,0.03,0.13,0.03,0.01,1,2,3,4,5,6,曇り,13.0,17,0.0,9.0,0.0
13,2021-12-17,2,2,6.78,6.85,6.79,6.78,6.83,6.68,0.0,0.0,-0.5,0.0,-0.5,0.0,0.07,0.01,0.01,0.01,0.03,-0.1,1,2,3,4,5,6,曇り,9.0,6,1.0,9.0,1.0
14,2021-12-17,2,3,6.81,6.74,6.8,6.85,6.86,6.83,-0.5,-0.5,-0.5,0.0,0.0,-0.5,0.23,0.07,0.03,0.04,0.01,-0.08,1,2,3,4,5,6,晴,9.0,8,1.0,9.0,1.0
15,2021-12-17,2,4,6.87,6.79,6.87,6.91,6.88,6.82,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.19,0.05,0.09,0.21,0.14,0.08,1,2,3,4,5,6,晴,10.0,6,1.0,9.0,1.0
16,2021-12-17,2,5,6.87,6.84,6.9,6.76,6.74,6.94,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.01,0.01,-0.09,-0.08,-0.05,0.06,1,2,3,4,5,6,晴,11.0,6,3.0,9.0,1.0
17,2021-12-17,2,6,6.88,6.89,6.9,6.9,6.92,6.87,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,-0.02,0.14,0.08,0.01,-0.05,0.03,1,2,3,4,5,6,晴,12.0,6,1.0,9.0,1.0
18,2021-12-17,2,7,6.77,6.81,6.79,6.76,6.85,6.87,0.0,-0.5,-0.5,-0.5,-0.5,0.0,0.07,0.08,0.03,0.02,0.09,0.16,1,2,3,4,5,6,曇り,13.0,4,1.0,9.0,1.0
19,2021-12-17,2,8,6.8,6.88,6.9,6.86,6.88,6.84,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.26,0.23,0.16,0.09,0.14,0.13,1,2,3,4,5,6,曇り,13.0,12,1.0,9.0,1.0
20,2021-12-17,2,9,6.78,6.84,6.75,6.85,6.88,6.84,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.01,0.08,0.13,0.09,0.18,0.12,1,2,3,4,6,5,曇り,14.0,16,1.0,9.0,1.0
21,2021-12-17,2,10,6.82,6.87,6.84,6.82,6.84,6.9,0.0,-0.5,0.0,-0.5,0.0,-0.5,0.01,0.09,0.02,0.05,-0.02,0.08,1,2,3,4,5,6,曇り,13.0,14,1.0,9.0,1.0
22,2021-12-17,2,11,6.75,6.84,6.89,6.86,6.92,6.82,-0.5,-0.5,0.0,-0.5,0.0,-0.5,0.04,0.19,0.26,0.03,0.06,0.08,1,2,3,4,5,6,曇り,13.0,17,0.0,9.0,0.0
23,2021-12-17,2,12,6.87,6.78,6.92,6.85,6.87,6.86,-0.5,0.0,0.0,-0.5,-0.5,-0.5,0.18,0.03,0.06,0.11,0.06,0.08,1,2,3,4,5,6,曇り,13.0,17,0.0,9.0,0.0
24,2021-12-17,3,1,6.89,6.81,6.74,6.92,6.91,6.94,0.5,0.0,0.5,0.5,0.5,0.0,-0.13,-0.11,-0.02,0.12,0.07,-0.1,1,2,3,4,5,6,曇り,12.0,16,2.0,13.0,5.0
25,2021-12-17,3,2,6.9,6.77,6.87,6.75,6.86,6.8,0.5,0.5,0.0,0.5,0.5,1.0,0.41,0.42,0.22,0.09,0.11,0.24,1,2,3,4,5,6,曇り,8.0,12,4.0,13.0,5.0
26,2021-12-17,3,3,6.75,6.89,6.94,6.86,6.8,6.76,1.0,0.0,0.5,0.0,1.0,0.5,0.01,0.14,0.24,0.11,0.18,0.06,1,2,3,4,5,6,曇り,9.0,12,4.0,13.0,10.0
27,2021-12-17,3,4,6.83,6.87,6.77,6.88,6.81,6.9,0.5,0.0,1.0,1.0,0.0,0.0,-0.02,0.06,0.09,0.19,0.16,0.19,1,2,3,4,5,6,曇り,9.0,12,4.0,13.0,5.0
28,2021-12-17,3,5,6.74,6.79,6.77,6.87,6.82,6.85,0.5,1.0,0.5,0.5,0.5,0.5,0.31,0.17,0.28,0.24,0.11,0.19,1,2,3,4,5,6,曇り,10.0,10,2.0,13.0,5.0
29,2021-12-17,3,6,6.83,6.91,6.9,6.89,6.85,6.78,0.5,0.5,0.5,0.0,0.0,0.5,0.11,0.09,0.12,0.04,0.13,0.05,1,2,3,4,5,6,曇り,10.0,8,1.0,13.0,5.0
30,2021-12-17,3,7,7.02,6.93,7.03,6.98,6.88,7.0,0.0,0.5,0.5,0.5,0.5,0.5,0.18,0.06,0.27,0.19,0.29,0.27,1,2,3,4,5,6,曇り,11.0,6,2.0,13.0,5.0
31,2021-12-17,3,8,6.95,6.93,7.0,7.03,6.91,6.94,0.5,0.5,0.5,1.0,0.5,0.5,0.05,0.06,0.06,0.04,0.07,0.16,1,2,3,4,5,6,曇り,11.0,4,4.0,13.0,5.0
32,2021-12-17,3,9,6.97,6.93,6.95,6.79,6.96,6.92,0.0,0.5,0.5,0.5,0.5,0.5,0.23,0.23,0.31,-0.15,-0.13,-0.11,1,2,3,4,5,6,曇り,12.0,6,3.0,13.0,5.0
