,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2021-2-18,1,1,7.19,7.15,6.99,7.08,7.01,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.13,0.07,0.13,0.09,1,2,3,4,5,6,晴,0.0,2,3.0,9.0,2.0
1,2021-2-18,1,2,7.04,7.08,7.09,6.94,7.05,7.08,0.0,0.0,-0.5,0.0,0.0,0.0,0.02,0.14,0.09,-0.01,0.03,0.02,1,2,3,4,6,5,晴,4.0,2,7.0,10.0,7.0
2,2021-2-18,1,3,7.08,7.22,7.04,7.13,7.08,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.13,-0.07,-0.01,-0.01,0.07,0.01,1,2,3,4,6,5,晴,4.0,2,8.0,10.0,8.0
3,2021-2-18,1,4,6.98,6.97,7.07,7.02,7.06,6.99,0.0,0.0,0.0,0.0,-0.5,0.0,0.07,-0.09,-0.09,-0.12,-0.06,0.04,1,2,3,4,5,6,晴,4.0,2,9.0,10.0,9.0
4,2021-2-18,1,5,7.18,7.06,7.05,7.05,7.04,7.15,0.0,-0.5,0.0,0.0,0.0,0.0,0.06,0.04,0.15,-0.01,-0.04,0.02,1,2,3,4,6,5,晴,3.0,2,9.0,10.0,8.0
5,2021-2-18,1,6,6.98,7.07,6.99,6.97,7.17,6.99,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.07,-0.12,-0.03,0.06,-0.06,1,2,3,6,4,5,晴,3.0,2,9.0,9.0,8.0
6,2021-2-18,1,7,7.01,6.95,6.95,7.08,7.08,7.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,-0.01,0.01,-0.1,0.09,0.08,0.07,1,2,3,4,5,6,晴,2.0,2,8.0,9.0,7.0
7,2021-2-18,1,8,6.84,6.91,6.96,6.97,6.97,6.98,0.0,0.0,0.0,0.0,-0.5,0.0,0.07,0.15,0.18,0.15,0.13,0.17,1,2,3,4,5,6,晴,2.0,2,8.0,9.0,7.0
8,2021-2-18,1,9,6.95,6.92,6.88,6.94,6.9,6.94,0.0,0.0,0.0,-0.5,0.0,-0.5,0.22,0.08,0.13,0.09,0.06,0.15,1,2,3,4,5,6,晴,1.0,2,7.0,9.0,6.0
9,2021-2-18,1,10,7.05,6.9,6.94,6.94,6.9,6.92,-0.5,0.0,0.0,0.0,0.0,0.0,0.18,0.13,0.03,0.21,0.22,0.19,1,2,3,4,5,6,晴,0.0,2,4.0,9.0,3.0
