,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2022-1-27,2,1,6.96,7.03,7.04,6.88,6.84,7.04,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.15,0.15,0.03,0.02,-0.02,0.09,1,2,3,4,5,6,晴,10.0,6,3.0,5.0,1.0
1,2022-1-27,2,2,6.84,6.95,6.99,6.91,6.91,6.89,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,-0.05,-0.02,-0.05,-0.01,0.05,0.08,1,2,3,4,5,6,晴,9.0,6,5.0,5.0,3.0
2,2022-1-27,2,3,6.92,6.89,6.85,6.9,6.93,6.89,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,0.07,0.18,-0.03,0.08,-0.02,1,2,3,4,5,6,晴,9.0,6,5.0,5.0,3.0
3,2022-1-27,2,4,7.0,7.08,7.1,6.93,7.05,7.15,-0.5,0.0,-0.5,-0.5,0.0,0.0,-0.03,-0.09,-0.07,-0.18,-0.18,-0.17,1,2,3,4,5,6,晴,10.0,8,4.0,5.0,3.0
4,2022-1-27,2,5,6.98,6.86,6.93,7.0,7.1,7.12,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,-0.01,-0.08,0.18,0.12,0.05,1,2,3,4,5,6,晴,10.0,8,5.0,5.0,3.0
5,2022-1-27,2,6,6.78,6.92,6.9,6.96,6.89,6.92,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,-0.14,-0.14,-0.11,0.14,0.16,-0.07,1,2,3,5,6,4,晴,10.0,6,6.0,5.0,5.0
6,2022-1-27,2,7,6.94,6.88,7.08,6.91,7.06,7.02,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,-0.02,-0.22,-0.19,0.19,-0.12,0.05,1,2,4,5,3,6,晴,11.0,6,6.0,5.0,4.0
7,2022-1-27,2,8,6.88,6.97,6.85,6.97,6.86,6.91,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,-0.11,0.11,0.06,-0.08,0.15,-0.1,1,3,4,5,6,2,晴,11.0,6,6.0,5.0,5.0
8,2022-1-27,2,9,6.96,7.06,7.05,7.03,7.01,7.06,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.15,0.04,0.12,0.05,0.11,0.11,1,2,4,5,3,6,晴,11.0,6,5.0,5.0,3.0
9,2022-1-27,2,10,6.86,6.91,6.92,6.93,7.0,7.02,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.08,0.01,-0.03,0.01,0.05,0.06,1,2,3,4,5,6,晴,11.0,6,6.0,5.0,5.0
10,2022-1-27,2,11,6.92,6.87,6.82,6.78,6.9,7.02,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.07,0.01,0.02,0.19,0.07,0.04,1,2,3,4,5,6,晴,11.0,6,6.0,5.0,4.0
