,date,place_cd,race_no,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,wether,air_t,wind_d,wind_v,water_t,wave_h
0,2020-2-12,2,1,6.71,6.68,6.67,6.72,6.68,6.73,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,-0.04,0.08,-0.02,-0.09,-0.03,1,2,3,4,5,6,晴,13.0,8,1.0,6.0,0.0
1,2020-2-12,2,2,6.78,6.62,6.64,6.69,6.75,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.1,-0.04,-0.01,-0.02,0.0,-0.02,1,2,3,4,5,6,晴,6.0,17,0.0,4.0,0.0
2,2020-2-12,2,3,6.76,6.66,6.65,6.76,6.66,6.79,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.03,0.03,0.01,0.12,-0.1,-0.11,1,2,3,4,5,6,晴,7.0,17,0.0,4.0,0.0
3,2020-2-12,2,4,6.6,6.59,6.65,6.78,6.65,6.64,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.01,0.09,0.08,0.05,0.13,0.06,1,2,3,4,5,6,晴,8.0,17,0.0,4.0,0.0
4,2020-2-12,2,5,6.71,6.66,6.76,6.79,6.73,6.75,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,-0.07,0.03,-0.08,0.15,-0.12,-0.05,1,2,3,4,5,6,晴,8.0,17,0.0,4.0,0.0
5,2020-2-12,2,6,6.74,6.76,6.76,6.79,6.86,6.78,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.13,0.09,0.01,-0.05,-0.04,-0.08,1,2,3,4,5,6,晴,9.0,4,1.0,4.0,0.0
6,2020-2-12,2,7,6.73,6.73,6.69,6.77,6.62,6.78,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.07,0.14,0.02,0.09,0.19,0.24,1,2,3,4,5,6,晴,10.0,17,0.0,4.0,0.0
7,2020-2-12,2,8,6.74,6.75,6.78,6.73,6.77,6.8,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.18,0.11,0.2,0.11,0.25,0.19,1,2,3,4,5,6,晴,11.0,4,1.0,5.0,0.0
8,2020-2-12,2,9,6.68,6.7,6.72,6.64,6.74,6.74,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,-0.03,0.18,-0.03,0.07,0.11,0.03,1,2,3,4,5,6,晴,11.0,17,0.0,6.0,0.0
9,2020-2-12,2,10,6.66,6.67,6.71,6.64,6.88,6.76,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.03,-0.04,0.07,-0.1,-0.02,0.03,1,2,3,4,5,6,晴,12.0,17,0.0,6.0,0.0
10,2020-2-12,2,11,6.71,6.68,6.74,6.65,6.68,6.84,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.04,0.09,0.02,0.01,0.05,0.03,1,2,3,4,5,6,晴,13.0,17,0.0,6.0,0.0
11,2020-2-12,2,12,6.65,6.65,6.71,6.66,6.76,6.75,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.04,0.04,-0.13,0.09,0.06,0.05,1,2,3,5,6,4,晴,13.0,17,0.0,6.0,0.0
12,2020-2-12,3,1,6.52,6.56,6.42,6.47,6.51,6.57,0.0,0.5,0.0,0.5,0.0,0.0,-0.01,-0.01,0.03,-0.03,0.15,0.16,1,2,3,4,5,6,晴,16.0,4,4.0,11.0,5.0
13,2020-2-12,3,2,6.49,6.52,6.56,6.52,6.54,6.62,0.0,0.0,0.5,0.0,0.0,0.0,0.14,-0.03,0.19,0.12,0.07,0.15,1,2,3,4,5,6,晴,9.0,16,1.0,11.0,5.0
14,2020-2-12,3,3,6.46,6.58,6.49,6.66,6.6,6.56,0.5,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.07,0.09,-0.09,0.07,1,2,3,4,5,6,晴,10.0,4,1.0,11.0,5.0
