,class_1,class_2,class_3,class_4,class_5,class_6,glob_win_1,glob_win_2,glob_win_3,glob_win_4,glob_win_5,glob_win_6,glob_in2_1,glob_in2_2,glob_in2_3,glob_in2_4,glob_in2_5,glob_in2_6,loc_win_1,loc_win_2,loc_win_3,loc_win_4,loc_win_5,loc_win_6,loc_in2_1,loc_in2_2,loc_in2_3,loc_in2_4,loc_in2_5,loc_in2_6,moter_in2_1,moter_in2_2,moter_in2_3,moter_in2_4,moter_in2_5,moter_in2_6,boat_in2_1,boat_in2_2,boat_in2_3,boat_in2_4,boat_in2_5,boat_in2_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,ET_1_y,ET_2_y,ET_3_y,ET_4_y,ET_5_y,ET_6_y
2080,41.83503419072274,66.32993161855453,41.83503419072274,54.08248290463863,54.08248290463863,41.83503419072274,35.61721874661086,64.76760483207512,43.69851389901679,51.491191367408234,55.6280448382827,48.79742631660625,35.862064743649874,66.3623695598038,45.35801797118708,51.69155741744355,52.3275249271777,48.39846538073799,30.422324245848756,54.27109869719578,56.69933755042384,53.8374846162622,56.092277837116825,48.67747705315257,33.78942409145404,45.43704464726216,62.90847548097435,51.26085492516623,56.93324613584478,49.670954719298415,55.7503239186136,53.139619538708374,49.716001220150034,30.159167811398927,55.28133510785218,55.95355240327689,44.480242482194384,56.09164728838308,56.67374937629227,40.14511377487063,39.31791607099967,63.29133100725997,59.384398268800155,41.78865151479987,64.31120735992023,40.380991774479845,50.938439826880014,43.19631125511989,36.63693790437878,47.32738758087576,52.67261241912424,58.01783725737273,41.98216274262727,63.36306209562122,44.97296570510714,36.10172871411978,55.61845009429195,64.48968708527931,53.844202696094506,44.97296570510714
2081,45.91751709536137,62.247448713915894,62.247448713915894,45.91751709536137,37.752551286084106,45.91751709536137,40.2798450202974,56.02291811625744,60.98735309822211,50.96903385533845,35.53903323571853,56.20181667416608,38.8527710723327,54.885523258126085,62.393211462974946,50.33004154641199,37.3539585450489,56.18449411510538,46.3577945195977,59.80337139228895,61.805194251746705,53.797902813915684,39.11786851122548,39.11786851122548,47.74084102283615,60.68030623678406,63.15646441713341,48.72562286129248,39.84838273097695,39.84838273097695,57.72361500993088,59.695276625262835,37.15108373677727,51.197262221196404,38.08341984945361,56.149342557379,48.58125521142911,66.76938715931934,45.68648711797855,52.12371114314029,50.7358086325818,36.10335073555092,51.18604687084172,54.03255936086186,66.84186556595247,46.91627813581152,38.3767406657511,42.646509400781305,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,63.36306209562122,58.01783725737273,43.54502775632132,39.672044410113635,66.78292783356574,43.54502775632132,51.29099444873601,55.16397779494336
2082,67.92842914001591,44.023856953328036,44.023856953328036,44.023856953328036,55.976143046671964,44.023856953328036,60.36228447495343,50.41952568724508,45.25935973413061,33.428735353819405,59.7329959440858,50.797098805765636,59.7599147794715,46.94270864679312,44.070155749822575,34.31284292043891,58.667095742580536,56.247282160893384,59.7309157778808,38.06497317845462,50.3751678372195,43.69249073674714,63.81086600764287,44.32558646205505,58.689944927567424,36.64581752689114,59.956015062455194,47.13705494671644,57.02822787552721,40.54293966084259,50.52172814175007,35.376389193971065,56.425421119749444,42.33460960967216,51.833659914638815,63.50819202021846,43.95316004397529,52.6442385740015,41.83455918347029,48.647786950776144,68.79857013535215,44.12168511242455,41.784580780772146,54.10770960961393,64.67039146290688,36.50323985412567,48.82636868296745,54.10770960961393,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,49.12961172022137,43.90728204155029,64.79660075623416,56.963106238227645,36.07378752354401,49.12961172022137
2083,44.023856953328036,67.92842914001591,55.976143046671964,44.023856953328036,44.023856953328036,44.023856953328036,46.9947420056511,60.440680790712165,60.2075142221851,53.36796154539102,34.714636063225385,44.27446537283527,43.525734151150985,59.806219424329555,60.46775885030186,56.59113781410412,39.0934199971365,40.515729762976974,53.45970003786982,31.984244924751042,60.758823288497624,56.07557079821042,50.88602074140569,46.83564020926541,57.73674362165642,37.72554308909244,64.80222788099759,45.947511335508175,51.05675402467345,42.731220048071926,43.09697337113992,41.58263419614782,46.81398770975688,59.04670156488786,43.667308904578505,65.79239425348902,69.24704513553606,47.52965480893549,46.84203295162888,48.69479184492725,39.60290284276202,48.08357241621026,56.76276494106021,50.71944307883619,40.35946274359502,49.85611138423276,64.5327501924911,37.76946765978472,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,60.687334289667945,42.366189793094236,51.52676204138119,49.2366189793093,60.687334289667945,35.495760606878974
2084,43.54502775632097,43.54502775632097,62.90994448735806,43.54502775632097,43.54502775632097,62.90994448735806,42.244571183061616,45.01908575130193,68.00792074529303,43.83000807919894,45.336173130529396,55.56224111061509,44.12825156993274,44.4654213011361,68.0598098246773,42.72712402026548,45.03486351383509,55.58452977015329,42.13849964702337,47.72667442022204,63.40961652565058,44.181488273784176,40.87665373049464,61.66706740282518,42.67259481430886,42.331651449430325,61.32953362911762,44.82183273468239,44.59309857849806,64.25128879396276,42.011015409283516,41.483811795192814,53.02679618791545,59.43648223291288,40.67913259473859,63.362761779956756,50.097129507978195,58.86119972785748,31.448263976163442,52.85411323443638,48.55052888094067,58.18876467262378,57.697924612226466,52.02576963479644,64.99069529749364,41.491767533854954,43.92269109561068,39.87115182601781,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,61.744404390294044,55.87220219514689,50.0,47.06389890242656,52.93610109757344,32.38339341455881
2085,50.0,50.0,65.8113883008419,50.0,50.0,34.1886116991581,52.77845626609174,42.544934177120176,59.380728581557264,50.35762308375438,60.42608836483931,34.51216952663712,53.37828081073989,39.513816363463384,58.72324078883974,50.86483988754941,60.98097184143267,36.538850307974904,60.3753666277021,46.99857522874359,62.587549184635805,51.18098287544638,39.42876304173606,39.42876304173606,60.829936814561904,44.275853162677095,64.55497814036856,45.929771511335254,42.20473018552859,42.20473018552859,58.858364318877975,44.68255196353948,53.97517960007243,44.90120202557555,61.99234854139497,35.5903535505396,47.225861027539125,64.22878105014433,52.448980250169484,56.2521025210209,35.359625630499465,44.48464952062673,49.13548617393595,68.5870472603771,45.24517395664772,38.76132026116734,50.43225691303203,47.83871543483988,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,48.377785788692414,41.88892894346206,54.86664263392305,67.84435632438404,41.88892894346206,45.133357366077234
2086,61.07018606925119,47.78596278614977,47.78596278614977,61.07018606925119,47.78596278614977,34.501739503048334,59.95322622653619,53.443816274381525,46.0386159618386,59.41575201030324,47.88991603997433,33.258673486966146,60.04762741105341,52.23607004598698,47.15996778709904,60.44948550654871,46.33510117002975,33.771748079282105,59.58675871760414,53.11397509821619,50.497317890378504,58.48500831430407,45.90669120996152,32.41024876953558,60.905093277666694,51.44754475199892,52.41001312724969,59.23374100926715,38.00180391690878,38.00180391690878,57.22480511368886,48.94328419247238,40.50521278125182,59.99574878676129,57.490940946695815,35.840008179129875,42.79681819466542,34.05537062416735,51.64674288082633,55.01857322601328,62.123824301930014,54.3586707723976,41.26749116287123,46.50699646514849,52.7944028278812,51.74650176742575,40.21959010241578,67.46501767425752,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,44.204994430352826,67.38501670894048,55.795005569646825,48.068331476784046,44.204994430352826,40.341657383921614
2087,61.180339887498945,50.0,38.819660112501055,61.180339887498945,50.0,38.819660112501055,66.68568327643045,50.54552966743685,45.69219676403317,53.36723484383434,47.27235166281577,36.437003785449434,66.16684740253683,52.35012736765594,50.909617643020795,48.738708621387524,46.648955077198494,35.1857438882004,51.39406769788096,52.32344616313493,52.78813539576191,64.17302159512303,45.58545229004366,33.73587685805554,58.39253742861983,46.90556017083221,33.14092171017618,57.57027706657347,46.058631997924465,57.93207162587387,48.537160623882464,44.68351328063012,48.83359503490188,57.26264306997557,35.932253929230995,64.75083406137895,56.77918017093425,41.5014888795473,49.45112267784929,66.14644413902946,39.560426031676585,46.56133810096311,43.22311512325975,34.81043044868566,62.85271269726598,56.54319919133541,48.83157157297582,53.738970966477375,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,36.59379367012393,53.15440148938242,43.69119702123474,46.05699813827161,55.52020260641929,64.98340707456697
2088,65.8113883008419,50.0,50.0,50.0,34.1886116991581,50.0,57.95743733674046,54.51919927307519,55.3006170148173,39.90668750249778,34.82747218117409,57.48858669169519,57.14229075747095,56.30409560211261,54.277779158576415,40.2970094798809,34.48660811166867,57.49221689029046,58.05891936140859,52.08203707332605,59.18968087537015,40.559038788193945,34.85138543200702,55.25893846969424,55.34115906198961,47.54563374711531,59.5647225494557,40.58534328740612,36.63426776687332,60.32887358715994,52.70857549464031,50.216767073991406,42.09711817158425,36.50574317890866,53.0124545703292,65.45934151054617,37.66907746011222,59.79661138804346,63.23019423892936,46.225783929780214,42.13818529777321,50.940147685361616,41.94525650727697,47.31508550242566,38.72335911018776,66.64646988496094,50.536982899514875,54.83284609563382,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,60.34688966508278,44.009695457057205,57.07945082347772,57.07945082347772,34.207378932241745,47.27713429866226
2089,54.08248290463863,54.08248290463863,54.08248290463863,54.08248290463863,54.08248290463863,29.58758547680685,52.073971480499324,53.126910847522055,53.03118908688363,55.42423310284439,56.47717246986713,29.866523012383464,52.493734878548935,53.91151606984907,56.76084331838429,52.769032197247995,54.24187285228793,29.823000683681776,58.152597292639285,53.57429142386648,55.18071453571659,55.421678002494104,46.425708576133516,31.245010169150017,58.15086732910515,52.45945460935155,62.0488708609076,49.64241004014978,42.94374010524555,34.754657055240386,45.611959743486786,38.62609197314826,65.92347123759244,50.5182194781465,56.63590136951232,42.684356198113704,62.36086675086197,44.30881918030597,61.5744046986493,43.32116916124819,50.10669058847847,38.32804962045611,45.677430869679746,54.75482604335228,39.19357717419936,40.49034791329544,65.1289919561209,54.75482604335228,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,47.3489412587045,56.43828551457475,47.3489412587045,65.52762977044499,47.3489412587045,35.98726093886675
