,class_1,class_2,class_3,class_4,class_5,class_6,glob_win_1,glob_win_2,glob_win_3,glob_win_4,glob_win_5,glob_win_6,glob_in2_1,glob_in2_2,glob_in2_3,glob_in2_4,glob_in2_5,glob_in2_6,loc_win_1,loc_win_2,loc_win_3,loc_win_4,loc_win_5,loc_win_6,loc_in2_1,loc_in2_2,loc_in2_3,loc_in2_4,loc_in2_5,loc_in2_6,moter_in2_1,moter_in2_2,moter_in2_3,moter_in2_4,moter_in2_5,moter_in2_6,boat_in2_1,boat_in2_2,boat_in2_3,boat_in2_4,boat_in2_5,boat_in2_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,ET_1_y,ET_2_y,ET_3_y,ET_4_y,ET_5_y,ET_6_y
0,43.54502775632097,43.54502775632097,62.909944487358054,43.54502775632097,43.54502775632097,62.909944487358054,49.946188708716775,44.05385231320361,59.71293807662215,39.77585465618721,42.19736276393234,64.31380348133791,51.60648163235515,45.2622223966195,60.38141742487164,39.82060167003323,40.07849838693305,62.85077848918745,36.33284003448707,47.298352099840464,59.61468811527364,46.344829311548864,46.6626702409794,63.74662019787057,37.671948221968904,45.23938443556735,60.12932868174376,47.49441286082492,45.46742101789677,63.997504781998316,46.14392207555912,35.94106997976225,54.1711660038699,59.57267593693884,61.29815827666919,42.87300772720071,60.01175213324388,38.36089592990376,47.38208601462881,59.12024628957693,56.57308673624279,38.55193289640382,59.14080430771223,45.18030318320628,32.216980710450756,51.16337509370883,56.14926835246095,56.14926835246095,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,46.767500953386836,64.39931393491393,53.820226145997644,53.820226145997644,46.767500953386836,34.425231866318036
1,50.0,50.0,50.0,50.0,50.0,50.0,47.71041972344339,42.59879864089841,45.314347341000435,61.60763954161258,39.563773623137315,63.20502112990788,49.25274531334962,39.33408310523931,43.232007552338004,62.50202841053018,43.68951042171579,61.98962519682706,47.59157841011217,43.00410871508775,49.42656628812194,69.61143294622937,47.82095189486339,42.545361745585325,56.50683507274907,36.08064007636008,49.74306672960517,62.67323356222499,54.232975629754826,40.76324892930586,55.722303832477486,51.61470949728325,52.691182495472084,62.39360359756881,43.90942908919476,33.668771488003614,58.62236072638618,55.32752950890733,35.47882854554688,39.67708122588282,52.24526804739485,58.64893194588197,42.08405297652533,40.25729597110809,65.83189404694934,42.997431479233946,55.78473051715457,53.04459500902872,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,38.826472440875406,62.704147772703216,59.03065926011432,39.74484456902261,53.52042649123101,46.173449466053206
2,41.83503419072274,54.08248290463863,66.32993161855453,41.83503419072274,41.83503419072274,54.08248290463863,35.5843107100616,55.66047249182902,62.24672319493848,52.010261258780396,40.50416063286627,53.994071711524214,36.11671297449393,56.366512805111924,62.32577674756273,52.824747430372895,39.950917692101314,52.41533235035719,32.50561230905994,56.180260324462935,57.29205318706473,51.01369349237223,44.53913505722058,58.46924562981958,33.24484525319462,55.92736229520403,56.890878305917084,51.70507557309838,43.01502034271815,59.21681822986773,64.16174571401051,35.75258527980887,43.917500561176496,50.97530868574851,47.85168492193233,57.341174837323265,37.2163893513647,45.64027151289315,48.66067663002014,60.71458695983883,44.64270652008057,63.12536902580256,41.36779337702938,38.71172980073072,49.335984105925334,66.60039735186658,49.335984105925334,54.64811125852264,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,42.329176179526755,46.78320291399506,36.390473866902205,60.145283117400396,52.72190522661961,61.629958695556496
3,41.83503419072274,41.83503419072274,54.08248290463863,66.32993161855453,41.83503419072274,54.08248290463863,45.334639341879004,44.98030815265462,52.3326803290605,63.937026776158945,35.94486282743294,57.47048257281401,47.25679952672109,46.840299138550414,52.06142900454714,62.45906369495088,33.73541192503726,57.64699671019321,47.03084140291832,40.316663670824084,54.19263098381885,66.00958379230471,39.331917603450265,53.11836254668377,46.11782866274249,42.375092590906334,53.52257512643404,67.17255374136593,39.190097580755555,51.62185229779568,41.949106682200465,38.43181890109611,47.5500051597199,49.71007863398506,56.41968739033088,65.93930323266764,46.82361821742319,45.930958231687335,46.42192122384206,68.91695286438606,40.03940232583057,51.86714713683088,44.98430137424481,48.7460753435612,44.98430137424481,70.06279450302077,43.73037671780601,47.492150687122404,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,39.506537489389245,47.061830497029,47.061830497029,64.69084751485501,59.65398550976177,42.02496849193576
4,41.83503419072274,54.08248290463863,41.83503419072274,41.83503419072274,66.32993161855453,54.08248290463863,53.9213805689832,49.91997182512279,51.04036627340371,31.513491603364905,61.76414170694961,51.84064802217579,62.66423604653181,50.390632192629084,53.16382256778203,32.44540673276839,53.86159304927212,47.47430941101663,55.74408380010729,53.86944557245722,34.4020485930141,40.74697797890667,59.493360255407445,55.74408380010729,62.0041489720597,53.32957679397302,37.48071605247526,40.28951770701828,59.36455223646505,47.53148823800871,68.024258433574,42.214874291601845,43.7662580378406,48.36399532214822,54.73877217032931,42.89184174450603,56.102820251982266,41.036582971996616,38.47743921945755,64.80006067414513,53.697609958242545,45.885486924175915,54.16997461950507,42.395928635020155,39.45241713889893,67.4157763520506,49.75470737532323,46.811195879202,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,34.495658176349124,59.302605094190795,43.79826327053965,56.20173672946063,59.302605094190795,46.8991316352701
5,50.0,61.180339887498945,50.0,61.180339887498945,38.819660112501055,38.819660112501055,52.50271344719852,59.34111357052968,51.86822271410593,55.81616505334867,49.68275463345371,30.78903058136349,54.42588862516189,58.50176823675005,53.219096983995,52.63936374461091,50.959320479457006,30.254561930025133,49.23158089144813,56.973765871951755,54.885985652490106,55.755894077265786,52.79820543302845,30.354568073815713,49.93991400343175,55.039896151175604,55.65541123797228,53.33404005348197,55.936789563365046,30.093948990573335,64.4138835609217,54.90889349134646,47.43203824553409,47.88609828070488,34.02213187349003,51.3369545480029,67.31939355541333,55.56364723605059,45.10177236693218,48.98338671766516,41.29409352764173,41.73770659629693,45.871385880776145,40.36656705514434,40.36656705514434,49.99999999999999,65.13825177048746,58.2572282384477,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,41.81460187953573,44.399464443892775,41.81460187953573,54.738914701321164,67.6632275231066,49.56918957260709
6,61.180339887498945,38.819660112501055,38.819660112501055,50.0,50.0,61.180339887498945,58.15706425485559,31.448892650314566,46.63323386710945,52.32736182340756,53.818681050057045,57.61476635425578,61.15590017431292,33.58557011007542,43.685494454551275,50.07061735720528,55.95320743881706,55.54921046503802,58.550419348151785,39.44140876824561,36.617417056929426,51.01977478464197,53.184835096651035,61.18614494538022,59.69613952456038,40.00563952653508,36.31614495513186,50.88410635294712,52.530919380526235,60.567050260299325,48.895524367951424,59.03985773914239,32.94054793548442,52.37413676918358,60.36134177983393,46.38859140840424,43.2638972061755,38.71826304701765,55.952145598259605,46.4853683711439,48.89653083817545,66.68379493922794,44.88399761298266,69.99891842197687,47.67454436953757,42.79108754556648,48.3721810586763,46.27927099126011,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,52.70998441651448,67.49171759750317,48.275464462217855,43.840944507921364,49.753637780316815,37.92825123552591
7,64.30193883868388,54.76731294622796,45.23268705377204,54.76731294622796,45.23268705377204,35.69806116131612,56.269984437150185,54.91227352143646,45.578010975904604,62.60596871048091,46.256866433761466,34.376895921266375,55.170843889800025,53.418910180765856,46.23796155983763,64.43035792822643,45.555004351231084,35.18692209013899,59.354723029674894,55.244429753820995,47.48054245498585,58.48699444921685,46.6128138745278,32.8204964377736,59.320924804706124,54.98021333273967,46.1358285246715,60.73819919885217,43.52843869850736,35.29639544052319,47.42665652043145,47.42665652043145,45.210937814458525,43.531656268879054,70.19025080495325,46.21384207084627,66.31682321486983,45.335025888828305,36.18857135315733,54.12155050064186,50.09880429282361,47.93922474967906,63.046515579258966,48.81395312915828,44.54418439412807,61.6232593342489,40.27441565909786,41.697671904107935,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,43.0670364148649,36.66737772089412,65.46584184376317,49.46669510883596,55.866353802806735,49.46669510883596
8,52.21403721385023,38.92981393074881,38.92981393074881,65.49826049695166,52.21403721385023,52.21403721385023,56.06686183087532,51.9739071985623,31.42204989588419,60.68232130986659,49.79680367073623,50.05805609407536,54.22884652502543,52.71624917066216,31.940279626907756,61.843736147236626,47.629769831969966,51.64111869819806,54.35539540920399,55.05225867467662,30.104553770756173,56.515671532169165,54.1463364295622,49.82578418363184,51.71829099624249,58.26384307920513,30.517120766340014,56.27811379560972,53.1223420048453,50.10028935775734,53.972397316849104,50.62786542016506,63.21580140493743,44.39821534886896,33.813323192330444,53.972397316849104,56.46877882667278,62.75220582450106,36.506386860120976,47.988932657037275,40.98263352671546,55.301062304952474,48.729998729998094,51.270001270001906,53.81000381000572,66.51001651002477,38.569988569982854,41.109991109986666,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,37.67758672893163,39.09940364482422,60.42665738321166,49.052122056071646,60.42665738321166,53.31757280374918
9,58.16496580927726,33.670068381445475,58.16496580927726,45.91751709536137,45.91751709536137,58.16496580927726,54.354392962026694,32.2016257255563,61.40751616287601,46.407211890647176,51.17552053347489,54.45373272541893,47.20287509352485,32.31565021739101,58.82702800552936,48.44059204543598,54.17909791338757,59.034756724731224,52.18123484914578,32.35182712963866,62.88911501767963,48.61194145963451,50.0,53.965881543901425,51.52931094181733,32.42114627093835,62.826478866855076,48.758462622503124,49.72044853751726,54.744152760368834,48.82297509568093,62.82040898776268,40.534464392212584,52.71350052792118,36.93995719938192,58.168693797040646,58.6797205673361,44.64099444423767,65.83921610379828,39.72361850638286,45.5582251891225,45.5582251891225,31.93644713243368,48.267878492151176,58.660607539244126,58.660607539244126,48.267878492151176,54.20658080477572,36.63693790437878,41.98216274262727,47.32738758087576,63.36306209562122,52.67261241912424,58.01783725737273,35.64606543728215,48.35282718132745,52.58841442934259,54.0002768453476,44.11723993331243,65.2951761733879
