,class_1,class_2,class_3,class_4,class_5,class_6,glob_win_1,glob_win_2,glob_win_3,glob_win_4,glob_win_5,glob_win_6,glob_in2_1,glob_in2_2,glob_in2_3,glob_in2_4,glob_in2_5,glob_in2_6,loc_win_1,loc_win_2,loc_win_3,loc_win_4,loc_win_5,loc_win_6,loc_in2_1,loc_in2_2,loc_in2_3,loc_in2_4,loc_in2_5,loc_in2_6,moter_in2_1,moter_in2_2,moter_in2_3,moter_in2_4,moter_in2_5,moter_in2_6,boat_in2_1,boat_in2_2,boat_in2_3,boat_in2_4,boat_in2_5,boat_in2_6,EST_1,EST_2,EST_3,EST_4,EST_5,EST_6,ESC_1,ESC_2,ESC_3,ESC_4,ESC_5,ESC_6,ET_1_y,ET_2_y,ET_3_y,ET_4_y,ET_5_y,ET_6_y
1211,59.979654098963515,51.4256648712805,59.979654098963515,42.871675643597484,34.31768641591447,51.4256648712805,60.59636392967522,48.76104052514567,61.18323947039569,36.53446676013579,41.229471085899576,51.69541822874803,62.06787270679539,50.02160281531761,60.76360273199517,37.50547169068197,41.029430939365795,48.61201911584408,55.54973754532121,51.31591714992152,60.20312572765239,49.713931054364885,52.15505272378452,31.062235798955452,56.83469222704358,49.83633782191988,62.33374141053572,51.88171587187732,45.860544422705175,33.252968245918325,38.68505657533565,45.912156774778865,55.125652935472566,66.95950121526263,49.74406955109185,43.57356294805845,43.847968484080454,58.26757421072966,53.280342154896104,55.72391906519582,56.44948627064318,32.430709814454794,40.20653535843752,42.133118566613746,48.876159795230535,47.91286819114242,68.14199187699279,52.729326211582986,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,48.39096402658181,48.39096402658181,32.70286328575379,54.42484892690026,62.87228778734616,53.218071946836595
1212,58.16496580927726,33.670068381445475,45.91751709536137,45.91751709536137,58.16496580927726,58.16496580927726,61.28895597469263,31.28859429229076,49.54968401201364,51.78573581442868,53.5559434913406,52.531086415233695,64.18581432602235,33.35421787177723,48.97874063969255,48.54638266233612,50.68580920546193,54.24903529470979,62.85515828463286,39.317942018148116,43.127923068478374,52.69520881708549,60.06117218105733,41.94259563059785,60.162805437641964,41.52423235227838,44.368194726893336,53.34040389416675,62.17274605940992,38.43161752960966,55.25853860264301,53.73424533496779,57.504002878680694,57.7990273821017,42.65443620648986,33.049749595116964,68.12083130434075,48.29804346865308,37.953948737754935,51.92254910270794,47.09666238770231,46.60796499884098,39.51191151829849,52.860387767736775,49.046537410754404,68.11578919566625,47.139612232263225,43.325761875280854,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,45.07812980651178,53.93749615479115,33.26564134213939,50.98437403869785,53.93749615479115,62.79686250307025
1213,57.128324356402516,48.5743351287195,57.128324356402516,31.46635667335347,57.128324356402516,48.5743351287195,49.53035336421577,43.30753544007471,69.95998202082983,46.125415254780094,46.47765023161827,44.59906368848134,46.623977199548,46.1171955842449,69.61068360113194,40.845154004151446,48.28803623487162,48.514953376052105,51.08136356655287,53.21818977590883,29.985061172365825,54.84994797214429,57.06447695274956,53.80096056027864,46.55714409651684,51.929919959598706,31.39408897963483,57.38861980167623,55.2203029199621,57.50992424261129,63.74128775491374,36.149081983762144,48.45652132083165,53.718773864388794,56.07293947598014,41.861395600123515,56.089608387634904,48.479769660718816,62.91761436863494,54.52594289580283,42.92875716471496,35.05830752249353,41.262577699409874,46.33591968039769,59.864831629698536,41.262577699409874,64.93817361068635,46.33591968039769,36.63693790437878,52.67261241912424,41.98216274262727,47.32738758087576,58.01783725737273,63.36306209562122,42.67642493224426,64.64715013551078,58.655134170983516,38.68174762255953,44.673763587086796,50.66577955161389
1214,50.0,50.0,50.0,50.0,50.0,50.0,65.23945867895348,50.0644374574163,53.15743541339839,53.15743541339839,36.532571399994595,41.84866163683883,69.13268170810905,45.87018468573695,48.87797889242618,50.9692707092655,41.087708578702,44.06217542576032,67.31849438035424,49.68986673588433,48.90637217390789,53.41146590527242,40.777616093402315,39.89618471117882,67.67336057822098,40.56917791983939,45.80732595522003,55.47526584768182,46.9390246048393,43.535845094198486,55.071472571506135,36.14397017910946,55.071472571506135,41.19887704459574,49.157515522418954,63.35669211086358,37.82450180865841,50.868550454635255,45.94150060288613,48.91036397509393,48.27869091717737,68.17639224154883,36.07756546649,44.756485695171556,46.926215752341946,49.09594580951234,61.02946112394948,62.11432615253467,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,52.71163072273313,58.134892168199634,50.0,58.134892168199634,50.0,31.0185849408676
1215,41.83503419072274,41.83503419072274,66.32993161855453,41.83503419072274,54.08248290463863,54.08248290463863,37.20825841340471,40.96527342485227,60.82378134250369,47.763681540805,51.878507505723775,61.36049777271049,41.96370134901271,38.64786465634173,55.15265434774565,43.29216156242255,57.67141491237072,63.27220317210663,37.348801519087104,37.249446557195114,59.00818321154007,54.04043511694076,54.835274812076655,57.517858783160285,36.13866420821867,41.189353363118755,56.93066789589067,48.162110335300255,62.275980584826584,55.303223612645084,57.197530849789395,51.13925977982373,64.60462453533233,36.46224081032199,47.04706913256389,43.549274892168626,46.65442105412208,65.03135368178414,44.71357809566147,36.0137156035408,56.087189278808296,51.4997422860832,43.618585721876585,67.38385268868102,44.9388783311435,42.29829311260967,56.821511814545715,44.9388783311435,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,51.8442777839081,62.90994448735792,43.54502775632092,60.143527811495524,38.01219440459589,43.54502775632092
1216,41.83503419072274,54.08248290463863,41.83503419072274,41.83503419072274,54.08248290463863,66.32993161855453,45.478483132428074,55.813378829735335,48.277517383782126,34.82062194457997,51.07655163513617,64.53344707433833,43.79906557656639,57.15577839911005,51.56827571586392,34.889038943074056,49.21169857822062,63.37614278716498,49.386730362160456,50.48416024039964,38.7997597720884,41.64016651576627,52.42080120199819,67.26838190758704,51.855839726617134,47.03912707516892,44.91954249113835,40.44935592972239,46.756130768309255,68.98000400904394,46.66892118876895,50.82540005942009,61.05673266409981,52.98867384152657,56.28120374888361,32.17906849730098,60.936812993993414,39.84049619920306,48.79771335071012,57.31905618827523,36.59323256033554,56.512688707482624,65.07151411220548,47.68130552119916,33.76913864839411,51.15934723940042,51.15934723940042,51.15934723940042,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,39.633894639216,48.51912780560243,44.07651122240912,66.28959413837508,57.40436097198885,44.07651122240912
1217,68.64674634957228,48.30484124094797,48.30484124094797,48.30484124094797,38.13388868663582,48.30484124094797,59.511449518050895,46.924241280630284,51.337286399725954,50.48476631990066,32.38125168361046,59.36100479808173,59.64327386729195,46.42169957218258,49.544025194181486,48.262549531732425,34.21716945362008,61.91128238099149,60.873381442931034,46.429334850837115,50.50433123575747,51.51299370727241,32.63083224051275,58.04912652268921,64.25145901244274,41.586541923735695,46.6882721265794,49.43363789743482,38.702566480410376,59.337522559396966,62.053362399648286,44.39378493039615,37.751364940623944,46.737056847129445,62.32737403507275,46.737056847129445,54.71282355784134,62.94950113222744,38.2593397663053,38.348760873867995,49.6953058557123,56.034268814045625,61.60045674952805,50.26977806394251,50.26977806394251,35.70176261104681,42.176436145667125,59.98178836587297,36.63693790437878,41.98216274262727,47.32738758087576,58.01783725737273,63.36306209562122,52.67261241912424,35.76416898928988,59.680365087283015,46.0139673170011,56.26376564471261,42.59736787443069,59.680365087283015
1218,41.83503419072274,41.83503419072274,66.32993161855453,54.08248290463863,54.08248290463863,41.83503419072274,48.623897096681816,37.61507387013628,63.33099687589499,56.53648879076142,54.21431514141197,39.67922822511357,48.53463061717827,41.752063759546246,63.255312760038876,57.32056675961086,52.98098000162592,36.15644610199983,53.36768852639838,46.385895239962714,59.77451060100995,54.06586785504196,54.846185928231826,31.559851849355194,49.7974087187915,42.803993390378366,61.80830502938159,55.07727664667462,56.16430827888585,34.348707935888065,45.985593195588564,57.425523435430215,34.84246881645346,44.03054589571715,57.064194561526584,60.65167409528404,54.213838500800705,61.29557200091786,41.16853994795332,41.16853994795332,60.984969654421505,41.16853994795332,47.065921707418624,57.628603560711575,62.909944487358054,36.50323985412567,54.10770960961393,41.784580780772146,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,48.38322263418654,44.5029569562345,63.90428534599502,34.80229276135424,52.26348831213875,56.14375399009078
1219,45.23268705377204,64.30193883868388,54.76731294622796,45.23268705377204,35.69806116131612,54.76731294622796,51.17284813103294,63.64768734292881,45.73509770533475,48.29403908213391,34.34780857857852,56.802519159991085,47.75528999684967,64.29788707816274,45.83521666906224,45.74087780613627,37.039505037434864,59.33122341235422,54.98739745854181,61.31390586261175,44.675188759907805,47.39558737365788,34.04665464107031,57.58126590421048,54.76230291121493,60.4170722380004,46.49714909836257,40.555173654528176,37.37675929252009,60.39154280537383,48.683234939982626,66.03740724170513,53.701635683739816,35.62182976096054,50.473583313431135,45.48230906018075,37.06611734670453,64.55850449877039,40.204949844272576,51.5299836797191,52.854918000300586,53.78552663023282,48.82725843433599,32.743945533800925,61.89495016602072,55.863707828320074,46.8168443217691,53.85329371575319,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,55.600535556107005,40.09136016996451,37.506497605607464,63.35512324917838,55.600535556107005,47.845947863035875
1220,52.21403721385023,52.21403721385023,52.21403721385023,38.92981393074881,38.92981393074881,65.49826049695166,57.72348151604135,52.84549319012051,52.54061891975043,34.55303696791732,41.56514518642855,60.772224219741865,58.891123239478105,46.03309490933911,59.84843629763445,36.17840166361215,41.884738323995,57.16420556594118,49.16042764279645,56.64025409788255,56.02965601991633,31.758382420759425,47.48128292838936,58.92999689025583,52.65784705088216,59.04881472174149,52.374702913565606,30.26923562163761,53.10278783809388,52.54661185407923,62.51439316932698,54.865790034573195,35.57896656797503,50.27001552853237,41.08948755843165,55.68134714116077,59.98375164119557,45.42074276424903,39.343113726270005,46.41102736788139,64.76041855283404,44.080945947569944,41.05572809000084,35.46555814625137,56.708203932499366,60.06230589874905,57.826237921249266,48.88196601125011,36.63693790437878,41.98216274262727,47.32738758087576,52.67261241912424,58.01783725737273,63.36306209562122,38.99036234873658,67.89066118330346,47.24759058718406,51.37620470640815,43.118976467960316,51.37620470640815
